BILLING_PROVIDER_NPI_NUM,outlier_total_paid,outlier_total_claims,outlier_total_bene,outlier_avg_cost_per_claim,outlier_max_single_record,outlier_count,total_paid,total_claims,total_bene,num_codes,active_months,avg_cost_per_claim,max_single_record
1235363052,True,True,True,False,True,4,1712411.0999999996,30373.0,27733.0,8,21,28.67257611404803,822266.67
1427114099,True,True,True,False,True,4,1764948.5800000003,16323.0,11747.0,137,70,83.21380331020163,580084.82
1043267107,True,True,True,False,True,4,2200326.7600000007,31560.0,19232.0,23,60,61.94508015086376,1466208.85
1972507580,True,True,True,False,True,4,1570665.3299999998,38316.0,31669.0,233,83,43.501782127503745,630861.67
1174610075,True,True,True,False,True,4,7459952.32,31288.0,17252.0,1,4,239.14,2460826.84
1508063710,True,True,True,False,True,4,1519576.8199999998,75606.0,32596.0,11,17,24.333117088310058,459835.99
1902972557,True,True,True,False,True,4,2356634.53,24853.0,18810.0,48,41,13.553944971019032,881825.29
1922463751,True,True,True,False,True,4,5029670.0200000005,245162.0,58281.0,12,53,25.842249117513308,3796897.34
1528064409,True,True,True,False,True,4,3385530.75,30577.0,26080.0,142,78,59.27836077940505,720294.78
1912903717,True,True,True,False,True,4,3670997.93,94367.0,42673.0,47,45,11.486735592871673,1420823.54
1275665457,True,True,True,False,True,4,6857923.039999999,192462.0,70511.0,271,83,58.78694914325665,2037358.29
1164887808,True,True,True,False,True,4,8008686.81,154148.0,19064.0,1,2,48.13547111376985,6679949.76
1083632897,True,True,True,False,True,4,4476379.430000001,70714.0,64106.0,34,68,23.68971871749429,2912103.07
1578560090,True,True,True,False,True,4,2202686.2299999995,29016.0,20970.0,48,48,7.448092030154327,1205342.36
1497933162,True,True,True,False,True,4,5592304.200000001,284268.0,140406.0,40,55,16.940129840430675,1348994.26
1528263910,True,True,True,False,True,4,17653885.86,48704.0,16302.0,24,71,427.43580348112073,1622979.28
1104856095,True,True,True,False,True,4,2354900.300000001,23654.0,20238.0,125,74,110.81635438780219,718968.75
1083765689,True,True,True,False,True,4,5037397.78,113591.0,41424.0,38,81,55.08727900661947,460608.0
1134260078,True,True,True,False,True,4,7928457.950000002,280623.0,38094.0,10,28,20.767873857532997,5065875.03
1528190931,True,True,True,False,True,4,1541964.86,17466.0,14769.0,99,72,49.051039516559484,639689.11
1649209230,True,True,True,False,True,4,1972102.18,43415.0,34531.0,168,80,40.865822730537595,468535.62
1760897755,True,True,True,False,True,4,1752597.17,51170.0,43653.0,33,33,16.424557787069922,590567.39
1184166027,True,True,True,False,True,4,12650625.830000002,108399.0,30653.0,27,64,42.60544403738761,9828625.34
1639131436,True,True,True,False,True,4,1849790.41,17982.0,15773.0,11,14,43.4943632043907,1329372.01
1407897309,True,True,True,False,True,4,8110166.509999999,112913.0,82005.0,369,84,68.44546981357699,646136.41
1518096411,True,True,False,True,True,4,16336050.18,20241.0,3256.0,8,9,1758.3769655412955,14645820.66
1003878539,True,True,True,False,True,4,2832246.6699999995,85262.0,74241.0,411,84,75.04015423086216,579590.03
1275197055,True,True,True,False,True,4,2545800.7099999995,46233.0,14287.0,8,49,49.905320487173114,753834.87
1669462420,True,True,True,False,True,4,4321384.999999999,50561.0,42477.0,208,81,88.73156501739622,699272.48
1669878567,True,True,True,False,True,4,3529204.1300000013,51630.0,40610.0,118,81,16.460945381283864,1360379.25
1073576740,True,True,True,False,True,4,1925070.2000000007,35981.0,31390.0,211,83,68.71355425872191,513253.56
1861520272,True,True,True,False,True,4,10879916.880000003,282741.0,44391.0,8,12,50.11678838583442,5116585.53
1538144910,True,True,True,False,True,4,14869649.670000007,937834.0,807858.0,417,84,18.945155566879865,1831571.59
1962476259,True,True,True,False,True,4,2710926.8,354558.0,305723.0,35,44,8.993022938407952,505284.28
1174689665,True,True,True,False,True,4,4490583.439999998,49577.0,28217.0,195,73,86.5199815378848,1605571.15
1902901333,True,True,True,False,True,4,1609072.3199999998,19287.0,15712.0,110,69,90.04408007647946,573089.67
1558452730,True,True,True,False,True,4,1107440.0300000003,27401.0,23173.0,31,37,43.20479430022612,592245.46
1912939703,True,True,True,False,True,4,1914450.7899999998,22755.0,18970.0,161,78,91.58267871300467,823647.58
1184779332,True,True,True,False,True,4,4341550.1899999995,39883.0,34833.0,240,82,175.00019232326778,595169.33
1770696643,True,True,True,False,True,4,4357205.540000001,71952.0,45932.0,271,84,86.05796168380225,670246.33
1215998323,True,True,True,False,True,4,6620354.33,48757.0,41307.0,204,80,123.71723161457953,885653.54
1689639544,True,True,True,False,True,4,2619160.9899999993,92467.0,53259.0,42,45,13.777233734308755,1599006.66
1952476988,True,True,True,False,True,4,6825850.460000001,141913.0,127780.0,464,84,105.78864433141437,465461.73
1386746592,True,True,True,False,True,4,2001358.9499999997,35750.0,26520.0,155,75,73.29717540511533,813435.81
1679524961,True,True,True,False,True,4,2408515.4100000006,49198.0,40822.0,80,63,73.23693806622956,460997.17
1871713495,True,True,True,False,True,4,3616128.37,61365.0,46519.0,218,77,301.40517345155206,516886.39
1871516799,True,True,True,False,True,4,2411130.8900000006,44297.0,30431.0,54,46,5.775878176132742,1354988.08
1770022691,True,True,True,False,True,4,33944564.0,244132.0,10625.0,2,4,178.76898308916802,16595191.99
1326188509,True,True,True,False,True,4,2036792.1900000002,18009.0,14561.0,9,11,96.63007246957223,1018350.0
1780630608,True,True,True,False,True,4,5573509.880000002,73893.0,51607.0,325,84,130.125824141812,1707739.53
1457601965,True,True,True,False,True,4,3013857.11,146139.0,18507.0,5,5,248.298756945412,1338911.96
1619969458,True,True,True,False,True,4,4289439.799999998,43823.0,32503.0,112,84,49.21650668895332,743094.0
1770020018,True,True,True,False,True,4,1050293.1300000001,25220.0,13885.0,7,22,35.26971380983278,716060.45
1730491945,True,True,True,False,True,4,5133032.879999999,73573.0,68249.0,54,75,91.91442177214186,1137151.22
1487655064,True,True,True,False,True,4,4001617.5500000007,70090.0,59736.0,378,84,72.85321606588485,734824.08
1881051167,True,True,True,False,True,4,3713003.1600000006,147646.0,14711.0,4,7,40.0897591201803,2079214.1
1134538713,True,True,True,False,True,4,1731911.6500000001,37165.0,26831.0,88,58,17.819961849385503,566998.03
1225085319,True,True,True,False,True,4,1106092.98,19686.0,14906.0,86,67,28.51129243169669,895921.31
1902863202,True,True,True,False,True,4,1708622.3300000005,19261.0,18014.0,81,67,73.81210660397038,695879.76
1609931583,True,True,True,False,True,4,1884024.84,73816.0,73154.0,3,6,28.198445524060748,912731.6
1326002049,True,True,True,False,True,4,2119243.449999999,47612.0,39351.0,265,83,93.32101800592592,532525.15
1376623538,True,True,True,False,True,4,2725829.500000001,31042.0,27073.0,177,81,48.49975539497897,727674.2
1710176151,True,True,True,False,True,4,33737206.97999999,582239.0,35307.0,26,33,104.6982110017951,6810509.51
1528126133,True,True,True,False,True,4,3122630.23,24846.0,18948.0,72,79,10.020682659175948,779838.09
1417099789,True,True,True,False,True,4,11771769.099999994,34949.0,11103.0,32,72,464.37609131192943,508917.55
1609858729,True,True,True,False,True,4,5669482.45,67118.0,58728.0,139,76,79.89783066315172,1053442.49
1184612764,True,True,True,False,True,4,1432992.8599999996,29021.0,23592.0,165,75,44.039004990165125,527863.99
1700090834,True,True,True,False,True,4,10237258.880000003,171616.0,15636.0,16,76,113.8952304416841,516200.22
1487603585,True,True,True,False,True,4,3531693.79,73325.0,63160.0,344,84,48.53675151456045,530248.83
1134271661,True,True,True,False,True,4,2311903.39,29613.0,18984.0,142,77,150.91026160783676,856927.18
1124073432,True,True,True,False,True,4,2492741.69,37513.0,10196.0,3,6,72.13693562662642,774893.8
1265483457,True,True,True,False,True,4,5553983.309999998,40517.0,12647.0,33,36,295.09659866676014,1057338.94
1932184322,True,True,True,False,True,4,6729824.9300000025,578924.0,522659.0,286,84,14.459422887120732,503165.77
1346218294,True,True,True,False,True,4,8169285.299999997,162688.0,138497.0,522,84,80.01936549136968,682267.25
1275849283,True,True,True,False,True,4,10224523.49,37410.0,19823.0,22,32,92.56301091183435,9797083.12
1518911338,True,True,True,False,True,4,6324178.1000000015,76996.0,60443.0,383,84,174.59779738651983,1129105.29
1447261540,True,True,True,False,True,4,14329148.82,81775.0,24398.0,36,81,250.55612633770076,595105.82
1568407310,True,True,True,False,True,4,3044188.2599999993,36180.0,27624.0,125,84,52.859754743201925,479368.42
1932472107,True,True,True,False,True,4,6734046.699999999,20303.0,20296.0,2,4,382.209623690326,3118245.28
1043267727,True,True,True,False,True,4,1600034.6600000004,24736.0,22491.0,144,69,66.44889546701603,650230.0
1912914821,True,True,True,False,True,4,2520628.0599999996,38449.0,26731.0,203,80,77.66261883001798,1437126.58
1619368842,True,True,True,False,True,4,1168722.02,25339.0,16960.0,27,52,34.68790074354357,607950.0
1992781470,True,True,True,False,True,4,4107332.7299999995,37246.0,12255.0,22,48,68.56252594785506,2254858.11
1902811342,True,True,True,False,True,4,2960769.3199999994,26704.0,13781.0,9,16,98.67453664294693,1725923.0
1447281936,True,True,True,False,True,4,3548273.9500000016,75956.0,68485.0,189,84,4.9659138622785655,1574888.03
1396051694,True,True,True,False,True,4,42960501.05,266000.0,12938.0,3,4,171.72231842046602,21211558.47
1639172810,True,True,True,False,True,4,7783495.680000001,58075.0,15624.0,16,30,53.284277887870324,3768326.57
1245266337,True,True,True,False,True,4,2088529.4800000002,20937.0,14844.0,41,36,10.163396229992165,1110493.07
1083715460,True,True,True,False,True,4,6990397.38,41590.0,36071.0,3,6,178.59903300714134,3045462.21
1366780850,True,True,True,False,True,4,11422126.75,38511.0,38493.0,3,6,362.0246018289342,3741886.25
1861506560,True,True,True,False,True,4,8783862.529999996,75353.0,63905.0,213,84,85.57935385450558,2623551.78
1003991506,True,True,True,False,True,4,1961400.1600000001,21900.0,14824.0,77,63,10.002150472732788,616803.97
1295968162,True,True,True,False,True,4,2071561.9099999997,20165.0,16057.0,108,83,62.08774070887253,775538.03
1417027558,True,True,True,False,True,4,3287225.08,55726.0,37754.0,219,84,69.61520980739856,1192984.27
1598708513,True,True,True,False,True,4,1667132.7699999998,26076.0,21051.0,138,75,50.62811830725079,477310.62
1316943566,True,True,True,False,True,4,3421213.96,48544.0,32639.0,14,19,287.3603904850431,1039693.08
1477807667,True,True,True,False,True,4,3328788.600000001,31895.0,30353.0,97,67,89.75906952171607,752122.46
1750482022,True,True,True,False,True,4,2818863.669999999,51458.0,44525.0,273,84,49.492234062668864,631932.56
1487602736,True,True,True,False,True,4,4720453.470000002,42450.0,35114.0,132,84,9.74409371652372,2007156.4
1609849074,True,True,True,False,True,4,2636164.3400000003,39974.0,30387.0,120,83,21.6627892069205,778194.24
1437175734,True,True,True,False,True,4,6549449.979999998,91826.0,68485.0,345,83,122.79731221174295,810301.25
1770538001,True,True,True,False,True,4,9602852.45,28897.0,14877.0,21,72,275.97679273235156,1249905.53
1699703827,True,True,True,False,True,4,70256171.61000004,317129.0,104286.0,59,81,259.94798581419684,1109939.98
1679525919,True,True,True,False,False,3,6504945.91,140996.0,115465.0,489,84,47.90402282429674,254920.23
1699104208,True,False,False,True,True,3,3022058.58,361.0,138.0,1,2,8592.347516019541,1568740.79
1255665899,True,False,False,True,True,3,1180023.8599999999,167.0,134.0,2,4,5185.55107051282,579361.1
1235188673,True,True,True,False,False,3,2559046.4900000007,50690.0,41901.0,193,79,67.12367009450882,445278.18
1104981356,True,True,True,False,False,3,1995264.2900000005,66641.0,19784.0,13,60,32.64713000500785,317805.36
1538292768,True,False,False,True,True,3,2989910.0,4191.0,853.0,4,4,1675.0196078431375,2989910.0
1497014252,True,True,False,False,True,3,4679231.13,24491.0,1055.0,2,3,214.41073652069494,4140798.15
1518018191,True,True,True,False,False,3,1098233.88,23802.0,20822.0,127,83,59.97575443584419,45868.22
1902944853,True,True,False,False,True,3,5793126.76,25975.0,1062.0,2,5,198.78634359614085,2025382.42
1801920111,True,True,False,False,True,3,3074594.58,37376.0,1544.0,3,7,133.78371470269505,1756078.37
1174642490,True,True,False,False,True,3,1400763.6900000004,28279.0,3405.0,11,24,47.45296845012732,590426.33
1922090554,True,True,True,False,False,3,1849556.4400000002,67001.0,59851.0,327,83,74.55837743870099,187175.83
1073599478,True,True,True,False,False,3,1632812.1600000001,165475.0,154601.0,191,79,23.915216500008892,154332.19
1013924372,True,True,True,False,False,3,1044228.69,23110.0,19558.0,139,71,54.33689346273411,115088.62
1568442309,True,True,True,False,False,3,2323521.7000000007,44237.0,36911.0,241,79,133.2941317569533,151120.29
1205923802,True,True,True,False,False,3,1163311.5099999998,32387.0,29621.0,30,84,41.42649137622964,29505.32
1245239540,True,True,True,False,False,3,2887807.26,45333.0,40327.0,78,66,54.32884859911294,351299.55
1083783013,True,True,False,False,True,3,29519778.29,170413.0,7392.0,3,5,209.30245081031862,16843059.47
1043371826,True,True,True,False,False,3,1657900.8099999998,17369.0,16615.0,14,82,94.20688931649943,35808.03
1144349150,True,True,False,False,True,3,4909730.82,34001.0,7310.0,6,8,136.47760940184259,3034223.79
1942224696,True,True,True,False,False,3,1163357.4699999995,28019.0,19467.0,144,76,70.64731843570503,214779.61
1336467166,True,True,False,False,True,3,2480753.6599999997,39926.0,3131.0,12,15,100.54630722774559,1016752.97
1609099910,True,False,False,True,True,3,10317032.700000001,6050.0,3140.0,6,9,2642.1679353034515,4456822.72
1295765261,True,True,True,False,False,3,1380060.8399999994,37468.0,31704.0,268,83,47.726624875347625,164050.3
1487639381,False,True,True,False,True,3,833181.57,31719.0,22699.0,30,39,25.775764442632564,637615.57
1730264128,True,True,True,False,False,3,1421805.1400000001,17738.0,13087.0,115,70,106.3279827767192,107128.3
1801803903,True,True,True,False,False,3,1573945.4200000002,33529.0,28679.0,158,77,63.350936622627614,205875.21
1306845557,True,True,True,False,False,3,1135949.7100000002,19751.0,16826.0,137,78,40.81535949496078,423882.4
1700087590,True,True,True,False,False,3,1888852.6600000004,37864.0,33699.0,242,81,112.06302075330608,354199.0
1922043744,True,True,True,False,False,3,2040442.67,56396.0,44114.0,299,84,34.72582661787382,384563.63
1558416701,True,True,True,False,False,3,1657775.6200000003,16639.0,14147.0,158,76,154.90071670594605,280788.31
1780621904,True,True,True,False,False,3,2080110.3000000003,54997.0,48605.0,272,84,39.6253897664932,206035.95
1518903350,True,True,True,False,False,3,2844779.849999999,263577.0,242523.0,263,80,11.81295920830861,285235.34
1396750188,True,True,True,False,False,3,1706754.4700000002,21088.0,13849.0,33,72,88.02010124917297,232651.04
1033162987,True,True,False,False,True,3,7678030.24,47459.0,2124.0,1,3,160.59406477246964,3153811.83
1669562328,True,True,False,False,True,3,2131284.93,17041.0,834.0,2,2,205.20225719552235,2054698.54
1134250475,True,True,False,False,True,3,14865633.3,37267.0,3469.0,7,10,1183.1043615181145,11495903.53
1740339381,True,False,False,True,True,3,4639364.4799999995,1575.0,844.0,6,8,2565.4696204337965,2261068.61
1558535013,True,True,False,False,True,3,4275355.02,51556.0,2499.0,2,3,62.83502007816593,2668969.71
1477549756,True,True,True,False,False,3,1243778.01,45490.0,34305.0,205,80,97.26857295856757,240240.77
1144211301,True,True,True,False,False,3,1464459.2299999995,21161.0,17628.0,142,83,76.29279871835949,170080.74
1730121633,True,True,True,False,False,3,1222555.8500000003,48240.0,43350.0,271,83,34.88929087641202,133796.87
1598717480,True,True,True,False,False,3,1364874.7200000007,30119.0,26578.0,164,79,40.31953854647853,318818.54
1609812445,True,True,True,False,False,3,1855181.1000000003,139868.0,132842.0,250,84,13.438210776688114,129838.84
1336659085,True,True,True,False,False,3,1489450.6299999997,29787.0,23369.0,35,80,65.48656631835705,65724.37
1194769497,True,True,True,False,False,3,1786007.5300000007,186114.0,168411.0,256,84,9.317837682546013,133270.75
1669466561,True,True,True,False,False,3,2749441.31,76851.0,54049.0,253,83,72.1790406663103,322458.78
1992092274,True,False,False,True,True,3,2577350.75,771.0,503.0,5,6,2241.095678860008,2032658.38
1306938071,True,True,True,False,False,3,1857968.5600000003,73575.0,43163.0,230,71,38.54513683625534,182079.54
1720145378,True,True,False,False,True,3,9968339.65,98627.0,7681.0,15,17,130.1618213959786,8265197.47
1790908002,True,False,False,True,True,3,2484785.35,432.0,287.0,2,2,3684.776624182269,2474508.79
1366547747,True,True,True,False,False,3,1580691.1100000006,32379.0,23815.0,180,80,72.47816431276539,164230.29
1215913470,True,True,True,False,False,3,3907852.1999999997,55197.0,50200.0,292,84,98.68899007437192,456428.38
1427058510,True,True,True,False,False,3,1054117.02,19577.0,16228.0,150,82,98.63505638372145,61342.18
1275566200,True,True,True,False,False,3,1546048.8299999998,27328.0,22875.0,137,75,92.97007250056322,241033.7
1528315397,True,True,False,False,True,3,9851256.43,62838.0,2751.0,2,4,286.58303451357114,8912980.93
1942694948,True,True,False,False,True,3,3772825.02,22540.0,1139.0,4,5,172.8534229489764,2441695.34
1891237012,True,True,False,False,True,3,3473619.8500000006,19245.0,3141.0,7,9,70.91177799729991,1389213.75
1255523494,True,True,False,False,True,3,6601487.11,42856.0,5987.0,2,3,490.85943810602447,3663393.75
1972655991,True,False,False,True,True,3,1734171.23,155.0,148.0,1,1,11188.201483870967,1734171.23
1730361643,True,True,False,False,True,3,1252693.68,21556.0,831.0,2,2,29.083712852897474,1252693.68
1295763217,True,True,True,False,False,3,1769036.02,30590.0,28410.0,111,83,60.39111332419165,30272.0
1821036807,True,True,True,False,False,3,2083211.5000000002,23288.0,22389.0,72,81,104.26001202557265,154709.49
1851370910,True,False,True,False,True,3,1549765.9,12295.0,10202.0,110,57,209.04133872530332,726260.34
1487649430,True,True,True,False,False,3,1311492.3000000005,20561.0,16421.0,139,76,89.72303572308306,108150.72
1730132515,True,True,True,False,False,3,1901931.9500000002,42972.0,36121.0,276,83,55.83573613423329,168866.02
1457456279,True,True,True,False,False,3,3241047.3399999985,33839.0,26855.0,183,78,240.5068315811886,387554.18
1124560248,True,True,False,False,True,3,1222991.8199999998,16209.0,4115.0,19,45,16.09075930949893,1197662.18
1033102942,True,True,True,False,False,3,1182128.16,37528.0,23425.0,197,82,83.12704904452563,164300.08
1932341898,True,False,False,True,True,3,9427693.48,3174.0,3170.0,1,1,2970.2878008821676,9427693.48
1952852113,True,True,False,False,True,3,8776011.02,63473.0,2738.0,1,2,132.2583492153832,7349142.28
1568910677,True,True,False,False,True,3,8767827.06,62870.0,2554.0,1,2,136.87501356442021,6349166.88
1518373703,True,True,False,False,True,3,2468895.37,18768.0,830.0,2,2,549.967934588183,2367695.37
1821520958,True,True,False,False,True,3,3797986.48,27371.0,1222.0,1,3,136.84485396785962,1709889.0
1215021019,True,True,False,False,True,3,1387057.77,18640.0,830.0,1,1,74.41297049356223,1387057.77
1235574617,True,False,False,True,True,3,1146180.3900000001,188.0,181.0,2,2,5248.436643229166,971986.81
1144268848,True,False,True,False,True,3,2785076.37,11322.0,11318.0,4,8,243.35014878396234,567242.52
1902835663,True,True,False,False,True,3,1498824.79,17931.0,886.0,1,1,83.5884663432045,1498824.79
1184703415,True,True,False,False,True,3,19771435.27,100931.0,4829.0,1,2,193.83809971202209,12095294.62
1770700221,True,True,False,False,True,3,3984687.0,19222.0,2646.0,6,7,675.8288670284938,3984687.0
1922260892,True,True,False,False,True,3,3095169.67,20648.0,1077.0,1,2,150.68991448668157,1845277.96
1649495110,True,False,False,True,True,3,2348292.6699999995,2554.0,650.0,7,9,2336.8177315790344,958483.45
1720623853,True,True,True,False,False,3,1081581.4600000002,16088.0,12516.0,90,53,53.40782742740488,246736.22
1194832477,True,True,True,False,False,3,3665729.510000001,59775.0,52519.0,280,81,135.4273956310026,423455.04
1720147408,True,True,False,False,True,3,1369817.7499999998,17277.0,9244.0,28,69,44.60269194966697,669846.42
1982102109,True,True,True,False,False,3,1977791.5000000002,26844.0,18205.0,16,69,84.79049662484844,116532.6
1740230119,True,True,True,False,False,3,2247520.669999999,63810.0,59278.0,256,83,52.08619325205794,394149.89
1023199965,True,True,False,False,True,3,3217436.8600000003,18261.0,2909.0,20,25,224.1106479700154,1768829.05
1588157424,True,True,False,False,True,3,4335446.91,26742.0,8695.0,5,5,104.336062232297,2770611.54
1457379448,True,True,True,False,False,3,2407337.3499999987,31879.0,25117.0,175,84,93.15763829646701,444607.02
1427271378,True,True,True,False,False,3,1374566.5599999998,50419.0,43903.0,217,84,30.85462438624216,28271.98
1346243375,True,True,True,False,False,3,1823956.1999999993,21414.0,17499.0,185,78,147.15134769773545,315577.85
1215921457,True,True,True,False,False,3,2439069.8099999987,17580.0,13722.0,145,79,249.84820203586187,163885.42
1063480218,True,True,True,False,False,3,1429519.7900000005,23379.0,15899.0,93,83,67.16648980268593,105425.41
1225110497,True,True,True,False,False,3,1444469.0399999998,118011.0,91886.0,182,78,10.709557505875129,369592.31
1952346876,True,True,False,False,True,3,12178783.169999998,25252.0,1546.0,10,10,174.00325296244247,10378665.43
1679602502,True,False,False,True,True,3,4293957.03,3413.0,1682.0,5,6,1571.4808125889274,3653583.89
1215963822,True,True,False,False,True,3,1192527.22,17786.0,960.0,4,6,53.76255188600437,524881.53
1619901642,True,True,True,False,False,3,1175731.4800000004,25921.0,17436.0,140,76,48.29438434878407,161644.28
1356379382,True,True,True,False,False,3,2047015.4999999993,41182.0,36347.0,11,83,47.09694398798232,10943.86
1184878274,True,True,True,False,False,3,1789137.6299999997,19208.0,11332.0,60,59,82.66888859416355,368902.55
1962793547,True,True,False,False,True,3,4606277.51,70309.0,4894.0,3,7,67.5357696944939,2215215.66
1932570595,True,True,False,False,True,3,3097390.42,24608.0,2292.0,4,4,122.41504532749758,2966816.04
1609096791,True,True,False,False,True,3,4899190.640000001,48758.0,1751.0,1,3,100.17520669320403,1905003.3
1962728584,True,True,False,False,True,3,5776171.74,34543.0,1899.0,4,6,191.04042624361875,1760433.34
1417368697,True,True,False,False,True,3,3671696.8000000003,23632.0,820.0,1,3,155.73585918774364,1262083.67
