HCPCS_CODE,first_seen,last_seen,months_active,total_paid,provider_count,first_dt,last_dt,first_quarter,last_quarter
W1894,2020-10,2024-03,3,6030.0,3,2020-10-01,2024-03-01,2020Q4,2024Q1
84392,2018-09,2024-02,7,2985.0899999999997,5,2018-09-01,2024-02-01,2018Q3,2024Q1
29530,2018-11,2024-09,7,3776.5899999999997,6,2018-11-01,2024-09-01,2018Q4,2024Q3
81294,2018-10,2018-10,1,2445.91,1,2018-10-01,2018-10-01,2018Q4,2018Q4
29888,2022-09,2022-09,1,2428.38,1,2022-09-01,2022-09-01,2022Q3,2022Q3
D8690,2018-03,2021-12,9,18904.0,10,2018-03-01,2021-12-01,2018Q1,2021Q4
Z5836,2018-03,2018-05,2,3238.21,2,2018-03-01,2018-05-01,2018Q1,2018Q2
S5180,2020-10,2020-10,1,1375.38,1,2020-10-01,2020-10-01,2020Q4,2020Q4
M0220,2022-02,2022-02,1,1306.34,1,2022-02-01,2022-02-01,2022Q1,2022Q1
64418,2018-01,2024-09,6,4627.43,6,2018-01-01,2024-09-01,2018Q1,2024Q3
20606,2020-10,2020-10,1,1268.81,1,2020-10-01,2020-10-01,2020Q4,2020Q4
E1372,2018-03,2021-08,2,1428.25,2,2018-03-01,2021-08-01,2018Q1,2021Q3
S0077,2018-04,2022-06,13,4810.97,10,2018-04-01,2022-06-01,2018Q2,2022Q2
2028F,2018-01,2024-11,52,491.09999999999997,78,2018-01-01,2024-11-01,2018Q1,2024Q4
W7206,2020-11,2020-11,1,0.0,1,2020-11-01,2020-11-01,2020Q4,2020Q4
G8730,2018-01,2020-12,36,107.02,127,2018-01-01,2020-12-01,2018Q1,2020Q4
G8511,2018-01,2024-10,26,100.0,25,2018-01-01,2024-10-01,2018Q1,2024Q4
82540,2018-05,2024-11,40,1005.27,47,2018-05-01,2024-11-01,2018Q2,2024Q4
2014F,2018-01,2024-11,57,1041.18,51,2018-01-01,2024-11-01,2018Q1,2024Q4
J1596,2024-01,2024-12,11,1556.6699999999998,43,2024-01-01,2024-12-01,2024Q1,2024Q4
88741,2020-06,2020-06,1,0.0,1,2020-06-01,2020-06-01,2020Q2,2020Q2
1032F,2018-05,2024-10,25,0.0,21,2018-05-01,2024-10-01,2018Q2,2024Q4
G8404,2018-01,2024-05,37,233.93,32,2018-01-01,2024-05-01,2018Q1,2024Q2
G8984,2018-01,2022-04,15,5.0,22,2018-01-01,2022-04-01,2018Q1,2022Q2
G8785,2018-01,2024-11,47,159.68,40,2018-01-01,2024-11-01,2018Q1,2024Q4
Q0114,2019-10,2024-03,10,670.38,9,2019-10-01,2024-03-01,2019Q4,2024Q1
G8476,2018-03,2024-09,36,53.5,26,2018-03-01,2024-09-01,2018Q1,2024Q3
E0210,2020-01,2024-08,5,763.59,5,2020-01-01,2024-08-01,2020Q1,2024Q3
G8942,2018-04,2023-05,15,8.48,13,2018-04-01,2023-05-01,2018Q2,2023Q2
G9383,2019-02,2023-11,4,0.0,4,2019-02-01,2023-11-01,2019Q1,2023Q4
99071,2018-02,2024-11,39,327.23,33,2018-02-01,2024-11-01,2018Q1,2024Q4
A4311,2018-01,2024-10,8,1274.09,7,2018-01-01,2024-10-01,2018Q1,2024Q4
0528F,2021-04,2023-08,2,0.0,2,2021-04-01,2023-08-01,2021Q2,2023Q3
J9999,2018-09,2024-03,6,617.24,3,2018-09-01,2024-03-01,2018Q3,2024Q1
87143,2021-11,2024-08,3,279.57,3,2021-11-01,2024-08-01,2021Q4,2024Q3
Z6414,2019-02,2024-09,16,211.96,19,2019-02-01,2024-09-01,2019Q1,2024Q3
0390,2020-03,2021-11,2,0.0,2,2020-03-01,2021-11-01,2020Q1,2021Q4
G8506,2018-02,2023-12,17,0.0,11,2018-02-01,2023-12-01,2018Q1,2023Q4
99473,2021-04,2024-03,11,524.47,6,2021-04-01,2024-03-01,2021Q2,2024Q1
8083498,2023-08,2023-08,1,0.0,1,2023-08-01,2023-08-01,2023Q3,2023Q3
G0246,2018-07,2023-05,5,170.74,5,2018-07-01,2023-05-01,2018Q3,2023Q2
78434,2022-05,2024-01,7,314.74,8,2022-05-01,2024-01-01,2022Q2,2024Q1
4340F,2021-04,2023-08,2,0.0,2,2021-04-01,2023-08-01,2021Q2,2023Q3
G8709,2020-01,2020-03,2,0.0,2,2020-01-01,2020-03-01,2020Q1,2020Q1
86904,2023-11,2023-11,1,0.0,1,2023-11-01,2023-11-01,2023Q4,2023Q4
99360,2023-09,2024-09,2,0.0,1,2023-09-01,2024-09-01,2023Q3,2024Q3
4192F,2020-07,2020-07,1,0.0,1,2020-07-01,2020-07-01,2020Q3,2020Q3
3720F,2018-06,2021-05,2,0.0,2,2018-06-01,2021-05-01,2018Q2,2021Q2
W7000,2020-01,2024-02,14,2530.33,11,2020-01-01,2024-02-01,2020Q1,2024Q1
0598T,2022-05,2024-10,12,2854.1899999999996,4,2022-05-01,2024-10-01,2022Q2,2024Q4
87103,2018-02,2024-10,13,2493.02,8,2018-02-01,2024-10-01,2018Q1,2024Q4
57505,2023-03,2023-03,1,387.4,1,2023-03-01,2023-03-01,2023Q1,2023Q1
36010,2019-11,2019-12,2,767.36,1,2019-11-01,2019-12-01,2019Q4,2019Q4
90630,2020-01,2022-09,4,1119.63,4,2020-01-01,2022-09-01,2020Q1,2022Q3
83630,2019-01,2024-08,12,3803.34,9,2019-01-01,2024-08-01,2019Q1,2024Q3
E0994,2018-06,2018-06,1,369.27,1,2018-06-01,2018-06-01,2018Q2,2018Q2
J7500,2022-03,2022-03,1,327.35,1,2022-03-01,2022-03-01,2022Q1,2022Q1
84442,2018-09,2024-06,11,2900.48,10,2018-09-01,2024-06-01,2018Q3,2024Q2
58611,2022-05,2022-05,1,323.26,1,2022-05-01,2022-05-01,2022Q2,2022Q2
95933,2023-02,2023-10,2,811.74,1,2023-02-01,2023-10-01,2023Q1,2023Q4
0500T,2022-08,2022-08,1,320.0,1,2022-08-01,2022-08-01,2022Q3,2022Q3
29505,2018-09,2024-01,6,669.16,5,2018-09-01,2024-01-01,2018Q3,2024Q1
74000,2018-01,2018-07,4,1328.3899999999999,5,2018-01-01,2018-07-01,2018Q1,2018Q3
88285,2018-03,2023-01,3,749.23,2,2018-03-01,2023-01-01,2018Q1,2023Q1
G0316,2023-07,2024-07,6,1017.94,7,2023-07-01,2024-07-01,2023Q3,2024Q3
87299,2018-02,2019-04,3,419.17999999999995,2,2018-02-01,2019-04-01,2018Q1,2019Q2
81188,2024-07,2024-07,1,268.52,1,2024-07-01,2024-07-01,2024Q3,2024Q3
82820,2020-01,2020-08,2,265.18,2,2020-01-01,2020-08-01,2020Q1,2020Q3
87230,2018-02,2024-08,11,1349.88,9,2018-02-01,2024-08-01,2018Q1,2024Q3
87332,2019-04,2020-02,2,228.09,1,2019-04-01,2020-02-01,2019Q2,2020Q1
OP621,2019-12,2019-12,1,110.23,1,2019-12-01,2019-12-01,2019Q4,2019Q4
E2202,2020-08,2023-10,3,1190.0499999999997,3,2020-08-01,2023-10-01,2020Q3,2023Q4
86965,2021-03,2021-03,1,106.05,1,2021-03-01,2021-03-01,2021Q1,2021Q1
84234,2019-04,2019-04,1,98.38,1,2019-04-01,2019-04-01,2019Q2,2019Q2
86638,2018-06,2018-06,1,89.21,1,2018-06-01,2018-06-01,2018Q2,2018Q2
98969,2018-05,2019-07,2,78.1,1,2018-05-01,2019-07-01,2018Q2,2019Q3
S5551,2023-11,2023-11,1,59.91,1,2023-11-01,2023-11-01,2023Q4,2023Q4
A4283,2018-11,2024-07,4,524.98,4,2018-11-01,2024-07-01,2018Q4,2024Q3
L8616,2020-08,2020-08,1,1767.56,1,2020-08-01,2020-08-01,2020Q3,2020Q3
G0237,2018-03,2024-05,2,30.82,2,2018-03-01,2024-05-01,2018Q1,2024Q2
G8913,2019-05,2019-05,1,0.01,1,2019-05-01,2019-05-01,2019Q2,2019Q2
S3645,2019-06,2019-06,1,0.0,1,2019-06-01,2019-06-01,2019Q2,2019Q2
4001F,2020-12,2024-08,3,0.0,3,2020-12-01,2024-08-01,2020Q4,2024Q3
G9556,2018-10,2018-10,1,0.0,1,2018-10-01,2018-10-01,2018Q4,2018Q4
0742T,2023-02,2023-02,1,0.0,1,2023-02-01,2023-02-01,2023Q1,2023Q1
V2785,2018-09,2018-09,1,0.0,1,2018-09-01,2018-09-01,2018Q3,2018Q3
26055,2023-09,2023-09,1,627.54,1,2023-09-01,2023-09-01,2023Q3,2023Q3
E2602,2021-01,2024-03,2,1094.1299999999999,1,2021-01-01,2024-03-01,2021Q1,2024Q1
G0144,2022-09,2022-09,1,465.88,1,2022-09-01,2022-09-01,2022Q3,2022Q3
L1831,2019-04,2024-07,2,561.1800000000001,1,2019-04-01,2024-07-01,2019Q2,2024Q3
30801,2023-02,2023-02,1,420.97,1,2023-02-01,2023-02-01,2023Q1,2023Q1
99380,2018-09,2018-09,1,214.94,1,2018-09-01,2018-09-01,2018Q3,2018Q3
71048,2018-04,2022-10,2,416.84000000000003,2,2018-04-01,2022-10-01,2018Q2,2022Q4
A4421,2023-12,2023-12,1,208.72,1,2023-12-01,2023-12-01,2023Q4,2023Q4
D0260,2018-10,2018-10,1,180.0,1,2018-10-01,2018-10-01,2018Q4,2018Q4
A4931,2024-11,2024-11,1,176.4,1,2024-11-01,2024-11-01,2024Q4,2024Q4
A5081,2023-11,2023-11,1,162.34,1,2023-11-01,2023-11-01,2023Q4,2023Q4
85130,2019-10,2021-03,3,300.23,3,2019-10-01,2021-03-01,2019Q4,2021Q1
G0141,2024-10,2024-10,1,152.73,1,2024-10-01,2024-10-01,2024Q4,2024Q4
G0490,2019-08,2019-08,1,0.0,1,2019-08-01,2019-08-01,2019Q3,2019Q3
0115U,2020-03,2020-03,1,0.0,1,2020-03-01,2020-03-01,2020Q1,2020Q1
G8851,2018-12,2018-12,1,0.0,1,2018-12-01,2018-12-01,2018Q4,2018Q4
G9990,2022-06,2023-04,2,0.0,2,2022-06-01,2023-04-01,2022Q2,2023Q2
99332,2024-10,2024-10,1,0.0,1,2024-10-01,2024-10-01,2024Q4,2024Q4
92508:TM,2024-03,2024-03,1,0.0,1,2024-03-01,2024-03-01,2024Q1,2024Q1
LU903,2020-01,2020-01,1,0.0,1,2020-01-01,2020-01-01,2020Q1,2020Q1
G8854,2023-10,2023-10,1,0.0,1,2023-10-01,2023-10-01,2023Q4,2023Q4
5015F,2019-06,2019-06,1,0.0,1,2019-06-01,2019-06-01,2019Q2,2019Q2
30746,2018-03,2018-03,1,0.0,1,2018-03-01,2018-03-01,2018Q1,2018Q1
02404,2023-08,2023-08,1,0.0,1,2023-08-01,2023-08-01,2023Q3,2023Q3
G9225,2018-08,2018-08,1,0.0,1,2018-08-01,2018-08-01,2018Q3,2018Q3
58999,2018-08,2018-08,1,0.0,1,2018-08-01,2018-08-01,2018Q3,2018Q3
3340F,2018-09,2018-09,1,0.0,1,2018-09-01,2018-09-01,2018Q3,2018Q3
90834,2018-01,2024-12,84,92138829.54999988,6210,2018-01-01,2024-12-01,2018Q1,2024Q4
G0152,2018-01,2024-10,79,2528577.4600000004,206,2018-01-01,2024-10-01,2018Q1,2024Q4
66984,2018-01,2024-11,82,4931792.469999998,414,2018-01-01,2024-11-01,2018Q1,2024Q4
78452,2018-01,2024-11,83,4329580.970000002,592,2018-01-01,2024-11-01,2018Q1,2024Q4
0241U,2020-11,2024-12,50,4705100.509999999,708,2020-11-01,2024-12-01,2020Q4,2024Q4
D0120,2018-01,2024-12,84,38966878.30000001,14176,2018-01-01,2024-12-01,2018Q1,2024Q4
D7240,2018-01,2024-11,83,7297316.37,400,2018-01-01,2024-11-01,2018Q1,2024Q4
T4537,2018-01,2024-12,82,1077578.36,183,2018-01-01,2024-12-01,2018Q1,2024Q4
D1206,2018-01,2024-12,84,14246730.520000001,7039,2018-01-01,2024-12-01,2018Q1,2024Q4
D0999,2018-01,2024-12,84,9847480.439999996,395,2018-01-01,2024-12-01,2018Q1,2024Q4
D2392,2018-01,2024-12,84,27736847.689999986,5211,2018-01-01,2024-12-01,2018Q1,2024Q4
96450,2018-02,2024-08,20,100836.65000000001,16,2018-02-01,2024-08-01,2018Q1,2024Q3
A9500,2018-01,2024-12,80,519572.05000000005,237,2018-01-01,2024-12-01,2018Q1,2024Q4
H2012,2018-01,2024-12,84,21781992.129999995,373,2018-01-01,2024-12-01,2018Q1,2024Q4
D2335,2018-01,2024-12,81,820802.5000000001,215,2018-01-01,2024-12-01,2018Q1,2024Q4
59514,2018-02,2024-11,63,1010195.4000000001,102,2018-02-01,2024-11-01,2018Q1,2024Q4
88142,2018-01,2024-12,84,516853.96,373,2018-01-01,2024-12-01,2018Q1,2024Q4
T2035,2018-05,2024-12,25,411200.03,22,2018-05-01,2024-12-01,2018Q2,2024Q4
G0151,2018-01,2024-12,84,6326288.539999997,503,2018-01-01,2024-12-01,2018Q1,2024Q4
D0140,2018-01,2024-12,84,7818198.14,5480,2018-01-01,2024-12-01,2018Q1,2024Q4
T4535,2018-01,2024-12,84,8208935.580000003,693,2018-01-01,2024-12-01,2018Q1,2024Q4
T2021,2018-01,2024-12,84,89833131.24999972,790,2018-01-01,2024-12-01,2018Q1,2024Q4
G0156,2018-01,2024-12,83,22102401.399999987,394,2018-01-01,2024-12-01,2018Q1,2024Q4
J1040,2018-01,2024-03,75,72478.2,293,2018-01-01,2024-03-01,2018Q1,2024Q1
T4534,2018-01,2024-12,82,3282924.929999999,195,2018-01-01,2024-12-01,2018Q1,2024Q4
36902,2018-01,2024-11,68,938862.6499999998,98,2018-01-01,2024-11-01,2018Q1,2024Q4
88305,2018-01,2024-12,84,14249659.92,2726,2018-01-01,2024-12-01,2018Q1,2024Q4
80353,2018-01,2024-12,68,292407.16000000003,110,2018-01-01,2024-12-01,2018Q1,2024Q4
A0436,2018-01,2024-12,54,2624725.739999998,67,2018-01-01,2024-12-01,2018Q1,2024Q4
90677,2022-04,2024-12,32,703376.6200000002,781,2022-04-01,2024-12-01,2022Q2,2024Q4
G0300,2018-01,2024-12,82,15205470.489999998,482,2018-01-01,2024-12-01,2018Q1,2024Q4
S9124,2018-02,2024-12,76,46451450.42999999,175,2018-02-01,2024-12-01,2018Q1,2024Q4
A0120,2018-01,2024-12,84,6272518.39,451,2018-01-01,2024-12-01,2018Q1,2024Q4
92004,2018-01,2024-12,84,13105070.990000006,4448,2018-01-01,2024-12-01,2018Q1,2024Q4
41899,2018-01,2024-11,78,8551991.039999997,190,2018-01-01,2024-11-01,2018Q1,2024Q4
Q5103,2018-12,2024-11,25,936280.7500000002,27,2018-12-01,2024-11-01,2018Q4,2024Q4
G2025,2020-03,2024-11,56,591417.25,346,2020-03-01,2024-11-01,2020Q1,2024Q4
D7230,2018-01,2024-11,80,1862109.9500000002,189,2018-01-01,2024-11-01,2018Q1,2024Q4
87426,2020-06,2024-12,55,6794056.930000002,2321,2020-06-01,2024-12-01,2020Q2,2024Q4
J3010,2018-01,2024-12,84,424950.47999999986,1197,2018-01-01,2024-12-01,2018Q1,2024Q4
D9223,2018-01,2024-12,84,5987008.049999997,488,2018-01-01,2024-12-01,2018Q1,2024Q4
87591,2018-01,2024-12,84,13384265.000000006,1873,2018-01-01,2024-12-01,2018Q1,2024Q4
96127,2018-01,2024-12,84,1878792.6799999995,3638,2018-01-01,2024-12-01,2018Q1,2024Q4
99402,2018-01,2024-12,82,1023504.1400000002,206,2018-01-01,2024-12-01,2018Q1,2024Q4
90870,2018-01,2024-07,36,346089.05000000005,37,2018-01-01,2024-07-01,2018Q1,2024Q3
D7261,2019-07,2023-01,4,26683.82,3,2019-07-01,2023-01-01,2019Q3,2023Q1
A0080,2018-02,2024-11,47,2702254.38,44,2018-02-01,2024-11-01,2018Q1,2024Q4
E0439,2018-01,2024-10,25,146347.72000000003,24,2018-01-01,2024-10-01,2018Q1,2024Q4
E0562,2018-01,2024-12,84,1889145.5599999998,908,2018-01-01,2024-12-01,2018Q1,2024Q4
G9009,2018-01,2023-12,25,338856.88,22,2018-01-01,2023-12-01,2018Q1,2023Q4
90651,2018-01,2024-12,84,1246491.7699999998,1817,2018-01-01,2024-12-01,2018Q1,2024Q4
L2630,2019-12,2024-03,5,42804.07000000001,4,2019-12-01,2024-03-01,2019Q4,2024Q1
D4346,2018-08,2024-11,41,138396.77,54,2018-08-01,2024-11-01,2018Q3,2024Q4
82043,2018-01,2024-12,84,561289.9099999999,966,2018-01-01,2024-12-01,2018Q1,2024Q4
86885,2018-01,2024-10,53,101619.56999999999,55,2018-01-01,2024-10-01,2018Q1,2024Q4
H0035,2018-01,2024-11,79,17087957.40000001,183,2018-01-01,2024-11-01,2018Q1,2024Q4
12002,2018-01,2024-10,51,210900.62,82,2018-01-01,2024-10-01,2018Q1,2024Q4
99444,2018-01,2020-01,15,202491.48,26,2018-01-01,2020-01-01,2018Q1,2020Q1
G9008,2018-02,2024-12,75,3994838.9800000004,143,2018-02-01,2024-12-01,2018Q1,2024Q4
90962,2018-02,2024-11,54,189105.27000000005,60,2018-02-01,2024-11-01,2018Q1,2024Q4
92630,2019-01,2023-08,6,29950.819999999996,5,2019-01-01,2023-08-01,2019Q1,2023Q3
E1399,2018-01,2024-11,76,4746189.27,149,2018-01-01,2024-11-01,2018Q1,2024Q4
83921,2018-02,2024-12,68,82038.48000000001,90,2018-02-01,2024-12-01,2018Q1,2024Q4
L4360,2018-01,2024-10,36,414487.28,36,2018-01-01,2024-10-01,2018Q1,2024Q4
82105,2018-01,2024-12,84,449760.17,297,2018-01-01,2024-12-01,2018Q1,2024Q4
20553,2018-01,2024-12,80,406826.7900000001,181,2018-01-01,2024-12-01,2018Q1,2024Q4
64484,2018-01,2024-12,54,192999.27000000005,78,2018-01-01,2024-12-01,2018Q1,2024Q4
S8990,2018-03,2024-12,12,298274.43999999994,12,2018-03-01,2024-12-01,2018Q1,2024Q4
J2704,2018-01,2024-12,84,563899.7800000001,1060,2018-01-01,2024-12-01,2018Q1,2024Q4
87507,2018-02,2024-10,52,393948.38,73,2018-02-01,2024-10-01,2018Q1,2024Q4
J1100,2018-01,2024-12,84,651321.4500000001,2100,2018-01-01,2024-12-01,2018Q1,2024Q4
A4335,2018-01,2024-12,82,1440374.0200000003,307,2018-01-01,2024-12-01,2018Q1,2024Q4
77300,2018-02,2024-07,50,327969.74999999994,67,2018-02-01,2024-07-01,2018Q1,2024Q3
G0158,2018-03,2023-11,11,110223.06999999999,8,2018-03-01,2023-11-01,2018Q1,2023Q4
Q0092,2018-01,2024-12,75,209883.90000000002,124,2018-01-01,2024-12-01,2018Q1,2024Q4
83880,2018-01,2024-12,84,1434309.71,1353,2018-01-01,2024-12-01,2018Q1,2024Q4
S5190,2018-01,2024-09,32,85923.66,41,2018-01-01,2024-09-01,2018Q1,2024Q3
82803,2018-01,2024-11,83,313222.4,410,2018-01-01,2024-11-01,2018Q1,2024Q4
G0008,2018-01,2024-11,58,205965.45,824,2018-01-01,2024-11-01,2018Q1,2024Q4
J0401,2019-04,2022-10,9,95662.22,8,2019-04-01,2022-10-01,2019Q2,2022Q4
96409,2018-01,2024-08,41,105977.34999999999,46,2018-01-01,2024-08-01,2018Q1,2024Q3
G2066,2020-01,2023-12,46,169608.42,161,2020-01-01,2023-12-01,2020Q1,2023Q4
T1024,2018-01,2024-12,76,5567497.350000001,122,2018-01-01,2024-12-01,2018Q1,2024Q4
36430,2018-01,2024-11,70,721931.9000000001,108,2018-01-01,2024-11-01,2018Q1,2024Q4
A9150,2018-01,2024-12,57,1159071.1099999999,63,2018-01-01,2024-12-01,2018Q1,2024Q4
88184,2018-03,2024-11,59,144026.85,82,2018-03-01,2024-11-01,2018Q1,2024Q4
70491,2018-01,2024-11,74,478356.94,165,2018-01-01,2024-11-01,2018Q1,2024Q4
G9006,2018-01,2024-11,70,2397320.449999999,82,2018-01-01,2024-11-01,2018Q1,2024Q4
99454,2019-06,2024-10,57,165331.60999999996,208,2019-06-01,2024-10-01,2019Q2,2024Q4
L3215,2019-02,2024-04,20,193387.7,8,2019-02-01,2024-04-01,2019Q1,2024Q2
80359,2018-01,2024-08,68,148807.88999999998,104,2018-01-01,2024-08-01,2018Q1,2024Q3
T1025,2018-02,2024-12,61,9787831.790000001,89,2018-02-01,2024-12-01,2018Q1,2024Q4
29075,2018-02,2024-10,46,215774.09,45,2018-02-01,2024-10-01,2018Q1,2024Q4
0064U,2019-10,2023-05,8,7559.530000000001,7,2019-10-01,2023-05-01,2019Q4,2023Q2
G0410,2018-09,2024-08,12,38419.23,11,2018-09-01,2024-08-01,2018Q3,2024Q3
B4162,2018-04,2024-04,16,859430.1900000002,14,2018-04-01,2024-04-01,2018Q2,2024Q2
G0108,2018-01,2024-11,81,339351.99999999994,228,2018-01-01,2024-11-01,2018Q1,2024Q4
J1439,2018-03,2024-09,33,424060.06000000006,34,2018-03-01,2024-09-01,2018Q1,2024Q3
T1000,2018-01,2024-12,77,80093666.47000004,161,2018-01-01,2024-12-01,2018Q1,2024Q4
90480,2023-09,2024-11,14,183501.53999999995,196,2023-09-01,2024-11-01,2023Q3,2024Q4
99417,2021-01,2024-12,48,346070.5999999999,126,2021-01-01,2024-12-01,2021Q1,2024Q4
J1642,2018-01,2024-12,84,220622.87000000002,302,2018-01-01,2024-12-01,2018Q1,2024Q4
86762,2018-01,2024-11,83,504263.56000000006,468,2018-01-01,2024-11-01,2018Q1,2024Q4
K0825,2018-02,2024-09,20,65677.01,19,2018-02-01,2024-09-01,2018Q1,2024Q3
K0554,2018-12,2022-11,22,201114.76,24,2018-12-01,2022-11-01,2018Q4,2022Q4
99253,2018-01,2024-10,67,221426.74999999997,100,2018-01-01,2024-10-01,2018Q1,2024Q4
M0243,2021-03,2021-12,7,106148.72,25,2021-03-01,2021-12-01,2021Q1,2021Q4
E2361,2018-01,2024-09,32,111554.59000000001,36,2018-01-01,2024-09-01,2018Q1,2024Q3
87632,2018-01,2024-12,32,356778.88,30,2018-01-01,2024-12-01,2018Q1,2024Q4
V2755,2018-01,2024-12,78,94554.45000000001,160,2018-01-01,2024-12-01,2018Q1,2024Q4
62370,2018-02,2024-11,36,70062.26000000001,43,2018-02-01,2024-11-01,2018Q1,2024Q4
A4230,2018-01,2024-12,56,4765878.320000001,52,2018-01-01,2024-12-01,2018Q1,2024Q4
L2820,2018-01,2024-11,56,291976.44000000006,87,2018-01-01,2024-11-01,2018Q1,2024Q4
00120,2019-03,2024-03,12,33155.58,9,2019-03-01,2024-03-01,2019Q1,2024Q1
87556,2021-04,2024-06,14,22506.910000000003,13,2021-04-01,2024-06-01,2021Q2,2024Q2
86832,2018-02,2024-10,31,108796.73,33,2018-02-01,2024-10-01,2018Q1,2024Q4
99241,2018-01,2022-12,44,151351.28999999998,61,2018-01-01,2022-12-01,2018Q1,2022Q4
J7060,2018-01,2024-11,70,28148.119999999995,117,2018-01-01,2024-11-01,2018Q1,2024Q4
97018,2018-05,2024-11,28,24771.760000000006,27,2018-05-01,2024-11-01,2018Q2,2024Q4
92583,2018-01,2024-10,30,38670.850000000006,29,2018-01-01,2024-10-01,2018Q1,2024Q4
H0049,2018-01,2024-11,80,260925.74,297,2018-01-01,2024-11-01,2018Q1,2024Q4
88267,2018-09,2021-05,3,7633.33,2,2018-09-01,2021-05-01,2018Q3,2021Q2
84154,2018-01,2024-10,52,92366.65,63,2018-01-01,2024-10-01,2018Q1,2024Q4
E0430,2018-07,2023-10,18,25890.43,14,2018-07-01,2023-10-01,2018Q3,2023Q4
73060,2018-02,2024-10,72,65329.01,151,2018-02-01,2024-10-01,2018Q1,2024Q4
73700,2018-02,2024-11,55,140806.46000000002,74,2018-02-01,2024-11-01,2018Q1,2024Q4
A5121,2019-04,2024-10,16,47085.59,11,2019-04-01,2024-10-01,2019Q2,2024Q4
86225,2018-01,2024-12,78,118919.45000000001,166,2018-01-01,2024-12-01,2018Q1,2024Q4
81528,2018-11,2023-01,8,1358583.03,2,2018-11-01,2023-01-01,2018Q4,2023Q1
D8060,2019-05,2020-09,3,29469.760000000002,3,2019-05-01,2020-09-01,2019Q2,2020Q3
A4320,2018-04,2024-11,25,26763.31,19,2018-04-01,2024-11-01,2018Q2,2024Q4
J1097,2019-10,2024-06,13,16794.76,12,2019-10-01,2024-06-01,2019Q4,2024Q2
81251,2018-01,2023-10,15,22647.0,13,2018-01-01,2023-10-01,2018Q1,2023Q4
A9270,2018-01,2024-12,84,185527.93,544,2018-01-01,2024-12-01,2018Q1,2024Q4
99457,2019-06,2024-11,59,133607.43000000002,247,2019-06-01,2024-11-01,2019Q2,2024Q4
D1330,2018-01,2024-12,83,437595.31999999995,1296,2018-01-01,2024-12-01,2018Q1,2024Q4
E0240,2018-01,2024-12,51,339044.36000000004,64,2018-01-01,2024-12-01,2018Q1,2024Q4
64405,2018-01,2024-12,31,141619.47999999998,34,2018-01-01,2024-12-01,2018Q1,2024Q4
96146,2019-02,2024-10,10,6331.900000000001,11,2019-02-01,2024-10-01,2019Q1,2024Q4
99484,2018-01,2024-11,60,82262.92,91,2018-01-01,2024-11-01,2018Q1,2024Q4
99318,2018-02,2022-08,28,55161.840000000004,38,2018-02-01,2022-08-01,2018Q1,2022Q3
E0990,2018-09,2024-11,36,61198.15999999999,31,2018-09-01,2024-11-01,2018Q3,2024Q4
91034,2019-10,2019-10,1,5955.88,1,2019-10-01,2019-10-01,2019Q4,2019Q4
86376,2018-01,2024-12,80,245688.49000000002,239,2018-01-01,2024-12-01,2018Q1,2024Q4
65400,2019-02,2019-02,1,5861.42,1,2019-02-01,2019-02-01,2019Q1,2019Q1
G0155,2018-01,2024-11,76,201790.23,153,2018-01-01,2024-11-01,2018Q1,2024Q4
V2531,2023-11,2023-11,1,5848.42,1,2023-11-01,2023-11-01,2023Q4,2023Q4
A4556,2018-01,2024-10,46,560755.66,45,2018-01-01,2024-10-01,2018Q1,2024Q4
E2611,2018-04,2024-09,27,53036.18000000001,31,2018-04-01,2024-09-01,2018Q2,2024Q3
82150,2018-01,2024-12,84,170245.70999999996,588,2018-01-01,2024-12-01,2018Q1,2024Q4
57454,2018-01,2024-09,29,71915.44,26,2018-01-01,2024-09-01,2018Q1,2024Q3
G8510,2018-01,2024-12,84,216911.83999999997,1611,2018-01-01,2024-12-01,2018Q1,2024Q4
66761,2019-05,2024-01,9,30174.339999999997,9,2019-05-01,2024-01-01,2019Q2,2024Q1
44970,2018-03,2024-09,16,627372.05,17,2018-03-01,2024-09-01,2018Q1,2024Q3
S8189,2018-02,2024-06,22,250658.76,15,2018-02-01,2024-06-01,2018Q1,2024Q2
51798,2018-01,2024-11,82,220703.42,435,2018-01-01,2024-11-01,2018Q1,2024Q4
99492,2019-04,2024-10,12,23801.229999999996,11,2019-04-01,2024-10-01,2019Q2,2024Q4
Q2052,2020-05,2021-06,2,6472.1,2,2020-05-01,2021-06-01,2020Q2,2021Q2
0761,2018-01,2024-08,43,477956.1800000001,40,2018-01-01,2024-08-01,2018Q1,2024Q3
L1852,2021-08,2024-04,3,67042.65000000001,3,2021-08-01,2024-04-01,2021Q3,2024Q2
E0630,2018-01,2024-11,76,215755.34,175,2018-01-01,2024-11-01,2018Q1,2024Q4
81268,2018-08,2023-08,4,12452.890000000001,3,2018-08-01,2023-08-01,2018Q3,2023Q3
Q0081,2018-10,2024-06,11,34976.18,7,2018-10-01,2024-06-01,2018Q4,2024Q2
78226,2018-05,2024-11,10,15902.840000000002,9,2018-05-01,2024-11-01,2018Q2,2024Q4
S5501,2018-09,2024-03,6,15610.980000000001,5,2018-09-01,2024-03-01,2018Q3,2024Q1
V5264,2018-01,2024-09,32,58972.59999999999,35,2018-01-01,2024-09-01,2018Q1,2024Q3
G0145,2018-02,2024-12,55,59990.96,73,2018-02-01,2024-12-01,2018Q1,2024Q4
