CLAIM_FROM_MONTH,total_paid,total_claims,providers,velocity_paid,velocity_claims,accel_paid,accel_claims,velocity_pct,accel_pct
2019-06-01,94117343.48999998,1850080.0,15531,-16531896.630000234,-187632.0,-22150708.230000287,-84024.0,-14.940813522145502,-20.290512346739078
2019-07-01,107352170.78999993,1928097.0,16500,13234827.299999952,78017.0,29766723.930000186,265649.0,14.06204936224762,29.002862884393124
2019-08-01,97057239.51000004,1928047.0,17130,-10294931.279999897,-50.0,-23529758.57999985,-78067.0,-9.58986781938358,-23.651917181631198
2019-09-01,96564884.79000002,1945710.0,16983,-492354.7200000137,17663.0,9802576.559999883,17713.0,-0.5072828389574013,9.082584980426178
2019-10-01,102379335.16999999,2116628.0,18472,5814450.379999965,170918.0,6306805.099999979,153255.0,6.021288579844186,6.5285714188015875
2019-11-01,101413580.7299999,1930605.0,16567,-965754.440000087,-186023.0,-6780204.820000052,-356941.0,-0.9433099349555829,-6.9645985147997695
2019-12-01,124142315.6099999,2200347.0,16087,22728734.879999995,269742.0,23694489.320000082,455765.0,22.411924237752935,23.355234172708517
2020-01-01,112854332.98999996,2163664.0,18322,-11287982.61999993,-36683.0,-34016717.499999925,-306425.0,-9.092775951966104,-31.50470018971904
2020-02-01,110022154.60000011,2122336.0,17390,-2832178.3899998516,-41328.0,8455804.230000079,-4645.0,-2.5095876382972504,6.583188313668853
2020-03-01,130640924.38999988,1807071.0,15132,20618769.78999977,-315265.0,23450948.17999962,-273937.0,18.740561721375105,21.250149359672356
2020-04-01,85977751.64999992,1387113.0,9982,-44663172.739999965,-419958.0,-65281942.52999973,-104693.0,-34.18773477648386,-52.928296497858966
2020-05-01,79984540.20999998,1390388.0,12192,-5993211.439999938,3275.0,38669961.30000003,423233.0,-6.9706538319322835,27.217080944551576
2020-06-01,98126658.16000007,1672200.0,15359,18142117.950000092,281812.0,24135329.39000003,278537.0,22.682030680388788,29.652684512321073
2020-07-01,113765750.90000002,1942513.0,16028,15639092.73999995,270313.0,-2503025.2100001425,-11499.0,15.937659585328667,-6.744371095060121
2020-08-01,112751547.07000001,2070677.0,16304,-1014203.8300000131,128164.0,-16653296.569999963,-142149.0,-0.8914843192935118,-16.82914390462218
2020-09-01,147613748.04000002,2505369.0,17102,34862200.97000001,434692.0,35876404.80000003,306528.0,30.919487914747968,31.81097223404148
2020-10-01,108588827.27999981,2051132.0,18372,-39024920.760000214,-454237.0,-73887121.73000023,-888929.0,-26.437185748732116,-57.35667366348008
2020-11-01,99041150.72999994,1897796.0,17496,-9547676.549999863,-153336.0,29477244.21000035,300901.0,-8.792503602033452,17.644682146698663
2020-12-01,115525338.78000003,2003488.0,17501,16484188.050000086,105692.0,26031864.59999995,259028.0,16.643776782176435,25.436280384209887
2021-01-01,132780811.42000021,2335549.0,18049,17255472.64000018,332061.0,771284.590000093,226369.0,14.936526325934896,-1.707250456241539
2021-02-01,107731066.25999984,2026043.0,17793,-25049745.16000037,-309506.0,-42305217.80000055,-641567.0,-18.8654858274403,-33.802012153375195
2021-03-01,127162338.35999987,2458066.0,20267,19431272.100000024,432023.0,44481017.26000039,741529.0,18.03683261901845,36.90231844645875
2021-04-01,135197461.1400001,2309301.0,19692,8035122.78000024,-148765.0,-11396149.319999784,-580788.0,6.318791305372673,-11.718041313645777
2021-05-01,126124950.1200002,2258165.0,18911,-9072511.019999906,-51136.0,-17107633.800000146,97629.0,-6.710563159618143,-13.029354464990817
2021-06-01,129149140.72999994,2360303.0,19395,3024190.609999746,102138.0,12096701.629999653,153274.0,2.3977734834562225,9.108336643074367
2021-07-01,126440465.09000008,2197013.0,19209,-2708675.6399998665,-163290.0,-5732866.249999613,-265428.0,-2.0973237798481703,-4.495097263304393
2021-08-01,117837284.24999997,2288780.0,20182,-8603180.840000108,91767.0,-5894505.200000241,255057.0,-6.804135712310433,-4.706811932462263
2021-09-01,169826902.10999992,3004997.0,20049,51989617.859999955,716217.0,60592798.70000006,624450.0,44.119837104952595,50.92397281726303
2021-10-01,118773193.60000017,2459396.0,20105,-51053708.50999975,-545601.0,-103043326.3699997,-1261818.0,-30.062203264434128,-74.18204036938673
2021-11-01,146910352.51999983,2457332.0,19771,28137158.91999966,-2064.0,79190867.42999941,543537.0,23.689822650352333,53.75202591478646
2021-12-01,154253454.4299999,2449222.0,19394,7343101.910000056,-8110.0,-20794057.009999603,-6046.0,4.998355652982589,-18.691466997369744
2022-01-01,130149974.89999989,2399449.0,19415,-24103479.53,-49773.0,-31446581.440000057,-41663.0,-15.62589286513395,-20.624248518116538
2022-02-01,160184453.37000015,2683837.0,18899,30034478.470000267,284388.0,54137958.00000027,334161.0,23.076822329836876,38.70271519497083
2022-03-01,200235645.88000003,3344358.0,21195,40051192.50999987,660521.0,10016714.039999604,376133.0,25.003170824254784,1.9263484944179083
2022-04-01,153134358.3300002,2610684.0,19737,-47101287.54999983,-733674.0,-87152480.0599997,-1394195.0,-23.52292836922121,-48.52609919347599
2022-05-01,142748010.26000017,2475719.0,19560,-10386348.070000023,-134965.0,36714939.47999981,598709.0,-6.782506671440602,16.740421697780604
2022-06-01,146669445.02,2533823.0,19841,3921434.7599998415,58104.0,14307782.829999864,193069.0,2.747102921334843,9.529609592775445
2022-07-01,263206560.2700003,3824729.0,18527,116537115.2500003,1290906.0,112615680.49000046,1232802.0,79.45561888102131,76.70851595968647
2022-08-01,150002469.8199998,2694055.0,21083,-113204090.4500005,-1130674.0,-229741205.7000008,-2421580.0,-43.009600647443754,-122.46521952846507
2022-09-01,145533767.36000013,2821717.0,20305,-4468702.4599996805,127662.0,108735387.99000081,1258336.0,-2.9790859212931897,40.030514726150564
2022-10-01,159188574.81999996,2747631.0,20788,13654807.45999983,-74086.0,18123509.91999951,-201748.0,9.382569906420791,12.361655827713982
2022-11-01,146569527.56999987,2427210.0,20327,-12619047.25000009,-320421.0,-26273854.70999992,-246335.0,-7.92710611566746,-17.30967602208825
2022-12-01,169787863.64999986,2567941.0,19547,23218336.079999983,140731.0,35837383.33000007,461152.0,15.841175491891502,23.76828160755896
2023-01-01,152667220.57000002,2686076.0,20874,-17120643.079999834,118135.0,-40338979.15999982,-22596.0,-10.08354938447914,-25.92472487637064
2023-02-01,149337853.8799998,2555909.0,20032,-3329366.690000236,-130167.0,13791276.389999598,-248302.0,-2.1807999631942465,7.902749421284893
2023-03-01,184131310.87000042,2926151.0,21841,34793456.990000635,370242.0,38122823.68000087,500409.0,23.298484668166488,25.479284631360734
2023-04-01,163013986.75999987,2818219.0,20120,-21117324.11000055,-107932.0,-55910781.100001186,-478174.0,-11.46862204490018,-34.76710671306667
2023-05-01,145489052.7,2741773.0,21328,-17524934.059999883,-76446.0,3592390.0500006676,31486.0,-10.750570799670866,0.7180512452293133
2023-06-01,151929778.77999967,2398405.0,20177,6440726.079999685,-343368.0,23965660.13999957,-266922.0,4.4269489425300845,15.17751974220095
2023-07-01,156729891.41,2431434.0,19299,4800112.630000323,33029.0,-1640613.4499993622,376397.0,3.1594284336786016,-1.267520508851483
2023-08-01,151779046.81000006,2534730.0,21118,-4950844.599999934,103296.0,-9750957.230000257,70267.0,-3.158838786564777,-6.318267220243379
2023-09-01,168705799.95999965,2575589.0,20247,16926753.14999959,40859.0,21877597.749999523,-62437.0,11.152233134780998,14.311071921345775
2023-10-01,155829235.7100002,2446794.0,21006,-12876564.249999464,-128795.0,-29803317.399999052,-169654.0,-7.632555758635751,-18.78478889341675
2023-11-01,165143824.4600002,2612935.0,19780,9314588.75,166141.0,22191152.999999464,294936.0,5.977433379275854,13.609989137911604
2023-12-01,157053521.8299997,2410485.0,18778,-8090302.630000502,-202450.0,-17404891.380000502,-368591.0,-4.898943485446572,-10.876376864722426
2024-01-01,159514339.3600002,2544952.0,20172,2460817.530000508,134467.0,10551120.16000101,336917.0,1.5668655508815466,6.465809036328118
2024-02-01,172091095.81000012,2671438.0,20054,12576756.449999928,126486.0,10115938.91999942,-7981.0,7.884404938427547,6.317539387546001
2024-03-01,154361742.57999998,2345663.0,19660,-17729353.23000014,-325775.0,-30306109.680000067,-452261.0,-10.302307127833332,-18.18671206626088
2024-04-01,167141170.1799997,2523259.0,20266,12779427.599999726,177596.0,30508780.829999864,503371.0,8.278882698785694,18.581189826619024
2024-05-01,176225220.8600007,2653485.0,19817,9084050.68000099,130226.0,-3695376.919998735,-47370.0,5.434956970935456,-2.8439257278502375
2024-06-01,144848537.50000015,2089153.0,17901,-31376683.36000055,-564332.0,-40460734.04000154,-694558.0,-17.804876740615494,-23.23983371155095
2024-07-01,138483741.89999986,2192711.0,18644,-6364795.600000292,103558.0,25011887.76000026,667890.0,-4.394104151724887,13.410772588890607
2024-08-01,147938149.04999998,2418139.0,19031,9454407.150000125,225428.0,15819202.750000417,121870.0,6.827088162325379,11.221192314050267
2024-09-01,156045448.16999978,2544450.0,18226,8107299.119999796,126311.0,-1347108.030000329,-99117.0,5.480195049121295,-1.346893113204084
2024-10-01,165041706.98999998,2706631.0,18781,8996258.820000201,162181.0,888959.7000004053,35870.0,5.7651529894030995,0.28495794028180477
2024-11-01,117927267.21000005,1921661.0,15194,-47114439.77999993,-784970.0,-56110698.60000013,-947151.0,-28.546990114962057,-34.312143104365155
2024-12-01,35605400.54000002,610844.0,6836,-82321866.67000003,-1310817.0,-35207426.890000105,-525847.0,-69.80732159544121,-41.26033148047915
