BILLING_PROVIDER_NPI_NUM,early_paid,late_paid,total_paid,active_months,growth_pct,growth_abs
1649794157,178691.19000000003,365488.68000000005,544179.8700000001,81,104.53648554246013,186797.49000000002
1841378296,18347.56,37527.42000000001,55874.97999999999,53,104.53629801455895,19179.86000000001
1700913118,134011.92,274056.52999999997,408068.4499999999,53,104.50160702122614,140044.60999999996
1932123247,336864.1299999999,688859.14,1025723.2699999998,66,104.49168630687996,351995.0100000001
1023445871,19212.34,39272.86,58485.200000000004,12,104.41476675928077,20060.52
1790970879,33076.28,67612.37,100688.65,14,104.41346487573571,34536.09
1346748563,148726.72999999998,304005.60000000003,452732.33,44,104.40548918140004,155278.87000000005
1992723829,82723.68999999999,169065.1,251788.79,78,104.37325752755955,86341.41000000002
1801809322,10111.19,20658.3,30769.489999999994,43,104.31126306596947,10547.109999999999
1336163708,28821.679999999993,58881.95000000001,87703.62999999998,51,104.29742471639413,30060.27000000002
1275620585,92781.87000000001,189516.52000000008,282298.3900000001,56,104.2602935250174,96734.65000000007
1295999852,38571.409999999996,78779.29,117350.70000000003,53,104.24270204278247,40207.88
1649488743,31018.899999999994,63335.12000000001,94354.02000000002,38,104.18235333941573,32316.220000000016
1013356161,14126.05,28833.2,42959.25,13,104.11367650546333,14707.150000000001
1407854771,518893.42,1058985.46,1577878.8800000001,84,104.08535147738047,540092.04
1063779460,52396.94,106931.46,159328.4,27,104.07958938060125,54534.520000000004
1689627598,76901.38,156909.56999999998,233810.95,26,104.03999252029024,80008.18999999997
1366912586,75370.00000000001,153781.5,229151.49999999997,58,104.0354252355048,78411.49999999999
1346274537,177891.85999999996,362929.90000000014,540821.7600000002,58,104.01714839566027,185038.04000000018
1861530750,33022.51999999999,67370.9,100393.42,55,104.01501763039289,34348.380000000005
1821068164,19699.52,40181.49,59881.01000000001,39,103.97192418901575,20481.969999999998
1265539498,342922.48,699394.1500000003,1042316.6300000001,66,103.95109413649415,356471.6700000003
1467460360,13517.51,27566.870000000003,41084.380000000005,18,103.93452640316154,14049.360000000002
1013061217,16761.99,34181.46,50943.45,44,103.92244596256171,17419.469999999998
1386874550,159768.17,325740.6100000001,485508.78,77,103.88329540233205,165972.4400000001
1275707838,14170.4,28883.28,43053.67999999999,23,103.82826172867385,14712.88
1134128911,24961.79,50875.509999999995,75837.30000000002,17,103.81354862772258,25913.719999999994
1285715144,145404.78,296346.9499999999,441751.73,78,103.80825857306748,150942.1699999999
1962546176,12309.67,25084.54,37394.20999999999,26,103.77914273900113,12774.87
1740216175,16320.610000000002,33254.090000000004,49574.700000000004,59,103.75519052290325,16933.480000000003
1568768042,16543.52,33707.24,50250.76000000001,48,103.74889987136955,17163.719999999998
1881603215,46294.04999999999,94270.95000000004,140565.0,16,103.63513237662305,47976.90000000005
1144458209,90263.01000000001,183803.24,274066.25,24,103.63074530751852,93540.22999999998
1891703708,10907.92,22211.64,33119.55999999999,21,103.62855613169147,11303.72
1679637995,21426.36,43602.20999999999,65028.57,27,103.4979809916383,22175.84999999999
1992765226,57386.270000000004,116773.42000000001,174159.68999999994,23,103.48668766936761,59387.15000000001
1255691697,10911.050000000001,22200.14,33111.19,18,103.46474445630803,11289.089999999998
1518473875,12999.259999999998,26447.789999999997,39447.049999999996,14,103.45611980989689,13448.529999999999
1902863202,563055.94,1145566.3900000004,1708622.330000001,67,103.45516468576825,582510.4500000004
1265475230,13315.820000000002,27089.98,40405.8,39,103.44207116046924,13774.159999999998
1326060088,32362.68,65836.71999999999,98199.4,16,103.43407900705377,33474.039999999986
1699009456,19852.309999999998,40380.95,60233.26000000001,25,103.4068075705044,20528.64
1992131734,142069.86000000002,288930.17,431000.02999999997,54,103.37189745946111,146860.30999999997
1700901725,1494464.8900000001,3039055.59,4533520.48,12,103.35409753252883,1544590.6999999997
1639306731,75021.50999999998,152547.14,227568.65000000005,37,103.33786936573264,77525.63000000003
1215965249,29327.579999999994,59629.06,88956.64000000001,27,103.32076495912723,30301.480000000003
1447398839,11978.89,24351.609999999997,36330.5,27,103.28770027940817,12372.719999999998
1932686367,34181.47,69471.08000000002,103652.54999999997,32,103.24193195904101,35289.610000000015
1366432122,22521.579999999998,45767.56,68289.14,31,103.21647060286179,23245.98
1871542969,17424.14,35404.590000000004,52828.73,21,103.19275442001732,17980.450000000004
1326466152,28725.2,58366.7,87091.90000000001,21,103.18988205478115,29641.499999999996
1578108981,26546.799999999996,53933.65,80480.45,21,103.16441152982661,27386.850000000006
1639197395,21292.73,43240.83999999999,64533.569999999985,44,103.0779519582505,21948.10999999999
1578568481,27530.46,55899.799999999996,83430.25999999998,61,103.0470976511108,28369.339999999997
1518254887,27142.4,55093.2,82235.59999999999,28,102.97836595142653,27950.799999999996
1487612628,10181.6,20664.59,30846.19,29,102.96014378879548,10482.99
1851787295,28078.82,56980.420000000006,85059.23999999999,56,102.93025134247095,28901.600000000006
1255435533,36309.310000000005,73673.96000000002,109983.27000000002,29,102.90652727909182,37364.650000000016
1972982007,28521.95,57846.94999999999,86368.9,16,102.81555083015009,29324.99999999999
1437105905,43190.4,87563.77000000002,130754.17000000001,19,102.73896514040162,44373.37000000002
1427030774,92279.32,187067.67,279346.99000000005,83,102.7189515484076,94788.35
1508946047,21763.690000000002,44113.05,65876.74,21,102.69104182241153,22349.36
1275531659,20812.1,42183.32,62995.419999999984,26,102.6865140951658,21371.22
1407870108,39283.49,79609.75,118893.24,27,102.65447392785111,40326.26
1235178591,35302.9,71540.15999999999,106843.06000000001,40,102.64669474745698,36237.25999999999
1598941825,211686.36000000002,428829.82000000007,640516.1799999998,38,102.57791763248234,217143.46000000005
1952345613,13283.22,26903.420000000006,40186.63999999999,24,102.5368848818284,13620.200000000006
1992150007,11971.69,24235.32,36207.01,15,102.43858636499941,12263.63
1679597108,17371.37,35164.72,52536.09000000001,28,102.4291693746665,17793.350000000002
1003980988,56232.48,113769.06999999999,170001.55000000002,21,102.31914011261816,57536.58999999999
1649445180,10851.78,21954.260000000002,32806.04,20,102.31022007449471,11102.480000000001
1598906166,59962.43000000001,121283.27,181245.70000000004,67,102.26543520667857,61320.84
1922310200,15380.99,31096.390000000007,46477.380000000005,39,102.17417734489136,15715.400000000007
1417076969,27662.09,55920.51,83582.59999999998,24,102.15576624904337,28258.420000000002
1508835828,280417.28,566818.7099999998,847235.99,80,102.13401613481159,286401.4299999998
1710097936,71461.15,144436.37000000002,215897.52000000005,80,102.11873164649607,72975.22000000003
1720635188,12591.96,25449.829999999994,38041.79,19,102.11174431939108,12857.869999999995
1548510365,15766.339999999998,31855.409999999996,47621.75,39,102.04695572973816,16089.069999999998
1881867778,18112.249999999996,36590.72,54702.97,19,102.02194647269118,18478.470000000005
1144239799,12240.939999999999,24727.6,36968.54000000001,14,102.0073621797019,12486.66
1316938301,127918.78000000003,258393.84999999995,386312.63000000006,77,101.99836959045412,130475.06999999992
1255370144,15636.039999999999,31582.589999999997,47218.63,47,101.98586087014358,15946.549999999997
1457895336,27892.850000000002,56330.549999999996,84223.40000000001,31,101.95336797781506,28437.699999999993
1063576312,11834.24,23898.550000000003,35732.78999999999,22,101.9441045643827,12064.310000000003
1447301437,30750.03,62063.189999999995,92813.22,14,101.83131528652167,31313.159999999996
1881185791,20892.160000000003,42155.92,63048.07999999999,22,101.77865763999505,21263.759999999995
1952340911,115193.59,232429.47999999995,347623.0700000001,47,101.77292851103952,117235.88999999996
1386689487,45670.62000000001,92122.19,137792.81,31,101.70996145881091,46451.56999999999
1205880853,54062.21000000001,109035.4,163097.61000000002,49,101.6850587499105,54973.18999999999
1285809897,13906.57,28045.62,41952.19,18,101.67172782361142,14139.05
1992975775,155018.90999999995,312485.0900000002,467504.0000000001,83,101.57869127063293,157466.18000000025
1134584055,24500.280000000002,49370.33999999999,73870.62000000001,14,101.50928887343322,24870.059999999987
1073525341,11302.369999999999,22774.5,34076.87,18,101.50198586668108,11472.130000000001
1437292927,164895.69999999998,332252.6699999998,497148.3699999998,83,101.49262230610006,167356.96999999983
1295031649,71227.43000000002,143507.94000000003,214735.37,74,101.47847535703589,72280.51000000001
1780092957,77820.15,156691.07,234511.22000000003,18,101.35025440069188,78870.92000000001
1720543564,65448.219999999994,131764.6,197212.81999999998,19,101.32648374547087,66316.38
1699766592,29492.59,59318.91000000001,88811.49999999997,33,101.13157237122957,29826.32000000001
1265470645,74126.49000000002,149057.73000000004,223184.2199999999,67,101.08564428182152,74931.24000000002
1063498517,43675.88,87823.65,131499.52999999997,34,101.0804361583556,44147.77
1306897681,208830.37,419815.00999999983,628645.38,68,101.03158846100777,210984.63999999984
1033142484,51415.51999999999,103359.70999999998,154775.22999999998,31,101.02823038646696,51944.18999999999
1295112530,43575.16,87547.96,131123.12,32,100.91253824426576,43972.8
1174555692,52697.270000000004,105865.49,158562.7599999999,72,100.8936895592504,53168.22
1245878990,12754.039999999999,25617.809999999994,38371.85,22,100.86035483658509,12863.769999999995
1457500217,23568.45,47339.12,70907.56999999999,25,100.85801145175013,23770.670000000002
1821401241,54979.76,110399.67,165379.43,17,100.80056733605238,55419.909999999996
1548291222,39716.009999999995,79731.87000000002,119447.88,59,100.75498520621792,40015.86000000003
1134146939,93638.82000000002,187927.81000000003,281566.63,42,100.69433809610157,94288.99
1326033341,157741.25,316396.22,474137.47,70,100.5792524149517,158654.96999999997
1891039483,21931.579999999998,43983.93999999999,65915.51999999999,29,100.55071271654843,22052.35999999999
1639127681,18990.59,38074.21,57064.799999999996,13,100.48987419558844,19083.62
1487655031,23420.71,46946.17,70366.87999999998,28,100.4472537339816,23525.46
1316002629,32438.049999999996,65017.880000000005,97455.92999999998,31,100.43707929422396,32579.83000000001
1477505220,129994.99,260536.71000000005,390531.69999999995,77,100.4205777468809,130541.72000000004
1619136140,12221.659999999998,24486.72,36708.37999999999,14,100.35510724402417,12265.060000000003
1053465096,80864.86000000002,162005.77000000002,242870.63000000003,17,100.34137201251568,81140.91
1972504389,22440.879999999997,44947.4,67388.28,17,100.2925018983213,22506.520000000004
1578680310,340973.85000000003,682864.6599999999,1023838.51,49,100.26892384855901,341890.8099999999
1821251331,14115.68,28263.709999999995,42379.39,37,100.22917776543527,14148.029999999995
1013259712,61581.24,123281.65,184862.88999999996,29,100.19351672684734,61700.409999999996
1508867508,18735.310000000005,37501.880000000005,56237.18999999999,33,100.16685072197895,18766.57
1487764759,17684.88,35399.06,53083.94,32,100.16567825170426,17714.179999999997
1174665905,22583.53,45203.06,67786.59,21,100.15940820589164,22619.53
1720110968,74543.53,149182.84,223726.37000000002,19,100.1284886830554,74639.31
1003096801,25960.07,51945.34999999999,77905.42000000001,37,100.09711067805284,25985.27999999999
1982961793,12494.269999999997,25000.33,37494.600000000006,30,100.09436325611667,12506.060000000005
1326089400,40135.130000000005,80285.95,120421.07999999999,19,100.0390929342947,40150.81999999999
1164403440,17046.420000000002,34093.79,51140.21,18,100.00557301767759,17047.37
1093140600,64047.189999999995,128097.22999999998,192144.42000000004,73,100.00444984393538,64050.039999999986
1861439952,250223.91999999993,500414.90000000014,750638.8200000002,81,99.9868357909189,250190.9800000002
1346675196,17613.7,35224.06999999999,52837.77,31,99.98109426185295,17610.36999999999
1760582522,23032.739999999998,46059.06000000001,69091.79999999999,14,99.97212663365286,23026.320000000014
1912995630,47529.31,95044.88,142574.19,61,99.97109152226281,47515.57000000001
1467427047,19005.539999999997,37995.49,57001.02999999999,26,99.91797128626708,18989.95
1033108519,14479.99,28942.24,43422.23,22,99.87748610323627,14462.250000000002
1235123977,11687.349999999999,23354.46,35041.81000000001,51,99.82682130679754,11667.11
1588703995,50303.71,100499.56999999998,150803.28,12,99.78560229454246,50195.85999999998
1265740195,18974.079999999998,37894.13,56868.21,46,99.71524311060142,18920.05
1629282470,243194.34999999992,485652.65000000014,728847.0,68,99.69734083049228,242458.30000000022
1184878274,597005.3999999999,1192132.2299999997,1789137.6300000001,59,99.68533450451201,595126.8299999998
1033480405,14812.7,29570.520000000004,44383.22,17,99.62950711214027,14757.820000000003
1427145176,233672.72000000006,466472.5799999999,700145.3,71,99.62646046145215,232799.85999999984
1144271586,36566.37999999999,72980.31999999999,109546.70000000004,60,99.5831143252354,36413.94
1760576359,13114.24,26173.47,39287.71000000001,15,99.58053230686644,13059.230000000001
1285667634,22934.820000000003,45772.14999999999,68706.96999999999,46,99.57492581149528,22837.329999999984
1346557014,10359.17,20668.930000000004,31028.1,24,99.52303128532502,10309.760000000004
1467471342,61262.01,122223.4,183485.40999999997,16,99.50928805633376,60961.38999999999
1902032832,437566.24000000005,872838.3100000004,1310404.5499999996,83,99.47569766808341,435272.07000000036
1881763068,48722.23999999999,97186.23999999998,145908.47999999998,65,99.4699751078768,48463.999999999985
1407803638,88192.09999999999,175904.15,264096.25000000006,65,99.45567686901663,87712.05
1740475664,14580.3,29078.630000000005,43658.92999999999,13,99.43780306303715,14498.330000000005
1821143777,145139.23000000004,289439.18,434578.4099999999,60,99.42174145473965,144299.94999999995
1902977705,79551.92000000001,158571.25,238123.16999999995,72,99.33051270164187,79019.32999999999
1841332400,44682.399999999994,89061.29,133743.69000000003,24,99.3207392619913,44378.89
1528061827,84469.26999999999,168290.9,252760.17000000007,26,99.23328329935846,83821.63
1851520886,24332.000000000004,48465.47000000001,72797.47,25,99.1840785796482,24133.470000000005
1679734545,13403.34,26697.109999999997,40100.450000000004,22,99.18251719347563,13293.769999999997
1427155472,18927.32,37699.44000000001,56626.76000000001,30,99.18002126027356,18772.12000000001
1366686248,78048.29000000001,155428.68,233476.97,50,99.14424774713191,77380.38999999998
1093873598,125712.55,250335.85999999996,376048.41,29,99.13354712795179,124623.30999999995
1255677084,17745.96,35322.67,53068.630000000005,39,99.04626179705127,17576.71
1154792562,18826.29,37466.76,56293.049999999996,14,99.01297600323802,18640.47
1144410010,20842.88,41464.69,62307.569999999985,29,98.93935003224122,20621.81
1699938282,22107.25,43975.68,66082.93,21,98.91972090603761,21868.43
1891740585,84657.09999999998,168396.06999999998,253053.17000000004,76,98.91547194505839,83738.97
1568576056,129480.05000000002,257526.86000000002,387006.9099999999,77,98.89308043980519,128046.81
1548704711,16050.21,31918.47,47968.68,15,98.86636997272934,15868.260000000002
1962444059,10506.68,20892.95,31399.63,20,98.85396719039696,10386.27
1184859258,23028.83,45788.51,68817.34,19,98.83124761440332,22759.68
1134303902,109380.93999999997,217445.12,326826.0599999998,43,98.79617052111644,108064.18000000002
1598858169,46070.73999999999,91584.92,137655.66000000003,20,98.79194473542213,45514.18000000001
1568799955,28099.37,55852.139999999985,83951.51,64,98.76652038817949,27752.769999999986
1114084894,36522.62,72578.38,109101.0,20,98.72172368795009,36055.76
1073680419,65748.69,130656.39999999998,196405.09000000003,77,98.72091748139769,64907.70999999998
1225081516,17967.300000000003,35702.36,53669.660000000025,43,98.7074296082327,17735.059999999998
1851765374,85158.29000000001,169201.12,254359.41,38,98.69013339746486,84042.82999999999
1033183603,54514.13000000001,108276.8,162790.93,28,98.6215317019642,53762.66999999999
1902844988,49330.870000000024,97957.83,147288.7,63,98.57308415602634,48626.95999999998
1184824567,19493.65,38701.2,58194.85,17,98.53234258335404,19207.549999999996
1144253444,11710.440000000002,23248.399999999998,34958.840000000004,27,98.52712622241344,11537.959999999995
1962537407,83713.17000000001,166124.95,249838.11999999997,80,98.44541784763375,82411.78
1699779017,13376.910000000002,26542.85,39919.759999999995,39,98.42287942432144,13165.939999999997
1972681187,37798.58,74995.26999999999,112793.84999999998,15,98.40763859383074,37196.68999999999
1760806624,14329.58,28430.690000000006,42760.270000000004,41,98.40560574699333,14101.110000000006
1538199658,22435.38,44511.35,66946.73,14,98.39802133950928,22075.969999999998
1285853135,60354.340000000004,119734.39000000001,180088.72999999998,33,98.38571675210102,59380.05000000001
1225201460,21913.500000000007,43471.78,65385.279999999984,23,98.37899012024543,21558.27999999999
1538173539,20240.11,40151.729999999996,60391.84,31,98.37703451216419,19911.619999999995
1780961300,86129.22,170809.99,256939.21000000005,80,98.31828269198303,84680.76999999999
1649217761,186574.7,370010.29999999993,556584.9999999998,56,98.31751035912153,183435.59999999992
1851396394,66835.72,132541.69999999998,199377.42000000004,52,98.30967632278066,65705.97999999998
1043263189,22770.480000000003,45143.28999999999,67913.77,29,98.25357216887825,22372.80999999999
1699757401,17940.2,35560.829999999994,53501.03000000001,40,98.21869321412244,17620.629999999994
1710540398,27244.29,54002.38,81246.67000000001,16,98.21540587036768,26758.089999999997
1205804663,58388.13,115720.67000000001,174108.79999999993,50,98.19211541797968,57332.540000000015
1730238007,34522.719999999994,68410.04000000001,102932.76000000001,43,98.15947294998779,33887.320000000014
1679678197,35083.770000000004,69486.1,104569.87000000002,46,98.05767738187771,34402.33
1457778680,15167.8,30030.0,45197.8,15,97.9852055011274,14862.2
1972941474,10710.449999999999,21202.800000000003,31913.250000000004,13,97.96367099421597,10492.350000000004
1144231432,10033.73,19862.89,29896.619999999995,21,97.96117695014715,9829.16
1467635243,105275.42,208390.62999999998,313666.05000000016,65,97.9480395328748,103115.20999999998
1871589762,34103.0,67497.87999999999,101600.88,22,97.92358443538689,33394.87999999999
1881630036,148693.91999999995,294269.8199999999,442963.7400000001,74,97.9030615374186,145575.89999999994
1538194980,19712.41,39005.700000000004,58718.10999999999,52,97.87382669090185,19293.290000000005
1831196757,26640.640000000003,52713.43,79354.06999999999,45,97.86848213856723,26072.789999999997
1013951219,59075.17999999999,116872.24999999997,175947.43,51,97.83646871664206,57797.06999999998
1477001972,19460.53,38494.200000000004,57954.73000000001,25,97.80653455995292,19033.670000000006
1841290467,109643.60000000003,216859.64999999997,326503.25,79,97.78596288337842,107216.04999999993
1699708297,68789.48999999999,136017.79,204807.28000000003,27,97.73048179307628,67228.30000000002
1568412237,38235.560000000005,75599.51999999999,113835.07999999997,22,97.72044662089422,37363.959999999985
1376095711,92004.70999999999,181884.72000000006,273889.43,63,97.69066170634099,89880.01000000007
1689074734,13284.0,26261.08,39545.079999999994,22,97.68955133995786,12977.080000000002
1902816077,19464.03,38477.99,57942.02,28,97.68768338314317,19013.96
1497792527,99622.26999999999,196936.57999999996,296558.85000000003,82,97.6832890878716,97314.30999999997
1841216934,84806.87000000001,167603.87999999998,252410.75,29,97.63007407300842,82797.00999999997
1215905385,59611.24,117794.54000000002,177405.78000000003,34,97.60457927062082,58183.300000000025
1831245232,18170.0,35903.3,54073.3,20,97.59658778205835,17733.300000000003
1801148788,92163.49999999999,182088.65,274252.15,40,97.57132704378634,89925.15000000001
1679663546,133362.56,263398.91,396761.47000000003,13,97.50588920908535,130036.34999999998
1871556217,64823.03,128026.14999999998,192849.18,49,97.50102702696863,63203.11999999998
1902871940,40459.590000000004,79900.27999999998,120359.87,13,97.48168481193204,39440.68999999998
1306988118,85190.10000000002,168195.77000000008,253385.87000000005,56,97.43581707264111,83005.67000000006
1083684286,20033.83,39540.38,59574.21,12,97.36805194014322,19506.549999999996
1780893255,10187.26,20106.120000000003,30293.380000000005,16,97.36533670486473,9918.860000000002
1164852539,116753.84000000003,230431.53999999998,347185.38000000006,82,97.36527723627756,113677.69999999995
1275589582,97414.73999999998,192192.25999999992,289607.0,59,97.2927916247582,94777.51999999995
1538628904,41160.0,81192.22000000002,122352.22000000002,15,97.26000971817302,40032.220000000016
1558333682,59068.55999999999,116474.42,175542.98000000004,72,97.1851353748932,57405.86000000001
1699801654,13577.36,26764.14,40341.5,14,97.12329937484164,13186.779999999999
1952418352,71798.29000000001,141504.89000000004,213303.18000000002,45,97.08671334651568,69706.60000000003
1245759166,27107.38,53424.19,80531.56999999998,56,97.08356174591569,26316.81
1447374640,18319.660000000003,36102.62,54422.28,31,97.07036047612235,17782.96
1144266024,517909.1000000001,1020514.13,1538423.23,83,97.04502778576392,502605.0299999999
1649331570,14453.039999999999,28474.039999999997,42927.079999999994,23,97.01073269014684,14020.999999999998
1427347426,12838.619999999999,25292.89,38131.509999999995,31,97.00629818469586,12454.27
1841487592,16753.18,33003.729999999996,49756.91000000001,16,96.99979347204528,16250.549999999996
1376593863,26256.11,51722.50999999999,77978.62,44,96.99228103477624,25466.399999999987
1093713372,84207.2,165876.89999999997,250084.09999999986,73,96.98659972068894,81669.69999999997
1790736973,14285.94,28133.980000000007,42419.92,30,96.93474843097482,13848.040000000006
1356367270,54549.00000000001,107424.29999999999,161973.30000000005,33,96.9317494362866,52875.29999999998
1790931517,13028.73,25654.379999999997,38683.10999999999,21,96.90622186506282,12625.649999999998
1871533216,13320.79,26223.549999999996,39544.34,28,96.8618227597612,12902.759999999995
1568465938,43211.07,85062.78999999998,128273.86,21,96.85416260231459,41851.71999999998
1215963970,33367.97000000001,65677.71999999999,99045.68999999999,74,96.82863536499214,32309.749999999978
1831158039,14439.97,28419.309999999998,42859.28,28,96.81003492389526,13979.339999999998
1346388246,12906.33,25398.499999999996,38304.83000000001,30,96.79103199747718,12492.169999999996
1720495872,14481.29,28495.930000000004,42977.219999999994,26,96.77756608699917,14014.640000000003
1992096192,38869.18,76462.46999999997,115331.64999999994,55,96.71747641704809,37593.28999999997
1518969211,17554.04,34512.75,52066.78999999999,30,96.60858696915354,16958.71
1659856060,46562.009999999995,91541.03,138103.03999999992,39,96.60025415569476,44979.020000000004
1831438282,18717.49,36797.98999999999,55515.47999999998,47,96.59681933849029,18080.49999999999
1750333936,87826.40999999996,172634.94,260461.34999999998,72,96.5638126390457,84808.53000000004
1528021888,27391.2,53839.95,81231.15,21,96.55929641636727,26448.749999999996
1407071707,10219.68,20086.49,30306.170000000002,28,96.54715216132013,9866.810000000001
1316970932,12404.53,24380.63000000001,36785.159999999996,58,96.54618111286769,11976.100000000008
1912036112,105347.56,207036.11000000002,312383.67,31,96.52672544100692,101688.55000000002
1235468083,136489.84,268238.20000000007,404728.03999999986,83,96.52612971046055,131748.36000000007
1710109186,259592.38,510096.8399999999,769689.22,70,96.49915764091377,250504.4599999999
1619938149,59635.659999999996,117169.69000000003,176805.35,43,96.47588372460378,57534.030000000035
1780668921,139872.72,274791.88999999996,414664.6099999997,79,96.45853029811671,134919.16999999995
1417432840,60443.87999999999,118698.33,179142.20999999996,57,96.37774742455319,58254.45000000001
1326486473,11297.519999999999,22185.530000000002,33483.049999999996,32,96.37522217265386,10888.010000000004
1316148125,291116.33,571596.7199999999,862713.0499999999,12,96.34649832250902,280480.38999999984
1285859413,22379.280000000002,43921.3,66300.57999999997,43,96.25877150650065,21542.02
1497890495,16181.310000000001,31757.199999999997,47938.51,17,96.25852295024318,15575.889999999996
1386852416,338995.8399999999,665239.5600000002,1004235.4000000003,83,96.23826652268073,326243.72000000026
1700882578,97362.81999999999,190978.78000000003,288341.6000000001,75,96.15165213990315,93615.96000000004
1396779153,34388.59,67445.84,101834.42999999998,39,96.12854147262217,33057.25
1831587179,38615.56,75724.39,114339.95,19,96.09812728340597,37108.83
1467536276,404388.2799999999,792988.9400000001,1197377.22,80,96.09592543087555,388600.66000000015
1598847212,58172.349999999984,114065.40999999997,172237.76,45,96.08183269199199,55893.05999999999
1710915756,64949.83999999999,127290.94000000002,192240.78,60,95.98345430874046,62341.10000000003
1306871660,34707.26,68019.64,102726.90000000002,30,95.9810137706059,33312.38
1891030730,97932.33,191908.53,289840.8600000001,62,95.96034322883975,93976.2
1083131155,12035.869999999999,23584.79,35620.65999999999,25,95.95417697266589,11548.920000000002
1831343805,12930.14,25332.569999999996,38262.70999999999,24,95.91876035371618,12402.429999999997
1659332849,21982.859999999997,43061.73,65044.590000000004,37,95.88775072943197,21078.870000000006
1689919599,20825.799999999996,40793.08999999999,61618.89,53,95.8776613623486,19967.289999999994
1588005169,13706.240000000002,26842.639999999996,40548.880000000005,25,95.84247758685089,13136.399999999994
1124307566,37216.34,72883.38,110099.72,21,95.83704362116214,35667.04000000001
1407052830,34074.0,66696.0,100770.0,27,95.73868638844867,32622.0
1003083577,23160.97,45317.09,68478.05999999998,21,95.66145113956796,22156.119999999995
1417947490,105415.11,206252.29999999996,311667.40999999974,71,95.65724496232083,100837.18999999996
1487643821,46883.22,91723.30000000002,138606.51999999996,41,95.64206554072014,44840.080000000016
1861525602,191007.72999999998,373680.87,564688.5999999999,36,95.63651690955128,182673.14
1518167477,14724.640000000001,28803.04,43527.68,12,95.61116604548565,14078.4
1720028772,175111.05000000002,342504.58,517615.6300000001,80,95.59278526397962,167393.53
1033153895,134360.25999999998,262728.5299999999,397088.79,80,95.54035545927043,128368.26999999993
1528178787,23487.170000000002,45918.46999999999,69405.64,49,95.50448180857882,22431.299999999985
1295920015,14465.87,28272.97,42738.84,30,95.44603953996544,13807.1
1053349472,14431.0,28203.399999999998,42634.4,16,95.43621370660382,13772.399999999998
1932174505,11784.409999999998,23028.620000000003,34813.030000000006,21,95.41597755000043,11244.210000000005
1053344846,56170.840000000004,109740.68,165911.52,80,95.36948352561576,53569.83999999999
1669409199,86539.85999999999,169044.93999999992,255584.79999999996,40,95.33766289892304,82505.07999999993
1295165645,14219.710000000001,27776.140000000007,41995.85,28,95.33548855778356,13556.430000000006
1043395346,28329.910000000003,55308.159999999996,83638.07,25,95.22885882800189,26978.249999999993
1427469634,11717.37,22871.53,34588.9,13,95.19337530520924,11154.159999999998
1760485221,44154.57,86172.62999999998,130327.19999999998,48,95.16129361015174,42018.059999999976
1689980740,24042.0,46908.0,70950.0,31,95.10856001996505,22866.0
1902141500,33867.03999999999,66057.06999999999,99924.11,34,95.04825340508059,32190.03
1003082090,65753.36000000002,128214.17000000001,193967.53000000006,40,94.99257528436567,62460.81
1750832283,70872.14,138179.76,209051.90000000002,63,94.97049193096188,67307.62000000001
1124021720,16436.829999999998,32033.379999999997,48470.21,23,94.8878220435449,15596.55
1689783672,898405.22,1750772.3,2649177.52,21,94.87557073633211,852367.0800000001
1669420980,23544.75,45879.39,69424.14,29,94.86038288790495,22334.64
1215962550,30192.780000000006,58831.919999999984,89024.7,37,94.85426648357644,28639.139999999978
1396805461,11999.72,23381.32,35381.04,18,94.8488798071955,11381.6
1518422880,18731.78,36497.009999999995,55228.789999999986,15,94.84005257375432,17765.229999999996
1124073648,15454.050000000001,30108.749999999996,45562.8,27,94.8275694720801,14654.699999999995
1649297730,106058.15000000002,206533.96000000002,312592.11,49,94.73652897019227,100475.81
1295126209,10628.1,20693.68,31321.780000000002,17,94.70723835869063,10065.58
1407059686,13460.280000000002,26204.06,39664.340000000004,34,94.67693094051532,12743.779999999999
1013933175,50140.340000000004,97608.26000000002,147748.6,48,94.67011990744382,47467.92000000002
1699286484,18457.63,35929.729999999996,54387.36,13,94.66058210073555,17472.099999999995
1902881147,10112.9,19679.629999999997,29792.530000000006,49,94.59927419434581,9566.729999999998
1891986063,12844.84,24994.349999999995,37839.19000000001,15,94.58669784909733,12149.509999999995
1750710166,139530.90999999995,271467.82999999996,410998.73999999993,19,94.55748550625812,131936.92
1992774814,22791.030000000006,44337.48999999999,67128.52000000002,56,94.53921125986837,21546.459999999985
1992749873,16036.07,31194.06,47230.130000000005,20,94.52434418158565,15157.990000000002
1154658607,16390.47,31877.9,48268.37,23,94.49045695455956,15487.43
1194710426,68179.94,132594.17000000004,200774.11000000002,34,94.47680652109702,64414.23000000004
1265581383,11550.42,22455.69,34006.11000000001,17,94.41448882378302,10905.269999999999
1528157211,16994.45,33036.52,50030.97000000001,37,94.39593514353213,16042.069999999996
1629462312,22447.14,43634.62,66081.75999999998,29,94.3883274216671,21187.480000000003
1265912067,525229.86,1020568.4099999999,1545798.27,40,94.30890886515857,495338.54999999993
1306371257,17869.69,34717.920000000006,52587.610000000015,14,94.28384040237971,16848.230000000007
1629011002,10988.539999999999,21338.810000000005,32327.350000000006,31,94.19149404743493,10350.270000000006
1306123344,71143.95,138131.37999999995,209275.33000000005,58,94.15759175586955,66987.42999999995
1588813786,15408.83,29914.869999999995,45323.69999999999,22,94.14108663668816,14506.039999999995
