CLAIM_FROM_MONTH,1376609297,1417262056,1528263910,1538649983,1629436241,1699703827,1699725143,1710176151,1922467554,1982757688,market_total,share_1417262056,share_1699703827,share_1376609297,share_1922467554,share_1699725143,share_1538649983,share_1629436241,share_1710176151,share_1982757688,share_1528263910,top10_combined
2018-11-01,49171.44,5025249.75,6316653.350000001,194387.79,25262541.900000002,38233741.54,14973094.019999996,5104159.890000001,9624397.360000001,11242908.169999998,4506892572.2199745,0.11150143185074182,0.84833931422437,0.0010910275586129507,0.21354840848268278,0.3322265569916758,0.004313122331741087,0.5605312639514802,0.11325230872955618,0.24946030973314373,0.14015540083948766,2.574419144693492
2018-12-01,37144050.65,25995261.05,6879715.739999998,5225997.27,5484050.140000001,31655262.780000005,8811205.129999999,4463431.93,0.0,12809338.580000004,4429509924.400009,0.5868653980614151,0.7146448099286696,0.8385589215048722,0.0,0.19892054155840963,0.11798138753934223,0.12380715324264303,0.10076581848057571,0.28918184626790444,0.15531550572001207,3.1260413823038444
2019-01-01,607867.8099999999,52379062.92000001,7456787.82,8832837.85,12092816.86,42927091.53999999,13316903.929999998,8370177.849999999,11656023.43,14924040.48,5309991308.369989,0.9864246451295763,0.8084211262706821,0.011447623446046608,0.21951115836342217,0.25078956172694555,0.1663437346135962,0.2277370367996353,0.1576307260014969,0.28105583631513026,0.1404293790132213,3.2497908276797522
2019-02-01,575943.96,44912705.76999999,6253521.38,8797665.030000001,7857382.440000001,34759065.38999999,22151181.140000004,9339758.930000002,96796.95,12762548.06,4857802124.519982,0.9245478638024595,0.7155306967847043,0.011856060523603792,0.001992607922653187,0.45599183688835093,0.18110381618043636,0.1617476842117446,0.19226305828426263,0.26272268266301846,0.12873149666667277,3.036487803927906
2019-03-01,217843.52000000002,49040850.419999994,9593318.5,901723.78,26351223.389999997,44609309.6,24712858.890000004,11375113.109999996,11653566.12,10405728.080000002,5370432682.989983,0.9131638606201941,0.8306464717692693,0.004056349513326659,0.21699492029591716,0.46016513656849617,0.01679052384095738,0.490672259489695,0.21180999337407047,0.193759585013672,0.17863213387601629,3.5166912343616143
2019-04-01,214186.35,51777739.550000004,9450581.14,30.0,22162795.11,47073822.36000001,27393039.429999996,14936197.839999998,0.0,15596738.909999998,5377014226.470021,0.962945928152989,0.875463972705605,0.003983369598421392,0.0,0.5094470328002716,5.579304561315031e-07,0.41217661282904483,0.27777865579138566,0.2900631884740087,0.175758901538266,3.507618219820448
2019-05-01,36464349.01,56087520.5,8492177.01,9082929.62,10629867.450000001,42277014.51000001,21481125.860000003,5994750.75,116338.63,16393647.989999998,5442906849.599929,1.0304699685265166,0.7767359552204629,0.6699425512431881,0.0021374356242850503,0.39466275013651825,0.1668764480264369,0.19529761841838852,0.11013877171975915,0.3011928817265168,0.15602282465341477,3.8034772052954877
2019-06-01,36191217.39,50247750.0,7015480.37,75.0,18820366.82,37906286.54000001,22664594.729999997,7875558.88,12381852.12,14536904.670000004,4872483221.650016,1.0312554751698892,0.7779664868125177,0.7427674092173523,0.2541179016273147,0.4651549055991386,1.5392561982922956e-06,0.38625821709092883,0.1616333709474124,0.29834694156375635,0.1439816219136057,4.2614838691981145
2019-07-01,0.0,41982405.669999994,6510424.539999999,1580276.05,20807693.509999998,44650769.47,21549266.48,13581896.000000002,0.0,13210779.63,5227755222.520007,0.8030675477908592,0.8541097960680027,0.0,0.0,0.4122087887200715,0.03022857771137643,0.39802348473327676,0.2598035948870026,0.25270463263258575,0.12453575699096502,3.1346821795341393
2019-08-01,38904208.22,40161534.59,8546445.5,2251774.54,7146240.570000001,39737856.730000004,26030609.860000003,9326917.15,0.0,7498415.74,5269937934.189983,0.7620874304693882,0.7540479077028811,0.7382289640946175,0.0,0.4939452833233612,0.0427286728633192,0.13560388488898617,0.17698343446303977,0.14228660438963112,0.1621735513155267,3.4080857335107515
2019-09-01,338339.35,65010465.39000001,8399603.040000001,11335507.44,12892527.12,36703070.47,14004092.929999996,8229347.18,15175953.98,13020811.93,5315985083.040004,1.2229241499831873,0.6904283946750834,0.006364565451461292,0.28547773823551564,0.2634336385682934,0.2132343726126046,0.2425237640551705,0.1548038049665474,0.2449369538590561,0.15800652012357785,3.482133902530498
2019-10-01,38625405.089999996,64717510.84,7369696.159999999,750330.37,9367797.64,37856924.56,13847287.319999997,4786851.89,0.0,14004923.86,5913029448.6399765,1.094489912525048,0.6402289196903503,0.6532253124307374,0.0,0.23418262060549921,0.012689440776801465,0.1584263653913416,0.08095430492234394,0.23684853900433717,0.12463486312747965,3.235680278473939
2019-11-01,836426.5800000001,30984283.18,6461618.149999999,15012803.32,24276331.79,24877672.540000007,20660045.45,12532548.510000002,132070.68,18116075.360000003,5376953255.040019,0.5762423757535418,0.46267228595824667,0.015555771834467526,0.002456236343066684,0.3842333096467701,0.27920650613668513,0.4514886151789564,0.23307899316872016,0.3369208267343431,0.1201724813944269,2.862027402149224
2019-12-01,508177.43,56711258.82,7987713.459999999,15514073.290000001,20227486.049999997,35909310.64,19577386.83,4920866.55,137767.45,11035838.309999999,5307632811.399988,1.0684849693858407,0.6765598133102249,0.009574464701260272,0.0025956477189623306,0.3688534517299454,0.2922974109414301,0.38110183520145613,0.09271301773986186,0.2079239220598813,0.15049483910875683,3.25059937189762
2020-01-01,0.0,33463023.669999998,8716359.28,16439135.43,5607368.01,42739943.5,13521530.96,8093533.710000001,0.0,16013598.68,6136183846.9899845,0.5453393265981559,0.6965231904022149,0.0,0.0,0.22035733115514117,0.2679048711694644,0.0913820079356099,0.13189848791721204,0.2609699950215024,0.14204853533317263,2.3564237455324735
2020-02-01,703121.1,33794044.92,7171813.490000001,14420411.4,9273179.53,40943032.62,18988171.650000002,13579786.959999999,19343489.95,13607594.93,5556944592.800037,0.6081407571309224,0.7367903698922719,0.012653016208061753,0.3480957858579833,0.3417016551614064,0.259502522639583,0.1668755082067036,0.2443750649879596,0.24487548333001094,0.12906037428000092,3.0920705376949043
2020-03-01,38811824.32,56227678.45000001,7951887.009999999,16909059.02,8107800.0200000005,36537493.42,16373678.270000001,3947726.2199999997,21403937.12,11975122.809999999,5189160147.829983,1.0835602842882668,0.7041118866851576,0.7479403836906139,0.4124740133324033,0.31553619089684853,0.3258534818408153,0.1562449373120724,0.07607639979372907,0.23077188733532897,0.15324034686663776,4.205809812041873
2020-04-01,746349.71,35285895.1,7254135.349999999,0.0,5267694.899999999,38559482.45999999,6513388.6,15519491.170000002,21467776.849999998,12243035.87,4317825157.800015,0.8172145422854173,0.8930301957767675,0.017285315702321634,0.49718958191762663,0.15084882694320698,0.0,0.12199880049529274,0.35942842988823964,0.2835463554582181,0.16800437916981495,3.3085464276369057
2020-05-01,0.0,33790290.52,6905726.97,0.0,27946178.630000003,38634252.50000001,6758562.710000001,22337522.6,21637307.98,11317626.020000001,4486009727.219995,0.7532371210648273,0.8612164228172967,0.0,0.482328601489876,0.15065867265045635,0.0,0.6229629521405075,0.4979374535115573,0.25228714845015726,0.1539391884974694,3.774567560622148
2020-06-01,0.0,27299066.16,7368951.779999999,17203685.01,22498231.15,36841623.28,17887817.279999997,18320213.97,0.0,15817796.12,5262639121.669985,0.5187333869729078,0.7000598450366308,0.0,0.0,0.3399020314036598,0.32690223692444226,0.4275085300331342,0.34811837837336784,0.3005677523063858,0.1400238855379014,3.10181604658843
2020-07-01,43870803.64,56881209.38,15937382.200000001,21046638.72,19412801.1,42890975.02,11281690.5,8866296.9,23543052.45,11413049.02,5458835953.400007,1.042002541669563,0.7857165041438108,0.8036659099945163,0.4312833844244089,0.20666842887948042,0.3855517714704581,0.3556216245683082,0.1624210175152392,0.20907477560104076,0.291955690481475,4.673961648748301
2020-08-01,758526.55,28836022.14,16394655.430000002,19047412.05,8495591.82,37090400.04,15348703.47,17153810.699999996,93658.96,7736225.03,5467369458.999993,0.5274204049359094,0.678395713297634,0.013873702073514857,0.0017130534291189214,0.28073287501604743,0.34838348117567786,0.15538719092808267,0.31374888469925183,0.14149812058640338,0.29986368312849776,2.761017109270138
2020-09-01,38861976.26,35063136.95,11224609.94,20550777.080000002,9165602.07,39017964.62,22155439.890000004,17011473.95,96229.6,11994508.750000002,5723393123.270011,0.6126284914352866,0.6817278453468775,0.6790023928637029,0.0016813382887985173,0.3871032342671175,0.35906632022960694,0.1601428011774126,0.2972270746322706,0.20956989135051837,0.19611810159192622,3.5842674911835184
2020-10-01,822259.4199999999,60181056.89000001,15179538.280000001,21196059.88,22881889.519999996,45731250.03,8709106.08,18789948.590000004,25491501.72,13693804.28,6197537623.439969,0.9710478668558089,0.7378938670261219,0.013267518004087589,0.4113166110293145,0.14052526356695152,0.3420077645004281,0.36920936846688,0.3031840987771296,0.22095556512973935,0.2449285377887635,3.7543364611452246
2020-11-01,4397.2,12035407.330000002,14566846.56,0.0,23847559.210000005,37431255.48,8606502.860000001,16994540.06,102757.8,12550103.22,5869798123.85998,0.20503954439382863,0.6376923820914168,7.491228671265445e-05,0.0017506189792507968,0.14662348991212606,0.0,0.4062756283399718,0.2895251199682552,0.21380808939553533,0.24816605703674252,2.1489558424038395
2020-12-01,39143774.300000004,70563256.63000001,14218136.94,21184194.5,11674028.65,34204043.870000005,15330324.749999998,16014313.729999999,27785671.54,13502846.45,6218356698.849992,1.134757300800223,0.5500495633569173,0.6294874384938253,0.446833028171874,0.24653337678160456,0.3406719094116578,0.18773494695405568,0.2575328902081421,0.21714493239825217,0.2286478185246187,4.2393932051011705
2021-01-01,590631.2899999999,33077410.14,11515469.02,20411898.3,11384550.94,38655781.46,17032179.29,12483701.1,0.0,14766475.92,6242955351.530022,0.5298357633118967,0.6191904199751525,0.00946076428137914,0.0,0.2728223786804075,0.3269589024851421,0.18235835912569642,0.1999646064574288,0.23653021827844783,0.18445541208584476,2.5615768246813957
2021-02-01,0.0,40258698.7,14015395.900000002,18776116.07,19621815.599999998,41181956.35999999,20385142.080000002,11221165.540000001,98502.6,11430073.25,5857409908.210016,0.6873122989663324,0.703074515961013,0.0,0.0016816750328832923,0.3480231433252989,0.3205532200108196,0.3349913341816347,0.19157214051678195,0.1951386949029994,0.23927633748758773,3.0216233603853513
2021-03-01,40093935.01,64684917.57,19848986.590000004,21991576.919999998,10561513.100000001,46314336.72,23031521.010000005,21420887.04,117900.97,10469101.97,7134552385.499906,0.9066429689613618,0.6491554650874546,0.5619684717920911,0.001652534926222129,0.3228166220603933,0.30824045758911456,0.14803329668536697,0.3002414991518641,0.14673803490849902,0.2782092767352947,3.623698627897662
2021-04-01,38760096.43,42168689.90000001,12640713.760000002,22201283.240000002,21378623.570000004,40106440.43000001,6087917.239999999,21349964.140000004,29013129.94,14380036.070000002,6827346129.689992,0.6176439439128709,0.5874382178397203,0.5677183446353257,0.42495472455733535,0.08916960008114357,0.32518174438898845,0.3131322649225452,0.31271249083382036,0.21062409605198898,0.18514827752806456,3.6337237047518034
2021-05-01,40362389.12,10636923.12,15544370.870000001,24485854.75,7921593.62,36364349.129999995,9047496.86,21481098.99,30314347.48,15556790.830000002,6595079516.979963,0.1612857448134437,0.5513860604163278,0.6120076189541207,0.4596509777016552,0.13718556139779575,0.3712745947483682,0.1201136938471286,0.3257140256564591,0.23588481063718558,0.2356964890260811,3.2101995771985656
2021-06-01,660382.78,77671530.65999998,15272308.33,3267005.73,9958778.64,32990277.16,16130290.210000003,9264537.030000001,31025533.17,10136339.44,6732874012.329988,1.1536162791366547,0.4899880363064055,0.009808334134734049,0.4608066794831241,0.23957510834838766,0.04852319713716751,0.14791274308359814,0.1376015207329552,0.15054996456843253,0.2268319339116052,3.065213796843065
2021-07-01,458049.38,47402141.879999995,13702130.77,28264248.560000002,25827816.750000004,34598449.35999999,20545191.28,11168960.690000001,0.0,10030991.610000001,6812352489.979898,0.6958263235750426,0.5078781435765383,0.006723806213400323,0.0,0.3015873196552785,0.4148970359589159,0.3791321248862185,0.1639515968445279,0.14724710186025033,0.20113654996793084,2.8183800025381034
2021-08-01,49668262.9,54243320.16,16463673.98,23821151.41,26316400.340000004,36978198.830000006,11905553.41,4579313.950000001,32681492.7,8317009.11,7179528551.129856,0.755527605659617,0.5150505157358929,0.6918039610300541,0.4552038823615633,0.1658263954967684,0.3317926969766172,0.3665477496549344,0.0637829338986241,0.11584338791564715,0.22931413758928615,3.6906932663190046
2021-09-01,44783631.05,2572482.3099999996,16123646.77,3986477.84,10246822.819999998,31990888.200000003,13457518.58,14069662.72,33163644.240000002,8248022.92,6968620859.980009,0.03691522844603974,0.45907058000127415,0.6426469734806102,0.4758996780906106,0.19311595293245162,0.05720612327890996,0.14704233485920187,0.20190024687381777,0.11835947292479995,0.23137500366243563,2.563531594550151
2021-10-01,498313.6,75533590.78999998,13621203.46,1559329.85,11601061.610000001,33589721.59,10413604.650000002,12859652.18,34260437.75,12100038.38,7098174993.389917,1.06412691798018,0.4732163073082869,0.007020305930243309,0.4826654426229923,0.14670819837067325,0.02196803898822029,0.1634372443734247,0.18116842980027095,0.17046689312771246,0.1918972619396474,2.9026750404416513
2021-11-01,415635.97,77386241.47000001,11325153.35,27258183.029999997,8429280.66,33899672.720000006,9939677.4,8627625.66,124827.84,16817652.11,6942020853.039967,1.1147509220764147,0.4883257114555493,0.005987247500387293,0.0017981484447044968,0.14318132443591458,0.3926548710677442,0.12142401814175983,0.12428118328428664,0.24225873799608966,0.16313914333807603,2.7978013077409267
2021-12-01,1309768.14,41238874.989999995,15037701.129999999,29718069.730000004,25965713.49,32838053.819999997,12844075.31,7831494.619999999,0.0,9910182.47,6948963639.400013,0.5934536015727467,0.472560449644766,0.018848395357456322,0.0,0.18483440087634395,0.42766189711371005,0.37366310772985895,0.11270018129892223,0.1426138196177936,0.21640206957966443,2.5427379227912623
2022-01-01,102732021.61,35535707.74,11689560.959999999,4351432.529999999,10788439.19,34620327.41,10508151.179999996,19793789.49,0.0,10852665.330000002,7152588847.259888,0.49682301749545565,0.4840251292126603,1.4362914436128396,0.0,0.14691395527404882,0.06083716851230734,0.15083264843516042,0.2767360170238623,0.15173059100353,0.1634311884776964,3.367621159047561
2022-02-01,90898459.97,55209286.07,11601899.92,22871775.41,11342447.680000003,34079612.449999996,7735620.87,12339200.670000002,35720231.78,10067293.709999999,6632768903.289933,0.8323716214900165,0.5138067215502728,1.3704451533795075,0.5385417809790167,0.11662732386414124,0.34482997588918446,0.17100622448000583,0.1860339301717509,0.15178116193685717,0.1749178976256103,4.400361791366363
2022-03-01,99431420.76,47974651.4,11571037.0,2282574.16,5526886.85,40448259.17,25860786.210000005,12086487.100000001,139284.41,13439869.18,7819481204.779907,0.6135272934817461,0.5172754829984719,1.2715859039244108,0.0017812487344410772,0.330722531747909,0.02919086446047986,0.07068099155506012,0.15456891299401998,0.1718767374462701,0.147977042171632,3.309187009514441
2022-04-01,99695416.05000001,41217070.32,14843291.600000001,26567345.5,23367746.879999995,37001122.99,28832174.330000002,14453647.24,139072.46,15484212.19,7362988830.549929,0.5597872177801684,0.5025285769343814,1.3540074329102838,0.0018888044407044538,0.3915824808856403,0.36082284125936576,0.31736768067668925,0.1963013603936227,0.21029791768465184,0.20159329236536927,4.096177605330877
2022-05-01,103082263.76,19171726.92,13858026.94,4253037.470000001,8340649.1,36685154.56,8219005.339999999,4996528.7299999995,0.0,12995905.020000001,7446460271.569971,0.257460944137394,0.4926522565367223,1.3843122772515202,0.0,0.11037466178903212,0.05711488834819653,0.11200824010092385,0.06709938074975533,0.17452460022673316,0.1861022074193951,2.8416494565596726
2022-06-01,100831286.91999999,57916368.58,14391904.739999998,29750193.32,23736152.580000006,34562237.529999994,8630704.01,15896249.480000002,0.0,16984518.519999996,7386628200.679905,0.7840704446809583,0.46790276417078497,1.3650516065059146,0.0,0.11684226924005169,0.40275742208416054,0.32133947905778176,0.2152030540610779,0.22993601489833546,0.19483727011839164,4.097940324817457
2022-07-01,1835399.7999999998,51096111.65,12150961.229999999,30681782.04,24387429.18,35505202.580000006,28958488.259999998,14779306.34,43970867.85,14438786.459999999,6980173779.579886,0.7320177586334434,0.5086578601218857,0.02629447142661922,0.6299394433220896,0.4148677264270477,0.43955613440109276,0.34938140439059095,0.211732641717833,0.2068542548645404,0.17407820512358826,3.693379900428731
2022-08-01,1034041.38,15992390.409999998,13909307.739999998,35980565.93,29942934.87999999,39195936.05,20973195.5,21215674.67,46252616.5,15935236.349999998,7875975942.319853,0.20305280929145997,0.4976644969087464,0.013129057117147888,0.5872620337940797,0.2662932905534293,0.4568394595603855,0.3801806290330079,0.26937200958172264,0.20232713338261296,0.17660424361203725,3.05272516283463
2022-09-01,925290.28,51732260.599999994,10307854.350000001,30344367.59,8439945.63,40914389.69,24616319.840000004,36332331.94,0.0,15234542.240000002,7656196351.799872,0.6756914037064685,0.5343957731750383,0.01208550874981774,0.0,0.32152153248019855,0.3963373742741908,0.11023679699666895,0.47454806891752116,0.198983170493251,0.13463414306996918,2.8584337718631243
2022-10-01,98452043.03,47456890.96999999,11693318.680000002,0.0,9493232.430000002,42426628.68,32430303.39,5291701.02,50622691.57,11809329.609999998,8005586656.789889,0.5927971678346611,0.52996276848763,1.2297917348318066,0.6323420598672138,0.40509590090433206,0.0,0.11858259534232103,0.06610010292639673,0.14751360663848398,0.1460644819837455,3.8682504188165914
2022-11-01,2122701.18,45041304.86000001,11814584.14,30446486.28,11568079.91,35814642.44,7981387.279999998,22356397.080000002,53324574.8,11875132.39,7727685434.67987,0.58285634477131,0.463458855083219,0.0274687834791238,0.6900458779118128,0.10328302500748258,0.3939923090472081,0.1496965683681355,0.28930262843865545,0.15366997648102307,0.15288645274015913,3.0066608213281296
2022-12-01,93942788.66999999,17108653.810000002,10758214.350000001,1888173.25,6269309.7700000005,36834665.19,10221979.09,26943721.940000005,54956784.5,15719953.88,7563560740.719946,0.22619840570450017,0.4870016444991734,1.2420444799793853,0.7265993674662931,0.1351477093978756,0.024964078622845467,0.08288833771437723,0.3562306546299427,0.2078380067124797,0.14223742915266083,3.6311501138795332
2023-01-01,1710707.2,44299543.06,8985185.2,32005378.93,22555019.910000004,42733116.50000001,8926819.46,7679735.55,57316365.18,16598040.9,8346303359.599967,0.5307684270671328,0.5120005187787493,0.020496585449800774,0.6867275572253719,0.10695536784835792,0.3834677167968886,0.270239637097028,0.09201361631753682,0.19886697361543704,0.1076546683348765,2.9091910685311797
2023-02-01,94501926.2,95110112.50999998,8955077.8,4317598.9,11246595.469999997,38070656.13999999,32172141.28,6200343.57,52487083.0,10197667.61,7784024664.419872,1.2218629386510087,0.48908704405855485,1.214049675766836,0.6742923521287655,0.41330985790751895,0.055467436013343904,0.14448304000637674,0.07965472666525908,0.1310076477097084,0.11504431429839779,4.53825903320577
2023-03-01,142902.33000000002,62182675.470000006,16177956.850000001,33288595.1,15670393.910000002,40321102.57999999,28357907.060000002,35526872.4,60482681.07,11445884.66,8808987046.159903,0.7059004076650024,0.4577268915110637,0.0016222333992680278,0.6866019980851962,0.321920181189982,0.37789356398828494,0.1778909859656473,0.4033025842112824,0.1299341751784003,0.1836528623010344,3.4464458834951617
2023-04-01,104556533.49999999,62544528.3,10992530.95,29304890.19,6410400.22,38126600.77,17829420.020000003,34006178.79,272548.12,18189510.7,8056804769.399945,0.7762944503452104,0.4732223488250119,1.2977419273842867,0.003382831380439405,0.2212964137807686,0.3637284386150339,0.07956504350641518,0.4220802137238918,0.2257658118896521,0.1364378468217333,3.9995153262724426
2023-05-01,1938433.55,55354406.58,12146549.520000001,35212086.699999996,30939278.43,47495246.8,39001867.36,30172078.419999998,0.0,13343098.52,8669212191.570032,0.6385171496185869,0.5478611637420124,0.022359973515066786,0.0,0.4498894074587946,0.4061740089167541,0.35688685138063003,0.3480371428598716,0.15391362242782416,0.1401113417411947,3.0637506616607353
2023-06-01,1000600.68,101110052.9,9759079.120000001,33393161.98,25306892.36,42842466.22,24980736.19,27746870.200000003,61866353.91,12788374.94,8005916843.899888,1.2629415827250423,0.535135038938655,0.012498264714832856,0.7727578879006105,0.31202842444003254,0.41710603084072667,0.31610236345737963,0.3465795453663966,0.15973654472496934,0.12189833232449743,4.256784015433143
2023-07-01,103487309.2,82377819.13000001,7705939.68,35134969.33,24564142.630000003,55299509.29000001,11422640.229999999,22914243.04,63398304.57,11335643.319999998,7906223957.459896,1.0419363222347457,0.6994427376146145,1.3089347045672142,0.8018784303495565,0.14447655785442554,0.44439633280117863,0.3106937365064466,0.2898253725582783,0.1433761980560174,0.09746675178267726,5.282427144325156
2023-08-01,1669412.28,37883377.43,10694588.14,45623952.05,30832798.980000004,62125234.41,15146697.06,13789650.860000001,0.0,13128245.12,8599334780.459766,0.4405384648598894,0.7224423283434309,0.01941327233582531,0.0,0.1761380088889873,0.5305521091430365,0.35854865250811313,0.16035718124771894,0.152665821893936,0.12436529584010694,2.685021135061044
2023-09-01,1666172.97,45509673.900000006,10556058.34,0.0,28728747.869999997,57252938.74999999,35114055.800000004,12502740.08,64469103.67,14369320.509999998,8041752175.749915,0.5659173884670987,0.7119460721837154,0.02071902905717963,0.8016798113277854,0.43664682811150574,0.0,0.3572448795006663,0.15547283485932697,0.1786839509097409,0.1312656509340344,3.3595764453510535
2023-10-01,104356762.36,60052729.39,12075140.440000001,45713177.260000005,23083155.320000008,69748536.94000001,26059178.78,8681773.440000001,324806.68,14973670.149999999,8715364384.359888,0.6890443903615472,0.8002939850130293,1.1973884023400432,0.0037268284569131746,0.29900274539024857,0.5245125188573223,0.2648558832654635,0.09961457785494124,0.17180773504858754,0.13855003540264343,4.1887971019907395
2023-11-01,3309745.11,90273694.12,11075154.110000001,43961878.99,9986072.71,57968665.60999999,19959582.939999994,44080471.12,69680817.47,12519336.500000002,8263017850.989912,1.0925027120591926,0.7015435117697988,0.040054919034254434,0.84328533141983,0.24155318674046952,0.5320317562273371,0.12085260966492607,0.5334669719334945,0.15151046174371002,0.13403279902963292,4.390834259622646
2023-12-01,1031409.46,15267438.84,11268531.909999998,6840443.93,25456721.75,52715785.27,18455596.169999998,30845910.38,69575418.86,17180065.23,7909766779.509918,0.19302008852587124,0.6664644703123122,0.013039694958792515,0.8796140366645656,0.23332667933786397,0.08648098130680697,0.3218390941177317,0.3899724383771424,0.21720065469571864,0.14246351661329495,3.1434216549101004
2024-01-01,1862574.68,64670533.26,11328575.359999998,6879255.090000001,30903896.69000001,63882736.57,25337925.61,26171800.060000002,0.0,15051728.840000002,8804072418.129818,0.7345524910361593,0.7256043968748968,0.021155830978451362,0.0,0.2877977872810631,0.07813719337239741,0.35101820183079196,0.2972692501495743,0.17096325569749604,0.12867426370405116,2.7951726709248814
2024-02-01,706999.61,91393054.05,11650343.74,44308657.48,27379413.37,62201855.800000004,25594977.290000007,33684354.059999995,71262555.61,20039101.220000003,8616138658.829836,1.060719397271308,0.7219226414869196,0.008205527301669704,0.8270822746912272,0.29705855840388806,0.5142519083602769,0.31776895027033397,0.39094489299426727,0.23257635483226458,0.13521536968373535,4.50574587529589
2024-03-01,106458584.17,39408661.370000005,13424160.439999998,46496651.730000004,27349231.07,69361707.47000003,17607275.42,33650026.07,485999.22000000003,15967759.35,8864816812.19996,0.4445513337147014,0.7824381365054592,1.2009112700838815,0.005482337991814528,0.1986197322855953,0.5245077559415584,0.3085143398830461,0.37959076631668326,0.1801250910004684,0.1514318989821128,4.176172662705321
2024-04-01,104876868.82000001,97913920.74,15202401.820000004,44683551.69,15411041.329999998,66491411.74,32466021.77999999,3583351.71,77215761.03,17425545.22,8950155340.33988,1.0939912997787338,0.7429079073109697,1.1717882520686767,0.8627309593384974,0.3627425507764103,0.4992488955873603,0.17218741735732565,0.040036754377314784,0.1946954500494543,0.1698562901079513,5.310185776752695
2024-05-01,3790260.57,92143768.64,11789374.520000001,42647805.129999995,27641815.630000003,62975741.89000001,35211584.71,29687475.93,402328.51,23890939.119999997,8697205280.749903,1.0594641113502044,0.7240917036808177,0.043580212811456034,0.0046259516363319625,0.40486091305601496,0.49036217673733873,0.31782411404248967,0.3413450064897197,0.27469673704125835,0.1355535961200571,3.796404522965688
