BILLING_PROVIDER_NPI_NUM,HCPCS_CODE,CLAIM_FROM_MONTH,TOTAL_PAID,TOTAL_CLAIMS,TOTAL_UNIQUE_BENEFICIARIES,cost_per_bene,avg_cpb,std_cpb,z_score
1013514199,96372,2023-04,617527.66,35,31,19920.247096774194,17.791561393025827,54.78308800826123,363.2956129157943
1366515488,93005,2018-11,195355.04,13,12,16279.586666666668,24.02684474027262,52.93889894307615,307.0626731282339
1427336791,99213,2022-01,350222.54,23,21,16677.263809523807,50.15110655264298,54.297077257357294,306.2248198768043
1336117670,A4657,2018-02,4736909.07,82,22,215314.04863636364,121.92681924677088,839.723607716533,256.2654185730118
1194368167,D1208,2020-11,45102.4,33,17,2653.0823529411764,15.695828006066074,10.681552970033938,246.91040079415816
1821026816,36415,2023-02,102844.63,17,12,8570.385833333334,5.896769511244206,38.04935285017784,225.0889547989266
1013332014,82962,2020-03,170109.11,148,30,5670.303666666666,3.9611357221853836,25.87675677491025,218.97421613664076
1528323268,36415,2020-03,141023.43,43,17,8295.495882352941,5.896769511244206,38.04935285017784,217.86439168841088
1740288505,99284,2023-09,533887.12,21,20,26694.356,115.45427748585792,122.94717751251378,216.18147126483564
1427336791,99212,2022-03,900888.45,72,43,20950.89418604651,46.97588727383896,104.05606216738894,200.8909222909642
1487868097,82570,2024-10,271942.07,34,34,7998.296176470589,4.355612994327994,40.01240312644919,199.78656463630566
1467412726,J3490,2019-04,1057436.49,58,12,88119.7075,36.40028007039338,441.7416505684535,199.40005002150002
1467653303,99213,2024-10,541609.72,67,52,10415.571538461538,50.15110655264298,54.297077257357294,190.90199611995456
1194368167,D1208,2021-01,53890.8,35,27,1995.9555555555557,15.695828006066074,10.681552970033938,185.39061998802202
1730389248,92507,2018-11,495507.84,792,14,35393.41714285714,218.21769225053396,190.70151661011735,184.45159784712718
1003010042,D1208,2019-01,263796.4,691,133,1983.4315789473685,15.695828006066074,10.681552970033938,184.21813349253566
1275662405,99213,2024-10,118855.18,22,12,9904.598333333333,50.15110655264298,54.297077257357294,181.4913016417547
1194368167,D1120,2020-06,44216.8,17,12,3684.7333333333336,33.889505944747384,20.289219630449203,179.94008118033057
1164492195,84703,2018-12,84436.53,20,20,4221.8265,6.237502432323542,23.809372661822927,177.0558618844734
1225101405,3725F,2020-09,3423.04,12,12,285.25333333333333,0.08096159927192559,1.6679807741815242,170.96862035115188
1427336791,G8510,2022-02,18021.4,14,14,1287.2428571428572,2.228295989165301,7.7835745575019795,165.09311392349508
1952390239,D1208,2018-04,30051.89,23,18,1669.5494444444444,15.695828006066074,10.681552970033938,154.83269343681621
1700831724,81025,2018-06,57125.41,24,12,4760.450833333333,7.047673236201268,30.893351410961586,153.86492377808284
1740288505,87804,2023-09,65226.6,16,16,4076.6625,20.677457899776865,26.372331918473304,153.79698142124036
1952776379,93010,2018-01,14403.75,22,15,960.25,6.575680292017797,6.2792875784510915,151.87619738595004
1376885228,J7030,2020-03,101155.66,234,13,7781.204615384616,8.547734911700793,51.65431674446267,150.4744882973627
1740288505,87880,2023-09,35875.25,14,14,2562.5178571428573,11.460273476086797,17.088804751243455,149.28238813666266
1487649430,J2704,2022-11,92178.66,20,17,5422.274117647059,4.768630254087084,36.34284473609216,149.06663269572937
1073608998,J3490,2021-08,920895.24,26,14,65778.23142857142,36.40028007039338,441.7416505684535,148.8241624123544
1407243223,1159F,2020-04,21223.06,46,46,461.37086956521745,0.13543751460309897,3.107553420595151,148.42397527064222
1730389248,92507,2018-09,368630.4,582,13,28356.184615384616,218.21769225053396,190.70151661011735,147.5497805330053
1114473212,36415,2022-07,447221.57,140,80,5590.269625,5.896769511244206,38.04935285017784,146.7665659775513
1730389248,92507,2018-10,391348.32,768,14,27953.45142857143,218.21769225053396,190.70151661011735,145.43792954213689
1366515488,87040,2019-10,46646.37,13,13,3588.182307692308,10.818006153708893,24.726255033400474,144.6787755244884
1487868097,82570,2024-04,256782.23,46,45,5706.271777777778,4.355612994327994,40.01240312644919,142.50371682910347
1104275882,1036F,2024-04,18018.09,65,45,400.402,0.10843615801929621,2.812579572148231,142.32257384143585
1700831724,81025,2018-10,65967.04,28,15,4397.8026666666665,7.047673236201268,30.893351410961586,142.12621139811125
1285641514,36416,2024-01,25254.58,105,13,1942.66,2.1939474742913623,13.798210201812454,140.63172137142976
1992796759,99000,2020-04,49450.45,48,34,1454.425,2.6988895915157096,10.34248347917221,140.3653303707938
1366515488,81003,2018-07,35152.52,13,13,2704.04,3.095502462116027,19.300932690974058,139.93854808897194
1407243223,1159F,2020-05,10257.48,24,24,427.395,0.13543751460309897,3.107553420595151,137.4906573298969
1700831724,81025,2020-06,59323.38,21,14,4237.384285714285,7.047673236201268,30.893351410961586,136.93356075887172
1487603916,85025,2019-02,82582.2,20,14,5898.728571428571,9.367234003901295,43.590984144232316,135.10503268148656
1407243223,1159F,2020-05,14850.72,36,36,412.52,0.13543751460309897,3.107553420595151,132.70393350355278
1003010042,D1208,2020-01,187290.0,342,131,1429.6946564885495,15.695828006066074,10.681552970033938,132.3776451279435
1285717298,1159F,2023-10,9053.02,25,22,411.5009090909091,0.13543751460309897,3.107553420595151,132.37599355493052
1366515488,86140,2019-06,29559.06,12,12,2463.255,4.967008024922681,18.638096737958918,131.89587040657713
1568525699,99232,2024-03,192977.82,326,13,14844.447692307693,82.16888555723035,112.31691792610548,131.43415150033522
1992433627,A0425,2024-07,860257.44,1980,47,18303.34978723404,60.996934586128084,139.8834804294538,130.41105923760537
1194368167,D1208,2020-12,28078.4,20,20,1403.92,15.695828006066074,10.681552970033938,129.96463865211945
1134152986,J3490,2019-11,2234956.71,175,39,57306.582307692304,36.40028007039338,441.7416505684535,129.64632597791945
1730389248,97530,2018-08,431426.16,810,16,26964.135,171.83127124562253,207.14775796724186,129.3390958785626
1285717298,1159F,2024-01,11524.04,31,29,397.38068965517243,0.13543751460309897,3.107553420595151,127.8321555175357
1548367873,1159F,2024-03,5950.28,61,15,396.6853333333333,0.13543751460309897,3.107553420595151,127.6083922453645
1427242163,99233,2023-09,351727.62,175,20,17586.381,116.06922058072574,139.33253658568594,125.38572976223311
1295789907,J0690,2021-07,206025.44,34,19,10843.444210526315,7.4070435182699175,86.60910900404268,125.11428984337257
1487868097,84156,2024-11,271898.18,15,15,18126.54533333333,4.841976552129479,146.98772241712683,123.28719064953471
1295720449,96374,2018-11,93090.82,37,13,7160.832307692308,41.16441371865804,57.74955206061846,123.28524880158876
1023088473,D0220,2020-01,55742.19,22,19,2933.7994736842106,11.362136261248033,23.71320422423737,123.24092981225738
1215921457,83615,2023-02,47670.41,32,20,2383.5205,5.012178800647244,19.679921833031234,120.85964270484092
1548367873,1159F,2024-05,4489.55,52,12,374.12916666666666,0.13543751460309897,3.107553420595151,120.3498954107882
1023088473,D0220,2020-02,74104.32,49,26,2850.166153846154,11.362136261248033,23.71320422423737,119.71406271124474
1285717298,1159F,2023-12,8547.67,24,23,371.6378260869565,0.13543751460309897,3.107553420595151,119.54819058306138
1730136680,4004F,2022-01,3171.47,13,13,243.95923076923074,0.07232864494824957,2.0402948842320825,119.53512406912475
1578565347,90471,2020-10,39427.68,18,18,2190.4266666666667,10.746991039826534,18.253335373881004,119.41267888748591
1013278399,T4535,2019-07,117286.4,1667,29,4044.358620689655,46.92350639187767,33.74807048870366,118.44929373475797
1164426896,90674,2019-11,43313.9,21,15,2887.5933333333332,14.04841841055837,24.37279331084123,117.89969570884585
1164843835,97530,2018-05,392266.8,1146,16,24516.675,171.83127124562253,207.14775796724186,117.52405127457014
1740288505,99283,2023-09,1321548.91,132,127,10405.896929133858,89.84848785219357,87.8171335496343,117.47193314447034
1477827624,3074F,2019-11,4341.77,57,16,271.360625,0.2547920321023229,2.308210890388736,117.45280039045288
1427063270,99051,2022-12,40560.35,487,14,2897.167857142857,11.568196964226955,24.596799580052906,117.31606182288628
1134187842,85027,2018-08,49770.56,36,16,3110.66,6.388395744165337,26.641172963603378,116.52158140697583
1639114242,A4554,2018-01,114488.52,122,35,3271.1005714285716,43.122320657321495,27.717328629797464,116.46065513330235
1740288505,87804,2023-09,36839.49,12,12,3069.9575,20.677457899776865,26.372331918473304,115.62420993056976
1356400311,A4927,2020-04,157899.93,89,84,1879.7610714285713,16.27813184716305,16.128978805090867,115.53632515117623
