BILLING_PROVIDER_NPI_NUM,total_paid,total_claims,risk_upcoding,risk_velocity,risk_phantom,risk_cost_outlier,risk_relationship,risk_temporal,fraud_score,risk_tier
1942293691,25027054.099999987,141524.0,1,1,1,1,1,0,5,High
1750482493,1244779.0300000003,106243.0,1,1,1,1,1,0,5,High
1902108590,1543184.27,1817.0,1,1,0,1,1,0,4,High
1447381538,1091450.28,11021.0,0,1,0,1,1,1,4,High
1316538101,2734042.4500000016,29019.0,1,1,0,1,1,0,4,High
1699778720,33443.56,7850.0,0,1,0,1,1,1,4,High
1306883954,1977041.6500000001,3119.0,1,1,0,1,0,1,4,High
1508837865,175306.73000000004,19244.0,0,1,1,1,1,0,4,High
1639247356,93569.26000000001,1596.0,1,1,0,1,1,0,4,High
1992071245,1326250.6300000001,13076.0,1,1,0,1,1,0,4,High
1821466525,109984.0,688.0,1,1,0,1,0,1,4,High
1861800641,152448.47999999998,2161.0,1,1,0,1,1,0,4,High
1447415104,99133.16,2136.0,0,1,0,1,1,1,4,High
1629485073,127422.12,215213.0,0,1,0,1,1,1,4,High
1770663866,14091.760000000002,337.0,1,1,0,1,1,0,4,High
1114015971,18469300.74999999,168346.0,0,1,1,1,1,0,4,High
1376885228,2370316.87,12467.0,1,1,1,1,0,0,4,High
1366478919,3016355.0900000017,55159.0,0,1,1,1,1,0,4,High
1821057407,3379789.17,30732.0,1,1,1,1,0,0,4,High
1417999327,16969605.380000006,805049.0,0,1,1,1,1,0,4,High
1952413759,139935.56999999998,4512.0,0,1,0,1,1,1,4,High
1043275787,33082934.130000003,601713.0,0,1,1,1,1,0,4,High
1457725806,3406147.8699999996,26700.0,1,1,0,1,1,0,4,High
1780708701,242141.8,1395.0,1,1,0,1,1,0,4,High
1962728006,5547890.949999998,40627.0,1,1,0,1,1,0,4,High
1255600904,1100114.9500000002,43374.0,0,1,1,1,0,1,4,High
1477725331,309374.42000000004,2729.0,1,1,0,1,1,0,4,High
1215960315,3287668.9799999986,109819.0,0,1,1,1,1,0,4,High
1205857349,148614.59000000003,7162.0,0,1,0,1,1,1,4,High
1346750171,5894.099999999999,19434.0,0,1,0,1,1,1,4,High
1982197182,7152289.900000001,3136.0,1,1,0,1,1,0,4,High
1851693832,4106037.3300000015,42979.0,0,1,1,1,1,0,4,High
1821024431,144160.25999999998,1102.0,1,1,0,1,1,0,4,High
1154696698,1921402.59,3483.0,1,1,0,1,1,0,4,High
1104217918,5568414.190000001,42121.0,1,1,0,1,1,0,4,High
1861558827,97347.00000000001,1163.0,1,1,0,1,1,0,4,High
1568824423,1809861.89,69466.0,0,1,1,1,1,0,4,High
1457658536,183541.47999999998,11510.0,0,1,1,0,1,1,4,High
1356723605,1950036.3299999998,39208.0,1,1,0,1,1,0,4,High
1205385556,49325.0,112.0,1,1,0,1,1,0,4,High
1245432855,7046841.130000005,18614.0,1,1,0,1,1,0,4,High
1912429093,498536.16,5971.0,1,1,0,1,1,0,4,High
1902960875,2576234.419999999,24821.0,1,1,0,1,1,0,4,High
1003182502,296830.0,6834.0,0,1,0,1,1,1,4,High
1619029741,408205.0300000001,1430.0,1,1,0,1,1,0,4,High
1720171895,2680950.3099999996,167530.0,0,1,1,1,1,0,4,High
1376588046,6587822.449999999,31480.0,1,1,0,1,1,0,4,High
1801297593,225188.17,1504.0,1,1,0,1,1,0,4,High
1902158264,20344.629999999997,375.0,1,1,0,1,1,0,4,High
1447340799,173373.41000000006,2822.0,1,1,0,1,1,0,4,High
1215697297,1902422.6,1811.0,1,1,0,1,0,1,4,High
1275725483,162326.75999999998,2690.0,1,1,0,1,1,0,4,High
1720116643,91105.79000000001,377.0,1,1,0,1,1,0,4,High
1295189090,3054618.4599999995,47731.0,0,1,1,1,1,0,4,High
1053189514,754518.66,11520.0,0,1,0,1,1,1,4,High
1144210311,110510.57999999999,521.0,1,1,0,1,0,1,4,High
1578625950,6049249.410000003,205513.0,0,1,1,1,1,0,4,High
1144854811,9014.099999999999,29158.0,0,1,0,1,1,1,4,High
1982657029,105026.07000000002,96966.0,0,1,0,1,1,1,4,High
1033439773,59625.09,8148.0,0,1,0,1,1,1,4,High
1386755262,46857.84999999999,17804.0,0,1,0,1,1,1,4,High
1225672074,2647546.71,3909.0,1,1,0,1,1,0,4,High
1528242948,246495.28999999998,7474.0,0,1,0,1,1,1,4,High
1669959953,264099.75,5875.0,0,1,1,1,1,0,4,High
1013364520,17770.289999999997,731.0,1,1,0,1,1,0,4,High
1669575627,1219293.6400000001,34287.0,1,1,0,1,1,0,4,High
1720034432,14517.68,4168.0,0,1,0,1,1,1,4,High
1043377922,78877.22,1529.0,0,1,0,1,1,1,4,High
1609231158,434662.06,16777.0,0,1,0,1,1,1,4,High
1407008154,151625.18,459.0,1,1,0,1,1,0,4,High
1548771736,6888924.149999999,178529.0,0,1,1,1,0,1,4,High
1437527900,6365752.190000001,248818.0,0,1,1,1,1,0,4,High
1114014099,195026.31000000003,64973.0,0,1,0,1,1,1,4,High
1871711200,39591.10999999999,6358.0,0,1,1,1,1,0,4,High
1053597666,4505822.550000001,20815.0,1,1,0,1,1,0,4,High
1508937913,108252.67,1427.0,1,1,0,1,1,0,4,High
1811556301,971872.35,185.0,1,1,0,1,1,0,4,High
1407033301,160519.5,1469.0,1,1,0,1,1,0,4,High
1588974935,3433924.099999999,24400.0,1,1,0,1,1,0,4,High
1356670301,243730.24,924.0,1,1,0,1,1,0,4,High
1285853135,6558390.150000005,179411.0,0,1,0,1,1,1,4,High
1215268206,1868467.57,3209.0,1,1,0,1,1,0,4,High
1801140777,195478.40000000002,1708.0,1,1,0,1,1,0,4,High
1811009665,6766129.209999998,62525.0,1,1,0,1,1,0,4,High
1396104964,103077.56,727.0,1,1,0,1,1,0,4,High
1023139656,52866.850000000006,228.0,1,1,0,1,1,0,4,High
1356860357,372989.77,5714.0,0,1,0,1,1,1,4,High
1104949254,432162.8900000001,6920.0,1,1,0,1,1,0,4,High
1215978960,7445568.800000003,119209.0,0,1,1,1,1,0,4,High
1053408211,2444348.64,1392.0,1,1,0,1,1,0,4,High
1235231325,27984.430000000004,473.0,1,1,0,1,1,0,4,High
1952820623,4484.4800000000005,2335.0,0,1,0,1,1,1,4,High
1407001829,1338179.6300000001,491715.0,0,1,1,1,1,0,4,High
1801278627,173474.37,1924.0,1,1,0,1,0,1,4,High
1285711432,35436.0,22615.0,0,1,0,1,1,1,4,High
1356377691,1510774.8800000004,71996.0,0,1,1,1,1,0,4,High
1235650516,19410988.25,90424.0,1,1,0,1,1,0,4,High
1215966395,20639.96,58352.0,0,1,0,1,1,1,4,High
1407069107,87902.84999999999,2326.0,0,1,1,1,1,0,4,High
1134280035,15455.729999999998,1003.0,0,1,0,1,1,1,4,High
1346228061,312592.23,94296.0,0,1,1,1,1,0,4,High
1295763712,574147.3600000001,23057.0,0,1,1,1,1,0,4,High
1518309368,3506924.079999999,21293.0,1,1,0,1,1,0,4,High
1447596390,1983086.3500000003,10253.0,0,1,1,1,1,0,4,High
1558830182,350389.30999999994,2417.0,1,1,0,1,1,0,4,High
1639172869,38305870.19000005,1008510.0,0,1,1,1,1,0,4,High
1700362498,646088.3599999999,834.0,1,1,0,1,1,0,4,High
1679044788,451966.01,2179.0,1,1,0,1,1,0,4,High
1952073397,1201785.24,3254.0,1,1,0,1,1,0,4,High
1538240866,19089.21,571.0,0,1,0,1,1,1,4,High
1316168016,226810.59999999998,234.0,1,1,0,1,0,1,4,High
1063456168,17592.0,54.0,1,1,0,1,1,0,4,High
1801908652,5025135.099999999,26994.0,1,1,0,1,1,0,4,High
1215614532,109374.18999999999,2071.0,1,1,0,1,1,0,4,High
1760013700,1206089.7799999998,10304.0,1,1,0,1,1,0,4,High
1902398860,1468379.14,8914.0,1,1,0,1,1,0,4,High
1043792112,123502.00000000001,1102.0,1,1,0,1,1,0,4,High
1366486102,5996296.0,6357.0,0,1,0,1,1,1,4,High
1003824061,16707631.469999995,174179.0,1,1,0,1,1,0,4,High
1992707780,11557.490000000002,477.0,0,1,0,1,1,1,4,High
1326296211,13118384.349999998,223837.0,0,1,1,1,1,0,4,High
1609517895,277169.53,324.0,1,1,0,1,1,0,4,High
1417495516,618869.3600000001,63931.0,0,1,1,1,1,0,4,High
1417099789,678226397.8400002,2989948.0,1,1,0,1,1,0,4,High
1841343779,185385.16,4294.0,1,1,0,1,1,0,4,High
1679547756,1513667.1900000002,313976.0,0,1,0,1,1,1,4,High
1265742308,9820.7,17910.0,0,1,0,1,1,1,4,High
1972845931,11604.460000000001,793.0,1,1,0,1,1,0,4,High
1619089463,6342628.02,35989.0,1,1,0,1,1,0,4,High
1750539466,890585.8000000002,75234.0,0,1,0,1,1,1,4,High
1326521329,192668.35000000003,2583.0,1,1,0,1,1,0,4,High
1316063209,1035355.1699999999,70249.0,0,1,1,1,1,0,4,High
1295745743,66577.37999999999,41426.0,0,1,0,1,1,1,4,High
1205832268,4935326.2700000005,1168.0,1,1,0,1,1,0,4,High
1528142981,23068.3,93.0,1,1,0,1,1,0,4,High
1588908388,37980894.62999999,492093.0,0,1,1,1,1,0,4,High
1487347407,851897.06,349.0,1,1,0,1,1,0,4,High
1841354347,608194.75,14867.0,0,1,1,1,1,0,4,High
1811991151,27820792.419999998,157753.0,1,1,0,1,1,0,4,High
1326579525,17734.439999999995,16083.0,0,1,0,1,1,1,4,High
1700323870,212781.86000000002,999.0,1,1,0,1,1,0,4,High
1568031342,6800.769999999999,4455.0,0,1,1,0,1,1,4,High
1578110961,66744.0,111.0,1,1,0,1,1,0,4,High
1235196510,25969829.209999982,1149166.0,0,1,1,1,1,0,4,High
1740620723,3101637.4799999995,1643.0,1,1,0,1,1,0,4,High
1427138726,264835601.32999972,1498570.0,1,1,0,1,1,0,4,High
1780738757,7105992.21,1725.0,1,1,0,1,1,0,4,High
1578565347,7100009.899999996,23651.0,1,1,0,1,1,0,4,High
1376725952,6912418.949999998,160168.0,0,1,1,1,1,0,4,High
1528447554,121745.36,601.0,1,1,0,1,1,0,4,High
1619683802,1040275.88,1760.0,1,1,0,1,0,1,4,High
1043647886,647914.9599999998,4810.0,1,1,0,1,1,0,4,High
1568574309,1992447.5500000003,20979.0,1,1,0,1,1,0,4,High
1275032096,24919147.910000004,21944.0,1,1,0,1,1,0,4,High
1073929402,169853.33999999994,6733.0,0,1,0,1,1,1,4,High
1568567600,48361.53000000001,13027.0,0,1,0,1,1,1,4,High
1699235887,11733.16,2701.0,0,1,0,1,1,1,4,High
1962412387,11067.41,136.0,1,1,0,1,0,1,4,High
1962851006,3002447.0799999996,17649.0,1,1,0,1,1,0,4,High
1063859734,24382.069999999992,562.0,1,1,0,1,1,0,4,High
1093465163,2188174.1100000003,57271.0,0,1,1,1,1,0,4,High
1851649123,186650.29,1574.0,0,1,0,1,1,1,4,High
1922109545,187117.05999999997,2666.0,1,1,0,1,1,0,4,High
1962470468,3801623.5400000005,35030.0,1,1,0,1,1,0,4,High
1013140276,2374705.0999999996,49894.0,0,1,1,1,1,0,4,High
1386885671,3302927.4099999988,41966.0,0,1,1,1,1,0,4,High
1033221874,3089556.85,24868.0,1,1,0,1,1,0,4,High
1639476617,12674989.3,28524.0,1,1,1,1,0,0,4,High
1255664272,277173.07,2161.0,1,1,0,1,1,0,4,High
1710266820,87869.65000000002,692.0,1,1,0,1,1,0,4,High
1437668985,1604547.4900000007,49600.0,0,1,1,1,1,0,4,High
1629636873,168747.0,616.0,1,1,0,1,0,1,4,High
1750031548,577059.8600000001,2882.0,0,1,0,1,1,1,4,High
1134165970,80561678.07000005,5832662.0,0,1,1,1,1,0,4,High
1578605390,769765.58,10436.0,0,1,0,1,1,1,4,High
1336245828,57281288.61999999,573114.0,0,1,1,1,1,0,4,High
1982941290,2255311.11,75815.0,0,1,1,1,1,0,4,High
1730389248,3831713.25,23282.0,0,1,1,1,0,1,4,High
1871955617,372769.5499999999,13990.0,1,1,0,1,1,0,4,High
1487738613,395055.76,986.0,1,1,0,1,1,0,4,High
1578968582,459098.4500000001,28221.0,0,1,1,1,1,0,4,High
1194261594,9008523.559999999,14351.0,1,1,0,1,0,1,4,High
1356375943,535970.13,7307.0,1,1,0,1,0,1,4,High
1821728031,25860.0,750.0,1,1,0,1,0,1,4,High
1215402870,1131335.27,333646.0,0,1,1,1,1,0,4,High
1942519715,3153330.5699999994,18576.0,0,1,1,1,1,0,4,High
1992141964,3262039.0,9700.0,1,1,0,1,1,0,4,High
1023721065,680900.94,35456.0,0,1,1,1,1,0,4,High
1346551652,3232772.87,5272.0,1,1,0,1,1,0,4,High
1982002473,110443.71000000002,74486.0,0,1,1,1,1,0,4,High
1912943184,14428410.410000004,326332.0,0,1,1,1,1,0,4,High
1720292329,5556526.9,14987.0,0,1,0,1,1,1,4,High
1033347869,114439.1,239.0,1,1,0,1,1,0,4,High
1639371339,151089.58,19918.0,0,1,1,1,0,1,4,High
1346352184,3636906.7199999993,14665.0,1,1,0,1,1,0,4,High
1134897424,189875.13999999998,1264.0,1,1,0,1,1,0,4,High
1609958446,7432256.269999999,23671.0,1,1,0,1,1,0,4,High
1134632037,1750613.070000001,15617.0,1,1,0,1,1,0,4,High
1194979740,463888.38,113.0,1,1,0,1,1,0,4,High
1063834539,760081.6599999999,9809.0,0,1,1,1,1,0,4,High
1700915782,1278277.33,2974.0,1,1,0,1,1,0,4,High
1508345182,16958.49,93.0,1,1,0,1,1,0,4,High
1831399518,32678.7,2283.0,0,1,1,1,0,1,4,High
1922165158,3611413.679999999,2462.0,1,1,0,1,1,0,4,High
1841524360,3220507.3400000003,79487.0,0,1,1,1,0,1,4,High
1841311867,866693.51,32497.0,0,1,1,1,1,0,4,High
1144589425,455094.83,3020.0,1,1,0,1,1,0,4,High
1922491935,82861.98,627.0,1,1,0,1,1,0,4,High
1154498053,2249230.5300000003,21656.0,1,1,1,1,0,0,4,High
1477591055,66695111.58000002,1104878.0,0,1,1,1,1,0,4,High
1033164033,2542980.460000001,19239.0,1,1,0,1,1,0,4,High
1629470141,802611.0,1154.0,1,1,0,1,1,0,4,High
1306869649,546491.69,26660.0,0,1,1,1,1,0,4,High
1225033020,37857145.69999999,1493866.0,0,1,1,1,1,0,4,High
1871848234,1591286.8099999991,26453.0,0,1,1,1,1,0,4,High
1659355725,972407.16,5595.0,1,1,1,1,0,0,4,High
1912493750,902771.19,2442.0,1,1,0,1,1,0,4,High
1225271869,64254.49,286.0,0,1,0,1,1,1,4,High
1942825286,18448404.840000004,6329.0,1,1,0,1,1,0,4,High
1073547220,11717.18,1390.0,0,1,0,1,1,1,4,High
1972789204,122837.94,179.0,1,1,0,1,1,0,4,High
1396711982,12451703.00000001,356614.0,0,1,1,1,1,0,4,High
1184886988,5806028.380000002,62218.0,1,1,1,1,0,0,4,High
1174709927,728207.7300000003,4690.0,0,1,1,1,1,0,4,High
1043480585,1879435.4900000002,1104.0,1,1,0,1,1,0,4,High
1699879460,162889.94,24243.0,0,1,1,1,1,0,4,High
1649610312,8239.499999999998,9452.0,0,1,0,1,1,1,4,High
1295868289,2948497.5200000005,4781.0,1,1,0,1,1,0,4,High
1013169283,92781.97,437.0,1,1,0,1,1,0,4,High
1649440538,380368.3299999999,4058.0,1,1,0,1,1,0,4,High
1184802860,245053.15,378.0,1,1,0,1,1,0,4,High
1376140152,10462.3,334.0,0,1,0,1,1,1,4,High
1538482740,3913668.9299999992,26376.0,1,1,0,1,1,0,4,High
1043269871,7418572.95,267628.0,0,1,1,1,1,0,4,High
1881682680,6769.44,106.0,1,1,0,1,0,1,4,High
1699803635,952634.8499999999,4862.0,1,1,0,1,0,1,4,High
1942219266,76705.3,590.0,1,1,0,1,1,0,4,High
1821520735,9830654.220000004,40808.0,1,1,0,1,1,0,4,High
1518731264,349112.37000000005,56313.0,0,1,1,0,1,1,4,High
1427572007,39663.68,343.0,1,1,0,1,1,0,4,High
1447768197,48432.20999999999,908.0,1,1,0,1,0,1,4,High
1881789014,16647256.570000006,824248.0,0,1,1,1,1,0,4,High
1467654590,123058.29000000001,9913.0,0,1,0,1,1,1,4,High
1760237853,17762.01,597.0,0,1,0,1,1,1,4,High
1588998744,2626315.86,7271.0,1,1,0,1,1,0,4,High
1811158215,4359012.509999998,111582.0,0,1,1,1,1,0,4,High
1487703021,107766.08000000002,176.0,1,1,0,1,1,0,4,High
1396124905,2405729.9700000007,23859.0,1,1,0,1,1,0,4,High
1942566773,31522.85,329.0,0,1,0,1,1,1,4,High
1346974763,27131081.679999996,78372.0,1,1,0,1,0,1,4,High
1083847727,19559.05,2876.0,0,1,0,1,1,1,4,High
1003826090,3840616.2699999986,23632.0,1,1,0,1,1,0,4,High
1710448964,1187363.6800000002,993.0,1,1,0,1,0,1,4,High
1962002402,8937431.73,27489.0,1,1,0,1,1,0,4,High
1770554305,4409766.540000002,29307.0,1,1,0,1,1,0,4,High
1104234376,7949275.079999993,63798.0,1,1,1,1,0,0,4,High
1619969458,274658790.46999997,2479376.0,0,1,1,1,1,0,4,High
1518048859,5787578.990000002,272097.0,0,1,1,1,1,0,4,High
1851646087,56655.86,9559.0,0,1,1,1,0,1,4,High
1376844332,3632854.47,50432.0,0,1,0,1,1,1,4,High
1780031211,345070.2699999999,9985.0,0,1,0,1,1,1,4,High
1780957043,77604.36,108.0,1,1,0,1,1,0,4,High
1972982528,228766.84999999998,1076.0,1,1,0,1,1,0,4,High
1699987172,162586.53999999998,5488.0,0,1,0,1,1,1,4,High
1609096981,10674.189999999999,308481.0,0,1,1,0,1,1,4,High
1871567289,2660609.8700000006,982954.0,0,1,1,1,1,0,4,High
1114386380,1509794.1600000001,10335.0,1,1,0,1,1,0,4,High
1164481529,7339045.070000001,169905.0,0,1,1,1,1,0,4,High
1649674581,114389.25000000001,1536.0,0,1,0,1,1,1,4,High
1447359997,101655565.33999997,2056399.0,0,1,1,1,1,0,4,High
1477805158,432283.88,3040.0,1,1,0,1,1,0,4,High
1699950998,413572.03000000014,5656.0,1,1,0,1,1,0,4,High
1295720449,1026524.5200000001,18688.0,0,1,0,1,1,1,4,High
1699397083,10957.730000000001,449.0,0,1,0,1,1,1,4,High
1801569728,14062923.119999994,318361.0,0,1,1,1,1,0,4,High
1740288505,8481827.129999997,67482.0,0,1,0,1,1,1,4,High
1548827876,508756.3599999999,7516.0,1,1,0,1,1,0,4,High
1376622332,757473.23,531.0,1,1,0,1,1,0,4,High
1417287905,17527.07,14214.0,0,1,0,1,1,1,4,High
1316241102,4436815.729999999,1414577.0,0,1,1,1,1,0,4,High
1881686053,1379861.54,19652.0,0,1,1,1,1,0,4,High
1679607683,311810.54000000004,721.0,1,1,0,1,1,0,4,High
1164436028,11062.519999999999,73.0,1,1,0,1,1,0,4,High
1972944080,10484599.27000001,466568.0,0,1,1,1,1,0,4,High
1942291307,315582.25,1345.0,1,1,0,1,1,0,4,High
1285789917,1560835.5599999998,398.0,1,1,0,1,1,0,4,High
1851534812,241828.25999999998,855.0,1,1,0,1,1,0,4,High
1366941395,453485.6499999999,18172.0,0,1,1,1,1,0,4,High
1629348503,294932.32999999996,7357.0,1,1,0,1,1,0,4,High
1750493508,9278868.789999997,74892.0,1,1,0,1,1,0,4,High
1669900528,2034694.6400000004,16813.0,1,1,0,1,1,0,4,High
1073985537,90245.95,13312.0,0,1,1,0,1,1,4,High
1962838763,88281.23999999999,4560.0,0,1,0,1,1,1,4,High
1619488418,572078.2000000002,23322.0,0,1,1,1,1,0,4,High
1295716439,45179.26,922.0,1,1,0,1,1,0,4,High
1790752376,4742267.330000001,29726.0,1,1,0,1,1,0,4,High
1558751123,48363.20000000001,2253.0,0,1,1,0,1,1,4,High
1740221621,24624927.529999997,438355.0,0,1,1,1,0,1,4,High
1558786830,23199760.660000026,1270956.0,0,1,1,1,1,0,4,High
1134549942,60000.0,240.0,1,1,0,1,0,1,4,High
1215194840,129601.85999999997,6026.0,0,1,0,1,1,1,4,High
1336583707,1193742.8999999997,238293.0,0,1,1,1,1,0,4,High
1245217520,14881818.610000007,167070.0,0,1,1,1,1,0,4,High
1982699328,3573390.4300000016,24430.0,1,1,0,1,1,0,4,High
1043339054,748229.57,15717.0,1,1,0,1,1,0,4,High
1376513754,23794683.669999983,236255.0,1,1,0,1,1,0,4,High
1265492094,406425.56999999995,32669.0,0,1,1,1,1,0,4,High
1992716310,5206.99,7974.0,0,1,0,1,1,1,4,High
1184831083,368696.8199999998,6243.0,1,1,0,1,1,0,4,High
1720356439,1137284.29,830.0,1,1,0,1,1,0,4,High
1194012294,11815.340000000002,8985.0,0,1,0,1,1,1,4,High
1144834375,33017.7,372.0,1,1,0,1,1,0,4,High
1285872945,198431.59000000003,432.0,1,1,0,1,1,0,4,High
1114429768,1878355.1600000001,26457.0,1,1,1,1,0,0,4,High
1790301547,712312.3099999999,12171.0,1,1,0,1,1,0,4,High
1346259330,3322353.7099999986,24980.0,1,1,0,1,1,0,4,High
1457308090,99060.03,3602.0,0,1,0,1,1,1,4,High
1841314853,326951.2100000001,1658.0,1,1,0,1,1,0,4,High
1841372943,31703.859999999997,525.0,1,1,0,1,1,0,4,High
1487121133,1149496.5299999996,35645.0,0,1,1,1,1,0,4,High
1215538806,1512350.27,8671.0,0,1,1,1,1,0,4,High
1851818413,137199.92,892.0,1,1,1,1,0,0,4,High
1154433910,1177942.6400000001,7383.0,1,1,0,1,1,0,4,High
1316422595,103241.18000000001,1458.0,1,1,0,1,1,0,4,High
1851324339,3161381.4800000004,14933.0,1,1,0,1,1,0,4,High
1144355769,58586.91,1123.0,1,1,0,1,1,0,4,High
1689115081,58700.630000000005,28492.0,0,1,1,1,1,0,4,High
1003079260,419105.3099999999,3117.0,1,1,0,1,1,0,4,High
1851640866,24908.889999999996,279.0,1,1,0,1,1,0,4,High
1679517270,216148.81999999998,8176.0,0,1,1,1,1,0,4,High
1851574826,3823630.7100000004,8674.0,1,1,0,1,1,0,4,High
1578288775,69981.74,473.0,0,1,0,1,1,1,4,High
1154355105,958039.7099999996,11468.0,1,1,0,1,1,0,4,High
1881681104,222076.31999999998,1296.0,1,1,0,1,1,0,4,High
1205426053,12748002.52,9187.0,1,1,0,1,1,0,4,High
1528000221,305179.13,7598.0,1,1,0,1,1,0,4,High
1902314255,633676.6100000001,20062.0,0,1,1,1,1,0,4,High
1275833436,1011158.28,8528.0,1,1,1,1,0,0,4,High
1265842785,216408.88,196.0,1,1,0,1,1,0,4,High
1538720842,438.03999999999996,13847.0,0,1,0,1,1,1,4,High
1366005183,266950.29000000004,2922.0,0,1,1,1,1,0,4,High
1326053166,12369333.870000007,49226.0,1,1,0,1,1,0,4,High
1942657796,31413.230000000003,2209.0,0,1,0,1,1,1,4,High
1710135900,3751.59,11268.0,0,1,0,1,1,1,4,High
1275771891,7012644.409999996,50553.0,1,1,0,1,1,0,4,High
1003229766,5573260.260000003,39432.0,1,1,0,1,1,0,4,High
1366465106,9539.29,69313.0,0,1,0,1,1,1,4,High
1336533041,27293618.819999963,738963.0,0,1,1,1,1,0,4,High
1912053547,129202.86,1968.0,1,1,0,1,1,0,4,High
1801305099,2615553.4099999997,25612.0,1,1,0,1,1,0,4,High
1326573437,973.45,12167.0,0,1,0,1,1,1,4,High
1902428816,88819.22,5949.0,0,1,1,1,1,0,4,High
1033178561,10205702.870000012,397422.0,0,1,1,1,1,0,4,High
1265484489,4877319.499999997,114579.0,0,1,1,1,1,0,4,High
1982213484,708312.8400000001,42977.0,0,1,1,1,1,0,4,High
1780707760,173719.33000000002,2317.0,0,1,1,1,1,0,4,High
1013363092,1546866.8900000001,839.0,1,1,0,1,1,0,4,High
1932361672,3761713.5,17934.0,1,1,0,1,1,0,4,High
1457665713,1260909.89,28506.0,0,1,1,1,1,0,4,High
1467111005,425109.0200000001,1692.0,1,1,0,1,1,0,4,High
1053783639,17175.96,17665.0,0,1,0,1,1,1,4,High
1033488382,191944.37000000005,76760.0,0,1,1,1,1,0,4,High
1417165135,546.39,127424.0,0,1,0,1,1,1,4,High
1063856813,24583.5,257.0,1,1,0,1,1,0,4,High
1043374853,7469803.350000002,155290.0,0,1,1,1,1,0,4,High
1790962371,2502647.3099999996,63091.0,0,1,1,1,1,0,4,High
1659388965,87402.0,142.0,1,1,0,1,1,0,4,High
1780676957,4274776.2299999995,63545.0,0,1,1,1,1,0,4,High
1134187842,29525014.709999997,248959.0,1,1,0,1,1,0,4,High
1720018971,4633792.84,141065.0,0,1,1,1,1,0,4,High
1457352338,14963.23,88.0,1,1,0,1,0,1,4,High
1659603264,119560.53999999998,296.0,0,1,0,1,1,1,4,High
1104214311,14725.42,136.0,1,1,0,1,1,0,4,High
1689846149,38947.62,97.0,1,1,0,1,0,1,4,High
1073729182,44906.25,712.0,1,1,0,1,1,0,4,High
1548266547,61091018.08000001,475403.0,1,1,0,1,1,0,4,High
