BILLING_PROVIDER_NPI_NUM,flagged_codes,max_claims_per_bene,total_paid
1346564127,1,40.21440397350993,3586612.5199999996
1518528520,1,39.92307692307692,22336.05
1396365490,1,39.85245901639344,15915.279999999999
1396742219,1,39.75,0.0
1295972248,1,38.75,234.98
1891971016,1,38.51948051948052,0.0
1942482542,1,38.44736842105263,25.71
1023642436,1,38.39655172413793,70961.16
1659912319,1,38.20879120879121,18952.420000000002
1053379214,1,38.07142857142857,46764.76
1447425459,1,37.94736842105263,332.96
1538343983,2,37.864894795127356,579571.88
1821536707,1,37.61818181818182,0.0
1083646970,1,37.5,0.0
1295880052,1,37.41081081081081,633523.6499999999
1649777244,1,37.333333333333336,0.0
1396732673,1,37.25,0.0
1366602039,1,36.80597014925373,0.0
1831361773,1,36.02707884016295,36212949.4
1609202217,1,36.0,342760.55
1578642997,1,35.85413005272408,3446851.4
1104954510,1,35.78260869565217,221157.67
1497075444,1,35.74698795180723,72033.29
1568460772,5,35.7,167805.82
1992433627,1,35.67763157894737,2192260.48
1093953234,1,35.6,46688.619999999995
1730389248,1,35.285714285714285,741279.3
1356552806,1,35.194833153928954,0.0
1568791804,1,35.083333333333336,6825.93
1487687109,1,34.82793867120954,53.31
1639255730,1,34.61538461538461,2475.09
1285629899,1,34.35272727272727,21119.879999999997
1609282359,2,34.26923076923077,27543.08
1770202632,2,34.2463768115942,321145.72
1023006434,2,34.13333333333333,885.3100000000001
651188435,1,34.04651162790697,11113.57
1518974609,1,33.892857142857146,781367.0599999999
1659375251,1,33.86459802538787,1182783.5100000002
1710932470,1,33.85657370517928,0.0
1639185671,5,33.68,15668.399999999998
1962777268,1,33.65972222222222,166345.1
1689962532,1,33.611111111111114,16305.12
1346264785,1,33.48,219.45
1043785058,1,33.429718875502004,98412.87000000001
1801512215,2,33.401709401709404,54142.29000000001
1255357703,1,33.37391304347826,5107.38
1720665987,1,33.15289256198347,1162171.67
1447402144,1,33.107142857142854,3195.4
1104111293,1,32.87179487179487,186260.63
1649434119,1,32.833333333333336,2301.62
1306876065,1,32.69230769230769,35000.34
1295994804,2,32.66197183098591,9052982.26
1912371378,2,32.64798850574713,437457.67
1740981380,2,32.4,45273.35
1992155675,1,32.25,8370.0
1568443968,1,32.227450980392156,844249.8200000001
1154344042,2,32.0722891566265,78936.0
1932200441,1,31.942196531791907,198.0
1154535326,1,31.916666666666668,1086.8
1588069579,1,31.855670103092784,23599.14
1821265257,1,31.833333333333332,0.0
1083602577,1,31.666666666666668,45299.73
1639476617,1,31.623059866962308,12674989.3
1902075633,1,31.47008547008547,223181.51999999996
1619197365,1,31.46153846153846,74436.64
1447384573,1,31.43613707165109,808.15
1386706919,1,31.401273885350317,164798.05
1376751958,1,31.364532019704434,0.0
1619052131,1,31.333333333333332,0.0
1588755235,2,31.318181818181817,0.0
1992432736,1,31.28472222222222,892046.48
1942333976,1,31.0282131661442,0.0
1780802256,1,30.951219512195124,5879.03
1124690011,1,30.9375,89664.42
1265461263,1,30.916666666666668,91.16
1891804308,1,30.813725490196077,369935.67000000004
1427397074,1,30.766949152542374,302389.99999999994
1992092340,1,30.714285714285715,20344.32
1629418835,1,30.557142857142857,144140.32
1336363233,1,30.49111111111111,0.0
1881253037,1,30.46462843115376,1909980.41
1487611844,1,30.443298969072163,10236.0
1407290067,1,30.40909090909091,1747.25
1497172803,1,30.4,321575.44
1275198780,1,30.059701492537314,117028.01999999999
1972149565,1,30.02061855670103,118766.0
1699142547,1,29.86196319018405,9571.45
1538708987,1,29.851963746223564,812600.45
1174929830,1,29.833333333333332,103104.0
1053503565,1,29.819199736538778,1207564.22
1518570043,3,29.818897637795274,172422.09
1437367117,1,29.76923076923077,4311.12
1790908200,1,29.75769230769231,343369.18
1295898393,1,29.709388971684053,11262306.600000001
1962083493,1,29.691011235955056,633664.68
1760568877,1,29.65671641791045,5776550.0
1285145979,1,29.609375,22850.629999999997
1669879144,1,29.585365853658537,0.0
1871588608,3,29.432748538011698,7543.749999999999
1811168727,4,29.333333333333332,19304.949999999997
1790714962,1,29.291666666666668,0.0
1750316220,1,29.25,51512.4
1710174818,2,29.180555555555557,117925.36
1619224029,1,29.176470588235293,130429.47
1689955098,3,29.10377358490566,1921487.3800000001
1063926301,1,29.102702702702704,708205.0
1295840098,1,29.0,0.0
1710923214,4,28.947674418604652,76386.68
1134304090,1,28.903942953020135,7506678.5
1295420982,1,28.896551724137932,0.0
1356528269,1,28.846153846153847,0.0
1851424758,1,28.74337748344371,0.0
1417452798,3,28.719898605830164,361757.91
1407271430,3,28.6875,0.0
1235297276,1,28.670212765957448,681573.29
1639711294,1,28.666666666666668,11066.98
1457509762,1,28.653846153846153,0.0
1841323201,1,28.592292089249494,0.0
1477659399,5,28.592105263157894,1506.95
1043326531,1,28.538679627379505,2792695.92
1700909249,1,28.50943396226415,1468.76
1073601647,1,28.453125,13377.14
1023119989,1,28.43565976008724,0.0
1164421822,2,28.428571428571427,1162805.62
1801447990,1,28.39057239057239,434482.56
1841335833,1,28.384615384615383,144.0
1770889552,2,28.352941176470587,0.0
1255335857,1,28.31578947368421,19580.45
1225241441,1,28.29850746268657,787.63
1063974285,1,28.25,3539.18
1265138200,1,28.2,18662.76
1649303496,1,28.2,0.0
1659814176,1,28.151898734177216,43053.0
1548639792,1,27.903846153846153,703260.22
1881684900,2,27.833333333333332,0.0
1295812386,1,27.833333333333332,2417.8
1770136418,2,27.779284833538842,1415032.94
1992832455,1,27.687074829931973,14646.83
752690132,1,27.65018015067147,0.0
1871686642,1,27.615384615384617,0.0
1447217997,1,27.555555555555557,175.43
1184371486,1,27.442786069651742,804594.6000000001
1629154455,1,27.333333333333332,177544.73
1801150644,2,27.319148936170212,50548.84
1881994762,1,27.275862068965516,169912.27000000002
1902988686,2,27.274956217162874,27772.75
1619532132,1,27.19047619047619,0.0
1649606393,1,27.166666666666668,0.0
1477637270,2,27.11111111111111,797.2
1245445642,1,27.0,15242.5
1396956462,1,26.97961373390558,27242070.11
1083703573,6,26.84452296819788,112585.40000000001
1386267797,2,26.819767441860463,571229.8999999999
1568512770,1,26.675,55022.66
1285638924,1,26.666666666666668,7910.98
1881932424,1,26.615384615384617,6660.09
1750746020,1,26.52185792349727,3539118.44
1588150999,1,26.391304347826086,55390.0
1194719419,1,26.307692307692307,0.0
1609997311,2,26.296875,43534116.98
1194948695,1,26.26,327010.74
1831234301,1,26.26,459888.0
1740690460,1,26.201941747572814,2471611.2199999993
1528439114,1,26.192307692307693,679.94
1609566967,1,26.17391304347826,27999.39
1184869547,1,26.11320754716981,41911.21
1578640298,1,26.091772151898734,4537026.34
1245383165,2,26.035087719298247,268277.01999999996
1609270057,1,25.90232558139535,312272.02
1295803856,1,25.714918759231907,0.0
1154312429,4,25.666666666666668,514823.8899999999
1578521274,1,25.61588683351469,84504.51
1316138746,1,25.566666666666666,20901.72
1649797507,2,25.506714628297363,943873.38
1326018565,2,25.454545454545453,34754.22
1437195906,1,25.44384835479256,2182232.9
1023363348,1,25.428571428571427,29950.2
1457562811,1,25.416666666666668,83617.3
1184607418,1,25.333333333333332,2499.95
1629108055,2,25.319148936170212,4180.0599999999995
1629062369,1,25.307692307692307,16829.16
1760056022,1,25.248421052631578,8183193.220000001
1679721906,2,25.24296919839296,3068617.0400000005
1255443727,1,25.23125,49924.990000000005
1538451034,2,25.21171171171171,0.0
1174881932,2,25.184587813620073,203957.96
1679728653,9,25.142045454545453,366.91
1801883707,2,25.130434782608695,22595.670000000002
1518035070,1,25.111888111888113,118433.35999999999
1114138286,1,25.09045226130653,264730.10000000003
1700879426,1,25.00193423597679,698761.14
1316023229,1,25.0,166363.82
1609348465,1,25.0,118069.11999999998
1538638218,1,25.0,5224.13
1508956509,2,24.962962962962962,11229.06
1578757290,1,24.928571428571427,766.59
1013002724,1,24.923076923076923,13840.8
1568107795,1,24.91304347826087,203653.02000000002
1760036537,1,24.899835119538334,3442296.1700000004
1730320060,1,24.84331797235023,0.0
1144433426,1,24.77777777777778,92865.0
1417254897,2,24.735955056179776,779183.0
821403872,1,24.73170731707317,2688.5
1598975658,2,24.710526315789473,15101.53
1770500746,1,24.600269179004037,4101.8
1306591201,1,24.583333333333332,13081.32
1386352003,1,24.5,23108.4
1669458790,6,24.364238410596027,299462.1699999999
1730438706,1,24.31578947368421,125764.89
1982653523,1,24.307692307692307,1183.78
1912175621,2,24.297709923664122,5659.629999999999
1508037771,6,24.25,255701.75
1013655281,1,24.221739130434784,979609.7999999999
1477591055,1,24.142857142857142,612.62
1003524125,1,24.135179153094462,134102.38
1083473383,1,24.098039215686274,103132.98999999999
1730225384,1,24.012016021361816,76799.03
1821290669,1,24.0,0.0
1417087131,1,23.997231833910035,1730395.96
1619358587,2,23.898954703832754,831515.48
1679032379,1,23.857142857142858,3129921.78
1356957823,1,23.857142857142858,25784.8
1174607956,2,23.838879159369526,17314.469999999998
1518208966,1,23.824324324324323,690683.22
1912942780,1,23.775510204081634,648806.4
1174716013,1,23.705634715025905,5514118.37
1689616054,1,23.666666666666668,163672.83000000002
1124028204,1,23.56972789115646,2274020.71
1659601979,1,23.5597609561753,14242606.4
1700984788,1,23.5,45.22
1629452768,1,23.5,0.0
1083362065,1,23.5,51901.45
1811060544,13,23.5,1792908.2599999998
1356014625,2,23.48507462686567,115718.56999999999
1285386359,1,23.425,489923.99999999994
1043542418,1,23.267441860465116,17477.7
1174940712,1,23.25925925925926,0.0
1992398762,1,23.229166666666668,0.0
1487952370,1,23.18989280245023,1699782.82
1558332569,1,23.153846153846153,0.0
1881131761,1,23.12972972972973,4059.7299999999996
1215470497,1,23.083333333333332,21112.94
1245758135,2,23.065856129685915,811373.22
1962547745,1,23.042087542087543,396715.45999999996
1386786150,1,23.0,65070.79
1427302413,1,22.977777777777778,152089.63
1144207804,3,22.928571428571427,0.0
1962885608,1,22.916666666666668,857.88
1306840145,1,22.905940594059405,317043.13
1699816553,1,22.88327526132404,302604.87
1326167719,1,22.875,98355.06
1114473220,1,22.846153846153847,169920.0
1003269853,1,22.84536082474227,264367.94999999995
1881837110,1,22.796238244514107,63118.32
1225103930,1,22.75,13870.89
1366446080,1,22.73913043478261,81969.95999999999
1023694635,1,22.71794871794872,19656.62
1790989929,1,22.666666666666668,103202.28
1356674857,3,22.651162790697676,11406.17
1245984616,1,22.638655462184875,284645.86
1326768177,1,22.62162162162162,8786.689999999999
1942679667,1,22.5,352060.30000000005
1538435466,1,22.5,26357.67
1396746103,1,22.5,60255.28
1063632214,1,22.5,25969.44
1891710638,1,22.48780487804878,303219.49
1659759520,1,22.463414634146343,17242.67
1043683170,1,22.403225806451612,284018.0
1588376297,1,22.387096774193548,525014.52
1467944884,4,22.355339805825242,506439.62
1487885976,1,22.31578947368421,0.0
1942293691,1,22.26206896551724,1166134.2600000002
823287109,1,22.23076923076923,8160.11
1588877120,1,22.181818181818183,5012.8
1710053137,2,22.17687074829932,8924.08
1417999327,1,22.176470588235293,0.0
1083070692,1,22.161290322580644,81437.28
1033176144,1,22.13888888888889,0.0
1124118948,1,22.130434782608695,293.26
1003865981,1,22.126436781609197,69887.83
1235396789,1,22.0,89.16
1790758282,1,21.984126984126984,13200.0
1992889786,1,21.96153846153846,489.08000000000004
1184682858,1,21.953125,192751.41999999998
1093260697,1,21.926470588235293,43254.23
1558405134,1,21.9221140472879,4072385.0600000005
1861619090,1,21.910714285714285,7529.070000000001
1750503421,1,21.873015873015873,84721.0
1720018971,1,21.851063829787233,0.0
1245509058,1,21.833333333333332,19075.38
1558365270,1,21.810714285714287,288488.18000000005
1376538603,1,21.79837067209776,14377.06
1255381547,1,21.796296296296298,993147.2
1891754602,2,21.776,58425.700000000004
1396821963,1,21.76923076923077,3646.26
1235354879,1,21.715341959334566,11791.789999999999
1114319332,1,21.6984126984127,37274.93
1811372444,1,21.666666666666668,4.5
1437761418,1,21.663265306122447,516405.33
1679279046,1,21.64807813484562,89018606.0
1013677327,1,21.642857142857142,64832.399999999994
1447596390,1,21.583333333333332,38427.81
1437204369,1,21.583333333333332,240253.78
1992039184,2,21.56768558951965,46468.04
1649904798,1,21.526315789473685,25797.97
1417014309,2,21.518156424581004,659382.4500000001
1811364342,1,21.5,19939.24
1285679597,1,21.5,8094.91
1427136555,1,21.47003041689032,9536885.24
1245781160,1,21.444444444444443,57900.0
1598094104,1,21.401639344262296,34957.09
1669476032,1,21.394736842105264,1326.02
1467151027,2,21.38738738738739,1168413.77
1700364031,1,21.384126984126983,0.0
1992223820,1,21.307692307692307,0.0
1356417737,2,21.304250559284117,10159.35
1548264096,1,21.233532934131738,5539.73
1487743480,4,21.207729468599034,54492.03
1871826917,3,21.155844155844157,142044.39
1164590089,1,21.142302716688228,4238529.37
1225012099,1,21.112903225806452,701124.56
1730527540,1,21.08609271523179,4880956.2
1982705661,1,21.00412087912088,76049.92000000001
1457985137,1,21.0,9955.07
1679064232,1,21.0,63496.58
1003242942,1,21.0,1294.2
1174781645,1,20.975609756097562,2724.22
1235197401,1,20.96990740740741,1645280.5299999998
1396382685,2,20.958333333333332,22962.59
1043856644,1,20.92505194419709,1806413.4000000001
1770669038,1,20.921212121212122,2550967.3100000005
1124053558,1,20.870813397129186,1196625.94
1265054175,1,20.857142857142858,0.0
1689827321,1,20.84083769633508,3998209.4699999997
1154978534,1,20.833333333333332,0.0
1679043814,1,20.821428571428573,183661.88
1164957080,1,20.75560912293714,6680309.789999999
1144697608,1,20.75,575449.7
1477587186,1,20.75,42339.45
1447650486,7,20.738636363636363,1163427.7000000002
1326505504,1,20.64490603363007,2518621.41
1003111782,2,20.57281553398058,308619.02999999997
1104190024,1,20.524147727272727,86291.51999999997
1245256650,1,20.50533462657614,219483.8
1801001458,1,20.5,800619.7200000001
1972989929,1,20.481203007518797,9419.39
1275566655,1,20.47222222222222,0.0
1558015057,1,20.47222222222222,426600.44999999995
1982625661,1,20.46153846153846,5112.81
1932471075,1,20.397476340694006,60124.119999999995
1750387031,1,20.392156862745097,24.0
1356408215,2,20.384615384615383,5795.41
1679196190,1,20.357798165137616,0.0
1437376951,1,20.35,5157.099999999999
1548522584,1,20.337662337662337,3338.1000000000004
1578968582,1,20.25,1920.88
1346285657,1,20.166666666666668,4129.34
1922445402,1,20.166666666666668,0.0
1770784373,1,20.14,2229.5
1063039980,1,20.139936102236422,1864096.2300000002
1912162850,1,20.107692307692307,154068.8
1457381782,1,20.09188361408882,212079.84000000003
1376209973,1,20.09090909090909,45265.58
1255825345,1,20.044117647058822,172637.16
1972593697,1,20.037383177570092,0.0
