BILLING_PROVIDER_NPI_NUM,SERVICING_PROVIDER_NPI_NUM,shared_codes,shared_months,relationship_paid,relationship_claims,billing_total,concentration_pct,flag_concentrated,flag_broad,flag_any
1215951751,M961997600,117,56,16601217.570000002,124795.0,33627161.980000004,49.36847653059064,False,True,True
1134349954,1427029180,47,84,16600172.76000001,171315.0,24807102.11000001,66.9170170961174,False,True,True
1568658821,1265055891,23,50,16573542.13,67301.0,238647812.82999998,6.944770175541526,False,True,True
1699703827,1861523540,26,78,16496083.02,80424.0,3375141845.71,0.48875228876580323,False,True,True
1871647115,1457498636,19,75,16449621.630000005,44312.0,101083061.03,16.273371089462746,False,True,True
1699703827,1366574188,20,78,16399820.909999996,78709.0,3375141845.71,0.48590019796783107,False,True,True
1396750188,A304140100,36,44,16330482.149999995,175930.0,86686002.91000001,18.838660916174423,False,True,True
1699703827,1326164245,20,81,16316160.899999999,90574.0,3375141845.71,0.4834214870328718,False,True,True
1699703827,1750408241,18,74,16309414.870000001,61663.0,3375141845.71,0.4832216130628764,False,True,True
1083765689,1295829489,23,83,16303844.110000005,305464.0,279527660.9100001,5.832640697139943,False,True,True
1023287679,1366487225,86,84,16244978.910000008,169166.0,26227235.050000004,61.939349988782,False,True,True
1528126133,1144419284,113,84,16222771.88,165995.0,116148459.28000002,13.967272558382918,False,True,True
1578510137,1962432682,7,31,16151058.609999992,264656.0,16151058.609999992,100.0,True,False,True
1699703827,1922171073,21,78,16131833.179999996,93686.0,3375141845.71,0.47796015448963974,False,True,True
1699703827,1780713420,18,79,16027296.390000004,74137.0,3375141845.71,0.47486289829186357,False,True,True
1134346687,1588640635,6,81,16010452.209999999,38270.0,17027853.99,94.02507338506959,True,False,True
1699703827,1518287028,19,80,15950814.089999994,57080.0,3375141845.71,0.47259685130787615,False,True,True
1699703827,1831362474,18,79,15925841.740000004,65484.0,3375141845.71,0.4718569609227733,False,True,True
1538144910,1487639381,59,84,15892159.249999985,771692.0,26322550.189999986,60.37469445508917,False,True,True
1699703827,1730299959,18,79,15851045.739999998,85454.0,3375141845.71,0.46964087628339507,False,True,True
1083765689,1336169606,22,84,15829532.82,277146.0,279527660.9100001,5.66295756508214,False,True,True
1407897309,1356369524,243,84,15761586.899999995,321981.0,301628528.58,5.225496067696925,False,True,True
1588970263,1245573443,8,60,15626818.149999999,363000.0,15626818.149999999,100.0,True,False,True
1467598730,A397151100,23,52,15279177.649999993,231560.0,26944498.89999999,56.706111725091304,False,True,True
1396750188,A565813600,36,56,15239723.110000016,190255.0,86686002.91000001,17.580373530225344,False,True,True
A744938000,A705719900,2,10,15208843.84,228742.0,15208843.84,100.0,True,False,True
1699116111,1780780767,28,84,15118220.040000005,164969.0,15939625.000000006,94.84677362234055,True,True,True
1487602736,1114218385,123,84,15007669.820000002,200882.0,125303964.75999999,11.977011141462945,False,True,True
1568873727,1023278504,52,81,14989257.44,233289.0,14989257.44,100.0,True,True,True
1043386659,1194802744,20,82,14978346.209999997,93378.0,445474642.47999996,3.362334189576787,False,True,True
A150019800,M784450100,4,22,14840917.889999999,48397.0,14840917.889999999,100.0,True,False,True
1972545945,1790883528,25,84,14809528.600000001,203333.0,63737375.22,23.23523450547263,False,True,True
1508199258,1477673606,23,76,14682695.15,62045.0,308406307.22,4.7608284286890985,False,True,True
1770538001,1821179276,18,76,14522982.98,78606.0,361474234.52000004,4.01770903513635,False,True,True
1568658821,1558581678,20,80,14514225.049999997,56674.0,238647812.82999998,6.081859656656128,False,True,True
1770538001,1891170668,20,74,14491948.94,84355.0,361474234.52000004,4.009123626541125,False,True,True
1750368700,1730481078,21,66,14481815.040000008,58186.0,18240903.58000001,79.39198283948168,False,True,True
1669878567,1922105204,108,84,14411609.100000001,168485.0,174992771.98,8.235545352494395,False,True,True
1003863580,1093753303,64,84,14370178.079999996,839268.0,21728348.31,66.13562096381912,False,True,True
1043386659,1669556320,20,80,14298224.270000003,85007.0,445474642.47999996,3.209660642051458,False,True,True
1487602736,1750672929,122,84,14160479.809999997,181692.0,125303964.75999999,11.30090323727758,False,True,True
1922074434,A565813600,504,56,14085752.919999987,423658.0,36617094.54999997,38.46769683150625,False,True,True
1548707748,1629354436,5,37,13809569.799999999,528843.0,14994365.229999999,92.09839555175354,True,False,True
1619466141,1982764551,19,70,13776935.590000002,116811.0,18096028.500000004,76.13237119957012,False,True,True
1043386659,1861566820,19,78,13772716.270000003,67359.0,445474642.47999996,3.091694780498835,False,True,True
1912976408,1184915407,74,84,13732346.740000017,283018.0,95014527.67999999,14.452891652789427,False,True,True
1982787537,1609028190,64,80,13707865.770000001,279488.0,19660275.57,69.72367056195846,False,True,True
1457539751,1790883528,13,84,13666081.449999996,136643.0,14714409.539999995,92.87550012013598,True,False,True
1134165970,1881630614,247,83,13665846.640000021,1342127.0,20922355.09000002,65.3169616002345,False,True,True
1982615043,1154333938,35,84,13507816.800000003,226436.0,24681511.080000002,54.728483828308626,False,True,True
1699703827,1144684721,23,80,13496753.14,60638.0,3375141845.71,0.399886990146952,False,True,True
A982718800,M784450100,5,20,13458770.480000002,56626.0,13458770.480000002,100.0,True,False,True
1467513887,M968128100,2,33,13391260.12,530112.0,13391260.12,100.0,True,False,True
A097725000,M784450100,5,22,13288872.379999997,47040.0,13288872.379999997,100.0,True,False,True
A014098800,A105422800,3,14,13279041.190000001,208018.0,13279041.190000001,100.0,True,False,True
1912976408,1164578795,61,84,13268327.460000005,254548.0,95014527.67999999,13.964524987890783,False,True,True
1669897385,1457459091,18,74,13207996.790000005,173243.0,40831224.04000001,32.34778555024676,False,True,True
1144384389,1598772568,24,84,13129250.960000003,682634.0,42566287.26,30.844247420041498,False,True,True
1699703827,1639293574,19,80,13129097.010000002,59681.0,3375141845.71,0.3889939330013001,False,True,True
1477914232,1972780146,15,79,13112763.969999995,14309.0,13112763.969999995,100.0,True,False,True
1881063287,1265492748,3,39,13097593.000000002,51110.0,13173704.460000003,99.42224709662266,True,False,True
1194934471,1699984997,21,49,13047038.099999994,37264.0,491356005.19,2.655312637311698,False,True,True
1528263910,1174891113,18,69,13043157.409999996,46508.0,873921479.23,1.4924861924085149,False,True,True
1821210402,1609259530,26,37,12988797.789999994,349545.0,14786200.299999993,87.84405409414073,False,True,True
1447348172,A014968200,19,29,12977516.65999999,66042.0,34312803.929999985,37.82120716941361,False,True,True
1194934471,1417168246,22,50,12940077.260000004,43861.0,491356005.19,2.6335441356814737,False,True,True
1376609297,1275752065,3,29,12926602.879999999,152596.0,12926602.879999999,100.0,True,False,True
1083765689,1215990734,19,84,12914820.920000006,360412.0,279527660.9100001,4.620230025878622,False,True,True
1235406331,1285795518,33,84,12868717.709999993,309532.0,12868717.709999993,100.0,True,True,True
1285834796,1760517395,39,83,12792917.300000003,383687.0,21642223.370000005,59.11091980380018,False,True,True
1205426053,1659983542,8,11,12748002.52,9130.0,12748002.52,100.0,True,False,True
1437213865,1982846234,27,80,12704508.2,1008080.0,23362742.98,54.37935182044279,False,True,True
1699703827,1619106747,21,80,12687649.8,66693.0,3375141845.71,0.37591456537231865,False,True,True
1487602736,1790249837,101,68,12675372.02,140964.0,125303964.75999999,10.115699087636756,False,True,True
1952528408,1225056443,5,25,12666644.410000002,36221.0,13109025.480000002,96.62537027885921,True,False,True
1063899789,1699964957,25,84,12643575.140000004,117894.0,12732948.890000004,99.29809071903061,True,True,True
1508199258,1235259029,23,79,12636873.920000007,64827.0,308406307.22,4.0974758376084575,False,True,True
1073565610,1851405401,59,76,12593625.29000001,222335.0,30416246.470000006,41.40427157052823,False,True,True
1528105558,1538299078,19,77,12575867.399999995,70568.0,135103225.84,9.308339842968175,False,True,True
A705719901,A705719900,2,10,12469810.84,184826.0,12469810.84,100.0,True,False,True
1366479099,1780620526,395,84,12457498.349999996,840843.0,67174005.70000003,18.545117594498297,False,True,True
1083765689,1124193636,20,84,12444483.3,217596.0,279527660.9100001,4.451968459753529,False,True,True
1407897309,A779118000,241,56,12441719.549999991,317915.0,301628528.58,4.1248484049479135,False,True,True
1407897309,M859323000,211,56,12395585.789999997,330542.0,301628528.58,4.109553512181244,False,True,True
1699703827,1740227545,21,52,12387194.699999996,63450.0,3375141845.71,0.36701256617539896,False,True,True
1164555124,1104915230,76,55,12316788.960000006,312307.0,22120104.220000006,55.68142372884355,False,True,True
1508877473,1477509529,28,81,12309372.919999998,20527.0,15219981.159999996,80.87640050666134,False,True,True
1699703827,1790144319,20,80,12277004.409999998,57673.0,3375141845.71,0.36374780590643263,False,True,True
1003811381,1023013307,45,84,12246974.489999989,153786.0,22444710.739999983,54.565080529970764,False,True,True
1316010952,1215915152,28,82,12209911.129999997,73940.0,16363409.079999998,74.61715997141103,False,True,True
1083765689,1568495588,22,84,12207320.830000004,244414.0,279527660.9100001,4.367124452105801,False,True,True
1699703827,1164558482,19,72,12163955.580000002,56730.0,3375141845.71,0.3603983517155313,False,True,True
1992043053,1306895842,34,75,12061364.040000003,117318.0,62873487.15,19.18354553998999,False,True,True
1043386659,1295814739,19,82,12030825.149999997,65958.0,445474642.47999996,2.7006756395882023,False,True,True
1508072588,1093927311,18,79,11973677.75,30724.0,98679005.28,12.133966810898523,False,True,True
1609922194,A565813600,33,56,11951644.710000012,101157.0,71780013.64000002,16.650379547071942,False,True,True
1164857512,1669532347,63,81,11922477.69000001,215434.0,12076965.330000011,98.72080745635459,True,True,True
1871658757,1982684361,7,51,11907583.330000002,82696.0,12223389.040000003,97.41638175004859,True,False,True
1881708899,1275647299,79,17,11876315.709999993,205622.0,11950845.509999992,99.37636379001272,True,True,True
1043386659,1114180635,19,82,11861815.000000004,52138.0,445474642.47999996,2.662736297169272,False,True,True
1104963347,1679605489,18,76,11850454.679999998,65514.0,378171715.0,3.133617404464001,False,True,True
1043386659,1629152715,19,78,11824792.55,57817.0,445474642.47999996,2.6544255098719534,False,True,True
1528105558,1770529752,24,16,11761870.610000003,17974.0,135103225.84,8.705839950801284,False,True,True
1033156567,1992224455,20,83,11710628.389999999,487751.0,47617877.18,24.592924093891742,False,True,True
1568658821,1417177460,19,74,11564231.049999997,42801.0,238647812.82999998,4.845731001204583,False,True,True
1386164366,A565813600,1,26,11468396.16,168516.0,11551701.51,99.27884779633645,True,False,True
1710924683,A304140100,221,44,11453655.819999997,268889.0,100933212.78000002,11.34775710049482,False,True,True
1194934471,1326259151,19,48,11417451.899999999,35868.0,491356005.19,2.323661821449611,False,True,True
1699703827,1487786166,20,76,11399630.07,50328.0,3375141845.71,0.3377526217006135,False,True,True
1194833939,1578597886,10,78,11288088.050000004,192744.0,11288088.050000004,100.0,True,False,True
1033196001,1659352276,111,63,11252887.650000006,133667.0,13806485.920000006,81.50435755487302,False,True,True
1588927339,1225177710,7,33,11167994.57,43239.0,11167994.57,100.0,True,False,True
1104221035,1497943914,27,84,11165040.28,135073.0,11407080.51,97.87815795822765,True,True,True
1083765689,1770515157,20,84,11151064.33,142676.0,279527660.9100001,3.9892525461336454,False,True,True
1992043053,1265521066,39,68,11111853.529999996,127916.0,62873487.15,17.67335332218804,False,True,True
1528263910,1588339287,24,24,11106319.580000002,29513.0,873921479.23,1.270860122328796,False,True,True
1508199258,1396864351,24,78,11099880.560000004,48840.0,308406307.22,3.599109454036542,False,True,True
A488917700,A105422800,1,12,11079616.36,186205.0,11304144.32,98.01375536578428,True,False,True
1366579112,1952322190,2,15,11077009.639999997,82609.0,11077009.639999997,100.0,True,False,True
1508072588,1558573873,21,81,11076363.479999999,28565.0,98679005.28,11.224640386849265,False,True,True
1962862615,1740600196,12,60,11057721.679999998,103465.0,11057721.679999998,100.0,True,False,True
1588741292,A565813600,29,56,11040113.3,195679.0,37052607.29,29.79577985860007,False,True,True
1740232115,1104132513,18,83,11039160.819999998,148689.0,55642633.97,19.83939298407731,False,True,True
1699703827,1912951732,18,77,11036784.619999995,53572.0,3375141845.71,0.3270020972312137,False,True,True
1083765689,1508822313,20,84,11008667.769999987,219811.0,279527660.9100001,3.938310696752284,False,True,True
1235193590,1356456347,72,74,10990634.839999992,249091.0,12025039.609999992,91.39790966559652,True,True,True
1699703827,1356679658,21,66,10954544.359999998,39961.0,3375141845.71,0.3245654511950025,False,True,True
1821288606,1568444875,114,84,10935668.870000003,268247.0,24704471.78000001,44.26594896415955,False,True,True
1699703827,1467582734,19,70,10907177.13,45842.0,3375141845.71,0.3231620366967288,False,True,True
1437624814,1487028544,18,68,10855237.580000002,132407.0,10855237.580000002,100.0,True,True,True
1033118104,1407385198,298,83,10841193.369999973,347898.0,11919461.069999972,90.95372103094589,True,True,True
1699703827,1942968409,21,30,10828926.65,38120.0,3375141845.71,0.3208436013960181,False,True,True
1962531152,1134211014,3,32,10732729.98,4247.0,10959478.68,97.93102658784497,True,False,True
1114454287,1093933400,19,83,10723084.629999997,234440.0,15085219.829999998,71.08338327741824,False,True,True
