BILLING_PROVIDER_NPI_NUM,n_codes,avg_z_score,max_z_score,high_z_count,total_paid,total_claims,upcode_ratio,flag_upcoding
1770095713,85,10.03063729818668,21.646769443245816,62.0,1444910.47,2548.0,0.7294117647058823,True
1417432436,14,10.028917413176467,45.63103355944857,11.0,159447.88999999998,270.0,0.7857142857142857,True
1528066685,20,10.020976664338523,13.340121745469416,20.0,985372.35,1972.0,1.0,True
1861513764,14,9.999214709606113,17.649446719394966,11.0,127060.77,217.0,0.7857142857142857,True
1720406903,9,9.99423990371632,11.14968208595327,9.0,137418.0,213.0,1.0,True
1629371398,105,9.972835750428724,25.12765188041205,104.0,9376740.76,5464.0,0.9904761904761905,True
1578708475,60,9.969657920425027,14.564178427834179,60.0,625246.3099999998,1098.0,1.0,True
1811420391,106,9.947915322717689,20.227295853965053,104.0,2045813.6900000002,3894.0,0.9811320754716981,True
1083848980,373,9.942935245682696,69.36670954581399,289.0,6449512.39,16839.0,0.774798927613941,True
1295977510,36,9.939441156875255,14.28213037931133,35.0,572192.0,1095.0,0.9722222222222222,True
1740886274,4,9.919652325841856,11.333954023959116,4.0,48452.33,56.0,1.0,True
1003518291,5,9.915934711117497,10.885759712988232,5.0,401213.02999999997,80.0,1.0,True
1689021776,58,9.888372987038803,19.926180540842182,51.0,734991.7999999999,1308.0,0.8793103448275862,True
1003488206,28,9.869386116773478,36.54749666810042,27.0,1418948.7100000004,618.0,0.9642857142857143,True
1699493379,3,9.85611951628594,11.711201555324134,3.0,23218.83,60.0,1.0,True
1326093626,24,9.845411832041245,13.12340765758054,24.0,324401.56000000006,371.0,1.0,True
1235717844,15,9.79850731990741,26.46265954738609,9.0,82697.0,438.0,0.6,True
1336708635,3,9.791759596715343,10.349224857867709,3.0,64526.44,53.0,1.0,True
1447512660,8,9.79134192040467,19.494135103509983,8.0,88853.73,173.0,1.0,True
1699079269,32,9.784871532320514,13.08896710311062,32.0,1821133.43,3771.0,1.0,True
1205948007,42,9.770998475553402,11.512060961717431,42.0,607990.5100000002,696.0,1.0,True
1225656739,23,9.72846312576224,21.096591981886586,23.0,3317202.2800000003,883.0,1.0,True
1407134398,5,9.689813817692782,12.877203410810907,4.0,82732.0,77.0,0.8,True
1003401902,34,9.689255699785916,18.23443991113938,30.0,5479745.920000001,3632.0,0.8823529411764706,True
1770101545,13,9.687033328445356,13.513320996145442,13.0,2859578.94,211.0,1.0,True
1821074535,181,9.634775129459905,52.84606213801926,150.0,2454431.8199999994,5510.0,0.8287292817679558,True
1720202187,2488,9.632801031753507,62.92986416030501,1638.0,15004295.190000001,65760.0,0.6583601286173634,True
1285834259,53,9.627886632621433,19.025895709029207,53.0,3557706.72,1410.0,1.0,True
1427022797,42,9.619779344788197,13.464038840524182,42.0,1046703.5600000003,1263.0,1.0,True
1952980260,11,9.588987143714313,11.679126208619047,11.0,387465.56,181.0,1.0,True
1619459005,64,9.558027479966038,14.28252920189571,64.0,2006202.0699999996,2535.0,1.0,True
1063969665,128,9.555701086476637,96.31265052148909,51.0,366322.67999999993,3587.0,0.3984375,True
1801343405,70,9.553510908613418,90.28045500121007,30.0,218989.72,1908.0,0.42857142857142855,True
1649716226,8,9.524636040171679,15.385132181586417,6.0,67156.29,151.0,0.75,True
1659924025,58,9.493986780363196,15.868005490813065,50.0,1721859.3299999998,2185.0,0.8620689655172413,True
1356974687,29,9.416787237631864,12.090112009402722,26.0,764293.85,1474.0,0.896551724137931,True
1659924108,17,9.413300001135887,15.055935043827802,13.0,336414.81,458.0,0.7647058823529411,True
1558090019,8,9.409617945855237,24.862377501109673,4.0,6497244.49,2400.0,0.5,True
1396956462,43,9.378027568081592,12.845250362055017,43.0,27242070.11,25145.0,1.0,True
1790899524,95,9.370038049150512,21.27537952850157,81.0,12829380.660000002,16346.0,0.8526315789473684,True
1689225351,168,9.358845197841813,19.39911397644059,167.0,8757480.23,14929.0,0.9940476190476191,True
1336289966,10,9.3545626144292,12.483595781628976,10.0,3158260.16,211.0,1.0,True
1124214283,51,9.326502499829777,17.52675747053129,42.0,2668166.57,871.0,0.8235294117647058,True
1528188729,25,9.318637963239263,21.921356661556057,19.0,239915.0,496.0,0.76,True
1427273705,151,9.31588216123428,61.417836068262986,80.0,2456147.56,4766.0,0.5298013245033113,True
1457593725,57,9.272962601790114,14.146173086460497,56.0,3994650.0,7665.0,0.9824561403508771,True
1619284536,103,9.24147525779114,48.755493624490086,65.0,3583723.7799999993,2293.0,0.6310679611650486,True
1609420967,18,9.241193966461871,15.953543490019397,15.0,2149220.75,2562.0,0.8333333333333334,True
1336178847,466,9.238226037779416,44.00328914304561,387.0,5003458.88,12431.0,0.8304721030042919,True
1598826448,33,9.235405596513719,16.099131142967654,27.0,1835112.0,2404.0,0.8181818181818182,True
1336266238,7,9.23152570520621,9.847737557795892,7.0,48081.0,98.0,1.0,True
1609835438,48,9.19292014237267,21.700443635616637,48.0,1341832.3299999998,1373.0,1.0,True
1306335328,36,9.185844877938198,19.087980087163007,36.0,6096049.05,1290.0,1.0,True
1194889287,108,9.171823340594004,51.242543046418604,102.0,988227.1300000001,2283.0,0.9444444444444444,True
1174027296,297,9.168656001592964,21.921356661556057,204.0,3073277.25,7145.0,0.6868686868686869,True
1972050581,43,9.162006147875578,68.83771896310567,15.0,113077.68999999997,1194.0,0.3488372093023256,True
1669433033,17,9.158516375936498,10.706705933439993,17.0,225753.27000000002,276.0,1.0,True
1487817250,3,9.129289413530259,11.011975685755731,3.0,169232.28,359.0,1.0,True
1194451989,17,9.11326625129323,40.530937400274375,8.0,7647174.9799999995,2840.0,0.47058823529411764,True
1003017492,40,9.103989230314895,54.918031745036444,28.0,59017.71000000001,1348.0,0.7,True
1841304011,5,9.080557417328647,13.665643476541675,5.0,41341.22,84.0,1.0,True
1629078274,430,9.058992235581199,40.96233406653311,371.0,4537754.129999999,15211.0,0.8627906976744186,True
1396857199,36,9.050917920806432,12.090465024549061,32.0,740526.6099999999,1241.0,0.8888888888888888,True
1871079343,14,9.019791643671606,16.171501629139,14.0,1077351.02,237.0,1.0,True
1124060884,35,9.00433456563743,25.21101845863569,27.0,492912.19999999984,656.0,0.7714285714285715,True
1740056118,3,8.908796077449793,10.204280376152447,3.0,240402.2,101.0,1.0,True
1578703393,77,8.903711282968546,22.791460884702282,36.0,6395308.130000001,35323.0,0.4675324675324675,True
1972147239,70,8.898768246087657,14.73651596344874,70.0,2215659.75,1241.0,1.0,True
1609093723,273,8.89643941057287,21.71793912424366,204.0,3331107.7200000016,7181.0,0.7472527472527473,True
1629495486,11,8.887179523952803,12.344544163790156,11.0,2989889.64,196.0,1.0,True
1154437879,109,8.86823063899272,24.863737191473035,82.0,11402522.809999997,13685.0,0.7522935779816514,True
1679514236,679,8.85890329959548,48.638141724577316,589.0,10638390.64,21275.0,0.8674521354933726,True
1730322785,31,8.841984221443365,42.32418427824626,30.0,250442.23,614.0,0.967741935483871,True
1013464916,14,8.839850659151432,29.887656519937497,8.0,60205.54,254.0,0.5714285714285714,True
1639613458,30,8.834913123567521,12.473470358735769,30.0,416484.78,458.0,1.0,True
1386779460,9,8.82921702700529,14.491474316701977,9.0,391384.25,181.0,1.0,True
1740294081,456,8.82181075394899,54.020377293037036,372.0,4487948.760000003,10502.0,0.8157894736842105,True
1134783111,5,8.816286275539833,10.94976918164538,5.0,60691.01000000001,66.0,1.0,True
1750089801,4,8.812085620043087,13.775649765918228,3.0,688403.88,1204.0,0.75,True
1912635459,13,8.797954964913234,10.20907730413199,13.0,3576508.17,1618.0,1.0,True
A532015100,8,8.776512060504267,10.547159333499042,8.0,352122.26,159.0,1.0,True
1851654909,10,8.774482288917905,14.628610578592525,9.0,10118258.2,473.0,0.9,True
1366823114,92,8.773471404033279,26.80087006642191,47.0,14057571.640000004,5182.0,0.5108695652173914,True
1033577614,30,8.765995844877846,10.171964775526797,29.0,733194.4199999999,961.0,0.9666666666666667,True
1174720726,12,8.752279536018637,11.697520069266313,12.0,176014.2,206.0,1.0,True
1386680056,1302,8.748352653967656,69.11980992753061,984.0,14965815.879999999,35578.0,0.7557603686635944,True
1205372885,102,8.746130585169801,35.50739392641637,68.0,807533.42,3713.0,0.6666666666666666,True
1467592865,48,8.732582982207207,13.090789525131518,48.0,1269087.41,2363.0,1.0,True
1023178860,4,8.728331615117058,10.082711449208833,4.0,213409.34,48.0,1.0,True
1598373037,6,8.71992856241616,19.457898233514072,4.0,574291.1599999999,305.0,0.6666666666666666,True
1649375254,6,8.702135756173059,47.2900115865577,2.0,10098.09,104.0,0.3333333333333333,True
1902398860,73,8.670264316825548,22.2877602262823,38.0,1468379.1400000004,8914.0,0.5205479452054794,True
1407008154,24,8.667571299840208,29.40731239806696,23.0,151625.18,459.0,0.9583333333333334,True
1740385111,66,8.663289567563666,15.413288159382017,59.0,2100485.7999999993,2367.0,0.8939393939393939,True
1629174081,15,8.612834710148013,14.32282418635009,14.0,219923.36000000002,418.0,0.9333333333333333,True
1750388963,80,8.604685016378118,11.931112501006508,80.0,2171875.06,4005.0,1.0,True
1255700522,53,8.595723422316464,19.3150079321819,49.0,588798.8400000002,5052.0,0.9245283018867925,True
1316583982,7,8.573612369961014,17.1729460291441,5.0,238968.0,753.0,0.7142857142857143,True
1144809369,55,8.557671892670562,14.906403775000935,53.0,2873697.0,4702.0,0.9636363636363636,True
1538595632,4,8.550901423485804,9.43174012747236,4.0,542191.45,368.0,1.0,True
1407283799,3,8.524165281734629,9.508847586387354,3.0,94936.32,41.0,1.0,True
1467443952,3,8.523395968792306,12.991298913714651,3.0,183197.02000000002,69.0,1.0,True
1942284765,1762,8.512148786087293,36.87344600783468,1299.0,21024432.770000007,52071.0,0.7372304199772985,True
1982770921,34,8.50279169819033,9.025616893057114,34.0,12215550.0,11690.0,1.0,True
1497829790,19,8.50193407542416,11.362919063891999,19.0,251819.96000000002,338.0,1.0,True
1396944211,10,8.48370603393338,11.790844556931573,10.0,123766.06999999999,246.0,1.0,True
1003050097,10,8.479785442269655,9.331234505738209,10.0,613334.1599999999,283.0,1.0,True
1760652580,45,8.470502228651826,14.564178427834179,35.0,2577959.91,5130.0,0.7777777777777778,True
1427034958,108,8.450109321793908,15.272682746232324,81.0,1234342.9299999995,2627.0,0.75,True
1205138294,65,8.441085580046687,18.40787700342087,58.0,786764.9500000001,1733.0,0.8923076923076924,True
1932184298,340,8.438792745205427,23.407559926323724,242.0,2808021.400000001,7134.0,0.711764705882353,True
1902101488,30,8.428975046838831,13.315112726314378,29.0,2802846.61,547.0,0.9666666666666667,True
1942694120,3,8.428707515260522,25.173482319171296,1.0,24397.42,58.0,0.3333333333333333,True
1457926560,72,8.427127661687825,76.61318268843662,8.0,2527090.96,15879.0,0.1111111111111111,True
1609958362,19,8.402826340834773,20.676240344248175,14.0,174306.85,391.0,0.7368421052631579,True
1083660815,735,8.38993038081458,25.152876253891158,566.0,7321904.870000004,25513.0,0.7700680272108843,True
1649332446,48,8.389182364906274,59.61065597952324,44.0,346155.3399999999,1018.0,0.9166666666666666,True
1780989905,4,8.385597261760598,19.655099686308525,3.0,3407.6400000000003,65.0,0.75,True
1174956007,44,8.384484582504786,10.50964698786291,44.0,9384414.21,21652.0,1.0,True
1396704771,84,8.345735458438265,18.288514354624876,73.0,3755779.6899999995,4602.0,0.8690476190476191,True
