BILLING_PROVIDER_NPI_NUM,HCPCS_CODE,total_paid,total_claims,total_bene,active_months,claims_per_bene,paid_per_bene,claims_per_month,peer_median_cpb,peer_p95_cpb,peer_p99_cpb,ratio_to_p95,flag_phantom
1437208899,S5100,20904.760000000002,13795.0,179.0,12,77.06703910614524,116.78636871508381,1149.5833333333333,12.09995949194191,19.371928663135932,27.064659209157266,3.978284271343668,True
1073633483,A4657,93650.38999999998,26955.0,350.0,21,77.01428571428572,267.5725428571428,1283.5714285714287,6.160601294758788,24.035166498486355,40.787307692307635,3.204233501737373,True
A953100100,H0043,0.0,1456.0,19.0,1,76.63157894736842,0.0,1456.0,3.0980474564398914,29.86353032136614,42.75336118868174,2.5660589395401,True
1619374899,H2015,247096.31,5051.0,66.0,5,76.53030303030303,3743.883484848485,1010.2,3.819359756097561,25.07884615384615,55.76609046400377,3.0515878825057574,True
1659572790,S5125,300446.22000000003,3902.0,51.0,4,76.50980392156863,5891.102352941177,975.5,18.586329062671716,30.224280123008107,39.23580559402002,2.531402025463821,True
M917673800,T2028,9180570.340000002,205732.0,2690.0,8,76.48029739776952,3412.8514275092944,25716.5,1.127906976744186,37.98553374563052,50.12009594260644,2.013405890513966,True
1922163971,99509,113903.40000000002,7322.0,97.0,6,75.48453608247422,1174.2618556701034,1220.3333333333333,25.539408866995075,32.25874246518395,45.24840114848233,2.3399714407324708,True
1467660688,H2015,3316167.8,49214.0,652.0,25,75.48159509202453,5086.1469325153375,1968.56,3.819359756097561,25.07884615384615,55.76609046400377,3.009771447577085,True
1326120528,H2015,5047611.760000001,75705.0,1005.0,26,75.32835820895522,5022.499263681592,2911.730769230769,3.819359756097561,25.07884615384615,55.76609046400377,3.003661242899833,True
1891821500,H2014,2099693.3600000003,161176.0,2144.0,64,75.17537313432835,979.334589552239,2518.375,4.947281713344316,21.070846800258554,26.77081195813306,3.567743330249352,True
1639681463,H2017,5932305.33,17243.0,233.0,12,74.00429184549357,25460.53789699571,1436.9166666666667,5.244698544698545,16.15464063384267,22.041137625332794,4.580992763804385,True
1982887022,S5125,7755447.489999999,86466.0,1175.0,43,73.58808510638298,6600.380842553191,2010.8372093023256,18.586329062671716,30.224280123008107,39.23580559402002,2.4347340881864166,True
1831190701,H2015,3246071.1199999996,34742.0,474.0,33,73.29535864978902,6848.2513080168765,1052.7878787878788,3.819359756097561,25.07884615384615,55.76609046400377,2.922596924920658,True
1386867315,S5170,91458.86000000002,7526.0,103.0,8,73.06796116504854,887.9500970873788,940.75,10.801785714285714,25.283562786694727,29.047257395443726,2.8899392772089847,True
1497809172,99509,9685.34,871.0,12.0,1,72.58333333333333,807.1116666666667,871.0,25.539408866995075,32.25874246518395,45.24840114848233,2.250036045629203,True
1356637573,H0020,0.0,13199.0,182.0,3,72.52197802197803,0.0,4399.666666666667,6.411061777195015,27.793202900275517,34.965502698885246,2.6093422295441564,True
1538911029,H2015,183609.69,2606.0,36.0,2,72.38888888888889,5100.269166666667,1303.0,3.819359756097561,25.07884615384615,55.76609046400377,2.8864521296083296,True
1356475669,T2016,712113.0,3471.0,48.0,3,72.3125,14835.6875,1157.0,25.432643627558882,32.57984615384614,44.567461904761885,2.2195470064079266,True
1952672552,S5100,173104.43,21945.0,305.0,14,71.95081967213115,567.5555081967212,1567.5,12.09995949194191,19.371928663135932,27.064659209157266,3.7141794667585635,True
1912958174,J1250,3731.2799999999997,1867.0,26.0,2,71.8076923076923,143.51076923076923,933.5,1.0833333333333333,1.4263602251407128,33.12746153846174,50.34330812232819,True
1669479150,T1019,51824.58,4544.0,64.0,5,71.0,809.7590625,908.8,17.854060281479637,31.351376662853493,39.79176470588233,2.2646533440467373,True
1407263601,H0038,132621.2,5151.0,73.0,3,70.56164383561644,1816.7287671232878,1717.0,2.8849557522123894,14.017412935323378,25.337725628770503,5.033856401405114,True
1316059850,H2015,544789.8,6253.0,89.0,7,70.25842696629213,6121.233707865169,893.2857142857143,3.819359756097561,25.07884615384615,55.76609046400377,2.8015015736885145,True
1528174349,S5145,3850534.1100000003,8430.0,120.0,9,70.25,32087.784250000004,936.6666666666666,15.964978111319574,30.602230009557182,36.03989693251532,2.295584340685652,True
1417187840,A0425,8607.3,1678.0,24.0,2,69.91666666666667,358.6375,839.0,1.262111801242236,6.611162079510703,14.329497716894952,10.575548719846429,True
1366989758,J0574,0.0,2085.0,30.0,1,69.5,0.0,2085.0,17.91116914515099,31.4954678362573,40.75527485262252,2.206666697612671,True
1477108546,S5130,10029.3,3190.0,46.0,2,69.34782608695652,218.0282608695652,1595.0,8.289672192214566,20.09025485071481,26.136950558213705,3.451814155781559,True
1689940371,H2016,132246.78,36134.0,524.0,14,68.95801526717557,252.37935114503816,2581.0,6.7126760563380286,29.8801020716053,35.934570517202125,2.307823952606425,True
1265753305,H0043,577338.9500000001,16571.0,241.0,18,68.75933609958506,2395.5973029045645,920.6111111111111,3.0980474564398914,29.86353032136614,42.75336118868174,2.3024516980964753,True
1770509051,Q5003,164260.52000000002,2129.0,31.0,2,68.6774193548387,5298.7264516129035,1064.5,1.1649484536082475,26.92914130434782,37.1185241099594,2.5503011246686302,True
1245375823,H2015,2271179.56,23581.0,346.0,21,68.15317919075144,6564.102774566474,1122.904761904762,3.819359756097561,25.07884615384615,55.76609046400377,2.717556412789721,True
1366573115,S5125,11561843.56,104514.0,1535.0,46,68.08729641693812,7532.145641693812,2272.0434782608695,18.586329062671716,30.224280123008107,39.23580559402002,2.2527350904581827,True
1629333539,S5150,134123.28,8357.0,123.0,8,67.9430894308943,1090.4331707317074,1044.625,7.443847376788554,20.41983473274263,26.15149966209988,3.3273084880530144,True
1629249826,T1019,3742870.4999999995,28944.0,428.0,28,67.62616822429906,8745.024532710278,1033.7142857142858,17.854060281479637,31.351376662853493,39.79176470588233,2.1570398311862826,True
432104075,T2016,0.0,876.0,13.0,1,67.38461538461539,0.0,876.0,25.432643627558882,32.57984615384614,44.567461904761885,2.0682913929800875,True
1821316795,99509,1906605.6600000004,108865.0,1624.0,38,67.03509852216749,1174.0182635467982,2864.8684210526317,25.539408866995075,32.25874246518395,45.24840114848233,2.0780443811322398,True
1790436616,G0156,267163.66000000003,11719.0,175.0,8,66.96571428571428,1526.649485714286,1464.875,12.116071428571429,37.55406041918536,51.363344313424406,1.783181726242931,True
1033293097,T2027,273793.41000000003,8827.0,133.0,11,66.36842105263158,2058.597067669173,802.4545454545455,17.162990196078432,62.33221464815435,64.44223021582732,1.0647531365163316,True
1689894701,S5125,5506656.57,50095.0,755.0,46,66.35099337748345,7293.5848609271525,1089.0217391304348,18.586329062671716,30.224280123008107,39.23580559402002,2.195287798665353,True
1417091539,H2015,2671870.409999999,44572.0,675.0,25,66.0325925925926,3958.326533333332,1782.88,3.819359756097561,25.07884615384615,55.76609046400377,2.632999627954003,True
1912943184,T2101,18413.03,988.0,15.0,1,65.86666666666666,1227.5353333333333,988.0,2.886522242804457,37.834708994708954,60.260275132275154,1.7409058617545565,True
1649392721,H2015,973489.49,11178.0,170.0,14,65.75294117647059,5726.408764705882,798.4285714285714,3.819359756097561,25.07884615384615,55.76609046400377,2.6218487394957988,True
1740333681,90999,60587.47,16510.0,252.0,16,65.51587301587301,240.42646825396827,1031.875,12.417048125695905,20.401850069573275,28.20190953987579,3.211271173567807,True
1316085558,H2015,2915526.6,17253.0,265.0,16,65.10566037735849,11001.98716981132,1078.3125,3.819359756097561,25.07884615384615,55.76609046400377,2.596038907769835,True
1659072478,H2034,124348.47,5658.0,87.0,3,65.03448275862068,1429.2927586206897,1886.0,13.240641711229946,25.178247734138974,46.95738994441082,2.582963018130963,True
1316640972,99600,86370.35,1622.0,25.0,2,64.88,3454.8140000000003,811.0,8.768476044852191,29.100007897646492,38.97488095238094,2.2295526595113833,True
1265908552,H2019,72223.01000000001,2244.0,35.0,2,64.11428571428571,2063.514571428572,1122.0,3.3661971830985915,12.29552556818182,16.59953947368421,5.214440436787812,True
1467660688,T2027,1061628.34,26684.0,417.0,21,63.99040767386091,2545.8713189448445,1270.6666666666667,17.162990196078432,62.33221464815435,64.44223021582732,1.0266025045807619,True
1407559842,T1019,133848.0,1535.0,24.0,2,63.958333333333336,5577.0,767.5,17.854060281479637,31.351376662853493,39.79176470588233,2.0400486403237923,True
1376915611,90937,34879.72,3940.0,62.0,4,63.54838709677419,562.5761290322581,985.0,6.87037037037037,51.71163815905483,61.42578026774098,1.2288991290763571,True
1114079068,T2027,348695.9,7639.0,121.0,7,63.13223140495868,2881.7842975206613,1091.2857142857142,17.162990196078432,62.33221464815435,64.44223021582732,1.012834723767159,True
1053533554,T2027,891464.69,28416.0,451.0,23,63.006651884700666,1976.6401108647449,1235.4782608695652,17.162990196078432,62.33221464815435,64.44223021582732,1.0108200429000205,True
1871150920,G0156,619443.8200000001,22577.0,359.0,12,62.88857938718663,1725.470250696379,1881.4166666666667,12.116071428571429,37.55406041918536,51.363344313424406,1.6746146404732987,True
1538527106,90999,21701.69,2262.0,36.0,3,62.833333333333336,602.8247222222221,754.0,12.417048125695905,20.401850069573275,28.20190953987579,3.07978605465007,True
1144480278,M0354,15369.61,11423.0,182.0,14,62.76373626373626,84.4484065934066,815.9285714285714,15.333333333333334,29.719105691056907,51.153181452693666,2.1118985515981783,True
1245722412,97153,152436.09,2376.0,38.0,3,62.526315789473685,4011.476052631579,792.0,11.632221684735699,22.030986590038314,33.902380952380945,2.838107841150701,True
1972153229,90937,260751.30000000002,31646.0,507.0,22,62.418145956607496,514.3023668639054,1438.4545454545455,6.87037037037037,51.71163815905483,61.42578026774098,1.2070425184485851,True
1609321710,T1019,1413045.7999999996,37072.0,594.0,33,62.41077441077441,2378.8649831649823,1123.3939393939395,17.854060281479637,31.351376662853493,39.79176470588233,1.9906868869564338,True
1326120528,T2027,938158.69,24445.0,392.0,18,62.359693877551024,2393.261964285714,1358.0555555555557,17.162990196078432,62.33221464815435,64.44223021582732,1.00044085116423,True
1528577962,T2021,268963.84,5519.0,89.0,4,62.01123595505618,3022.0656179775283,1379.75,9.0625,21.518024691358026,27.646739564211032,2.881827530384834,True
1881789691,T2027,1619782.9799999997,45245.0,732.0,28,61.810109289617486,2212.818278688524,1615.892857142857,17.162990196078432,62.33221464815435,64.44223021582732,0.9916238278796288,True
1679092902,T2046,59770.31,739.0,12.0,1,61.583333333333336,4980.859166666666,739.0,1.9251101321585904,32.664269630560554,42.50410714285707,1.8853424255265216,True
1679018022,97153,1300680.6300000001,24067.0,392.0,19,61.39540816326531,3318.0628316326533,1266.6842105263158,11.632221684735699,22.030986590038314,33.902380952380945,2.7867752500483247,True
1134203235,T2027,367885.23000000004,9638.0,157.0,12,61.388535031847134,2343.218025477707,803.1666666666666,17.162990196078432,62.33221464815435,64.44223021582732,0.9848604831124004,True
1871538108,T2027,1384752.7500000002,39423.0,643.0,21,61.31104199066874,2153.5812597200625,1877.2857142857142,17.162990196078432,62.33221464815435,64.44223021582732,0.9836172569312706,True
1831402296,S5125,1167572.8,8459.0,138.0,11,61.29710144927536,8460.672463768116,769.0,18.586329062671716,30.224280123008107,39.23580559402002,2.0280748193110214,True
1992165864,97014,650.0,1529.0,25.0,2,61.16,26.0,764.5,2.830275229357798,4.573809523809522,6.211269378937309,13.371785528370646,True
1457742884,H2015,844567.26,10691.0,175.0,14,61.09142857142857,4826.098628571429,763.6428571428571,3.819359756097561,25.07884615384615,55.76609046400377,2.435974454193916,True
1902997224,97153,970790.31,11471.0,188.0,9,61.015957446808514,5163.7782446808515,1274.5555555555557,11.632221684735699,22.030986590038314,33.902380952380945,2.769551749189386,True
1982110441,H0038,521181.2,44189.0,726.0,28,60.866391184573004,717.8804407713499,1578.1785714285713,2.8849557522123894,14.017412935323378,25.337725628770503,4.3421986257672325,True
1144866252,90937,499130.7100000001,71365.0,1175.0,33,60.736170212765956,424.79209361702135,2162.5757575757575,6.87037037037037,51.71163815905483,61.42578026774098,1.174516460413678,True
1235283383,H2015,85241.14,1151.0,19.0,1,60.578947368421055,4486.375789473685,1151.0,3.819359756097561,25.07884615384615,55.76609046400377,2.4155396542887013,True
1720534019,G0156,256526.61000000004,5804.0,96.0,7,60.458333333333336,2672.1521875000003,829.1428571428571,12.116071428571429,37.55406041918536,51.363344313424406,1.609901370410716,True
1417910126,Z5834,261506.38,725.0,12.0,1,60.416666666666664,21792.198333333334,725.0,17.857142857142858,49.59603448275859,59.48655172413792,1.2181753500407322,True
1750711453,S5170,0.0,1022.0,17.0,1,60.11764705882353,0.0,1022.0,10.801785714285714,25.283562786694727,29.047257395443726,2.37773638019322,True
1164542312,A4657,82975.01,27799.0,463.0,30,60.04103671706263,179.21168466522678,926.6333333333333,6.160601294758788,24.035166498486355,40.787307692307635,2.4980495442311077,True
1154592996,T2003,21161.97,11995.0,200.0,12,59.975,105.80985000000001,999.5833333333334,6.721212121212122,23.69859008059785,31.779470752089207,2.530741271781473,True
1356400550,S5125,1230782.71,14864.0,248.0,15,59.935483870967744,4962.833508064516,990.9333333333333,18.586329062671716,30.224280123008107,39.23580559402002,1.9830243640887284,True
1174767743,99183,0.0,779.0,13.0,1,59.92307692307692,0.0,779.0,3.9774011299435026,13.789583333333326,49.437435897435876,4.3455320929259615,True
1174767743,G0277,0.0,778.0,13.0,1,59.84615384615385,0.0,778.0,17.692307692307693,48.49230769230766,57.5753846153846,1.2341370558375642,True
1306081476,T2027,1586433.5600000003,28136.0,471.0,22,59.73673036093418,3368.2241188959665,1278.909090909091,17.162990196078432,62.33221464815435,64.44223021582732,0.9583604673462854,True
1346394905,96152,551408.23,8359.0,140.0,8,59.707142857142856,3938.6302142857144,1044.875,2.2384793897339277,15.17154210028382,29.177582260371977,3.9354696089875985,True
1750427514,T2016,2842825.6,17781.0,298.0,15,59.66778523489933,9539.68322147651,1185.4,25.432643627558882,32.57984615384614,44.567461904761885,1.8314323816368108,True
1093167223,A4657,13813.77,3758.0,63.0,5,59.65079365079365,219.26619047619047,751.6,6.160601294758788,24.035166498486355,40.787307692307635,2.4818132071001147,True
1336868686,S5130,1477963.54,24158.0,405.0,12,59.64938271604938,3649.292691358025,2013.1666666666667,8.289672192214566,20.09025485071481,26.136950558213705,2.9690704851325993,True
1346451796,H2015,37489030.95,443432.0,7448.0,38,59.537056928034374,5033.435949248121,11669.263157894737,3.819359756097561,25.07884615384615,55.76609046400377,2.37399506192607,True
1760735260,H2015,3962192.0499999993,80920.0,1362.0,41,59.412628487518354,2909.0984214390596,1973.658536585366,3.819359756097561,25.07884615384615,55.76609046400377,2.369033572081094,True
1790721280,90999,6179.62,771.0,13.0,1,59.30769230769231,475.3553846153846,771.0,12.417048125695905,20.401850069573275,28.20190953987579,2.9069761862499948,True
1629720081,H2036,4908786.34,68699.0,1162.0,10,59.121342512908775,4224.428864027539,6869.9,11.69921875,24.95895152939874,32.49824359879249,2.3687430316642395,True
1043422660,H2015,5393943.93,39724.0,674.0,26,58.93768545994065,8002.8841691394655,1527.8461538461538,3.819359756097561,25.07884615384615,55.76609046400377,2.3500955784962154,True
1477765741,H2015,30325.0,706.0,12.0,1,58.833333333333336,2527.0833333333335,706.0,3.819359756097561,25.07884615384615,55.76609046400377,2.345934616466018,True
1265729594,A4657,24534.280000000002,3172.0,54.0,3,58.74074074074074,454.3385185185186,1057.3333333333333,6.160601294758788,24.035166498486355,40.787307692307635,2.4439498159681987,True
1023175072,J0572,5750.54,2639.0,45.0,3,58.644444444444446,127.78977777777777,879.6666666666666,15.811291757663998,26.669835011185672,55.618814814814925,2.198905408295485,True
1104537042,T1019,690903.46,14473.0,247.0,13,58.59514170040486,2797.18,1113.3076923076924,17.854060281479637,31.351376662853493,39.79176470588233,1.868981459108652,True
1811543838,H0047,3917.75,703.0,12.0,1,58.583333333333336,326.4791666666667,703.0,2.1666666666666665,18.265822784810126,28.263536920875968,3.2072649572649574,True
1073724506,T2027,209989.44,5610.0,96.0,8,58.4375,2187.39,701.25,17.162990196078432,62.33221464815435,64.44223021582732,0.9375168254467007,True
1952342701,A4657,12391.09,876.0,15.0,1,58.4,826.0726666666667,876.0,6.160601294758788,24.035166498486355,40.787307692307635,2.4297730578932253,True
1477987832,97153,768558.06,14647.0,251.0,17,58.354581673306775,3061.984302788845,861.5882352941177,11.632221684735699,22.030986590038314,33.902380952380945,2.64875026975382,True
1366143810,T2046,396318.7,8726.0,150.0,6,58.17333333333333,2642.1246666666666,1454.3333333333333,1.9251101321585904,32.664269630560554,42.50410714285707,1.7809470100291667,True
1366846016,H0004,0.0,3487.0,60.0,5,58.11666666666667,0.0,697.4,2.302,7.228324142156863,15.342176759410783,8.04013012196285,True
1427194521,96153,56239.92,5919.0,102.0,6,58.029411764705884,551.3717647058824,986.5,3.0262614442073383,8.937499999999963,15.728532367837925,6.492801316330755,True
1699879460,A4657,145200.05000000002,23309.0,402.0,20,57.982587064676615,361.1941542288558,1165.45,6.160601294758788,24.035166498486355,40.787307692307635,2.412406299258553,True
A983422400,T1019,62355.74,1385.0,24.0,2,57.708333333333336,2598.1558333333332,692.5,17.854060281479637,31.351376662853493,39.79176470588233,1.8406953529957342,True
1467869214,S9122,1232332.05,11594.0,201.0,13,57.681592039801,6131.005223880597,891.8461538461538,18.539057841383425,29.19273674242424,35.1321362372567,1.975888473517984,True
1154362093,Z5834,3861351.5999999996,6691.0,116.0,8,57.68103448275862,33287.51379310345,836.375,17.857142857142858,49.59603448275859,59.48655172413792,1.1630170654633825,True
1023587854,90937,413589.80000000005,53986.0,937.0,31,57.61579509071505,441.3978655282818,1741.483870967742,6.87037037037037,51.71163815905483,61.42578026774098,1.114174625709984,True
1619374899,T2027,19813.34,806.0,14.0,1,57.57142857142857,1415.2385714285715,806.0,17.162990196078432,62.33221464815435,64.44223021582732,0.9236223820443584,True
1992731848,S9122,1606352.7000000002,20421.0,355.0,21,57.52394366197183,4524.937183098592,972.4285714285714,18.539057841383425,29.19273674242424,35.1321362372567,1.9704882131991195,True
1003896606,H2020,2894627.8799999994,89859.0,1563.0,37,57.49136276391555,1851.969213051823,2428.6216216216217,3.0721649484536084,15.419354838709678,27.861806673103736,3.7285193424296694,True
1154851012,H2015,2648314.6700000004,21125.0,368.0,22,57.40489130434783,7196.5072554347835,960.2272727272727,3.819359756097561,25.07884615384615,55.76609046400377,2.288976572215388,True
1710316252,90999,531398.68,61395.0,1071.0,41,57.324929971988794,496.17056956115783,1497.439024390244,12.417048125695905,20.401850069573275,28.20190953987579,2.809790767822646,True
1003454729,G0156,471378.92000000004,11513.0,201.0,7,57.27860696517413,2345.168756218906,1644.7142857142858,12.116071428571429,37.55406041918536,51.363344313424406,1.525230729402353,True
1558971606,G0156,519869.71,18208.0,318.0,12,57.257861635220124,1634.8104088050316,1517.3333333333333,12.116071428571429,37.55406041918536,51.363344313424406,1.5246783169675207,True
1033293097,H2015,4812019.069999999,80156.0,1403.0,45,57.131860299358515,3429.806892373485,1781.2444444444445,3.819359756097561,25.07884615384615,55.76609046400377,2.2780896676379445,True
1346451796,T2027,6741340.82,143271.0,2509.0,24,57.10282981267437,2686.863618971702,5969.625,17.162990196078432,62.33221464815435,64.44223021582732,0.9161046199786387,True
1568121929,T1019,16712.510000000002,3996.0,70.0,3,57.08571428571429,238.7501428571429,1332.0,17.854060281479637,31.351376662853493,39.79176470588233,1.8208359683723867,True
1578721320,T1019,974469.4300000003,20644.0,362.0,25,57.027624309392266,2691.9045027624315,825.76,17.854060281479637,31.351376662853493,39.79176470588233,1.81898309993389,True
1407077613,H2015,707749.33,9327.0,164.0,12,56.8719512195122,4315.544695121951,777.25,3.819359756097561,25.07884615384615,55.76609046400377,2.267725989889299,True
1477165843,G0156,289302.06000000006,11867.0,209.0,14,56.7799043062201,1384.2203827751198,847.6428571428571,12.116071428571429,37.55406041918536,51.363344313424406,1.511951135840767,True
1558061242,T2046,195959.9,1703.0,30.0,2,56.766666666666666,6531.996666666667,851.5,1.9251101321585904,32.664269630560554,42.50410714285707,1.7378826255327016,True
1073724506,H2015,1746008.88,16840.0,297.0,23,56.7003367003367,5878.817777777777,732.1739130434783,3.819359756097561,25.07884615384615,55.76609046400377,2.260882990888359,True
1184164436,T1000,2184884.75,14982.0,265.0,19,56.53584905660377,8244.848113207547,788.5263157894736,22.776080935528544,31.99750146394759,44.58897276382672,1.7668832399399739,True
1255638508,T1019,248179.08000000002,5762.0,102.0,8,56.490196078431374,2433.128235294118,720.25,17.854060281479637,31.351376662853493,39.79176470588233,1.801841006406697,True
