BILLING_PROVIDER_NPI_NUM,total_paid,active_months,max_monthly,cv,temporal_entropy,max_concentration,flag_concentrated_time,flag_high_cv,flag_any_temporal
1851726731,137995034.85,64,22317715.830000002,2.4811473657373035,2.480569116674328,0.16172839736052289,False,True,True
1639299274,128748229.49,54,3210548.99,0.43307365791594543,0.0,0.02493664575208288,True,False,True
1073587937,56380715.87999999,81,5388720.380000002,2.4201339264617636,2.486770344576202,0.09557736711731875,False,True,True
1922733641,48345169.1,6,19556148.31,0.9900530488651067,1.3244439679222322,0.40451090923994715,True,False,True
1346974763,47611420.22,8,18828086.1,1.1946703368672371,1.454910039566807,0.39545314995856684,True,False,True
1740221621,42708015.96,83,10281817.5,2.842598094444303,3.272538164072572,0.24074678415475612,False,True,True
1669982237,42539483.43,81,5940556.37,2.787961851900982,2.533400265055293,0.1396480608368309,False,True,True
1235226531,37818300.090000026,84,4183293.1000000024,2.0058724123946,3.2829504307328445,0.11061557738038456,False,True,True
1790386746,27525048.400000002,33,7750365.09,2.234194103042771,2.236708171108335,0.281574984987129,False,True,True
1255623716,26342887.67,84,7750392.410000001,2.633691398809272,3.681478575966223,0.29421195227683256,False,True,True
1689756439,22451905.470000003,58,633239.33,0.5815520473240807,0.0,0.0282042578010195,True,False,True
1215634928,22309576.11,6,6395728.350000001,0.6701440923421947,1.5276128793118628,0.2866808548250808,True,False,True
1174965727,22231784.37,84,4569473.37,2.884467788626844,2.7476406248479077,0.205537859397653,False,True,True
1235189911,21378976.029999997,73,1859973.1299999987,2.1227466647146125,2.6517646161091575,0.08700010362470101,False,True,True
1447313879,20463268.740000002,51,600481.8,0.4139395464265377,0.0,0.029344373454189412,True,False,True
1033272471,20259416.88,50,595939.84,0.4602425321430723,0.0,0.02941544880239416,True,False,True
1194261594,19880551.86,83,1813698.5,2.04168296236768,3.1820244329748575,0.09122978641499341,False,True,True
1659558856,19771932.34,57,566564.58,0.531725737880835,0.0,0.028654992858426907,True,False,True
1164684825,19408956.349999998,83,4369034.9799999995,2.748602184980728,3.3459449229552667,0.22510406542286857,False,True,True
1851332894,19245271.27,84,3509357.16,2.279253956423247,3.6070914359523325,0.18234906179111499,False,True,True
1548771736,18541619.9,50,3900707.0799999996,2.437197355000772,2.4318038633460666,0.21037574392299996,False,True,True
1043309735,18051884.740000002,80,2490403.2400000007,2.78209120008706,2.4781076653381953,0.1379580734017029,False,True,True
