BILLING_PROVIDER_NPI_NUM,SERVICING_PROVIDER_NPI_NUM,shared_codes,shared_months,relationship_paid,relationship_claims,billing_total,concentration_pct,flag_concentrated,flag_broad,flag_any
1184779332,1922178789,663,84,476274930.1099995,3370824.0,493188353.6499995,96.57059551085771,True,True,True
1982747192,1518092618,46,84,366899908.6399998,4371290.0,373629555.3499998,98.19884518940266,True,True,True
1639172810,1336139583,22,66,316327928.41999996,2822889.0,508871328.28999996,62.162655043462834,False,True,True
1336238237,1316982309,10,84,245212710.88000003,2071229.0,245212710.88000003,100.0,True,False,True
1558416701,1689744450,576,84,211536277.13999987,1785232.0,222593125.34999987,95.03270903240409,True,True,True
1992781470,1760454839,24,84,178421835.53000006,2000678.0,294642117.9500001,60.555441554447995,False,True,True
1528263910,1699841528,22,82,172576705.16,422433.0,1728502977.19,9.984171704497449,False,True,True
1417099789,1508933862,24,84,170653625.35999998,418800.0,1328150743.92,12.848965084815639,False,True,True
1083765689,1518095413,36,82,137766906.50999993,2871602.0,559481981.52,24.624011328428303,False,True,True
1528263910,1407911258,27,80,123368320.83000006,312264.0,1728502977.19,7.137292932555892,False,True,True
1477628758,A423525800,5,56,117596713.55,473698.0,117596713.55,100.0,True,False,True
1811062763,1780864579,348,84,112031654.23000012,6930043.0,317626963.91000015,35.27145581435724,False,True,True
1902809940,1063497451,452,84,104931333.21999988,9148150.0,125302670.83999988,83.74229576797102,False,True,True
1134200942,A668967200,2,56,104084198.20999998,281397.0,104084198.20999998,100.0,True,False,True
1306912282,A423525800,6,56,103800128.18,394863.0,103800128.18,100.0,True,False,True
1669878567,1740387018,180,84,102517983.64999999,1419410.0,352102348.82000005,29.11596130885475,False,True,True
1699703827,1760519219,32,81,102061355.67000002,449632.0,6750752870.97,1.511851457470625,False,True,True
1710924683,A585713900,619,56,101814796.98000018,3305485.0,204195577.50000018,49.86141141083239,False,True,True
1104991066,A423525800,5,56,99679934.80999996,427628.0,99679934.80999996,100.0,True,False,True
1386703304,1144381773,8,60,99206633.78,396261.0,99207118.31,99.99951159754637,True,False,True
1699703827,1033301221,29,81,96651952.52000001,386866.0,6750752870.97,1.4317210890007341,False,True,True
1508199258,1518189158,33,81,96389907.41,389979.0,598198692.3,16.11335976670105,False,True,True
1669878567,1558308825,176,84,95998142.09000003,1323569.0,352102348.82000005,27.264271996968613,False,True,True
1356444814,1154377166,478,84,92877059.21999998,2034357.0,92877059.21999998,100.0,True,True,True
1639172810,1710179908,23,83,89853530.12000002,978684.0,508871328.28999996,17.657416546131977,False,True,True
1689629990,1164512430,28,62,89225410.80999999,1103373.0,135775394.55,65.715449478692,False,True,True
1972678266,A423525800,7,56,87535270.94999997,421183.0,87535270.94999997,100.0,True,False,True
1083765689,1073610499,33,84,84545837.29,1496544.0,559481981.52,15.111449534139773,False,True,True
1558518753,1689788234,53,84,80531448.80999996,282911.0,128787807.85999995,62.53033586653052,False,True,True
1275665457,1023113453,78,55,79472564.13999999,1884894.0,527649687.66,15.061614931005032,False,True,True
1992216766,A423525800,9,49,79438614.49999997,386881.0,79438614.49999997,100.0,True,False,True
1316012263,A423525800,8,56,78510339.95000005,318870.0,78510339.95000005,100.0,True,False,True
1699703827,1962580167,25,81,76926788.71999994,331968.0,6750752870.97,1.139529030173882,False,True,True
1831264290,A423525800,8,56,76724534.43999997,346486.0,76724534.43999997,100.0,True,False,True
1528263910,1154426807,21,78,76362719.82000001,267512.0,1728502977.19,4.4178529529721535,False,True,True
1699703827,1265445928,20,81,74829946.39000002,89349.0,6750752870.97,1.1084681637775295,False,True,True
1043385420,A423525800,6,56,71607573.29,335058.0,71607573.29,100.0,True,False,True
A248023900,M784450100,9,22,71398235.89,358007.0,71398235.89,100.0,True,False,True
1417011263,A423525800,7,56,71278943.68999997,317029.0,71278943.68999997,100.0,True,False,True
