BILLING_PROVIDER_NPI_NUM,flagged_codes,max_claims_per_bene,total_paid
1528174349,1,64.69849246231156,6670944.669999999
A597427800,1,64.0,0.0
1629333539,2,63.86451612903226,3532389.7999999993
1528577962,1,63.67910447761194,650859.2
1972153229,1,63.57405784399649,607008.24
1902945850,1,63.25,0.0
1871970756,2,63.132183908045974,0.0
1154592996,1,63.130434782608695,46098.67
1770509051,1,62.95744680851064,241213.76
1750427514,1,62.721518987341774,5869793.5600000005
1790436616,1,62.65145228215768,331708.44999999995
1114079068,1,62.55982905982906,670891.8500000001
1245722412,1,62.45614035087719,435179.49
1952672552,1,62.03665987780041,397547.84
1477987832,1,61.787479406919275,2097097.7600000002
1316037633,2,61.76923076923077,53701.76
1609321710,1,61.72550921435499,2414321.2100000004
1457742884,1,61.69620253164557,1132199.5699999998
1679092902,1,61.583333333333336,59770.31
1902997224,1,61.53333333333333,1992499.58
1144866252,1,61.367931281317105,1183574.2900000005
1720534019,1,61.274881516587676,589473.18
1982110441,1,61.26730058108822,1383935.1900000002
1346394905,1,61.16081871345029,1366783.0899999999
1992165864,2,61.16,882.15
1265729594,1,61.13703703703704,136760.18
1679018022,1,61.00406504065041,2450627.120000001
A688962300,1,60.833333333333336,0.0
1265908552,1,60.83018867924528,119348.49000000002
1558061242,1,60.58762886597938,364850.55999999994
1023413093,1,60.41269841269841,70175.18999999999
1831402296,1,60.151006711409394,2526883.0300000003
1134203235,1,60.08741258741259,657468.5300000003
1174767743,3,59.92307692307692,0.0
1144480278,1,59.81578947368421,75132.08
1831197003,1,59.8,12947.0
1871150920,1,59.74454148471616,1516972.1700000002
1306081476,2,59.539313399778514,16682504.97
1073724506,2,59.3287037037037,4419179.22
1790721280,5,59.30769230769231,97667.06999999999
1215378161,1,59.276923076923076,14785.439999999999
1346451796,2,59.19126561920079,97229506.08999999
1043422660,1,58.96274217585693,10587694.799999999
1912620220,1,58.65,0.0
1760735260,1,58.604998135024246,7409699.19
200886362,1,58.583333333333336,0.0
1407077613,1,58.50508474576271,1306763.28
1558971606,1,58.45454545454545,1176471.1400000001
1356400550,1,57.952879581151834,2831254.0499999993
1164542312,1,57.766480446927375,145479.91999999998
1699879460,1,57.75473801560758,303630.91000000003
1205924826,4,57.69230769230769,360961.15
1790063576,1,57.37837837837838,107449.54000000001
1023587854,1,57.25109034267913,707584.7000000001
1699318675,1,57.207317073170735,142837.81
1336868686,1,57.16939078751857,2399938.51
1750574323,1,57.05,570442.81
1154851012,1,56.992503748125934,4862142.59
1821316795,1,56.970959935466524,4265499.319999999
1629720081,1,56.933634020618555,13002424.55
1396128757,1,56.916666666666664,18931.81
1578721320,1,56.745341614906835,3082389.0999999996
1003896606,1,56.636920103092784,5709172.659999999
1477177111,1,56.56603773584906,666689.6200000001
1619923604,1,56.5121387283237,6492713.73
1437546967,1,56.42243436754177,338761.54999999993
1992731848,1,56.33608815426997,3284496.320000001
1952342701,1,56.333333333333336,57774.95
1366989758,2,56.2,0.0
1972954923,1,56.10619469026549,15410.22
1184164436,1,55.97338403041825,4536873.25
1962809632,1,55.937346437346434,345493.88
1073039251,1,55.86486486486486,65624.27
1386620607,1,55.833333333333336,11550.74
1568730554,1,55.77777777777778,1239791.0799999998
1467869214,1,55.675,3112469.91
1891010542,1,55.642857142857146,843470.73
1366846016,1,55.63583815028902,0.0
1174949168,2,55.627906976744185,6.52
1083810055,1,55.33875446251488,7055106.12
1760833313,1,55.307277628032345,4451305.320000001
1326621517,1,55.274193548387096,127154.23
1235491507,1,55.27272727272727,479363.16000000003
1780891614,1,55.1910039113429,5339260.85
1043533524,1,55.06725663716814,1563345.2599999998
1962920397,1,55.02139037433155,2421977.5
1104537042,2,54.98220640569395,847956.9399999998
1710316252,2,54.95029239766082,1008694.4099999997
1407103005,1,54.89655172413793,0.0
1306478557,1,54.85,706960.98
1568213304,1,54.78861788617886,636180.5599999999
1306014238,1,54.74324324324324,124991.07
1215196811,1,54.71669477234401,4810807.720000001
1336475532,1,54.70860314523589,11391067.150000002
1093231722,1,54.6431718061674,3222635.46
1366143810,1,54.596774193548384,488700.18999999994
1154657591,1,54.583333333333336,47576.7
1902192842,2,54.55128205128205,2878754.5599999996
1013383520,1,54.33523505248745,1208999.53
1053531459,1,54.22222222222222,367144.55
1407965122,1,54.17616580310881,866905.8999999999
1003454729,1,54.06985294117647,1205354.8699999999
1609494897,1,54.066469719350074,2683591.81
1841404522,1,54.05194805194805,18362.5
1295403137,1,54.01424870466321,1309270.3099999998
1447656756,1,54.01063829787234,29380.43
1518951359,1,53.97530864197531,41722.5
1255638508,1,53.93298969072165,420419.24
1477165843,1,53.79656862745098,515531.50999999995
1124037189,1,53.77777777777778,879.6
1952357568,1,53.694073139974776,21969414.280000005
1104467984,1,53.666666666666664,4497.45
1376612044,1,53.653566229985444,7493790.1899999995
1912688375,1,53.39252336448598,1906151.37
1851960934,1,53.31291798662443,1591315.2000000002
1942304332,1,53.231920199501246,2460597.5999999996
1700803392,1,53.223016264169544,11486079.190000003
1619400058,1,53.16517857142857,37995324.74
1659072478,1,53.15981735159817,270775.62
1265483457,1,53.068062827225134,2337879.99
1457577892,1,53.04188481675393,22315326.020000003
1073939096,1,53.02441211638103,14117755.559999999
1326346305,1,53.0,53820.47
1396181954,1,52.938692098092645,1060376.8800000001
1558420018,1,52.833333333333336,296044.83
1851592307,1,52.82022471910113,4723533.85
1427194521,2,52.76223776223776,381870.26
1043420847,1,52.76162790697674,1585698.73
1023875507,1,52.708333333333336,267724.0
1558318451,1,52.692957746478875,1923661.91
1285727297,1,52.69230769230769,1496.19
1215122072,1,52.49699879951981,1883688.5799999998
1508960378,1,52.474198047419804,197966.38999999996
1588259972,1,52.46413043478261,10710087.439999998
1801898176,1,52.449392712550605,5907455.63
1104368703,1,52.33242692046227,0.0
1366025116,1,52.27067669172932,394109.29999999993
1568824423,1,52.1881086622245,919059.3600000003
1053683169,1,52.07501476668636,3495645.1200000015
1073569067,1,52.064421669106885,3325403.8600000003
1801434717,1,52.05691056910569,62405.73
1386720167,1,52.0,0.0
1508984006,2,51.985915492957744,7038639.02
1306272653,1,51.98367346938775,113581.88000000002
1679743496,1,51.94376952447067,15260384.319999997
1093135584,1,51.91919749677894,19176058.939999998
1093844037,1,51.85215736040609,30233708.080000006
1578108643,1,51.69298245614035,1111208.6400000001
1417490202,1,51.65395894428153,698779.7700000001
1053025429,1,51.65277777777778,179520.84
1356408082,1,51.63157894736842,354958.25
1649307984,1,51.63076923076923,155147.88
1952612566,1,51.62437883659749,9758745.21
A981940000,1,51.59410394834339,55864841.53
1999999984,1,51.52564102564103,56580.0
1467647883,1,51.50806451612903,28053.760000000002
1194246298,1,51.46666666666667,0.0
1952049959,1,51.40850515463917,1297319.9899999998
1912921438,1,51.3955223880597,75773.73
1306421417,1,51.349264705882355,659230.94
1184137010,1,51.24688796680498,6086335.87
1316082621,1,51.22950819672131,648347.77
1154625333,2,51.210386656558,3600859.16
1639331564,1,51.195729537366546,1102078.96
1336467166,1,51.150837988826815,32861757.78
1841983533,1,51.11290322580645,215077.99000000002
1114159902,1,51.090090090090094,610827.77
1306260740,1,51.05882352941177,13994.67
1013209675,1,50.96938271604938,5778774.28
1134357601,1,50.824561403508774,2160129.97
1528443538,1,50.767088607594935,4880529.930000001
1831227263,2,50.757433489827854,3203710.5
1497810964,1,50.75,0.0
1790006195,1,50.70474967907574,1641220.5100000002
1164577391,1,50.67631578947368,3213528.58
1649869405,1,50.59521500161655,5346252.679999999
1477765741,1,50.578947368421055,89023.81
1255417275,1,50.571573604060916,343936.5400000002
1588178693,1,50.529411764705884,1218933.2200000004
1245703396,1,50.499212598425196,458202.41000000003
1811338460,3,50.4933598937583,1040292.7899999999
1235759036,1,50.46715328467153,37491.17
1588717615,1,50.31508875739645,1640558.9699999997
A983422400,1,50.224489795918366,126110.25
1235645847,1,50.10722100656455,7812485.62
1598869364,1,50.08630665380907,1619537.5000000005
A342131700,1,50.00013930163447,70657118.05000001
1851364806,1,48.81040892193309,0.0
1063056059,1,48.55263157894737,76837.76999999999
1760887459,1,48.53753753753754,0.0
1427119486,1,47.61538461538461,7018.79
1871198952,2,47.08083645443196,13003625.34
1588175723,1,46.78260869565217,25704.8
1629122841,2,46.69662921348315,1951390.94
1437122009,3,45.98932764140875,887807.6299999998
1124124797,1,45.77075812274368,5385010.849999999
1073738753,1,45.66083916083916,817300.31
1295880052,2,45.467213114754095,2577305.3400000003
1407124951,2,45.23076923076923,973629.0900000001
1518006691,2,45.135467980295566,1913671.1800000002
1184919235,1,44.857142857142854,59487.0
1609850320,2,44.515151515151516,0.0
1609830173,1,44.5,951.52
1326148669,2,43.602467170712295,3782459.1699999995
1063293496,1,43.600682593856654,2787216.1599999997
1144631110,1,43.53422619047619,1094911.32
1063617058,1,43.43956043956044,52699.4
1194792028,1,43.047827674333696,2597130.2299999995
1487021788,1,43.04615384615385,83176.43000000001
1265784086,1,42.880503144654085,423265.88
1124426606,3,42.592592592592595,58.379999999999995
1861168163,2,41.930313588850176,0.0
1639356611,3,41.8,552.0
1881206902,1,41.63793103448276,58241.020000000004
1568460772,7,41.62637362637363,358732.21
1346564127,1,41.61509000382995,7879469.500000001
1487681656,2,41.46938775510204,2176.25
1750508040,1,41.15597667638484,0.0
1073850384,3,41.08653846153846,218167.39
1437412525,1,41.0,397147.14
1871503417,1,40.753846153846155,1352.6599999999999
1356825012,1,40.72774869109948,30024.9
1033687371,1,40.66323024054983,2167.88
1649664855,1,40.649484536082475,509.15
1821382870,1,40.647887323943664,26090.079999999998
1427025352,1,40.46987951807229,504259.3899999999
1013160753,1,40.37735849056604,0.0
1750365706,1,40.19749216300941,353007.6899999999
1447425459,1,39.96078431372549,332.96
1396742219,1,39.75,0.0
1982941290,3,39.665625,980270.6100000002
1013924372,2,39.353932584269664,1291407.7200000004
1720656390,1,39.26744186046512,60377.68
1942482542,1,39.25586353944563,189.36
1295972248,1,39.224935732647815,234.98
1821536707,1,38.83783783783784,0.0
1770807992,1,38.57142857142857,0.0
1023642436,1,38.39655172413793,70961.16
1285848515,1,38.19753086419753,57636.79999999999
1801254883,1,38.08029197080292,3331.67
1215470497,1,37.86666666666667,86585.92
1962777268,1,37.505208333333336,210985.55
1366602039,1,37.48694665153235,0.0
1265556435,1,37.378787878787875,435061.79000000004
1396732673,1,37.25,0.0
1497814883,1,37.10740740740741,372821.13999999996
1871836486,1,36.78947368421053,0.0
1497075444,1,36.2972972972973,164110.96000000002
1962663120,1,35.830862533692724,1392579.8000000003
1710932470,1,35.79042904290429,0.0
1487687109,1,35.648134601316755,53.31
1649777244,1,35.46666666666667,0.0
1306318274,1,35.46153846153846,0.0
1356552806,1,35.32588287885561,0.0
1285629899,1,35.14743985194325,50881.25
1992433627,1,34.77075098814229,3600610.3200000003
1578642997,1,34.711092715231786,5281534.279999998
1669879144,1,34.65,0.0
1639255730,1,34.61538461538461,2475.09
1609202217,1,34.52259332023576,871561.66
1023006434,5,34.13333333333333,2628.8500000000004
1891971016,1,34.07627118644068,0.0
1821017880,10,34.026315789473685,886493.2599999997
1700452539,1,33.782051282051285,0.0
1255357703,1,33.7375,13465.519999999999
1720665987,1,33.720887245841034,2708719.5199999996
1639185671,6,33.68,26831.29
1831361773,1,33.568555405144075,63357652.75999999
1346264785,1,33.48,219.45
1104111293,1,33.261538461538464,403990.14
1043785058,1,33.101851851851855,168596.57
1659375251,1,33.00524017467249,1784178.2599999998
1518435882,1,32.93854748603352,28387.6
1811191307,2,32.54054054054054,5193.43
1407561533,1,32.416666666666664,65382.15000000001
1992432736,1,32.32663316582914,1298851.98
1902075633,1,32.312359550561794,452299.2299999999
1215971262,1,32.083333333333336,0.0
1154344042,2,32.0722891566265,90016.51999999999
1609265727,1,32.0,28074.84
1609282359,2,31.96946564885496,60692.55000000001
1154535326,1,31.916666666666668,1086.8
1598954778,1,31.855855855855857,0.0
1639476617,1,31.72993719469644,19880154.11
1083602577,1,31.666666666666668,45299.73
1932200441,1,31.63681592039801,198.0
1952651770,1,31.615384615384617,16362.579999999998
1669663464,1,31.583333333333332,0.0
1518974609,1,31.5800464037123,1342763.1400000001
1447402144,1,31.57788944723618,7252.399999999999
1245445642,1,31.53435114503817,20005.699999999997
1952376295,2,31.5,10019.88
1427397074,1,31.426708398539386,502290.77
1033674007,1,31.38235294117647,134181.76
1386706919,1,31.323529411764707,372416.89999999997
1912371378,2,31.272519083969467,822733.4799999999
1710923214,4,31.194285714285716,166956.43
1265461263,1,30.916666666666668,91.16
1588755235,2,30.896551724137932,0.0
1497172803,1,30.770491803278688,834632.15
1588069579,1,30.75799086757991,50848.40000000001
1801512215,2,30.642317380352644,123398.73
1992092340,1,30.448275862068964,42460.7
1407290067,1,30.40909090909091,1747.25
1881253037,1,30.391435216855932,3112804.46
1356712657,1,30.333333333333332,0.0
1104954510,1,30.316062176165804,512852.98999999993
1942333976,1,30.213036565977742,0.0
1487022620,1,30.0,4902.32
1891804308,1,29.994565217391305,646302.49
1053503565,1,29.91057523235368,2385318.2
1568443968,1,29.876237623762375,2045475.84
1174929830,1,29.833333333333332,103104.0
1699142547,1,29.803625377643506,20604.829999999998
1437367117,1,29.76923076923077,4311.12
1447384573,1,29.67253044654939,808.15
1376751958,1,29.484848484848484,0.0
1023119989,1,29.472829922371208,0.0
1538708987,1,29.469026548672566,992986.4500000001
1902988686,2,29.466857142857144,40147.259999999995
1295898393,1,29.4149554436265,21072319.300000004
1093834020,1,29.378600823045268,0.0
1871588608,3,29.366319444444443,13833.810000000001
1336363233,1,29.336866902237926,0.0
1962083493,1,29.318327974276528,1084984.5800000003
1295994804,2,29.304461942257216,19925285.09
1841323201,1,29.282717282717282,0.0
1710174818,2,29.27777777777778,215858.15000000002
1760568877,1,29.224261771747805,11767600.0
1770136418,2,29.16504854368932,3247098.8599999994
1851424758,1,29.15455594002307,0.0
1063926301,1,29.143835616438356,1121210.0
1285145979,1,29.073529411764707,34928.130000000005
1629418835,1,29.05607476635514,210564.84000000003
1295840098,1,29.0,0.0
1093953234,1,28.991803278688526,118145.93999999999
1619197365,1,28.973684210526315,109427.29000000001
1831234301,1,28.96186440677966,1214928.0
1821265257,1,28.92,0.0
1295420982,1,28.896551724137932,0.0
1700958022,1,28.8135593220339,833302.0800000001
1629154455,1,28.783783783783782,581422.7
651188435,1,28.755434782608695,20334.08
1134304090,1,28.75109472228624,13572824.54
1275198780,1,28.715328467153284,220821.88
1770888455,2,28.692307692307693,226623.02000000002
1235297276,1,28.670212765957448,681573.29
1639711294,2,28.666666666666668,11576.31
1801447990,1,28.66092943201377,859389.7200000001
1477659399,5,28.594117647058823,3011.62
1790908200,1,28.58969465648855,661142.6799999999
1548639792,1,28.573333333333334,1720117.94
1750316220,1,28.555555555555557,164827.32
1407271430,3,28.552739165985283,0.0
1194398974,1,28.505486968449933,17.87
1841335833,1,28.384615384615383,144.0
1508865320,1,28.379310344827587,0.0
1043326531,1,28.370638455827766,6080013.640000001
1255335857,1,28.31578947368421,19580.45
1538375860,1,28.246666666666666,8627.73
1487611844,2,28.203703703703702,25149.26
1871686642,1,28.03846153846154,0.0
1265878334,1,27.993084622383986,269.73
1508202524,1,27.979989468141127,52.19
1518570043,3,27.87845303867403,558485.94
1649303496,1,27.838709677419356,0.0
1295812386,1,27.833333333333332,2417.8
1053379214,1,27.79032258064516,344338.45
1447217997,1,27.78125,1325.8300000000002
1700909249,1,27.677419354838708,2524.76
1477637270,2,27.609756097560975,1660.0800000000002
1881932424,1,27.590476190476192,39066.869999999995
1255443727,1,27.56756756756757,116713.92
1285057638,1,27.51499800026663,340.96999999999997
1730225384,1,27.502802241793436,143637.71000000002
1952308215,1,27.489795918367346,25069.559999999998
1033269840,1,27.428571428571427,1159.71
1689955098,3,27.359859154929577,4650768.02
1083703573,6,27.301546391752577,187389.26
1790714962,1,27.216666666666665,0.0
1326167719,1,27.20408163265306,366435.85000000003
1619532132,1,27.19047619047619,0.0
1649606393,1,27.166666666666668,0.0
1619224029,1,27.15686274509804,359035.73
1366601775,1,27.114872302950243,869.13
1881684900,4,27.041666666666668,7181.09
1265641666,1,26.993630573248407,43488.899999999994
1992832455,1,26.976190476190474,28437.629999999997
1972149565,1,26.945454545454545,178923.0
1740981380,2,26.92,172113.97999999998
1811168727,4,26.89855072463768,30815.260000000002
1396956462,1,26.879458794587947,47321235.83
1730525783,1,26.857232485186476,652.0499999999998
1114919099,1,26.833333333333332,74020.74
1801150644,2,26.77314814814815,85522.52
1285638924,1,26.666666666666668,7910.98
1770202632,3,26.61061946902655,2200030.46
1063974285,1,26.610526315789475,12396.829999999998
1093151003,1,26.53486957696986,760.1700000000001
1538505649,1,26.381347887992405,106.63
1578640298,1,26.375,8644560.25
1699910752,1,26.333333333333332,292.0
1639515646,1,26.328872312417726,440.78
1881994762,1,26.318181818181817,248211.68000000002
1194948695,1,26.19932998324958,666731.4999999998
1629108055,3,26.15886287625418,14230.77
1750784849,1,26.152,7144.6900000000005
1750746020,1,26.055732024256425,5483898.92
1538451034,2,26.02803738317757,1634.27
1811306277,1,26.0,0.0
1245383165,1,26.0,286886.93
1326439332,1,26.0,1204.0
1437195906,1,25.95924713584288,4827405.930000001
1306514583,1,25.956850053937433,53.300000000000004
1013655281,1,25.915254237288135,1612007.8599999999
1235671785,1,25.902439024390244,7324.580000000001
1457562811,1,25.871794871794872,277509.86
1780220012,1,25.866666666666667,25748.57
1578521274,1,25.806471686372124,137606.53000000003
1851145809,1,25.714285714285715,0.0
1124118948,2,25.666666666666668,2288.12
1174881932,2,25.654964894684053,375407.7899999999
1952311243,1,25.613095238095237,407757.06999999995
1740690460,1,25.60088888888889,5257237.6400000015
1417452798,2,25.57982229865291,813474.9299999999
1184869547,1,25.53846153846154,53110.41
1295803856,1,25.5235227700414,0.0
1720075104,1,25.507389162561577,1489338.44
1801883707,2,25.49044585987261,37343.69
1295994671,1,25.485612928655893,112.24999999999999
1326018565,2,25.454545454545453,38566.38
1609348465,1,25.440993788819874,242037.24
1265138200,1,25.433333333333334,33663.56
1093432429,1,25.384615384615383,18001.58
1144433426,1,25.3,160333.0
1023363348,1,25.284671532846716,50841.23
1760056022,1,25.24596391263058,17959741.14
1043542418,1,25.217391304347824,37210.55
1568009181,1,25.216447134211464,97.70000000000002
1710497417,1,25.125,21807.17
1316023229,1,25.0,166363.82
1518208966,1,24.99630996309963,1294989.56
1770500746,1,24.979357798165136,12756.68
1578757290,2,24.928571428571427,4781.11
1013002724,1,24.923076923076923,13840.8
1114138286,1,24.852994555353902,725844.99
1275526642,1,24.837606837606838,1632435.2
1194020073,1,24.833333333333332,82647.78
1376540153,1,24.78170731707317,0.0
1679721906,2,24.776398739164698,5918970.57
1225241441,1,24.772151898734176,5154.95
1598975658,2,24.710526315789473,18005.88
1700879426,1,24.694794952681388,1734903.9199999997
1720792187,1,24.6875,305.94
1356957823,1,24.642857142857142,53268.0
1508037771,6,24.6,530579.62
1386267797,2,24.594104308390023,1304410.3
1003524125,1,24.593397745571657,273442.9
1518035070,1,24.564954682779454,268116.04
1679032379,1,24.561827956989248,5313698.98
1609997311,2,24.53551912568306,82130366.60000001
1083362065,1,24.5,117675.94
1417254897,2,24.408695652173915,996695.0
351946913,1,24.383763837638377,0.0
1477999480,1,24.373977695167287,211.18
1609270057,1,24.355670103092784,531501.8999999999
1285386359,1,24.33783783783784,637236.0
1245521269,1,24.333333333333332,0.0
1215049119,1,24.291666666666668,112.32
1093260697,1,24.258064516129032,74412.76
1679728653,9,24.227963525835865,928.7900000000001
1477591055,1,24.142857142857142,612.62
1760036537,1,24.079017104312214,5815175.559999999
1568512770,1,24.03846153846154,93504.66999999998
1174716013,1,24.02123928293063,9239566.170000002
1669458790,6,24.017839444995044,555087.5099999999
1821290669,1,24.0,0.0
1750442513,1,24.0,55715.74
1790758282,2,23.928571428571427,34300.0
1679506158,1,23.923076923076923,2897.3
1891710638,1,23.91849529780564,836204.99
1861727588,8,23.916666666666668,725963.09
1114594751,1,23.916666666666668,0.0
1619358587,2,23.867075664621677,1457473.0700000003
1477587186,1,23.86111111111111,126188.7
1629062369,1,23.846153846153847,27192.879999999997
1275672057,1,23.833333333333332,27564.25
1952337149,1,23.833333333333332,88384.32
1437761418,1,23.799065420560748,1053902.82
1730320060,1,23.773784355179703,0.0
1184371486,1,23.76750700280112,1227673.48
1427302413,1,23.728571428571428,361387.7
1720198294,1,23.692307692307693,8798.1
1558318436,1,23.666666666666668,0.0
1497888440,1,23.655172413793103,174193.74
1124028204,1,23.647279549718576,4035247.9899999998
1649797507,2,23.60907527450721,1509945.65
1912175621,1,23.606060606060606,9319.44
1629452768,1,23.5,0.0
1811060544,13,23.5,4058951.489999999
1013300946,1,23.5,16213.11
1659601979,1,23.463959680486877,27571571.259999998
1932250719,1,23.45,6874.759999999999
1245758135,2,23.424836601307188,1388083.2800000003
1124690011,1,23.395209580838323,744605.4600000001
1396746103,1,23.263157894736842,86673.66
1174940712,1,23.25925925925926,0.0
1518332980,1,23.257142857142856,0.0
1689849952,2,23.25,50037.990000000005
1245984616,1,23.238095238095237,517637.7600000001
1417087131,1,23.234289397357397,3736202.81
1437204369,1,23.0,512832.1
1730397407,1,22.977011494252874,204063.6
1881131761,1,22.973941368078176,4553.77
1063632214,1,22.956521739130434,75589.62
1881837110,1,22.950418544752093,154412.33
1144207804,3,22.928571428571427,0.0
1962885608,1,22.916666666666668,857.88
1942293691,1,22.906474820143885,2597877.7800000003
1356014625,2,22.896396396396398,177472.47
1841811346,1,22.87878787878788,81540.0
1912585324,1,22.82608695652174,120.0
1245767441,2,22.782608695652176,857.5999999999999
1588840045,1,22.775197013687265,1460510.95
1992398762,1,22.770114942528735,0.0
1487952370,1,22.700429184549357,3000330.6
1528405925,1,22.67105263157895,78214.1
1487169579,1,22.614285714285714,13567.02
1427136555,1,22.601354401805867,19682081.360000003
1467944884,4,22.568807339449542,867802.8300000001
1043683170,1,22.52212389380531,542052.26
1538435466,1,22.5,26357.67
1689616054,1,22.449612403100776,530616.61
1669546776,1,22.416666666666668,285.6
1598094104,1,22.38225255972696,85130.08999999998
1316138746,1,22.366666666666667,41590.19
1659814176,1,22.327868852459016,72835.0
1790989929,1,22.322916666666668,127453.07
1225103930,1,22.32,25526.1
1891754602,2,22.282828282828284,112729.95999999999
1992889786,1,22.265060240963855,1690.8200000000002
1326768177,1,22.257080610021788,15233.869999999999
1679279046,1,22.247246486897076,152645705.0
823287109,1,22.23076923076923,8160.11
1356674857,3,22.195767195767196,20510.79
1811041692,1,22.195121951219512,55.04
1417999327,1,22.176470588235293,0.0
1306840145,1,22.093366093366093,492919.8399999999
1942679667,1,22.084095063985373,954769.1199999998
1417014309,2,22.074512534818943,1456367.7699999998
1699816553,1,22.067994505494507,738672.6699999999
1760198329,1,22.041176470588237,1708996.6
1356417737,2,22.016483516483518,23297.219999999998
1023483328,1,21.956521739130434,0.0
1912510470,1,21.916666666666668,56018.43
1083612089,2,21.90625,15582.019999999999
1528439114,1,21.9,41671.07000000001
1720018971,1,21.851063829787233,0.0
1750385308,1,21.849726775956285,277030.61000000004
1174607956,2,21.835762876579203,32769.27
1245509058,1,21.833333333333332,19075.38
1013677327,1,21.818181818181817,235191.81999999995
1376538603,1,21.81230448383733,27868.679999999997
1083473383,1,21.787610619469028,215632.40999999997
1396821963,1,21.76923076923077,3646.26
1003111782,2,21.756756756756758,557424.6799999998
1003242942,1,21.680851063829788,3640.2799999999997
1346285657,1,21.68,7523.47
1053375576,2,21.65671641791045,3933.63
1992039184,1,21.64236111111111,40858.759999999995
1326505504,1,21.593824228028502,5816079.050000002
1811364342,1,21.5,19939.24
1679043814,1,21.456204379562045,326300.45999999996
1558405134,1,21.43243243243243,7998382.790000001
1043565021,1,21.40447154471545,12651.84
1669476032,1,21.394736842105264,1326.02
1164590089,1,21.384402079722705,7486544.05
1033176144,1,21.383333333333333,0.0
1255381547,1,21.364516129032257,1847053.8800000004
1558015057,1,21.317073170731707,796635.31
1225012099,1,21.305050505050506,1869181.7500000005
1114319332,1,21.297650130548302,78482.45000000001
1982705661,1,21.294678316123907,128903.31000000001
1932471075,2,21.27977315689981,107398.93
1124053558,1,21.23421052631579,2178755.5399999996
1316450638,1,21.221238938053098,1389772.42
