BILLING_PROVIDER_NPI_NUM,SERVICING_PROVIDER_NPI_NUM,shared_codes,shared_months,relationship_paid,relationship_claims,billing_total,concentration_pct,flag_concentrated,flag_broad,flag_any
1154496008,A423525800,7,27,6139032.069999999,32160.0,6139032.069999999,100.0,True,False,True
1881946564,A397151100,6,22,6122793.069999998,37294.0,6122793.069999998,100.0,True,False,True
1275032096,1962946855,3,9,6116323.85,4757.0,6307717.64,96.96572039328,True,False,True
M917673800,A105422800,3,6,5963653.32,107306.0,5963653.32,100.0,True,False,True
1780621904,A585713900,355,56,5875666.170000001,179294.0,19189635.6,30.618956464186326,False,True,True
1942603162,1457754673,3,29,5856742.8100000005,53125.0,5856742.8100000005,100.0,True,False,True
1700090834,1396076147,14,44,5833987.729999999,57905.0,107276009.25,5.438296755059425,False,True,True
1699703827,1255548483,19,34,5783963.340000002,25662.0,680079838.93,0.8504829887473463,False,True,True
1699703827,1265721708,15,43,5624118.66,28029.0,680079838.93,0.8269791777460537,False,True,True
1467407395,1306880109,17,66,5571352.9300000025,64176.0,5571352.9300000025,100.0,True,True,True
1508199258,1053714725,20,43,5560724.069999998,23148.0,63170133.64,8.802773952782788,False,True,True
1699703827,1467597310,16,37,5533441.969999999,23866.0,680079838.93,0.8136459358515922,False,True,True
1447261540,1063528891,14,43,5463920.71,22703.0,133735356.85000001,4.085621662585783,False,True,True
1699703827,1326177387,20,40,5400442.579999999,22332.0,680079838.93,0.7940894981531518,False,True,True
A014098800,A105422800,2,3,5354817.75,81942.0,5354817.75,100.0,True,False,True
1447261540,1740394162,14,32,5243131.81,28410.0,133735356.85000001,3.9205277747759637,False,True,True
1407897309,A565813600,257,56,5180836.929999998,145728.0,61407661.25,8.436792453156645,False,True,True
1003991506,1336677426,114,76,5102488.819999999,70799.0,11598856.86,43.99130777789424,False,True,True
1487602736,1114218385,86,83,5063693.630000001,46162.0,23348385.67,21.687553484720215,False,True,True
1699703827,1750408241,14,38,5044527.829999999,19672.0,680079838.93,0.7417552383168394,False,True,True
1528263910,1699927319,15,33,4971258.55,15619.0,162994055.55,3.049963100326084,False,True,True
1619466141,1982764551,14,39,4967398.189999999,45644.0,6649520.309999999,74.70310576433144,False,True,True
1699703827,1083759310,17,49,4944550.8500000015,22260.0,680079838.93,0.7270544672783543,False,True,True
1780621904,A565813600,337,56,4938996.29,163731.0,19189635.6,25.737832614184708,False,True,True
1881697464,1124005814,236,84,4910747.439999997,222545.0,5476054.169999997,89.67675058627113,False,True,True
1508199258,1386764512,16,41,4860444.760000002,18173.0,63170133.64,7.694213198438314,False,True,True
1689629990,1558335323,18,30,4858601.96,59496.0,14810738.419999998,32.80458963098749,False,True,True
1730421553,1205146974,18,58,4854954.169999999,48126.0,27954381.14,17.367417814351224,False,True,True
1699703827,1053449900,14,34,4729466.260000001,27525.0,680079838.93,0.6954280937722079,False,True,True
1275665457,1023113453,50,43,4702482.230000001,73783.0,46846408.17,10.038084911302606,False,True,True
1417099789,1740399559,14,49,4629972.49,13105.0,140100552.9,3.3047496202993214,False,True,True
1528263910,1720205131,16,33,4603416.06,13463.0,162994055.55,2.824284630790021,False,True,True
1699703827,1316066145,20,36,4517555.77,21920.0,680079838.93,0.6642684448796,False,True,True
1417099789,1144330309,14,42,4420363.72,9602.0,140100552.9,3.1551365276589136,False,True,True
1669878567,1376640656,88,83,4401408.1000000015,52889.0,35928170.34,12.250576799063353,False,True,True
1386703304,1144381773,6,25,4392415.05,19365.0,4392415.05,100.0,True,False,True
1699703827,1083743082,15,29,4390205.0600000005,17651.0,680079838.93,0.6455425978966391,False,True,True
1255344594,1609997873,48,70,4334235.069999998,12281.0,5017223.649999998,86.38712109235954,False,True,True
1043386659,1912052184,21,47,4315000.22,23648.0,90055976.22,4.79146459914973,False,True,True
1396750188,A565813600,33,54,4310499.18,45856.0,18862640.439999998,22.852045522000104,False,True,True
1699703827,1346304920,18,38,4296780.500000001,16654.0,680079838.93,0.6318053049124818,False,True,True
1417099789,1033278940,14,51,4285086.029999999,10577.0,140100552.9,3.0585789572569198,False,True,True
1669878567,1386741668,95,82,4243985.38,53783.0,35928170.34,11.812417219796558,False,True,True
1699703827,1801927710,17,36,4235915.300000001,23850.0,680079838.93,0.6228555909942215,False,True,True
1417099789,1104943828,16,42,4215961.259999999,10594.0,140100552.9,3.009239558825466,False,True,True
1588732747,1689721524,27,67,4205240.110000002,48584.0,7064101.840000002,59.52972090787413,False,True,True
1396086559,1952745044,14,28,4181930.040000001,17818.0,9800804.790000001,42.66925145031891,False,True,True
1770538001,1073666723,14,29,4170706.9000000004,18885.0,68742551.82000001,6.06714006038189,False,True,True
1003991506,1104228337,113,80,4132641.33,63744.0,11598856.86,35.629729549054886,False,True,True
1609922194,A268453200,34,49,4065500.169999998,40101.0,15871850.229999997,25.614532087227232,False,True,True
1275647299,1881708899,66,36,3975367.2199999997,77635.0,3975367.2199999997,100.0,True,True,True
1417099789,1376659888,16,35,3971119.4799999995,10036.0,140100552.9,2.8344780929126507,False,True,True
1508199258,1467571422,15,41,3958481.9299999997,17481.0,63170133.64,6.266382073147058,False,True,True
1417099789,1881704823,17,47,3921471.14,10886.0,140100552.9,2.799040445471361,False,True,True
1598135451,1871517912,39,39,3921120.040000001,169512.0,3931243.700000001,99.74248200385033,True,True,True
1972545945,1790883528,21,63,3920996.3600000013,46181.0,12529790.72,31.293390668858684,False,True,True
1740648856,1922019322,27,61,3873128.909999999,8211.0,3936159.9299999992,98.3986672004966,True,True,True
1730421553,1790961795,16,41,3871709.95,26820.0,27954381.14,13.850100743099478,False,True,True
1164555124,1104915230,61,54,3857483.029999999,64738.0,4265649.6899999995,90.43131317236693,True,True,True
1699703827,1396870267,20,44,3825491.5799999996,18545.0,680079838.93,0.5625062472104476,False,True,True
1659849040,1568894988,29,54,3824913.8400000012,33465.0,3860425.6000000015,99.08010764408981,True,True,True
1912430778,1922145044,51,83,3824069.25,63084.0,3824069.25,100.0,True,True,True
1568658821,1578602389,14,38,3812907.7600000007,16105.0,45438133.05,8.391426988878015,False,True,True
1376609297,1275752065,3,8,3793592.56,42753.0,3793592.56,100.0,True,False,True
1881063287,1265492748,3,17,3787716.2800000007,16019.0,3793915.2600000007,99.83660731526196,True,False,True
1588132062,1790098218,13,20,3779277.380000001,1972.0,3779277.380000001,100.0,True,False,True
1487602736,1104116029,122,84,3726101.3500000006,50300.0,23348385.67,15.958710819085079,False,True,True
1275665457,1821036807,108,52,3721221.2200000007,39206.0,46846408.17,7.943450448743337,False,True,True
1699703827,1174655708,14,38,3706388.17,23553.0,680079838.93,0.5449930960799289,False,True,True
1528263910,1902345788,15,29,3693747.21,12288.0,162994055.55,2.266185228372888,False,True,True
1447539374,1033155874,30,74,3679069.6499999985,20043.0,3679069.6499999985,100.0,True,True,True
1053317883,1962623066,3,6,3664968.97,3933.0,3879075.8400000003,94.48046702794034,True,False,True
1578510137,1962432682,8,13,3654865.8199999994,59745.0,3654865.8199999994,100.0,True,False,True
1619088705,1548371628,7,33,3646577.0500000003,81800.0,3646577.0500000003,100.0,True,False,True
1588970263,1245573443,8,31,3593003.360000001,68479.0,3593003.360000001,100.0,True,False,True
1275686123,1558354449,9,20,3582973.08,139426.0,3582973.08,100.0,True,False,True
1699703827,1881725117,19,38,3572893.75,15353.0,680079838.93,0.5253638683983624,False,True,True
1750368700,1730481078,20,35,3566482.9999999995,13745.0,4539118.089999999,78.57215717425849,False,True,True
1669878567,1922105204,84,82,3560249.3600000003,36527.0,35928170.34,9.9093533745476,False,True,True
1194179150,1245220912,38,37,3543006.4000000013,15541.0,4319407.940000001,82.02527867742911,False,True,True
1396750188,A304140100,33,39,3533122.0500000007,34962.0,18862640.439999998,18.73079254857493,False,True,True
1083765689,1295829489,21,72,3525172.8,67639.0,52782377.07000001,6.678692767710924,False,True,True
1831401975,1235212689,1,8,3524454.61,8111.0,3816197.9099999997,92.35513181233308,True,False,True
1831361773,1497862114,14,53,3510503.49,57362.0,8746153.549999999,40.137684182322644,False,True,True
1699703827,1225073786,16,39,3503992.58,23478.0,680079838.93,0.5152325329203977,False,True,True
1134346687,1588640635,5,28,3486265.0,7423.0,3708912.64,93.99695647724936,True,False,True
1407897309,1356369524,191,84,3485133.0900000012,65812.0,61407661.25,5.675404369841558,False,True,True
A150019800,M784450100,4,7,3478341.2399999998,9791.0,3478341.2399999998,100.0,True,False,True
1033156567,1376931493,16,53,3463861.56,88908.0,11062939.569999997,31.310498788162512,False,True,True
1215951751,M961997600,96,56,3461302.070000001,24434.0,6441797.3900000015,53.73193008791605,False,True,True
1568873727,1023278504,35,60,3449197.369999999,48879.0,3449197.369999999,100.0,True,True,True
1568658821,1558581678,15,41,3435214.2500000005,13400.0,45438133.05,7.560201133747947,False,True,True
1003813718,1447441159,1,4,3432379.4899999998,528.0,3432379.4899999998,100.0,True,False,True
1699703827,1861523540,19,44,3370140.75,17064.0,680079838.93,0.4955507511151033,False,True,True
1366479099,1619913449,273,84,3355898.2399999984,748041.0,14172938.02,23.67821149901563,False,True,True
1881708899,1275647299,54,17,3346472.4799999995,59420.0,3353821.9999999995,99.7808613575795,True,True,True
1528126133,1144419284,81,83,3333392.57,32291.0,22168416.730000004,15.036674069235612,False,True,True
1699703827,1902920176,15,34,3317791.71,14918.0,680079838.93,0.4878532666429327,False,True,True
1104963347,1679605489,15,31,3309022.2400000016,18723.0,80086843.56,4.131792555316437,False,True,True
1043385420,A423525800,4,7,3298901.0400000005,13371.0,3298901.0400000005,100.0,True,False,True
1689665911,A585713900,155,56,3285573.699999998,54848.0,4406055.369999998,74.56950546674585,False,True,True
1083765689,1407809213,28,75,3262900.910000002,63953.0,52782377.07000001,6.1817998565558,False,True,True
1528126133,1275017915,72,66,3254925.69,28008.0,22168416.730000004,14.682716089485922,False,True,True
1821099474,1093716979,239,84,3240974.009999999,103769.0,3240974.009999999,100.0,True,True,True
1396956462,1568442465,1,5,3236063.8499999996,3060.0,3550588.59,91.1416168889339,True,False,True
1699703827,1912951732,14,44,3204273.1799999992,15298.0,680079838.93,0.4711613249764065,False,True,True
1508199258,1477673606,14,41,3203934.1599999997,12785.0,63170133.64,5.071912904694624,False,True,True
1922074434,A565813600,386,56,3195687.870000002,86987.0,7668598.6400000015,41.67238396505781,False,True,True
1265435499,1174859508,2,10,3183840.5,23418.0,3183840.5,100.0,True,False,True
1437213865,1982846234,22,59,3173762.590000001,226147.0,5570264.930000001,56.97686968005667,False,True,True
1093898660,A649976700,15,43,3171716.2,7609.0,4582579.08,69.21247063345822,False,True,True
1821210402,1609259530,18,21,3159790.1900000004,98054.0,3499147.2300000004,90.30172159975103,True,True,True
1831361773,1669879144,14,43,3157895.3899999997,44081.0,8746153.549999999,36.106105066037856,False,True,True
1477914232,1972780146,12,45,3156483.7900000005,2462.0,3156483.7900000005,100.0,True,False,True
1194934471,1417168246,18,22,3149017.0900000012,11200.0,103709681.34,3.0363771726154654,False,True,True
1538144910,1487639381,48,83,3141002.690000001,176219.0,5268250.670000001,59.62135985454163,False,True,True
1134349954,1427029180,33,71,3136536.3499999996,32284.0,4630465.88,67.73694982933337,False,True,True
1518560580,A423525800,2,5,3131756.01,16922.0,3131756.01,100.0,True,False,True
1699703827,1922171073,15,34,3129128.2200000007,16780.0,680079838.93,0.4601118928805768,False,True,True
1003863580,1093753303,52,73,3120466.509999999,178213.0,4412779.999999999,70.7143005089762,False,True,True
1235650516,1831556976,3,16,3103232.12,14888.0,3103232.12,100.0,True,False,True
1699703827,1083749725,16,36,3102276.2800000003,19308.0,680079838.93,0.4561635417513553,False,True,True
1083765689,1336169606,19,77,3091507.8200000003,55869.0,52782377.07000001,5.8570833517028635,False,True,True
1699703827,1255647566,15,37,3080116.2100000004,12696.0,680079838.93,0.45290509050320993,False,True,True
1508199258,1235259029,18,52,3078289.3900000006,15674.0,63170133.64,4.87301389536842,False,True,True
