BILLING_PROVIDER_NPI_NUM,flagged_codes,max_excess_ratio,total_excess_paid
1568583235,6,56.345566606449346,904398.3
1033595202,2,11.224677495123519,904227.06
1881929503,2,15.760961285784413,894483.84
1326058223,1,20.893926047820568,889849.24
1770604035,2,19.13717141645392,887896.98
1104348556,2,14.233218043092846,883856.47
1104058122,3,14.713951614391776,881697.18
1306938071,22,24243.214285714286,880687.2999999999
1568100865,1,6.4481400409478855,875634.38
1740406669,2,8.94675622086354,872852.5
1073580163,1,43.284235725278485,872218.89
1356496772,13,37.68526730721853,870654.9899999999
1548266547,99,133.33333333333331,863880.63
1689744450,13,73.48905456879375,862421.37
1720011810,5,25295.176470588238,853642.31
1659347623,46,30.92171105151916,847261.62
1578130597,1,1002.1769905654878,845855.05
1043214372,7,11.04478570010678,845349.35
1740230119,14,9322.831683168315,843429.84
1801131289,1,25.31510529230913,843246.62
1194854950,2,11.76434227909048,836279.6799999999
1740651322,6,28.904499741275306,834094.92
1720050826,1,12.938259168014541,829336.32
1497751572,4,28.584972710571137,828479.36
1194934471,27,18.345439769956865,819252.17
1104986017,4,150.20540601419077,816088.28
1780773408,2,613834.0163934426,813236.62
1245520386,51,31481.846153846152,812582.6900000001
1598043747,1,12.767754068917084,808693.2
1013332014,39,2186.52050194415,798780.84
1295876829,3,18.217019439896763,796922.56
1679970891,18,10.440104141753526,793295.46
1699280768,1,31.501473906727472,792339.65
1144211301,58,294.9078014184397,792056.1699999999
1740554229,2,6.748884902600852,791966.7
1699725143,19,44.17604881678107,791633.1
1497885107,4,50.002135110709446,787244.0900000001
1750510277,20,5991.666666666666,785409.56
1346243375,20,8171.333333333334,784332.9099999999
1760515241,2,34.22199902022055,781852.6299999999
1447477815,56,49.66455026455026,777994.96
1720031701,10,51.61051049315436,776022.2100000001
1265595664,3,13.627178821363323,773980.3200000001
1609807122,32,1493.602934547772,772938.52
1346732377,2,7.67637646002358,770372.4400000001
1194832477,30,12826.230769230768,768498.98
1447233788,75,17386.85714285714,765909.18
1831151455,27,1262.888888888889,763199.97
1184199473,1,10.01070533714043,762366.56
1891799227,26,191915.95652173914,762028.68
1639186539,6,8.723342598906699,752449.44
1245378561,1,20.55029358389723,750028.86
1972722155,2,16.59204668348955,749312.6599999999
1245305416,1,27.05704124785279,744927.69
1982871158,2,18.083268831841455,744814.4199999999
1598820235,1,8.787232168370542,744185.42
1306252804,2,50.59458111163016,738770.14
1215951751,36,20.027591128025215,736360.36
1164013959,2,33.23509381298478,736222.88
1689778953,12,110.96565656565656,731667.26
1659315430,10,10.514965426677616,728588.54
1932253374,1,49.795162080652666,727787.18
1497062343,2,18.088211726214116,721350.64
1740389154,17,2693.095238095238,721219.8
1356390264,31,4606.086956521739,718475.13
1790732428,3,66.68379587602765,718175.34
1316327315,1,15.502006632145607,716598.05
1285708461,1,94.02709744683153,713851.23
1386062172,1,8.794196644473027,713656.01
1265457980,5,28.584972710571137,713651.25
1134274897,24,583.0263157894736,710339.38
1407839921,43,75773.82608695653,703705.62
1427070168,28,10.04583779108716,697893.8200000001
1770662348,31,53.30822753526506,694167.91
1699769901,68,626.1651955807703,693780.17
1700239779,1,14.520624516417872,693408.64
1275080970,3,31.193110926727694,692696.36
1467505073,77,373.2052987861811,691953.46
1003883125,4,26631.181249999998,686530.76
1801298708,8,18.294578551642264,686260.75
1285186007,3,52.02117443523814,685151.84
1922191121,2,30.948087947915404,684576.46
1548511694,3,42.647646766201724,684267.29
1629130240,7,26.96861467675933,683087.38
1912919481,38,2552.867924528302,678107.09
1992727663,38,1431.1508287734443,677119.66
1508990490,2,10.698360235615096,675054.5900000001
1972579837,78,1395.380952380952,668798.98
1730132234,145,653.8,668215.07
1538127535,3,4.400006966948195,661841.01
1548367873,5,9.329520108378656,656525.79
1689094674,1,8.889367436123203,656520.84
1487649430,79,19823.16470588235,656108.66
1831207109,2,10.174340626275551,651860.91
1780101378,1,10.051388515241223,651760.75
1467546135,52,35575.642857142855,651252.5
1811130685,1,37.23863239305959,649308.93
1568442309,23,3758.611111111111,647930.18
1124355227,2,21.761546789323692,647197.8
1851333686,15,353.4405714465726,645569.86
1467686006,2,29.38135245461481,643429.79
1689747552,68,15024.434782608696,642970.8
1598717480,7,21.590565309205406,640516.9299999999
1578013017,2,14.46107485496928,638954.8200000001
1477721058,5,24.86013300213474,638413.42
1225101041,61,1637.0357142857142,637861.71
1457456279,32,18697.59090909091,637231.9500000001
1073588711,3,6.701540363157577,636541.6399999999
1558935932,2,31.163604230577917,636132.12
1306801113,4,11.966248055373933,635803.38
1134541337,3,9.51022343031439,634890.78
1861554438,42,246155.30434782608,632728.75
1396756938,21,10.19196629438173,632663.85
1700012101,2,22.190852508187664,629093.6699999999
1255665899,3,26.837226153214885,627961.1
1558487124,2,8.839208911457341,626869.46
1205877172,16,36.916313622979395,625242.11
1730112871,1,28.546162702833126,624521.7
1942644596,1,11.195494571321095,623438.79
1285006379,13,17.391913562561278,623213.0
1609954197,4,30.92190253592395,622541.85
1255601464,2,16.433563106651647,621005.48
1952390239,41,47487.32183908046,620186.5
1154437879,4,33.15561801510454,618548.61
1073811378,24,164.10937499999997,617469.29
1467560599,29,31912.5,614755.28
1265727291,1,27.19297567112785,611716.9
1437197985,17,126.542607069579,611074.65
1699756221,26,3906.0833333333335,610512.82
1184684979,6,7.850611563623111,609982.1
1396728630,37,2257.6521739130435,609571.78
1033786520,2,4.294893155395448,607444.49
1447645296,20,4.3395396098507195,605486.87
1053772905,3,21.737364883506917,603756.64
1659017507,1,13.816957583220944,602850.0
1346297843,45,3234.843137254902,601309.9
1184758310,5,79.40377008636915,600190.0599999999
1083007538,1,29.444844001814374,596180.78
1346218294,57,3700.7575757575755,594440.32
1417975061,37,10883.076923076922,591752.83
1649726738,33,1326.9574468085104,587963.95
1598042475,3,12.182092939413439,586151.6
1477608271,25,562.75,584148.4
1033165527,26,7.625894405720578,584020.45
1710087127,46,25251.4125,583265.31
1396956462,1,74.80280612786748,582142.15
1629409867,2,26.55676446816458,578182.17
1508809765,17,29.79643381501521,576781.92
1780738757,3,560095.2115384615,576530.41
1316995210,24,651.1531418222066,576352.87
1386164580,4,23.799805308902133,575960.06
1457321317,45,1440.2361533079675,575401.46
1013010917,21,4195.245253657018,574170.08
1548293343,9,15.984277457638747,573301.0
1417919531,34,3440.4791289592767,573133.54
1124231782,1,19.059309454478672,573039.3
1134680820,2,5.481736262349579,572447.6
1457676496,3,10.237737032884935,569138.22
1972541498,31,3115.876152832675,568754.1
1124155825,2,22.994478558148295,568476.0
1467492231,2,19.2687243776696,564414.12
1477902641,6,8.012009832160668,563852.94
1588611842,2,4.1857040331843285,563146.36
1194840421,18,19784.5,560796.68
1497821680,2,49.92177285537671,560080.5
1740845999,4,9.922080384707217,559797.6900000001
1598144362,11,584.824512534819,559256.62
1760590962,61,714.1356619366911,557656.99
1205962883,1,18.055340432573423,557185.48
1477653889,11,31.282885740975072,556476.1
1508199258,14,17.844913134478706,551477.5
1720480627,61,1589.2226890756301,550626.59
1679587679,20,14266.399999999998,550385.91
1053597096,1,3.746266596168814,549920.7
1043386659,21,17.401641018657227,549634.86
1265813125,8,13.737697257620153,547506.84
1336245828,66,305.92307692307696,545224.52
1346285657,26,56.530183113505444,544813.92
1720062524,36,2349.4700947672527,539759.4
1497372908,1,7.737339461708217,538533.47
1710015755,3,39.91874591513619,538417.01
1841271459,43,1009.4426298157454,537461.29
1831755958,1,35.39439262093876,535639.33
1548378235,21,33.57018409806347,534815.22
1528281532,1,3.623370806800454,532151.47
1831220714,10,964.2561983471074,529846.62
1174542377,4,26.47490585946253,527943.0
1457326092,2,11.133180508563175,527728.71
1285094656,4,38.462414236997056,527721.7
1992092274,2,18.288302978259157,527456.27
1770511552,3,241.13514812619164,526886.38
1962531152,3,53.4869311839563,526155.13
1487740957,18,14.151231008045956,525119.01
1588376297,1,9.01314672028248,525014.52
1396813861,32,516.6371663349155,524198.44
1366419517,58,10335.033333333333,522733.02
1710953799,14,29.184839535354985,521639.81
1952528408,3,16.98206943616597,521513.51999999996
1548212988,66,9383.157894736842,520683.61
1619908985,2,12.449350394472516,520408.20999999996
1902061658,2,13.36277449967051,518751.80999999994
1891907788,2,29.601576918577706,516575.46
1437468881,2,19.421896223309034,513584.17000000004
1518012301,14,438.9268292682927,513303.76999999996
1285793190,4,9.83993121969126,513238.5
1427440650,1,7.144459942258389,512155.88
1275566200,8,11.01840871624555,508831.54
1275197055,1,9.851501343530076,506038.1
1215143227,1,30.910247971030252,505876.2
1083732853,14,1704.5548654244308,505440.47000000003
1467924324,2,4.229186404567198,505101.5
1639132442,8,41.79245283018869,504996.38
1174788517,2,12.905237285555039,502695.29
1841690070,2,12.70020385717677,502324.75
1538282637,2,9.417798680833569,501761.75
1215979158,2,8.598464365487992,500891.74
1053380782,2,11.22958672370145,500036.5
1396173449,28,29.988946718764325,498037.3
1154461622,4,1732.9333333333334,497151.23
1700090834,17,8.857585131237192,496101.25
1114960093,4,43.055985844951145,495485.75
1629137575,5,5.855409198591264,494122.6
1710918545,40,1281.6666666666665,492518.49
1912535337,2,39.28452101310662,492219.64
1124473863,3,8.858950612745408,491062.0
1497479836,1,55.267092962363215,490780.0
1780635078,21,1702.0799999999997,489379.66
1124341672,7,14.76914140909718,487916.35
1154304475,28,124.82679354662291,487740.03
1992079909,2,15.424891871076312,486104.06
1184786527,131,35457.07142857142,485388.53
1588606305,53,629.6296296296297,484578.52
1013514199,34,18913.703760395936,484486.49
1669479929,1,12.667643364489324,483257.34
1255406658,7,32.79858672818015,482767.24
1063569762,1,14.78568120669963,482460.06
1033484019,1,11.866661881909202,482264.69
1225394588,2,13.916759240955175,481793.35
1669466561,13,33.984589030817986,481342.66000000003
1841543345,3,8.946521883231862,481150.14
1821004151,30,64.99467852750615,481018.52
1871678458,9,39.206872456013535,479980.62000000005
1780658443,5,4.750486472326403,479056.1
1972786770,1,5.944410071359303,473515.2
1982733655,15,1456.3571428571427,472706.45999999996
1083844401,1,5.38152848608564,471420.0
1619349529,1,11.59251233135483,468892.54
1023049236,30,5809.018867924528,468555.27999999997
1366436123,95,4026.1249999999995,467189.06
1003236878,8,1800.0,466516.81999999995
1720791239,1,57.704420218832134,466464.32
1316944846,6,12.58398736878783,466155.17
1598219511,2,7.553470741990054,465612.13
1356355614,1,12.475519975443166,464419.81
1013248038,3,14.107933942810972,462570.0
1649605403,20,1173.1842610364683,462566.19
1215988456,3,18.719784948668583,462217.24
1194757369,8,51.42243692968331,461065.0
1639462476,1,11.451826693209371,460583.13
1568617694,2,33.20250574329829,460479.43999999994
1568658821,20,13.607617604771484,459984.73
1528387859,2,9.11730730781204,459538.43
1043421902,2,28.608388688403625,458225.61
1659427144,3,23.967806968991702,458072.94
1912041922,11,5.443611867444887,457079.97
1548884323,1,6.562365527796358,456277.54
1669474979,3,7.168871727988428,456254.54
1861414781,3,21.486401931437925,456086.41000000003
1730167982,3,28.500096316837308,455994.25
1366097032,6,13915.73913043478,453744.20000000007
1548202641,29,794.5,453540.0
1265470686,1,137.71891228992254,453157.6
1104047992,1,10.421773204680996,452863.05
1174898506,3,21.457184706002746,452264.51
1063844165,2,9.649411638102864,451937.77
1184606600,35,18487.59375,451831.82
1659408987,1,13.398626339593363,451559.5
1053384776,27,6234.807692307692,451197.55
1528062429,27,4473.128205128205,448931.81
1619007630,3,10.785104212427045,448647.21
1811991151,30,286.3611281042967,447294.37
1992701429,23,5437.333333333333,446945.32
1801238829,2,7.546979263529288,446168.51
1952333205,20,16259.275862068964,442640.11
1689744492,4,6.900251856685997,441590.11
1396731105,35,69.48417494810707,440063.20999999996
1316683238,2,16.50184245263009,438339.03
1326267055,2,5.1253145608997555,437764.94
1689031528,4,39.7941844778804,435875.0
1215352547,2,33.15745124974328,434267.25
1760721393,4,5.194639832662102,432706.62
1235283151,2,357312.46268656716,431853.38
1427127620,2,15.170881742778173,431766.91
1720716608,2,9.288927218988253,431110.66000000003
1225159064,2,5.899958160802921,428883.16000000003
1366637068,2,4.049747023809524,427522.08
1982657490,2,43.98539077486464,426415.1
1760101794,1,6.656832298962348,426312.0
1487640207,15,15.354951428601057,425768.56
1710945969,90,24600.0,423935.7
1205246022,2,7.509250461450202,423218.07999999996
1174664601,4,20.694716999382322,422651.77
1609092477,3,30.82724769851735,421352.31
1700828852,83,1007.9411764705881,421306.96
1730264128,29,610.391304347826,421149.23
1275697195,13,7.47472178373183,419875.06
1154317527,28,6119.0,419011.52
1578554630,22,11156.677966101694,418145.95
1366453581,3,12.650027882504212,416868.03
1750761011,2,35.17643106257008,416803.98
1699069823,1,33.40489127366661,416672.71
1700958022,1,37.73344809040297,416564.65
1861749194,9,13545.627906976744,414041.88
1427145176,17,18.51865948263308,413187.28
1902808108,2,3.2870129392499927,412580.1
1528396454,3,9.642670829188555,412370.22000000003
1417058397,6,61704.36879432624,411275.76
1497786412,7,23.736051017787407,410432.48
1003039322,1,4.941161530047474,410366.92
1457379448,60,38.41247495518296,407760.05
1699884858,10,29957.136363636364,407477.51
1871753533,1,12.359359490429634,406668.92
1821059486,1,3.4167548282968974,405855.14
1770583999,24,4779.673913043479,405845.1
1376263657,1,30.662515819824858,405677.88
1801065495,2,19.124752203527063,405546.58
1528091063,1,27.264942992639444,405164.16
1265669444,5,53.25715112860013,405017.36
1437150984,36,16060.18918918919,404693.47
1154354744,82,1133.0380952380951,403635.20999999996
1093740128,81,603.2141894157603,402523.76
1043362031,1,13.757453472684261,402372.05
1427007848,11,10.225896317829458,402095.7
1174683056,1,233.37530266343825,401600.0
1053502781,7,33.19994852981438,401217.48
1154474104,1,12.12525241514627,400447.98
1033201157,1,24.10925464623764,400123.26
1063473866,1,26.661519509182472,398470.12
1811238967,2,12.136223257730778,398033.38
1114003985,1,12.572223100015803,397848.0
1770698011,1,75.18924512820804,397739.06
1386643294,62,64981.00598086124,396900.64
1427182286,2,7.781575755822819,396474.31
1871566521,12,18.219126940855116,395951.08
1265518203,14,29.85860955976778,395540.51
1154355188,7,195776.8148148148,395186.62
1750680880,1,20.317984561171222,394886.21
1760568752,45,8426.153846153846,394518.21
1780705376,4,23.406799798382256,393891.74
1184051773,2,21.738177455392353,393339.12
1871859306,6,10717.153846153846,393102.61
1174576698,32,325.3208292201382,392707.95
1114081056,28,32678.571428571428,391297.74
1790755932,2,340110.5675675676,389768.23
1265423917,23,19.553445152819084,389556.23
1366496937,22,5018.96,388842.45
1306878798,1,26.294330185242085,387612.5
1467607580,3,22.618059660337643,386899.87
1689904443,2,15.198904449319395,386580.12
1619932381,9,9.93395104651079,386185.73
1912356098,2,6.653863000702467,385717.23
1508815333,14,2505.6,384848.80999999994
1679941181,3,22.44102181695243,384113.55
1942351572,2,14.441954525216143,383876.31
1134348311,2,7.372140356713526,383620.97
1487187704,1,36.93576483360144,383350.0
1366823114,1,1616.6819726754386,382653.18
1245365535,2,5.7064753355511675,382187.82
1861560047,1,16.250337842360878,382069.28
1487883179,1,27.78145980336874,380607.52
1881697381,5,70.77820025348541,378393.57
1477065126,7,223.6017857142857,377543.31
1073674040,22,9821.78125,376637.20999999996
1831270842,17,279.5619539805586,376509.92
1609380401,6,9.131388446456578,376363.99
1730657529,1,44.22606416179993,375808.93
1770529950,37,790.8620689655172,375359.42
1326273384,1,15.116939255736202,375030.45
1003878539,6,9.95154077567282,373840.92
1184654923,37,4103.75,372162.1
1841224870,9,289710.35000000003,372149.47000000003
1972597425,36,679.0,370047.89
1497451025,1,14.746132058563838,369404.0
1598411969,2,12.877666716594803,369229.74
1558365890,38,13.933952238059513,369197.6
1285621623,46,5304.444444444444,368838.23000000004
1861898934,4,12.566503637493678,368150.48
1710498001,2,38.35959890649574,367731.38
1518281419,1,3.4448165114071347,367185.0
1962618355,1,4.010126540397933,366860.77
1841354263,3,11.389327039384533,366569.05
1043242829,2,17.49737436450327,366374.22
1609129402,8,7.958858719133924,365576.89999999997
1316021942,1,13.472148557260642,365545.1
1144894577,2,7.473314444159889,365276.81999999995
1245370717,20,11821.176470588234,364766.68
1508835828,15,63.228995756718525,364479.41
1316969934,16,10.374569202504995,363697.56
1053663229,1,9.043232686505299,363367.21
1700949336,20,24.52988335100742,363072.24
1902994866,1,9.32534351267119,362785.55
1023088168,5,5637.874999999999,361929.47
1609438027,2,8.761278933864222,360648.38
1346477098,1,8.030897005785647,359148.2
1275974172,2,15.88895518151962,358218.19
1407887003,26,5917.535714285715,358067.83999999997
1134206386,17,71815.0,358038.88
1700947298,4,15.39394399328466,357234.72
1710028527,4,26.475396240962827,356945.02
1568825545,15,993.5099337748344,356795.66000000003
1225377807,1,21.943742905884363,356363.21
1649295502,5,18.581481481481482,355948.91000000003
1871713495,8,21493.939393939392,355748.72000000003
1396138467,1,15.321498406288429,355056.08
1548317852,1,9.117529945878317,353921.98
1922448984,1,14.996261843485009,353679.54
1649281577,1,3.4370232391216367,352918.92
1316158983,1,4.014505206370172,352629.27
1174512792,13,9.516051894934744,352511.69
1356768576,2,15.563365510576086,352510.25
1134346687,2,31.33929783205837,352316.3
1154439438,3,6.0477527655247245,351240.14
1033432562,8,6.631100155377914,349822.54
1770538001,21,30.680869299051118,349152.08
1689783672,9,22.923583180987205,348565.25
1316394638,6,13.87238530867727,348232.68000000005
1477609048,1,23.419033336514392,348012.94
1124228127,7,10.3002814126082,347917.0
1538133061,1,321.73023938223935,347200.55
1972544070,2,12.574490565862721,346756.5
1982651600,1,326372.5283018868,345954.88
1013051184,1,19.855707295295808,345060.01
1306335328,1,108.06444389023194,344687.37
1033671565,1,45.99002204218191,344285.95
1356492953,40,15557.903225806449,343362.65
1982764395,15,30.92171105151916,343350.35
1982770921,1,14.769309773997174,343200.0
1699244384,2,80.84836390147143,342805.14
1669600367,1,9.189037945450382,341951.07
1093946238,2,11.640537853377714,341801.19
1528145844,3,5.99366389762358,341112.44
1740329531,1,10.118442369711982,340493.99
1518040765,2,10.807384650198664,340463.65
1447329529,2,3.8694822767401624,339208.43
1407822497,14,28.126285156736483,339180.25
1073171849,2,11.421646048357788,338494.96
1932396017,7,13.318710074655586,338380.07
1699129601,26,1405.75,338245.42
1003232976,16,23.375713656209165,337900.83999999997
1275813222,3,4.957688079910631,337843.58
1679570113,1,12.707265720613481,336106.49
1720537178,28,3283.625,334291.11
1619185147,2,37.96729587551955,333881.4
1295752384,6,8.005500278799031,333459.53
1396876595,1,9.420170985412241,333363.18
1124005061,55,3023.276923076923,332936.86
1003961251,43,1598.04,331492.38
1356331425,4,7.87978822317512,330815.87
1477591055,54,918.2335329341316,330480.33
1952476665,23,757.1967213114754,329180.04000000004
1295246585,2,17.626606597845676,328928.37
1831302025,1,16.918656185811347,328373.07
1881024172,3,69.04960133699507,328338.0
1285613612,35,216153.06249999997,328167.32
1518353788,2,23.136729222797754,327779.94
1053316844,16,5622.144144144144,327120.09
1568733400,2,7.331642965719425,325431.86
1942361084,3,37.079227163680194,325334.19
1386682094,23,7.662212125029395,325176.1
1770593956,18,3660.4615384615386,324745.85
1013994359,40,113.51686432379502,324691.27
1184639973,7,27.213078545371634,323589.23
1659389849,2,52.44765288729571,322356.5
1982720249,5,59.114799759108706,321221.48
1487786281,2,30.812781611112428,321031.01
1922674324,2,20.517510565639427,320637.91
1417994864,2,18.603704543123257,320119.03
1811174345,1,8.983363098567331,319727.4
1629282272,2,27.6793154887952,319624.8
1093791170,9,195616.64285714287,319265.62
1780737007,1,39.00587430049813,319184.49
1134305162,14,16.78867150826761,318012.03
1881735389,1,8.487031148886608,317959.73
1174749113,3,10.507975737728307,317170.01
1609869916,28,3334.3939393939395,316593.76
1346385895,2,6.61982826840031,316558.66
1700890761,3,98.37239670512756,316350.52
1700156866,1,11.538727357494087,316105.53
1295718450,4,7.6130138251471875,315898.38
1295765261,23,241.1753344639156,315093.14
1285646455,7,118.09333333333335,314752.3
1740254143,15,432.95238095238096,313896.36
1124152962,14,4.762755841740574,313135.6
1811997638,4,396.6590636254502,312575.04000000004
1154569028,2,16.24695909510984,312479.24
1669475166,31,19.769387875047755,311912.71
1063431286,16,6839.3076923076915,311849.58
1003823915,1,13.715177857656323,311756.0
