BILLING_PROVIDER_NPI_NUM,total_paid,total_claims,risk_upcoding,risk_velocity,risk_phantom,risk_cost_outlier,risk_relationship,risk_temporal,fraud_score,risk_tier
1912169392,12990.519999999999,7372.0,0,1,0,1,1,1,4,High
1568962033,69906.7,6889.0,0,1,0,1,1,1,4,High
1225103922,119170.30000000002,625.0,1,1,0,1,1,0,4,High
1316246812,945182.3500000001,27306.0,0,1,0,1,1,1,4,High
1770053647,373624.60999999987,19770.0,0,1,0,1,1,1,4,High
1376588046,1984143.1299999997,7916.0,1,1,0,1,1,0,4,High
1831261957,17666.67,1038.0,1,1,0,1,1,0,4,High
1134320336,128922.38,3197.0,0,1,0,1,1,1,4,High
1063079549,304600.38999999996,2988.0,0,1,0,1,1,1,4,High
1235316563,14991.890000000001,22341.0,0,1,0,1,1,1,4,High
1518220847,210509.21000000002,5594.0,0,1,0,1,1,1,4,High
1972618718,202883.26,13853.0,0,1,0,1,1,1,4,High
1629137641,775093.45,1432.0,1,1,0,1,1,0,4,High
1811999162,1502815.1199999996,12757.0,1,1,0,1,1,0,4,High
1679648331,694432.2599999999,2675.0,1,1,0,1,1,0,4,High
1346659927,723037.5100000004,19922.0,0,1,1,1,1,0,4,High
1891793022,38741.86000000001,2188.0,0,1,0,1,1,1,4,High
1861729386,57729.43,7593.0,0,1,0,1,1,1,4,High
1184808164,41323.6,875.0,0,1,0,1,1,1,4,High
1902823461,1821881.4299999997,29842.0,0,1,0,1,1,1,4,High
1255457297,141158.97,4605.0,1,1,0,1,1,0,4,High
1740219401,147341.42999999996,4170.0,0,1,0,1,1,1,4,High
1235386434,52756.700000000004,6804.0,0,1,0,1,1,1,4,High
1629348503,41717.05,1013.0,1,1,0,1,1,0,4,High
1104989342,34384.630000000005,13005.0,0,1,0,1,1,1,4,High
1376725952,1224602.98,29880.0,0,1,1,1,1,0,4,High
1730272337,8048.410000000001,1444.0,0,1,0,1,1,1,4,High
1982809836,425440.0000000001,13036.0,0,1,0,1,1,1,4,High
1174969125,398677.0,4461.0,1,1,0,1,1,0,4,High
1144393299,285408.84,6393.0,0,1,1,1,0,1,4,High
1194317107,228341.05,17734.0,0,1,1,1,1,0,4,High
1093814113,9970.480000000001,8000.0,0,1,0,1,1,1,4,High
1073589065,45637.34,3460.0,0,1,0,1,1,1,4,High
1376572156,69368.66999999998,3326.0,0,1,0,1,1,1,4,High
1821047317,309299.0200000001,9939.0,0,1,0,1,1,1,4,High
1629062369,16917.94,1044.0,0,1,1,1,0,1,4,High
1891234514,318190.70999999996,1087.0,1,1,0,1,1,0,4,High
1538105382,23262.51,1694.0,0,1,0,1,1,1,4,High
1568512408,1792.1799999999998,1609.0,0,1,0,1,1,1,4,High
1457489486,250328.91999999998,1128.0,1,1,0,1,0,1,4,High
1487659116,62881.05000000002,4420.0,0,1,0,1,1,1,4,High
1639364144,605.0400000000001,1272.0,0,1,1,1,0,1,4,High
1386010312,8355.04,2991.0,0,1,0,1,1,1,4,High
1215048459,393462.8100000002,41424.0,0,1,0,1,1,1,4,High
1780798066,88608.82999999999,93627.0,0,1,0,1,1,1,4,High
1184100364,488883.54,14201.0,0,1,0,1,1,1,4,High
1558988642,3102.89,1130.0,0,1,0,1,1,1,4,High
1275775082,33345.95,1186.0,0,1,0,1,1,1,4,High
1336212059,1466762.51,20824.0,0,1,0,1,1,1,4,High
1306959721,537782.73,5288.0,0,1,0,1,1,1,4,High
1700036837,95466.36,2035.0,1,1,0,1,1,0,4,High
1174794317,179195.62,1805.0,0,1,0,1,1,1,4,High
1467608729,256754.42,6528.0,0,1,0,1,1,1,4,High
1477679629,1216739.11,2604.0,1,1,0,1,1,0,4,High
1164574083,213136.83999999997,15045.0,0,1,0,1,1,1,4,High
