BILLING_PROVIDER_NPI_NUM,HCPCS_CODE,CLAIM_FROM_MONTH,TOTAL_PAID,TOTAL_CLAIMS,TOTAL_UNIQUE_BENEFICIARIES,cost_per_bene,avg_cpb,std_cpb,z_score
1881730802,D1206,2018-04,29949.92,53,51,587.2533333333333,19.06332537451484,20.740227395692365,27.395553439150262
1063567691,80076,2024-09,59360.0,70,63,942.2222222222222,7.996830458325813,34.1497884146841,27.356696340823824
1629078274,90471,2021-11,7692.3,17,14,549.45,11.04445762823494,19.7004476608834,27.329609541858613
1295789907,J2270,2021-03,17797.6,35,30,593.2533333333333,4.112639150898722,21.664860610296138,27.19337570547063
1376513754,J1885,2023-04,44056.78,113,107,411.7456074766355,2.7300812900261757,15.046012409080117,27.184314027268286
1447477815,87880,2024-04,7537.12,17,16,471.07,11.55900607739369,16.90586577301315,27.180565615049666
1699703827,99215,2024-08,55933.24,46,17,3290.190588235294,102.62882663125534,117.5313519727367,27.120948649884035
1164488300,1036F,2022-02,381.75,12,12,31.8125,0.06499863139828786,1.1720128312517781,27.088015183838497
1447477815,87880,2020-06,6570.62,14,14,469.33,11.55900607739369,16.90586577301315,27.07764275837009
1437122009,J3301,2020-07,3614.42,53,16,225.90125,4.174700169594971,8.192549873950835,27.06441257506535
1952390239,J2704,2019-04,205879.83,518,290,709.930448275862,4.904536099235934,26.08951854406617,27.02333931482143
1699703827,99309,2024-04,16504.11,17,12,1375.3425,30.956392088457363,49.781244702517796,27.005875725794123
1932114600,81003,2021-07,14544.0,28,28,519.4285714285714,3.182383318247051,19.15561343030946,26.95012561140332
1093761710,92551,2019-11,20356.7,45,45,452.37111111111113,7.503076813733603,16.519821090847433,26.929349407049582
1770782831,D0220,2021-07,13736.0,26,24,572.3333333333334,11.256885398376493,20.885311762273968,26.864643167474917
1447502885,99213,2019-10,21108.31,14,14,1507.7364285714286,50.30623114884409,54.256440587309854,26.861883707193755
1467551762,36415,2020-03,17292.38,21,16,1080.77375,5.868861196004876,40.01839308735936,26.860271137261787
1932114600,90471,2021-12,12928.0,24,24,538.6666666666666,11.04445762823494,19.7004476608834,26.782244653559935
1891765178,93000,2024-02,13176.97,47,46,286.45586956521737,11.720507427672727,10.308663138594083,26.650920535852688
1578504056,88305,2019-10,22624.65,17,15,1508.3100000000002,51.600314820211935,54.83973209998477,26.563034307386648
1891765178,93000,2023-05,4260.28,16,15,284.01866666666666,11.720507427672727,10.308663138594083,26.414497746031746
1780186130,99072,2020-11,5692.5,209,20,284.625,1.7714549145525968,10.780035470071947,26.238646975765434
1811039225,D0120,2024-07,10418.0,12,12,868.1666666666666,29.913081305058046,31.961444373644657,26.227024522484683
1225618481,D0220,2024-01,10600.0,20,19,557.8947368421053,11.256885398376493,20.885311762273968,26.173315374259538
1720202187,D0220,2020-04,7810.0,14,14,557.8571428571429,11.256885398376493,20.885311762273968,26.171515353968225
1396750923,E0601,2019-09,15827.96,19,12,1318.9966666666667,46.14564070726999,48.63547738828172,26.17124564847139
1881730802,D1120,2018-12,9739.8,18,17,572.9294117647058,33.92458180910534,20.653516301250104,26.097484907350907
1306909197,90833,2023-07,51151.4,463,43,1189.5674418604651,52.31191754834472,43.584558023505195,26.093083786665847
1891765178,99285,2023-11,43073.83,12,12,3589.4858333333336,130.82589508054093,132.74715530226342,26.054493826082165
1013332014,83615,2023-02,5166.23,20,17,303.89588235294116,4.8017140382009185,11.496001473814628,26.01723468773131
1720202187,D0220,2020-06,29351.2,53,53,553.7962264150943,11.256885398376493,20.885311762273968,25.977076482848094
1033434808,G9637,2022-02,942.39,17,16,58.899375,0.20300434969430164,2.260572141238372,25.96527205637022
1467486449,3008F,2021-02,3790.92,79,34,111.49764705882353,0.42738295975199997,4.279681254655887,25.952929082799717
1386643294,J1170,2018-10,16416.68,16,13,1262.8215384615385,6.324332910928267,48.42024657431685,25.94983079282962
1689031528,99205,2019-04,100000.0,21,16,6250.0,150.55402175049227,235.30401790662103,25.921554729550074
1366515488,87502,2019-04,16478.39,12,12,1373.1991666666665,65.47195363592613,50.59357750006201,25.847692091533506
1518220847,36415,2020-01,16618.55,63,16,1038.659375,5.868861196004876,40.01839308735936,25.80789567310796
1457610594,3080F,2019-11,4388.99,31,24,182.87458333333333,0.48800533560572756,7.076459672851937,25.773704144380808
1356433049,D1206,2022-10,7192.25,13,13,553.25,19.06332537451484,20.740227395692365,25.756066432349378
1629130240,98941,2022-10,23680.0,41,20,1184.0,47.07020918046067,44.23011179475109,25.70488168999975
1174666358,D1110,2024-07,15634.26,23,23,679.7504347826087,46.385688501803955,24.650015750649377,25.694293776024036
1093740128,84702,2019-10,8433.94,13,13,648.7646153846155,11.845527101676847,24.802485192506843,25.679647960251994
1699811612,D1120,2020-11,6761.0,14,12,563.4166666666666,33.92458180910534,20.653516301250104,25.63689771438641
1356671762,J1200,2020-12,16784.11,27,17,987.3005882352942,4.159863345702254,38.35532691247963,25.632442845108653
1083142376,G8427,2021-03,4273.01,60,56,76.30375000000001,0.25908110011166446,2.9669407004121076,25.63066693221262
1013932557,S0302,2020-12,21243.43,17,16,1327.714375,20.930273166721058,51.04851303919056,25.598867117442676
1356409213,D0120,2023-12,11867.0,14,14,847.6428571428571,29.913081305058046,31.961444373644657,25.584881780627455
1720202187,D0220,2019-08,10912.0,20,20,545.6,11.256885398376493,20.885311762273968,25.584636738189865
1629283445,D0120,2023-06,11853.12,14,14,846.6514285714286,29.913081305058046,31.961444373644657,25.5538622634918
1447477815,87880,2018-08,5751.07,13,13,442.39,11.55900607739369,16.90586577301315,25.48411301184836
1184638645,3044F,2018-04,600.0,12,12,50.0,0.2401787879711131,1.9604631572365834,25.381666076382178
1487649430,83605,2024-05,8092.26,18,16,505.76625,7.577625787127506,19.66336312525522,25.335880797166855
1124470778,93010,2018-05,3812.54,27,23,165.76260869565218,6.58740216837122,6.302016133916007,25.257822757805467
1457344558,80061,2023-04,6542.41,15,15,436.16066666666666,10.071047690182501,16.88784897021203,25.230544146152113
1891807640,85014,2020-03,27796.52,123,25,1111.8608,4.597781331432243,43.9340684453793,25.202833651637885
1063567691,73630,2022-12,11340.0,34,15,756.0,19.21984185887836,29.37984217381376,25.077743909659716
1578569240,G8420,2024-03,2359.65,15,14,168.54642857142858,0.5115662130818536,6.700980897067636,25.076158989183085
1437426780,G8754,2018-09,897.47,31,24,37.39458333333334,0.10124382734423647,1.489243172123795,25.0418066062411
1619089471,83735,2018-07,7684.29,13,12,640.3575,6.645022797985962,25.331395421119222,25.01687990996647
1124099858,80061,2024-04,12959.16,30,30,431.972,10.071047690182501,16.88784897021203,24.98251571612204
1902182637,J0696,2023-03,23067.83,100,21,1098.4680952380954,7.682108454757187,43.671220290373526,24.977227096715247
1265404958,99285,2019-08,41169.9,17,12,3430.8250000000003,130.82589508054093,132.74715530226342,24.859283028742933
1710923677,J0887,2019-01,184309.9,22,14,13164.992857142857,146.80512337660468,526.1371845021775,24.74295320161385
1457346413,J2405,2019-08,11611.43,34,19,611.1278947368421,3.6449432707668614,24.618593635477804,24.675778009944192
1427063270,36415,2019-10,14868.96,383,15,991.2639999999999,5.868861196004876,40.01839308735936,24.623555889735428
1699703827,99233,2024-02,58328.79,39,20,2916.4395,115.25161189925247,113.78794917723539,24.617614680247332
1750845863,96160,2024-08,5400.0,18,18,300.0,4.132348226753249,12.070394435805666,24.51184618255587
1346266848,1160F,2018-01,3459.16,92,72,48.04388888888889,0.09977781972253535,1.9615023450633853,24.442545883174592
1033490149,3074F,2018-07,3492.69,61,54,64.67944444444444,0.2786769239714066,2.6383499327885356,24.40948667199969
1720202187,D1206,2018-03,14703.52,37,28,525.1257142857143,19.06332537451484,20.740227395692365,24.400040523003423
1790865780,D0220,2021-03,11937.0,28,23,519.0,11.256885398376493,20.885311762273968,24.311014380871327
1366515488,G0463,2018-01,27187.5,23,19,1430.921052631579,72.55008809651156,55.95371775715885,24.276688287817553
1013514199,96361,2023-03,53573.61,24,12,4464.4675,129.17050944257156,178.6378830797656,24.268631691194113
1508278359,G8484,2021-12,9.0,15,15,0.6,0.0011664772009599596,0.024714026084173904,24.23051269588626
1265892012,82043,2024-10,11504.0,19,18,639.1111111111111,5.486753935869792,26.151770450582347,24.228736573402117
1851361778,J7040,2023-08,51466.92,33,18,2859.273333333333,9.378184074343158,117.91041193453952,24.170004179454228
1376686600,81025,2019-10,12736.46,19,18,707.5811111111111,7.131034884483336,29.02711898670565,24.130885209359985
1386619450,82550,2018-06,7494.0,25,22,340.6363636363636,4.754176862328906,13.928148497116085,24.115350783600658
