CLAIM_FROM_MONTH,1184703415,1376609297,1417262056,1538649983,1629436241,1699703827,1699725143,1710176151,1922467554,1982757688,market_total,share_1376609297,share_1417262056,share_1699703827,share_1699725143,share_1710176151,share_1629436241,share_1982757688,share_1922467554,share_1184703415,share_1538649983,top10_combined
2018-11-01,11874719.0,0.0,0.0,17199.22,2062778.27,8275083.8100000005,1442881.56,1162478.35,0.0,1761257.01,876734010.7799971,0.0,0.0,0.9438534045962208,0.16457460783531402,0.13259190766031617,0.23527982770564865,0.20088840952264142,0.0,1.3544266395500628,0.001961737515429395,3.033576534385633
2018-12-01,1683305.4,0.0,3811982.85,0.0,2155051.68,6004243.67,2104722.87,1913815.31,0.0,1848426.5399999998,922000918.0399991,0.0,0.4134467521034101,0.6512188385629696,0.22827774124935207,0.2075719527555799,0.2337363919963589,0.20047990233343885,0.0,0.18257090281193983,0.0,2.1173024818130495
2019-01-01,0.0,419537.1,2993400.46,0.0,658058.34,8933203.19,3968347.89,308469.18,0.0,3930181.42,1057515797.3499992,0.03967194637198866,0.28305964482999524,0.8447347275932403,0.3752518780281276,0.02916922666999252,0.06222680943859287,0.37164280948318096,0.0,0.0,0.0,2.0057570424151185
2019-02-01,0.0,0.0,15602380.08,0.0,691848.26,6446167.819999999,966022.1500000001,330289.03,0.0,1805628.2699999998,951916157.929998,0.0,1.6390498207245858,0.6771781071578404,0.10148185236194293,0.0346972816091529,0.07267953739796452,0.18968354039986599,0.0,0.0,0.0,2.714770139651353
2019-03-01,0.0,0.0,1098964.56,719584.78,2439915.6200000006,10228116.85,4965017.890000001,2478145.6100000003,0.0,2431309.12,1028575097.7900013,0.0,0.10684339552466686,0.9943967019983426,0.4827083506754003,0.24092996372598843,0.23721317240154935,0.23637643233089312,0.0,0.0,0.06995938182307752,2.368427398479918
2019-04-01,0.0,0.0,71701.78,30.0,299539.20000000007,7400352.379999999,2231103.4899999998,2768291.2099999995,99930.01,4294043.81,1045190587.5999974,0.0,0.006860163194221266,0.7080385594547826,0.2134637946867792,0.2648599444773651,0.02865881146976383,0.4108383543579483,0.00956093665457347,0.0,2.8702899122816475e-06,1.6422834345853459
2019-05-01,0.0,435985.01,350276.60000000003,0.0,2067897.1899999997,9857670.599999996,4583420.39,240270.86,0.0,2813016.5100000002,1066504186.0599997,0.040879821729595374,0.03284343414478582,0.9242974128791109,0.42976112517031834,0.02252882484105719,0.19389489671291954,0.26376047527691043,0.0,0.0,0.0,1.9079659907546973
2019-06-01,0.0,0.0,916482.29,731017.74,1049759.32,5069666.24,752932.34,426295.93999999994,0.0,1693944.1699999997,966177853.7599981,0.0,0.0948564786942071,0.524713562857064,0.07792895863529396,0.04412189105153028,0.10865073297993061,0.17532425975277852,0.0,0.0,0.07566078410461967,1.1012566680754243
2019-07-01,8590207.31,51551.52,2364294.0300000003,0.0,480041.23000000004,7844255.879999998,1222831.51,933838.14,13142331.05,1252269.01,1009565693.7499954,0.005106306634540416,0.2341892206358474,0.7769931098651731,0.12112451102194613,0.09249899692325042,0.047549281138595766,0.12404036881923869,1.3017806697831904,0.8508814595404868,0.0,3.5541639243622694
2019-08-01,0.0,0.0,44571.04,0.0,2111441.18,10070026.829999998,13609605.57,70742.21,0.0,2232398.1299999994,1031496515.4399947,0.0,0.004321007326039079,0.9762540812563513,1.3194039307243508,0.006858211243672912,0.2046968795720405,0.21642323523000448,0.0,0.0,0.0,2.727957345352459
2019-09-01,0.0,0.0,1367875.8599999999,0.0,2141747.46,8919588.55,3992042.86,1462616.09,110991.73,1091188.0900000003,1027533756.9599961,0.0,0.13312223084980887,0.8680579581530243,0.3885072225569148,0.14234238827610046,0.20843572734159646,0.10619486538606074,0.010801759966346402,0.0,0.0,1.857462152529852
2019-10-01,0.0,0.0,57171097.95,0.0,1121451.0599999998,7153760.96,1224857.86,5548929.15,18329700.32,4377853.47,1297957195.9999945,0.0,4.404698254009314,0.551155383401413,0.09436812429367704,0.4275124917139428,0.08640123599268558,0.33728796939464084,1.4121960551925687,0.0,0.0,7.313619513998241
2019-11-01,0.0,0.0,7083172.290000001,2026416.91,1281812.1,5472516.88,3423063.4600000004,3056502.2299999995,0.0,1884307.8300000003,1095231916.9599967,0.0,0.646728074694952,0.4996674033377246,0.31254233984536334,0.2790735170030329,0.11703567802862143,0.17204646804214935,0.0,0.0,0.18502171810557405,2.2121151990574175
2019-12-01,14593139.19,0.0,45236.31,0.0,481592.49,6681379.119999999,1454991.1500000001,360107.39,18965121.41,2154345.5100000002,1109149977.2399943,0.0,0.004078466476875013,0.6023873468064188,0.13118074019354858,0.032466969967045414,0.04341996122096972,0.1942339227523466,1.7098788981804565,1.3157047729752045,0.0,4.033351078572865
2020-01-01,0.0,0.0,2673839.43,795141.32,3316275.2100000004,9329418.169999998,1074586.66,258839.34,0.0,2891173.83,1159575107.279996,0.0,0.23058786043381002,0.8045548849253865,0.09267072510039022,0.022321912429386047,0.28599054853626127,0.24933044973531712,0.0,0.0,0.06857178245790005,1.7540281636184516
2020-02-01,13427027.9,35746118.79,28419270.19,0.0,1941705.0200000003,7756155.93,4944472.73,275937.0,121674.7,3483986.4800000004,1183370762.3199966,3.0207032257514785,2.4015525053436395,0.6554290655951367,0.4178295499126892,0.023317882170675396,0.1640825582164368,0.2944120803838055,0.010282043791707083,1.1346425251944143,0.0,8.122251436359985
2020-03-01,0.0,38382515.39,2370125.07,0.0,18465979.520000003,9336105.040000001,4628860.54,2238547.96,0.0,3925979.6100000003,1122152640.719996,3.420436222060931,0.21121235953063208,0.8319817377081398,0.41249829764959867,0.19948693954538144,1.6455853553177806,0.34986145979935596,0.0,0.0,0.0,7.071062371611819
2020-04-01,0.0,0.0,26141659.270000003,0.0,970273.2699999999,7370914.639999998,2572480.589999999,5488960.45,21362165.38,2998419.75,845066624.5099971,0.0,3.0934435832391283,0.8722288191506727,0.3044115712760073,0.6495299057849688,0.11481618630514517,0.3548145984038361,2.527867597704101,0.0,0.0,7.917112261863858
2020-05-01,14640435.43,0.0,621001.83,0.0,5581879.979999999,7162371.86,2664216.18,3874327.9899999998,0.0,1395193.9199999997,904901803.3999971,0.0,0.06862643301921857,0.7915081871965274,0.2944204741320785,0.428148996437287,0.6168492491701466,0.15418180345732796,0.0,1.617903221652486,0.0,3.971638365065072
2020-06-01,0.0,0.0,2945389.63,1813069.05,1416407.44,6490198.1499999985,682850.57,6472214.7,0.0,650210.0399999999,1096370564.5800025,0.0,0.2686490977736455,0.5919712148133294,0.06228282590399408,0.5903309436695225,0.12919057531817238,0.05930568194788066,0.0,0.0,0.16537009552920187,1.867100434955746
2020-07-01,0.0,0.0,3259718.34,17791146.29,1439404.3899999997,7974025.970000002,379744.3299999999,10108091.58,0.0,867556.65,1193699124.249993,0.0,0.2730770487955327,0.6680097026133047,0.03181239914526997,0.8467872158615315,0.12058351730000509,0.07267800004000925,0.0,0.0,1.4904213238137594,3.5033692075694125
2020-08-01,0.0,0.0,26639557.84,0.0,14646326.23,7574836.05,917883.64,1481887.6,0.0,1498938.41,1104321391.599995,0.0,2.41230116908297,0.6859267698351117,0.08311743727703447,0.13418988450934277,1.3262738856103915,0.13573389245211165,0.0,0.0,0.0,4.777543038766962
2020-09-01,0.0,0.0,2875727.8,0.0,893698.3099999999,7495231.080000001,587886.9699999999,926435.41,0.0,634596.27,1098272215.3899972,0.0,0.261841077257775,0.6824565872622426,0.05352834768666535,0.08435389669500308,0.08137311474119803,0.05778132789917247,0.0,0.0,0.0,1.2213343515420565
2020-10-01,0.0,40041691.85,625068.3099999999,0.0,1273689.62,8971603.45,1064520.3800000004,4046408.29,0.0,3237126.55,1254539034.559998,3.19174539388037,0.049824540550803105,0.715131470831164,0.08485350799573625,0.32254144179891453,0.10152650375256907,0.2580331469028663,0.0,0.0,0.0,4.7236560057124235
2020-11-01,0.0,39056067.17,2158625.4299999997,0.0,2488424.3000000007,6705417.800000001,2445811.57,10085998.560000002,0.0,1129945.8800000001,1246361399.06999,3.1336069296708695,0.17319418200938533,0.5379994763158944,0.19623614561755648,0.809235472755011,0.19965511623328622,0.09065956959539531,0.0,0.0,0.0,5.140586892197398
2020-12-01,0.0,0.0,1672064.34,0.0,700940.07,7637279.470000001,9769520.980000002,2284411.18,0.0,5149994.34,1225900475.7899992,0.0,0.1363947867727584,0.6229934338738516,0.7969261104743672,0.1863455659830682,0.0571775673345993,0.42009889397271194,0.0,0.0,0.0,2.2199363584113567
2021-01-01,13802496.73,36485169.66,31689280.47,0.0,397079.83,7298239.3100000005,7372112.510000001,5034838.180000001,0.0,1601364.6899999997,1258713777.6099935,2.8986073171676012,2.517592246441492,0.5798172261097889,0.5856861695752579,0.3999986549412365,0.03154647522441224,0.12722230569690124,0.0,1.096555624917982,0.0,8.237026020074671
2021-02-01,0.0,0.0,24979323.720000003,0.0,1852840.25,8817519.499999998,2106195.22,5558351.779999999,0.0,1455506.9500000002,1209737997.4299943,0.0,2.0648540240173383,0.7288784446493551,0.1741034194573096,0.45946740466186375,0.1531604573830228,0.1203158827028766,0.0,0.0,0.0,3.700779632871766
2021-03-01,0.0,40011827.48,0.0,0.0,3554795.5400000005,6953958.69,3007307.0399999996,8730212.62,0.0,1402302.2400000002,1450980524.9399931,2.7575716415390708,0.0,0.4792592712633127,0.20726033108710196,0.601676760641639,0.24499264317465688,0.09664514553412037,0.0,0.0,0.0,4.3874057932399015
2021-04-01,0.0,0.0,202320.12,0.0,1375800.7500000002,7586369.03,1504938.0699999996,2773248.81,29013129.94,1565990.14,1317181656.0099914,0.0,0.01536007725865758,0.5759546525253503,0.11425440546740986,0.21054414152720055,0.10445034242031413,0.1188894586297003,2.2026673244058546,0.0,0.0,3.3421204022344866
2021-05-01,0.0,314223.86000000004,5526147.02,0.0,1365727.66,7028683.000000002,6251675.389999999,2450457.7100000004,30211046.29,3199495.830000001,1357400871.1999998,0.02314893607827236,0.4071123819977109,0.517804515167752,0.46056220550921356,0.18052572102990416,0.10061343623513656,0.23570751263563808,2.225653963467119,0.0,0.0,4.151128672120747
2021-06-01,0.0,0.0,3205203.11,0.0,2808085.8000000003,7201505.239999998,3824532.4800000004,1718329.6500000001,92302.46,3374887.9500000007,1320430373.569995,0.0,0.24273927456956476,0.5453907592665849,0.2896428737593914,0.1301340596516438,0.21266443549067196,0.2555899968337937,0.006990331474309057,0.0,0.0,1.6831517310459594
2021-07-01,0.0,0.0,6360198.720000001,18118241.799999997,1637305.6500000004,7705281.399999999,5157878.200000001,15931537.629999999,0.0,4309145.33,1349546817.219995,0.0,0.4712840368963057,0.5709532490227,0.3821933507001258,1.1805101851018582,0.12132262690765894,0.31930313754336015,0.0,0.0,1.3425426646052006,4.388109250777209
2021-08-01,0.0,49237837.4,1907465.7,1357785.78,737670.44,6910123.199999998,14840617.39,4776646.57,0.0,978932.84,1504638677.1399908,3.2724027467904135,0.1267723426879934,0.45925465727989423,0.9863243325772382,0.3174613707976339,0.049026417518534086,0.06506099137772732,0.0,0.0,0.09023998921660528,5.3665428482460396
2021-09-01,0.0,0.0,1001374.0900000001,295.0,1385179.87,6247055.459999998,1171800.98,5829487.470000001,0.0,2302256.9800000004,1360374604.6299891,0.0,0.07361017227106836,0.45921582472492173,0.08613811048896494,0.4285207508402124,0.10182341432173071,0.16923698605989457,0.0,0.0,2.168520339882687e-05,1.3185669439101915
2021-10-01,0.0,0.0,1394923.5099999998,27777661.53,4080865.4000000004,6148188.56,2204134.24,2691237.5,0.0,1475010.17,1349883723.9599998,0.0,0.103336567827329,0.45546060381880604,0.16328326661602996,0.19936809757991775,0.30231236421078045,0.10926942401179052,0.0,0.0,2.057781795346924,3.390812119411577
2021-11-01,12095294.62,0.0,128928.23,0.0,2523013.3899999997,6603994.67,1188682.8900000001,2464853.08,0.0,4339995.03,1325082677.2399952,0.0,0.009729825331996917,0.49838359397735177,0.08970631873898607,0.18601504059611013,0.19040422407869412,0.327526357754502,0.0,0.9127954676151376,0.0,2.2145608280927784
2021-12-01,0.0,749540.7,1171778.04,2894659.94,16360994.38,4340882.51,4938500.840000001,2934552.9700000007,0.0,1854089.5700000003,1392958757.0699909,0.053809252872397746,0.08412151717002506,0.31163036866438154,0.35453317012686403,0.21067048504527622,1.1745498060843107,0.13310441250249014,0.0,0.0,0.20780657900372812,2.5302255914694736
2022-01-01,0.0,101865403.32,41646705.46000001,150.0,16034346.430000002,8349849.42,1022024.74,40182.77,0.0,1138480.5,1528539463.1999924,6.664231167885264,2.7246078012806265,0.5462632546312948,0.06686282981928347,0.002628834319781152,1.048997871237956,0.07448159026372762,0.0,0.0,9.813289326922283e-06,11.12808316272726
2022-02-01,0.0,0.0,8129003.220000001,0.0,15954923.560000002,6817036.2,1099716.43,426114.45999999996,0.0,1874235.61,1269644085.0899968,0.0,0.6402584248186206,0.5369249760665632,0.0866161188725617,0.033561725290107224,1.2566453660018477,0.14761897700387017,0.0,0.0,0.0,2.7016255880535707
2022-03-01,0.0,98713611.08,283635.84,1615591.47,1892294.37,9602088.039999997,1111263.37,3767704.81,0.0,1349452.8000000003,1588421977.669994,6.21457096840223,0.01785645401457215,0.604504859224184,0.06996021117953034,0.2371979778022668,0.11913045756114171,0.08495556086295594,0.0,0.0,0.10171047068801325,7.4498869597348945
2022-04-01,11968616.62,0.0,3545078.56,0.0,3841970.55,6813918.39,3342767.9899999998,307242.60000000003,0.0,3095174.4299999997,1430791599.139992,0.0,0.24777043436170898,0.4762341625499934,0.23363066934480478,0.02147360944701344,0.26852062538732396,0.2163260136459021,0.0,0.836503137647299,0.0,2.3004586523840462
2022-05-01,0.0,0.0,613624.08,25928106.75,1082300.93,7223222.21,3127513.09,10357993.21,0.0,955483.6200000001,1497902166.039987,0.0,0.04096556463512177,0.48222256257870805,0.2087928811978572,0.6914999820971945,0.07225444722209631,0.06378811925521263,0.0,0.0,1.7309612962605088,3.2904848532466993
2022-06-01,0.0,6166.92,42622382.5,1658783.96,2606981.6700000004,7408933.46,6283001.57,2659109.01,0.0,3375410.35,1524837399.189985,0.00040443131859672085,2.7952083627173367,0.48588350888663473,0.41204403652072136,0.17438639761934982,0.1709678468920598,0.2213619859922812,0.0,0.0,0.10878431765125707,4.369040887598238
2022-07-01,12149415.58,0.0,13013988.65,0.0,506004.8,6254732.68,5231524.74,886571.5199999999,0.0,2970625.0300000007,1385998440.17999,0.0,0.9389612767753162,0.45127992201692096,0.37745531223834694,0.06396627112256108,0.03650832391516174,0.21433105145588954,0.0,0.876582197193688,0.0,2.9590843547178842
2022-08-01,0.0,5683.24,43723874.8,0.0,889041.54,7247018.000000003,939597.43,2278301.06,46252616.5,4629311.1899999995,1635320586.259988,0.00034753063391672253,2.6737188516654955,0.44315579837309343,0.05745646681724217,0.13931831343299614,0.05436496962551278,0.283082792994573,2.828351632616617,0.0,0.0,6.479796356159445
2022-09-01,0.0,756551.12,8075487.27,0.0,3538366.76,9737970.37,1501260.8499999999,39153.509999999995,211177.67,1958899.32,1474548135.9899895,0.051307319275274994,0.5476584367032711,0.6604036946859027,0.10181158643505903,0.002655288697897469,0.23996278409889912,0.13284743116811337,0.014321517544642143,0.0,0.0,1.7509680586090597
2022-10-01,0.0,98339631.52,2975676.97,0.0,6878970.690000001,6917803.33,1376581.9000000001,2648640.97,0.0,5120386.290000001,1684378586.1399958,5.838333040397996,0.17666319166519487,0.4107035904471557,0.08172639520160621,0.15724736658340896,0.40839813249847745,0.3039926019087032,0.0,0.0,0.0,7.377064318702542
2022-11-01,0.0,93577483.97000001,45374745.42,0.0,728811.6800000002,7340938.340000001,5266452.71,3461554.08,0.0,1780708.2899999998,1621043801.5000005,5.772668442605312,2.7991066853352997,0.4528525591478287,0.32488034593061543,0.21353859018472665,0.04495940697750479,0.1098494863835423,0.0,0.0,0.0,9.71785551656483
2022-12-01,786664.57,3023.0,50253586.160000004,3494452.33,3012789.0599999996,6119794.3,5354600.95,2707161.81,0.0,2149595.86,1508821085.6899953,0.00020035510032772105,3.330652430338926,0.4056010588691748,0.3548864077248298,0.1794223208884965,0.19967835077160448,0.14246857234348453,0.0,0.05213769726980269,0.2316015041904031,4.896648697497049
2023-01-01,0.0,830340.0800000001,1026484.36,0.0,1025930.62,8014035.450000002,1423517.9,976222.46,0.0,4773070.42,1642126248.2399833,0.050564935606501105,0.06250946668078518,0.48802797340273785,0.08668748225209322,0.05944868496233507,0.06247574576556361,0.2906640354306336,0.0,0.0,0.0,1.1003783241006493
2023-02-01,0.0,0.0,10933162.98,0.0,2092398.3199999998,7409953.1000000015,1785338.7099999997,16116042.1,0.0,3330317.69,1511857709.0999947,0.0,0.7231608447139173,0.490122387536796,0.11808907010586384,1.0659761168657758,0.1383991567067247,0.22027983651864502,0.0,0.0,0.0,2.7560274124477226
2023-03-01,0.0,0.0,6210655.0,30455869.78,1421644.3499999999,9377461.09,2790974.150000001,739546.3500000002,0.0,2603578.91,1786076120.3999994,0.0,0.347726221131555,0.5250314352727518,0.1562628892532839,0.04140620556722832,0.0795959552766215,0.14577088178173042,0.0,0.0,1.7051831908026,3.000976779085771
2023-04-01,0.0,0.0,11906324.16,0.0,2827806.2300000004,11121408.35,2591249.3999999994,1163262.2999999998,0.0,3662764.4,1569038874.079999,0.0,0.7588291378045835,0.7088038756541964,0.16514883364629002,0.07413852640726158,0.1802253772493735,0.23344000333628767,0.0,0.0,0.0,2.1205857540979927
2023-05-01,0.0,0.0,41441036.59,0.0,2084638.2299999997,10769241.82,1775326.1500000001,487207.91000000003,0.0,875259.3399999999,1758354669.1400032,0.0,2.356807606412447,0.6124612974279613,0.10096519099120643,0.027708170515922673,0.11855618588140578,0.04977717836800706,0.0,0.0,0.0,3.2662756295969495
2023-06-01,0.0,889368.3,596079.96,0.0,2271965.69,8512888.19,17625780.209999997,3126610.42,0.0,1911849.16,1586216492.6899946,0.05606853188695318,0.03757872665849882,0.5366788347764162,1.111183769127833,0.19711120357207476,0.14323175307218458,0.12052889178814294,0.0,0.0,0.0,2.2023817108821038
2023-07-01,0.0,1168958.65,710506.24,0.0,19378707.08,9593165.059999999,2590970.4900000007,5543044.919999999,0.0,2909099.93,1540875399.0299926,0.07586328204966342,0.04611055770293145,0.6225788967777057,0.1681492540948516,0.3597334945764882,1.257642707009225,0.18879527389634024,0.0,0.0,0.0,2.7188734661072056
2023-08-01,0.0,0.0,0.0,0.0,1121675.3199999998,13112345.169999998,6673278.05,6090440.220000001,0.0,1285052.42,1651386328.3799832,0.0,0.0,0.7940204508573874,0.40410156819855186,0.368807717209016,0.06792325337344703,0.07781658343148824,0.0,0.0,0.0,1.7126695730698904
2023-09-01,0.0,100061755.68,6914612.58,0.0,1735053.11,15745064.450000003,2322012.5700000003,1059252.73,0.0,4370121.3,1654083948.4599953,6.0493758961363895,0.41803274775973276,0.9518902873496329,0.14038057573570362,0.06403863183523412,0.10489510593554756,0.26420190487119605,0.0,0.0,0.0,7.9928151496234365
2023-10-01,1006545.88,0.0,0.0,1691569.38,840860.75,13046854.25,5250093.890000001,3651093.0600000005,0.0,3359250.119999999,1763283868.56999,0.0,0.0,0.7399179725145959,0.29774524587795315,0.20706212567809684,0.04768720255360425,0.19051102206953927,0.0,0.05708359827599972,0.09593290168144339,1.6359400686512322
2023-11-01,976150.68,0.0,0.0,37025986.8,379567.98999999993,13619555.260000004,2248170.8800000004,1494627.02,0.0,2447124.1000000006,1604289113.1199992,0.0,0.0,0.8489464366876418,0.14013502065271694,0.0931644432276468,0.023659575253354513,0.15253635270520957,0.0,0.06084630706628656,2.3079372974109615,3.6272254330038183
2023-12-01,12846848.6,108654424.08,0.0,0.0,3803727.1100000003,11582704.170000002,3872186.39,28600.3,0.0,749388.49,1715724769.9999917,6.332858625104569,0.0,0.6750910386401927,0.22568808574116575,0.001666951512275488,0.22169797723442664,0.04367766340518611,0.0,0.7487709465195902,0.0,8.249451288157408
2024-01-01,0.0,0.0,122349.2,0.0,1755808.37,12590278.96,1693117.8900000001,12024540.92,0.0,4084325.51,1712908829.1299865,0.0,0.007142773621065582,0.7350232975560528,0.09884460055354853,0.7019953844307905,0.10250448477703293,0.23844383545354794,0.0,0.0,0.0,1.8839543763920379
2024-02-01,0.0,989221.16,27164990.08,1557520.45,9054402.190000001,11554624.33,14924795.490000002,0.0,0.0,726990.2100000001,1654899015.5799892,0.05977531865612414,1.641489288727357,0.6982072151363552,0.9018553609308505,0.0,0.5471271723988985,0.04392958139172095,0.0,0.0,0.09411573971201734,3.9864996769533243
2024-03-01,0.0,191701.62,3413613.71,1624823.27,705814.0499999999,15703217.059999997,5253491.1499999985,18847.32,107624.46,2210528.44,1718437519.4199946,0.011155576960674308,0.19864636749505793,0.9138078564125003,0.3057132476817168,0.0010967707459251313,0.041073012083571454,0.12863595068304232,0.0062629254065824464,0.0,0.09455236234299684,1.7009440698120672
2024-04-01,0.0,1109412.04,3825722.75,0.0,2591655.3299999996,11312182.930000002,2418402.6,860087.94,500.0,2421664.35,1687234608.8199892,0.06575327664573545,0.2267451562456757,0.6704570230402912,0.14333528884233662,0.050976191189056066,0.15360373219303153,0.14352860813432777,2.9634290180290212e-05,0.0,0.0,1.4544289105806345
2024-05-01,0.0,205074.44,0.0,1540615.9,855798.1199999999,15535222.109999998,11022735.200000003,11453907.69,0.0,1940081.94,1633758224.6799898,0.012552312631213758,0.0,0.9508886856892755,0.6746858276510936,0.7010772779579132,0.05238217669371661,0.11874963569839171,0.0,0.0,0.09429889176544258,2.604634808087047
2024-06-01,0.0,1020396.86,362249.03,0.0,4769502.850000001,13492773.82,1662780.18,2770307.9000000004,0.0,2022320.2499999998,1519830399.229989,0.0671388636861703,0.023834832503911677,0.887781546338066,0.10940564031634288,0.18227743710111055,0.3138180978888456,0.13306223187959615,0.0,0.0,0.0,1.7173186497140434
2024-07-01,0.0,34683.17,4294.0,0.0,0.0,10313962.31,3164676.47,32020.61,377912.73,5589680.74,1525051557.1799974,0.0022742293423924187,0.0002815642513712861,0.676302532949886,0.20751275293616075,0.0020996411465071998,0.0,0.3665240505269204,0.02478032485005332,0.0,0.0,1.2797750960032912
2024-08-01,0.0,227348.23,312618.38,0.0,0.0,9986150.680000002,2205924.45,0.0,0.0,2173140.98,1550835174.7599912,0.014659728751328113,0.02015806612384718,0.6439208268245185,0.14224106377658033,0.0,0.0,0.140127140225351,0.0,0.0,0.0,0.9611068257016252
2024-09-01,0.0,8823.31,0.0,0.0,0.0,4371773.9,1535851.85,118455.71,0.0,3647121.84,1507441832.6099925,0.000585316780331303,0.0,0.29001277564592254,0.10188465098788047,0.007858061746562067,0.0,0.24194113239416706,0.0,0.0,0.0,0.6422819375548634
2024-10-01,10777332.07,0.0,1094366.5999999999,0.0,0.0,35303.83,3908612.409999999,829595.57,0.0,4239325.509999999,1561997905.7799914,0.0,0.07006197613648672,0.0022601714041588844,0.2502316037388164,0.05311118324359963,0.0,0.2714040456976843,0.0,0.6899709679583909,0.0,1.3370399481791366
2024-11-01,7885453.05,0.0,8083566.0,0.0,0.0,0.0,749913.65,12674776.540000001,275160.47,3632285.52,1274333876.0899916,0.0,0.6343365856993941,0.0,0.058847501747418214,0.9946197600027488,0.0,0.2850340549012835,0.02159249433470829,0.6187901928962878,0.0,2.613220589581841
2024-12-01,0.0,0.0,839008.79,0.0,0.0,0.0,13629.97,1334.32,0.0,110667.01999999999,411110120.89999956,0.0,0.20408371074962778,0.0,0.003315406093666913,0.00032456510607885677,0.0,0.02691906970271821,0.0,0.0,0.0,0.2346427516520917
