BILLING_PROVIDER_NPI_NUM,total_paid,total_claims,risk_upcoding,risk_velocity,risk_phantom,risk_cost_outlier,risk_relationship,risk_temporal,fraud_score,risk_tier
1245696350,1038864.6699999999,13059.0,0,1,0,1,1,1,4,High
1720606478,193584.69999999995,10492.0,0,1,1,0,1,1,4,High
1043269871,1498785.5800000008,54889.0,0,1,1,1,1,0,4,High
1396142733,15255.92,132.0,1,1,0,1,0,1,4,High
1063079549,304600.39,2988.0,0,1,0,1,1,1,4,High
1467627984,277801.12999999995,1273.0,0,1,0,1,1,1,4,High
1598973398,50139.61000000001,89701.0,0,1,0,1,1,1,4,High
1770551004,832015.9899999999,5471.0,1,1,0,1,1,0,4,High
1396253340,137802.2,4280.0,0,1,0,1,1,1,4,High
1962538173,25353.779999999995,1678.0,0,1,0,1,1,1,4,High
1174576656,1330172.0699999998,545.0,1,1,0,1,1,0,4,High
1659479269,5857.599999999999,13517.0,0,1,0,1,1,1,4,High
1194743013,27257112.740000013,137893.0,1,1,0,1,1,0,4,High
1033196001,5180562.249999998,61866.0,0,1,0,1,1,1,4,High
1316242266,475687.54000000027,34154.0,0,1,1,1,1,0,4,High
1265536536,481185.4399999999,3073.0,0,1,0,1,1,1,4,High
1457063356,41333.61000000001,342.0,1,1,0,1,1,0,4,High
1700938560,617185.48,934.0,1,1,0,1,1,0,4,High
1235650516,3103232.12,14888.0,1,1,0,1,1,0,4,High
1053326751,651738.2600000002,3750.0,0,1,0,1,1,1,4,High
1447802400,278569.99,3457.0,0,1,0,1,1,1,4,High
1902960875,490486.8199999999,4790.0,1,1,0,1,1,0,4,High
1073848214,66095.37,249.0,1,1,0,1,1,0,4,High
1891788550,1242677.1799999995,7788.0,1,1,0,1,0,1,4,High
1891710638,12858818.77,183120.0,0,1,1,1,1,0,4,High
1124396874,440877.91000000003,3539.0,1,1,1,1,0,0,4,High
1861513996,1216363.2799999998,5431.0,0,1,1,1,0,1,4,High
1013595933,499503.92,4539.0,0,1,1,0,1,1,4,High
1083962294,543219.39,21116.0,0,1,1,1,1,0,4,High
1669058285,490948.0,764.0,1,1,0,1,1,0,4,High
1598198053,3490.41,913.0,0,1,0,1,1,1,4,High
1699887430,372008.9999999998,5954.0,1,1,1,1,0,0,4,High
1740324847,5859.139999999999,14840.0,0,1,0,1,1,1,4,High
1245432855,1355164.3000000003,3647.0,1,1,0,1,1,0,4,High
1326233701,10195.029999999999,3614.0,0,1,0,1,1,1,4,High
1053769687,6234.84,2380.0,0,1,0,1,1,1,4,High
1518415199,4587.119999999999,4591.0,0,1,0,1,1,1,4,High
1932361672,689425.0,3350.0,1,1,0,1,1,0,4,High
1548266547,11656684.299999993,91871.0,1,1,0,1,1,0,4,High
1114357019,48025.17,418.0,1,1,0,1,1,0,4,High
1275566424,12050484.060000004,76954.0,1,1,0,1,1,0,4,High
1700998564,1192863.3500000003,5873.0,1,1,0,1,1,0,4,High
1124265848,3360.9999999999995,3730.0,0,1,0,1,1,1,4,High
1134187842,6320349.340000005,52090.0,1,1,0,1,1,0,4,High
1801305099,472288.1800000001,4377.0,1,1,0,1,1,0,4,High
1841525862,290503.82000000007,12784.0,0,1,0,1,1,1,4,High
1891807657,1217279.4800000002,13124.0,1,1,0,1,1,0,4,High
1982793345,668377.5999999999,16516.0,0,1,0,1,1,1,4,High
1194208322,236126.38,720.0,1,1,0,1,1,0,4,High
1932203809,133631.15999999997,4188.0,0,1,0,1,1,1,4,High
1295786267,853557.2199999996,38492.0,0,1,0,1,1,1,4,High
1124347182,1700517.47,38169.0,0,1,1,1,1,0,4,High
1356399539,1319452.2899999996,40394.0,0,1,1,1,1,0,4,High
1033193610,110141.55000000002,15096.0,0,1,0,1,1,1,4,High
1093790859,492427.53,67936.0,0,1,0,1,1,1,4,High
1518347517,226489.03,1490.0,1,1,0,1,1,0,4,High
1609946821,1489001.11,32093.0,0,1,1,1,1,0,4,High
1740741073,30413.2,275.0,1,1,0,1,1,0,4,High
1003162496,1062248.1299999997,10205.0,1,1,0,1,1,0,4,High
1326217274,71274.29,318.0,1,1,0,1,1,0,4,High
1730360579,153040.21000000002,5119.0,0,1,0,1,1,1,4,High
1376521575,1344619.1200000013,52287.0,0,1,1,1,0,1,4,High
1104008481,1523529.6699999988,21973.0,0,1,0,1,1,1,4,High
1104190826,1090372.54,11508.0,0,1,0,1,1,1,4,High
1467756536,13768.040000000003,3559.0,0,1,0,1,1,1,4,High
1710952031,1161237.4000000001,13569.0,0,1,0,1,1,1,4,High
1568604437,812122.4800000004,12834.0,0,1,1,1,1,0,4,High
1255791760,16868.050000000003,288.0,1,1,0,1,1,0,4,High
1043256415,41602.83999999999,2422.0,1,1,0,1,0,1,4,High
1518089945,150845.72,19322.0,0,1,1,1,1,0,4,High
1972664613,604262.27,11356.0,0,1,0,1,1,1,4,High
1487347407,213068.83,98.0,1,1,0,1,1,0,4,High
1295189090,392253.52999999997,7940.0,0,1,1,1,1,0,4,High
1124144027,131013.75,5857.0,0,1,0,1,1,1,4,High
1760846836,204668.90000000002,156.0,1,1,0,1,0,1,4,High
1336581123,66671.33999999998,11767.0,0,1,0,1,1,1,4,High
1225381965,20290.34,7766.0,0,1,0,1,1,1,4,High
1245637909,11209.65,622.0,0,1,0,1,1,1,4,High
1881706638,1355925.0699999998,11352.0,1,1,0,1,1,0,4,High
1063794618,2376047.399999998,66661.0,0,1,1,1,1,0,4,High
1891131298,11559.37,12562.0,0,1,0,1,1,1,4,High
1255381547,3053143.3800000004,2286.0,0,1,1,1,1,0,4,High
1679534069,2625588.3599999985,47291.0,0,1,0,1,1,1,4,High
1750091500,20258.27,246.0,1,0,0,1,1,1,4,High
1750620134,105034.09000000001,1370.0,1,1,0,1,1,0,4,High
