BILLING_PROVIDER_NPI_NUM,HCPCS_CODE,provider_cpc,median_cpc,q1_cpc,q3_cpc,iqr,TOTAL_PAID,TOTAL_CLAIMS,upper_fence,excess_ratio,flag_cost_outlier
1144268277,90677,405.1408695652174,0.0004166666666666667,0.0,13.364736842105264,13.364736842105264,18636.48,46,53.45894736842106,40514.086956521736,True
1356389878,J7512,404.7692307692308,0.0,0.0,0.25,0.25,5262.0,13,1.0,40476.92307692308,True
1710378120,A4657,404.7313888888889,0.0,0.0,2.5439215400052153,2.5439215400052153,14570.33,36,10.175686160020861,40473.13888888889,True
1447359997,90651,404.6969090909091,0.0,0.0,11.66375,11.66375,22258.33,55,46.655,40469.69090909091,True
1619341716,C1889,404.6411650485437,0.0,0.0,76.22957142857143,76.22957142857143,41678.04,103,304.91828571428573,40464.11650485437,True
1700148632,82040,404.4553125,0.0,0.0,1.5431602564102564,1.5431602564102564,12942.57,32,6.172641025641026,40445.53125,True
1801908652,82310,404.2083333333333,0.0,0.0,1.2210526315789474,1.2210526315789474,9701.0,24,4.88421052631579,40420.83333333333,True
1376885228,82040,404.1284615384615,0.0,0.0,1.5431602564102564,1.5431602564102564,5253.67,13,6.172641025641026,40412.84615384615,True
1316059165,84520,404.08365853658535,0.0007101568951279934,0.0,1.1554513364769523,1.1554513364769523,33134.86,82,4.621805345907809,40408.365853658535,True
1114981107,A4657,403.9561111111111,0.0,0.0,2.5439215400052153,2.5439215400052153,14542.42,36,10.175686160020861,40395.61111111111,True
1871526202,84520,403.72523809523807,0.0007101568951279934,0.0,1.1554513364769523,1.1554513364769523,8478.23,21,4.621805345907809,40372.52380952381,True
1235283151,Q5001,403.6692857142857,0.0,0.0,0.0,0.0,16954.11,42,0.0,40366.92857142857,True
1245520386,J3010,2008.31571884984,0.049808673469387756,0.0,1.1120911171594705,1.1120911171594705,628602.82,313,4.448364468637882,40320.60239637067,True
1629084702,C1769,403.2009090909091,0.0,0.0,6.035214285714286,6.035214285714286,8870.42,22,24.140857142857143,40320.090909090904,True
1346522679,A4657,402.89866666666666,0.0,0.0,2.5439215400052153,2.5439215400052153,18130.44,45,10.175686160020861,40289.86666666666,True
1275604977,H0049,402.85411764705884,0.0,0.0,9.373300800800802,9.373300800800802,6848.52,17,37.49320320320321,40285.41176470588,True
1093782658,A4657,401.74869565217386,0.0,0.0,2.5439215400052153,2.5439215400052153,18480.44,46,10.175686160020861,40174.869565217385,True
1578992558,85041,401.6645,0.0,0.0,0.4364705882352941,0.4364705882352941,8033.29,20,1.7458823529411764,40166.45,True
1477616571,C1889,401.2967816091954,0.0,0.0,76.22957142857143,76.22957142857143,34912.82,87,304.91828571428573,40129.67816091954,True
1588659528,J2250,601.730625,0.015,0.0,0.6246875000000001,0.6246875000000001,19255.38,32,2.4987500000000002,40115.375,True
1194757369,D0603,401.04545454545456,0.0,0.0,4.666666666666667,4.666666666666667,8823.0,22,18.666666666666668,40104.545454545456,True
1649217175,90677,400.94117647058823,0.0004166666666666667,0.0,13.364736842105264,13.364736842105264,6816.0,17,53.45894736842106,40094.117647058825,True
1710065933,0410,400.7816129032258,0.0,0.0,0.0,0.0,12424.23,31,0.0,40078.161290322576,True
1063567691,Q0162,404.0,0.010081300813008131,0.0,0.8527631578947368,0.8527631578947368,5656.0,14,3.411052631578947,40074.19354838709,True
1689641102,A4657,400.4615,0.0,0.0,2.5439215400052153,2.5439215400052153,8009.23,20,10.175686160020861,40046.15,True
1790897551,82310,400.4463793103448,0.0,0.0,1.2210526315789474,1.2210526315789474,23225.89,58,4.88421052631579,40044.63793103448,True
1477559433,J2704,400.3268,0.0,0.0,1.6421052631578947,1.6421052631578947,10008.17,25,6.568421052631579,40032.68,True
1801908652,84520,400.152,0.0007101568951279934,0.0,1.1554513364769523,1.1554513364769523,12004.56,30,4.621805345907809,40015.2,True
1801908652,82310,400.0232,0.0,0.0,1.2210526315789474,1.2210526315789474,10000.58,25,4.88421052631579,40002.32,True
1801992631,C1760,399.95733333333334,0.0,0.0,32.448708333333336,32.448708333333336,11998.72,30,129.79483333333334,39995.73333333333,True
1750332565,J2704,399.94863636363635,0.0,0.0,1.6421052631578947,1.6421052631578947,43994.35,110,6.568421052631579,39994.86363636363,True
1700828852,90677,398.95875,0.0004166666666666667,0.0,13.364736842105264,13.364736842105264,6383.34,16,53.45894736842106,39895.875,True
1437261112,J1644,398.7124736842105,0.0,0.0,0.7479166666666667,0.7479166666666667,75755.37,190,2.9916666666666667,39871.24736842105,True
1497867238,84520,398.19243243243244,0.0007101568951279934,0.0,1.1554513364769523,1.1554513364769523,14733.12,37,4.621805345907809,39819.24324324324,True
1700828852,90677,397.8770588235294,0.0004166666666666667,0.0,13.364736842105264,13.364736842105264,6763.91,17,53.45894736842106,39787.70588235294,True
1831122241,99368,397.6694117647059,0.0,0.0,17.80235294117647,17.80235294117647,13520.76,34,71.20941176470588,39766.94117647059,True
1700979325,82310,397.3018181818182,0.0,0.0,1.2210526315789474,1.2210526315789474,30592.24,77,4.88421052631579,39730.181818181816,True
1689996357,Q5001,396.67785714285714,0.0,0.0,0.0,0.0,5553.49,14,0.0,39667.78571428571,True
