HCPCS_CODE,first_seen,last_seen,months_active,total_paid,provider_count,first_dt,last_dt,first_quarter,last_quarter
M0154,2019-10,2022-04,22,303197.29000000004,3,2019-10-01,2022-04-01,2019Q4,2022Q2
0213U,2024-01,2024-10,10,243308.57,1,2024-01-01,2024-10-01,2024Q1,2024Q4
L7364,2022-09,2024-10,19,240238.30999999997,1,2022-09-01,2024-10-01,2022Q3,2024Q4
A4328,2020-01,2022-12,16,97453.79000000001,2,2020-01-01,2022-12-01,2020Q1,2022Q4
00904,2018-01,2018-08,8,69633.45999999999,1,2018-01-01,2018-08-01,2018Q1,2018Q3
V2121,2018-04,2022-01,17,86064.65999999999,5,2018-04-01,2022-01-01,2018Q2,2022Q1
13151,2018-02,2024-10,12,81104.35,2,2018-02-01,2024-10-01,2018Q1,2024Q4
L1951,2018-10,2024-02,3,15760.26,3,2018-10-01,2024-02-01,2018Q4,2024Q1
57283,2022-09,2024-07,6,27807.17,2,2022-09-01,2024-07-01,2022Q3,2024Q3
PIN02,2018-03,2024-10,11,41174.54,2,2018-03-01,2024-10-01,2018Q1,2024Q4
0327U,2022-09,2023-10,14,5966098.33,1,2022-09-01,2023-10-01,2022Q3,2023Q4
G0424,2018-01,2021-05,25,102526.97,10,2018-01-01,2021-05-01,2018Q1,2021Q2
16030,2020-07,2023-11,6,30959.079999999998,3,2020-07-01,2023-11-01,2020Q3,2023Q4
A6610,2024-02,2024-10,6,98380.70000000001,2,2024-02-01,2024-10-01,2024Q1,2024Q4
T1023GT,2021-03,2021-03,1,3469.5,1,2021-03-01,2021-03-01,2021Q1,2021Q1
0215U,2022-11,2024-10,16,99546.96999999999,1,2022-11-01,2024-10-01,2022Q4,2024Q4
43254,2020-05,2024-11,12,77867.02,2,2020-05-01,2024-11-01,2020Q2,2024Q4
12041,2019-05,2023-09,8,12721.76,2,2019-05-01,2023-09-01,2019Q2,2023Q3
0105U,2023-08,2024-05,5,14060.0,1,2023-08-01,2024-05-01,2023Q3,2024Q2
67950,2018-05,2024-06,19,27023.3,4,2018-05-01,2024-06-01,2018Q2,2024Q2
27500,2018-09,2024-01,13,21650.65,4,2018-09-01,2024-01-01,2018Q3,2024Q1
J9203,2020-11,2021-11,11,93638.70000000001,1,2020-11-01,2021-11-01,2020Q4,2021Q4
96422,2021-02,2021-12,7,7926.41,2,2021-02-01,2021-12-01,2021Q1,2021Q4
10121,2018-01,2023-07,13,17564.71,5,2018-01-01,2023-07-01,2018Q1,2023Q3
32405,2018-06,2020-09,8,6373.889999999999,3,2018-06-01,2020-09-01,2018Q2,2020Q3
W4132,2020-06,2024-08,30,10216.64,3,2020-06-01,2024-08-01,2020Q2,2024Q3
14000,2018-02,2022-10,10,27123.94,3,2018-02-01,2022-10-01,2018Q1,2022Q4
46615,2022-03,2023-01,3,28062.72,2,2022-03-01,2023-01-01,2022Q1,2023Q1
J0720,2019-09,2020-10,7,3324.4300000000003,3,2019-09-01,2020-10-01,2019Q3,2020Q4
99175,2020-01,2020-08,5,4023.7799999999997,2,2020-01-01,2020-08-01,2020Q1,2020Q3
X4501,2018-07,2024-04,7,2909.66,3,2018-07-01,2024-04-01,2018Q3,2024Q2
84285,2019-01,2019-01,1,268.71,1,2019-01-01,2019-01-01,2019Q1,2019Q1
95868,2018-07,2024-09,30,9722.58,3,2018-07-01,2024-09-01,2018Q3,2024Q3
82160,2021-07,2022-07,3,406.95,3,2021-07-01,2022-07-01,2021Q3,2022Q3
E0982,2020-03,2024-10,16,11380.390000000001,4,2020-03-01,2024-10-01,2020Q1,2024Q4
OP274,2018-01,2019-03,10,536.73,2,2018-01-01,2019-03-01,2018Q1,2019Q1
L1652,2018-01,2022-10,15,1109.67,2,2018-01-01,2022-10-01,2018Q1,2022Q4
YP620,2023-04,2024-02,4,0.0,4,2023-04-01,2024-02-01,2023Q2,2024Q1
A0384,2018-02,2023-11,23,1693.2200000000003,7,2018-02-01,2023-11-01,2018Q1,2023Q4
D0400,2019-09,2019-10,2,0.0,2,2019-09-01,2019-10-01,2019Q3,2019Q4
M1237,2024-04,2024-09,6,0.0,4,2024-04-01,2024-09-01,2024Q2,2024Q3
NONE,2021-05,2023-09,18,0.0,1,2021-05-01,2023-09-01,2021Q2,2023Q3
Z0062,2020-09,2024-10,8,0.0,1,2020-09-01,2024-10-01,2020Q3,2024Q4
J7511,2019-06,2021-06,3,0.0,1,2019-06-01,2021-06-01,2019Q2,2021Q2
0210U,2023-08,2024-08,6,0.0,1,2023-08-01,2024-08-01,2023Q3,2024Q3
L0978,2023-10,2024-05,2,0.0,1,2023-10-01,2024-05-01,2023Q4,2024Q2
BADDE,2021-12,2021-12,1,0.0,1,2021-12-01,2021-12-01,2021Q4,2021Q4
A4860,2023-06,2024-04,8,41.4,1,2023-06-01,2024-04-01,2023Q2,2024Q2
L0462,2021-09,2023-06,9,0.0,1,2021-09-01,2023-06-01,2021Q3,2023Q2
2050F,2018-01,2018-01,1,0.0,1,2018-01-01,2018-01-01,2018Q1,2018Q1
G2182,2023-08,2024-09,14,0.0,2,2023-08-01,2024-09-01,2023Q3,2024Q3
21034,2024-05,2024-05,1,0.0,1,2024-05-01,2024-05-01,2024Q2,2024Q2
J1800,2018-02,2018-07,4,57.56999999999999,2,2018-02-01,2018-07-01,2018Q1,2018Q3
G9395,2018-01,2024-09,16,395.09999999999997,5,2018-01-01,2024-09-01,2018Q1,2024Q3
90477,2020-01,2021-08,19,0.0,1,2020-01-01,2021-08-01,2020Q1,2021Q3
Q5102,2018-01,2018-03,3,128133.48000000001,5,2018-01-01,2018-03-01,2018Q1,2018Q1
36500,2019-03,2021-03,2,31560.229999999996,1,2019-03-01,2021-03-01,2019Q1,2021Q1
L1920,2019-03,2023-01,12,48320.82,3,2019-03-01,2023-01-01,2019Q1,2023Q1
Q4177,2020-06,2021-05,6,39426.46,5,2020-06-01,2021-05-01,2020Q2,2021Q2
H2015HT,2021-03,2021-03,1,154906.31,16,2021-03-01,2021-03-01,2021Q1,2021Q1
E0679,2024-01,2024-11,11,21419.53,1,2024-01-01,2024-11-01,2024Q1,2024Q4
20900,2020-07,2024-09,3,7387.95,2,2020-07-01,2024-09-01,2020Q3,2024Q3
01620,2018-01,2021-10,7,8233.82,2,2018-01-01,2021-10-01,2018Q1,2021Q4
A4495,2018-09,2024-12,10,7598.23,3,2018-09-01,2024-12-01,2018Q3,2024Q4
E0970,2024-07,2024-07,1,545.12,1,2024-07-01,2024-07-01,2024Q3,2024Q3
L5684,2019-09,2023-02,5,2388.91,1,2019-09-01,2023-02-01,2019Q3,2023Q1
E0945,2019-02,2019-02,1,460.15,1,2019-02-01,2019-02-01,2019Q1,2019Q1
78265,2019-03,2020-07,3,1187.27,2,2019-03-01,2020-07-01,2019Q1,2020Q3
J1941,2023-08,2023-10,2,354.77,1,2023-08-01,2023-10-01,2023Q3,2023Q4
G9817,2018-08,2019-04,8,0.0,1,2018-08-01,2019-04-01,2018Q3,2019Q2
D0099,2018-10,2019-08,7,0.0,1,2018-10-01,2019-08-01,2018Q4,2019Q3
C1875,2023-10,2024-11,3,0.0,2,2023-10-01,2024-11-01,2023Q4,2024Q4
20700,2022-11,2024-06,5,18.01,2,2022-11-01,2024-06-01,2022Q4,2024Q2
J3070,2019-10,2020-02,5,52.31,1,2019-10-01,2020-02-01,2019Q4,2020Q1
C5275,2020-07,2021-07,2,0.0,1,2020-07-01,2021-07-01,2020Q3,2021Q3
94648,2024-08,2024-09,2,0.0,1,2024-08-01,2024-09-01,2024Q3,2024Q3
0905,2024-08,2024-10,3,276645.94,1,2024-08-01,2024-10-01,2024Q3,2024Q4
0913,2020-10,2020-10,1,91650.0,1,2020-10-01,2020-10-01,2020Q4,2020Q4
67040,2018-06,2022-08,12,194113.76,5,2018-06-01,2022-08-01,2018Q2,2022Q3
31240,2023-10,2023-10,1,1689.19,1,2023-10-01,2023-10-01,2023Q4,2023Q4
J2252,2024-10,2024-11,2,3425.89,4,2024-10-01,2024-11-01,2024Q4,2024Q4
D8698,2022-02,2023-06,7,7694.299999999999,1,2022-02-01,2023-06-01,2022Q1,2023Q2
K0020,2024-08,2024-08,1,754.0,1,2024-08-01,2024-08-01,2024Q3,2024Q3
17262,2020-01,2020-02,2,753.04,1,2020-01-01,2020-02-01,2020Q1,2020Q1
E0316,2022-07,2022-08,2,356.28,1,2022-07-01,2022-08-01,2022Q3,2022Q3
A6594,2024-08,2024-10,2,267.31,2,2024-08-01,2024-10-01,2024Q3,2024Q4
3EB21,2024-04,2024-06,2,0.0,2,2024-04-01,2024-06-01,2024Q2,2024Q2
29883,2022-10,2024-11,2,24384.089999999997,2,2022-10-01,2024-11-01,2022Q4,2024Q4
00561,2018-11,2024-01,4,23364.739999999998,1,2018-11-01,2024-01-01,2018Q4,2024Q1
H0015GT,2021-03,2021-03,1,5346.72,1,2021-03-01,2021-03-01,2021Q1,2021Q1
W5000,2024-04,2024-08,5,7889.62,3,2024-04-01,2024-08-01,2024Q2,2024Q3
G8602,2020-09,2021-03,4,1677.98,1,2020-09-01,2021-03-01,2020Q3,2021Q1
A6232,2018-11,2019-12,3,501.43000000000006,1,2018-11-01,2019-12-01,2018Q4,2019Q4
65779,2024-10,2024-11,2,0.0,1,2024-10-01,2024-11-01,2024Q4,2024Q4
DMISS,2019-09,2019-10,2,0.0,1,2019-09-01,2019-10-01,2019Q3,2019Q4
1003,2023-01,2023-03,3,0.0,1,2023-01-01,2023-03-01,2023Q1,2023Q1
SBIRT,2021-06,2021-06,1,0.0,1,2021-06-01,2021-06-01,2021Q2,2021Q2
J3110,2018-05,2019-06,8,1680.0,2,2018-05-01,2019-06-01,2018Q2,2019Q2
1,2019-09,2021-05,6,0.0,4,2019-09-01,2021-05-01,2019Q3,2021Q2
40830,2023-08,2024-10,2,33779.52,2,2023-08-01,2024-10-01,2023Q3,2024Q4
37186,2022-05,2023-04,4,29432.8,2,2022-05-01,2023-04-01,2022Q2,2023Q2
J7333,2020-11,2021-03,4,25569.45,1,2020-11-01,2021-03-01,2020Q4,2021Q1
G9141,2018-10,2018-10,1,487.55999999999995,3,2018-10-01,2018-10-01,2018Q4,2018Q4
90651X,2019-02,2019-03,2,0.0,1,2019-02-01,2019-03-01,2019Q1,2019Q1
D0TPC,2023-08,2023-08,1,0.0,1,2023-08-01,2023-08-01,2023Q3,2023Q3
A0425:TM,2018-02,2018-03,2,0.0,1,2018-02-01,2018-03-01,2018Q1,2018Q1
0581,2020-07,2020-08,2,0.0,1,2020-07-01,2020-08-01,2020Q3,2020Q3
M1150,2023-02,2023-05,4,88.43,1,2023-02-01,2023-05-01,2023Q1,2023Q2
G8941,2020-04,2020-05,2,0.0,1,2020-04-01,2020-05-01,2020Q2,2020Q2
G0032,2023-05,2023-06,2,0.0,2,2023-05-01,2023-06-01,2023Q2,2023Q2
67340,2018-09,2021-05,3,22490.93,1,2018-09-01,2021-05-01,2018Q3,2021Q2
21081,2022-03,2022-03,1,5625.25,1,2022-03-01,2022-03-01,2022Q1,2022Q1
S0155,2018-01,2018-06,2,9720.33,1,2018-01-01,2018-06-01,2018Q1,2018Q2
31235,2024-09,2024-09,1,3106.98,1,2024-09-01,2024-09-01,2024Q3,2024Q3
D0114,2024-08,2024-11,3,0.0,1,2024-08-01,2024-11-01,2024Q3,2024Q4
D0110,2018-05,2019-12,2,0.0,2,2018-05-01,2019-12-01,2018Q2,2019Q4
4266F,2018-01,2018-01,1,0.0,1,2018-01-01,2018-01-01,2018Q1,2018Q1
0172,2020-01,2020-01,1,0.0,1,2020-01-01,2020-01-01,2020Q1,2020Q1
70330,2022-11,2023-01,2,0.0,1,2022-11-01,2023-01-01,2022Q4,2023Q1
3078,2020-10,2020-10,1,0.0,1,2020-10-01,2020-10-01,2020Q4,2020Q4
A4730,2018-07,2019-08,2,0.0,1,2018-07-01,2019-08-01,2018Q3,2019Q3
J2210,2018-03,2024-09,5,426.38,4,2018-03-01,2024-09-01,2018Q1,2024Q3
OP780,2020-07,2020-07,1,0.0,1,2020-07-01,2020-07-01,2020Q3,2020Q3
0378T,2019-08,2019-08,1,0.0,1,2019-08-01,2019-08-01,2019Q3,2019Q3
E1009,2022-08,2022-08,1,29246.0,1,2022-08-01,2022-08-01,2022Q3,2022Q3
S8415,2020-07,2020-07,1,1200.0,1,2020-07-01,2020-07-01,2020Q3,2020Q3
74245,2018-10,2019-08,4,1385.6599999999999,2,2018-10-01,2019-08-01,2018Q4,2019Q3
82742,2018-01,2018-01,1,277.94,1,2018-01-01,2018-01-01,2018Q1,2018Q1
V5246,2023-03,2024-04,2,23968.0,1,2023-03-01,2024-04-01,2023Q1,2024Q2
13120,2022-03,2022-07,2,5099.51,1,2022-03-01,2022-07-01,2022Q1,2022Q3
A0800,2020-07,2020-08,2,2675.89,1,2020-07-01,2020-08-01,2020Q3,2020Q3
73206,2021-03,2023-02,2,1051.9299999999998,2,2021-03-01,2023-02-01,2021Q1,2023Q1
X6661,2019-10,2020-02,4,505.91999999999996,1,2019-10-01,2020-02-01,2019Q4,2020Q1
HW015,2020-01,2020-01,1,0.0,1,2020-01-01,2020-01-01,2020Q1,2020Q1
D0010,2024-02,2024-05,2,0.0,1,2024-02-01,2024-05-01,2024Q1,2024Q2
T1099,2019-05,2019-05,1,0.0,1,2019-05-01,2019-05-01,2019Q2,2019Q2
01202,2021-06,2021-06,1,0.0,1,2021-06-01,2021-06-01,2021Q2,2021Q2
11135,2019-08,2019-08,1,0.0,1,2019-08-01,2019-08-01,2019Q3,2019Q3
MR940,2024-10,2024-10,1,0.0,1,2024-10-01,2024-10-01,2024Q4,2024Q4
59320,2021-04,2021-04,1,2563.82,1,2021-04-01,2021-04-01,2021Q2,2021Q2
93621,2020-08,2020-08,1,868.4,1,2020-08-01,2020-08-01,2020Q3,2020Q3
J9044,2022-12,2022-12,1,24794.78,1,2022-12-01,2022-12-01,2022Q4,2022Q4
28309,2019-03,2019-03,1,10238.08,1,2019-03-01,2019-03-01,2019Q1,2019Q1
PT819,2024-05,2024-05,1,768.0,1,2024-05-01,2024-05-01,2024Q2,2024Q2
L1070,2020-10,2020-10,1,179.82,1,2020-10-01,2020-10-01,2020Q4,2020Q4
G0505,2018-01,2018-01,1,1315.23,2,2018-01-01,2018-01-01,2018Q1,2018Q1
G9186,2018-01,2018-02,2,0.0,1,2018-01-01,2018-02-01,2018Q1,2018Q1
0887T,2024-10,2024-10,1,0.0,1,2024-10-01,2024-10-01,2024Q4,2024Q4
F00Z6ZZ,2019-08,2019-08,1,0.0,1,2019-08-01,2019-08-01,2019Q3,2019Q3
T2044,2019-03,2019-03,1,0.0,1,2019-03-01,2019-03-01,2019Q1,2019Q1
67973,2023-11,2023-11,1,4343.85,1,2023-11-01,2023-11-01,2023Q4,2023Q4
Q3014GT,2021-03,2021-03,1,295.08,1,2021-03-01,2021-03-01,2021Q1,2021Q1
J2730,2018-01,2018-01,1,2.88,1,2018-01-01,2018-01-01,2018Q1,2018Q1
99285,2018-01,2024-12,84,15097200452.300745,17705,2018-01-01,2024-12-01,2018Q1,2024Q4
99509,2018-01,2024-12,84,5574554313.580009,1853,2018-01-01,2024-12-01,2018Q1,2024Q4
99214,2018-01,2024-12,84,29913857937.711273,150306,2018-01-01,2024-12-01,2018Q1,2024Q4
0250,2018-01,2024-12,84,79978415.26999994,858,2018-01-01,2024-12-01,2018Q1,2024Q4
90847,2018-01,2024-12,84,1092016160.690005,6411,2018-01-01,2024-12-01,2018Q1,2024Q4
T1016,2018-01,2024-12,84,5212118019.499995,4775,2018-01-01,2024-12-01,2018Q1,2024Q4
00003,2018-01,2024-12,84,5330165952.539997,693,2018-01-01,2024-12-01,2018Q1,2024Q4
96361,2018-01,2024-12,84,2419209797.620001,3912,2018-01-01,2024-12-01,2018Q1,2024Q4
5140Z,2018-01,2024-12,84,137769646.63000003,21,2018-01-01,2024-12-01,2018Q1,2024Q4
T1502,2018-01,2024-12,84,1869997730.7399976,979,2018-01-01,2024-12-01,2018Q1,2024Q4
H2033,2018-01,2024-12,84,568569977.07,206,2018-01-01,2024-12-01,2018Q1,2024Q4
T2025,2018-01,2024-12,84,3628332154.7499976,690,2018-01-01,2024-12-01,2018Q1,2024Q4
H2034,2018-01,2024-12,84,609939736.7299998,272,2018-01-01,2024-12-01,2018Q1,2024Q4
71260,2018-01,2024-12,84,342122008.62000006,3603,2018-01-01,2024-12-01,2018Q1,2024Q4
T4523,2018-01,2024-12,84,471433057.66000044,1223,2018-01-01,2024-12-01,2018Q1,2024Q4
S5100,2018-01,2024-12,84,1729716817.4599993,1113,2018-01-01,2024-12-01,2018Q1,2024Q4
V5256,2018-01,2024-11,83,7791668.64,26,2018-01-01,2024-11-01,2018Q1,2024Q4
96374,2018-01,2024-12,84,1222059064.0999966,4655,2018-01-01,2024-12-01,2018Q1,2024Q4
90471,2018-01,2024-12,84,551696759.2700166,32553,2018-01-01,2024-12-01,2018Q1,2024Q4
T2040,2018-01,2024-12,84,570195664.2800002,226,2018-01-01,2024-12-01,2018Q1,2024Q4
Q5004,2018-01,2024-11,83,44030139.37999999,147,2018-01-01,2024-11-01,2018Q1,2024Q4
V2100,2018-01,2024-12,84,343735633.5399936,11151,2018-01-01,2024-12-01,2018Q1,2024Q4
87636,2020-10,2024-12,51,552285613.5900027,2657,2020-10-01,2024-12-01,2020Q4,2024Q4
B4149,2018-01,2024-12,84,259093741.18000004,347,2018-01-01,2024-12-01,2018Q1,2024Q4
T1026,2018-01,2024-12,84,202484171.81000003,160,2018-01-01,2024-12-01,2018Q1,2024Q4
A0435,2018-01,2024-12,84,219031633.41,111,2018-01-01,2024-12-01,2018Q1,2024Q4
82306,2018-01,2024-12,84,700732981.9699987,7381,2018-01-01,2024-12-01,2018Q1,2024Q4
87661,2018-01,2024-12,84,441460243.01000047,2723,2018-01-01,2024-12-01,2018Q1,2024Q4
0821,2018-01,2024-12,84,185288358.43999997,121,2018-01-01,2024-12-01,2018Q1,2024Q4
S5165,2018-01,2024-12,84,278740844.32,224,2018-01-01,2024-12-01,2018Q1,2024Q4
S5131,2018-01,2024-12,84,172750890.51000002,79,2018-01-01,2024-12-01,2018Q1,2024Q4
84443,2018-01,2024-12,84,727430856.4099923,9322,2018-01-01,2024-12-01,2018Q1,2024Q4
Q5117,2019-11,2024-11,61,22771229.499999996,33,2019-11-01,2024-11-01,2019Q4,2024Q4
87635,2019-02,2024-12,59,1018708178.7900109,13565,2019-02-01,2024-12-01,2019Q1,2024Q4
87637,2020-10,2024-12,51,585966359.9399934,2257,2020-10-01,2024-12-01,2020Q4,2024Q4
0190,2018-01,2024-10,62,14643659.34,12,2018-01-01,2024-10-01,2018Q1,2024Q4
A9555,2018-01,2024-12,84,9345399.430000002,136,2018-01-01,2024-12-01,2018Q1,2024Q4
D9999,2018-01,2024-12,84,350759693.3000005,1788,2018-01-01,2024-12-01,2018Q1,2024Q4
E0603,2018-01,2024-12,84,418864062.1399998,643,2018-01-01,2024-12-01,2018Q1,2024Q4
97151,2019-01,2024-12,72,166315077.32000005,791,2019-01-01,2024-12-01,2019Q1,2024Q4
A5120,2018-01,2024-12,84,35660868.969999984,574,2018-01-01,2024-12-01,2018Q1,2024Q4
J0606,2018-01,2024-11,82,25007810.870000005,180,2018-01-01,2024-11-01,2018Q1,2024Q4
99341,2018-01,2024-12,84,18819232.940000005,229,2018-01-01,2024-12-01,2018Q1,2024Q4
99384,2018-01,2024-12,84,29498841.500000004,2845,2018-01-01,2024-12-01,2018Q1,2024Q4
J2505,2018-01,2021-12,48,140615690.27,164,2018-01-01,2021-12-01,2018Q1,2021Q4
10040,2018-01,2024-12,84,56772135.28,264,2018-01-01,2024-12-01,2018Q1,2024Q4
82607,2018-01,2024-12,84,188433743.36999947,5966,2018-01-01,2024-12-01,2018Q1,2024Q4
S9128,2018-01,2024-12,84,121602326.90999998,120,2018-01-01,2024-12-01,2018Q1,2024Q4
A6197,2018-01,2024-12,84,78721561.37,213,2018-01-01,2024-12-01,2018Q1,2024Q4
87581,2018-01,2024-12,84,78428239.84999992,1661,2018-01-01,2024-12-01,2018Q1,2024Q4
J7301,2018-01,2024-07,77,4044213.5300000003,18,2018-01-01,2024-07-01,2018Q1,2024Q3
H0025,2018-01,2024-12,84,245831958.1000001,601,2018-01-01,2024-12-01,2018Q1,2024Q4
81223,2018-01,2024-11,80,4129971.96,39,2018-01-01,2024-11-01,2018Q1,2024Q4
97152,2019-01,2024-12,72,23671109.820000004,94,2019-01-01,2024-12-01,2019Q1,2024Q4
L3001,2018-01,2024-12,84,17398307.909999996,32,2018-01-01,2024-12-01,2018Q1,2024Q4
D4249,2018-01,2024-09,59,3163315.19,8,2018-01-01,2024-09-01,2018Q1,2024Q3
K0005,2018-01,2024-12,84,46563167.59,133,2018-01-01,2024-12-01,2018Q1,2024Q4
82261,2018-01,2024-12,84,14164515.130000005,89,2018-01-01,2024-12-01,2018Q1,2024Q4
D9920,2018-01,2024-12,84,71040534.63,1641,2018-01-01,2024-12-01,2018Q1,2024Q4
0211,2020-08,2024-05,10,985995.82,1,2020-08-01,2024-05-01,2020Q3,2024Q2
J3590,2018-01,2024-12,84,40539872.839999974,200,2018-01-01,2024-12-01,2018Q1,2024Q4
0370T,2018-01,2020-04,20,5272675.59,109,2018-01-01,2020-04-01,2018Q1,2020Q2
83605,2018-01,2024-12,84,63231883.15999954,4112,2018-01-01,2024-12-01,2018Q1,2024Q4
94760,2018-01,2024-12,84,45842469.43999942,7025,2018-01-01,2024-12-01,2018Q1,2024Q4
95819,2018-01,2024-12,84,107301165.47999987,1413,2018-01-01,2024-12-01,2018Q1,2024Q4
D2722,2018-02,2024-12,48,5568536.430000002,25,2018-02-01,2024-12-01,2018Q1,2024Q4
41530,2018-01,2020-11,32,2387977.2799999993,3,2018-01-01,2020-11-01,2018Q1,2020Q4
96156,2019-11,2024-12,62,99862891.7699999,2171,2019-11-01,2024-12-01,2019Q4,2024Q4
Q5007,2018-01,2018-07,7,921590.99,1,2018-01-01,2018-07-01,2018Q1,2018Q3
70496,2018-01,2024-12,84,112748680.66000003,1630,2018-01-01,2024-12-01,2018Q1,2024Q4
G6015,2018-01,2024-12,84,42197119.809999995,129,2018-01-01,2024-12-01,2018Q1,2024Q4
0421,2018-01,2024-12,84,17429878.12,177,2018-01-01,2024-12-01,2018Q1,2024Q4
J0131,2018-01,2024-12,84,31860600.739999924,1307,2018-01-01,2024-12-01,2018Q1,2024Q4
93971,2018-01,2024-12,84,204954171.4900006,4450,2018-01-01,2024-12-01,2018Q1,2024Q4
M0115,2018-07,2022-04,38,17536716.49,110,2018-07-01,2022-04-01,2018Q3,2022Q2
81426,2021-10,2024-12,37,2033407.8900000004,5,2021-10-01,2024-12-01,2021Q4,2024Q4
A4238,2022-04,2024-12,33,13420389.0,38,2022-04-01,2024-12-01,2022Q2,2024Q4
E0241,2018-01,2024-12,84,7007151.21,118,2018-01-01,2024-12-01,2018Q1,2024Q4
G0238,2018-01,2024-12,84,6506142.1899999995,46,2018-01-01,2024-12-01,2018Q1,2024Q4
A7521,2018-01,2024-12,84,23373463.769999996,170,2018-01-01,2024-12-01,2018Q1,2024Q4
45378,2018-01,2024-12,84,337370677.9200001,2376,2018-01-01,2024-12-01,2018Q1,2024Q4
88307,2018-01,2024-12,84,225791215.1700002,2647,2018-01-01,2024-12-01,2018Q1,2024Q4
93886,2018-01,2024-12,84,26796316.719999995,513,2018-01-01,2024-12-01,2018Q1,2024Q4
86481,2018-01,2024-12,84,48749866.34,409,2018-01-01,2024-12-01,2018Q1,2024Q4
A0394,2018-01,2024-12,84,11231511.639999999,225,2018-01-01,2024-12-01,2018Q1,2024Q4
A4913,2018-01,2024-11,83,3132298.519999999,93,2018-01-01,2024-11-01,2018Q1,2024Q4
A9579,2018-01,2024-12,84,7925208.809999999,598,2018-01-01,2024-12-01,2018Q1,2024Q4
83789,2018-01,2024-12,84,14175035.219999999,217,2018-01-01,2024-12-01,2018Q1,2024Q4
A4624,2018-01,2024-12,84,98448603.69000007,360,2018-01-01,2024-12-01,2018Q1,2024Q4
98962,2018-01,2024-12,84,1416919.0999999996,67,2018-01-01,2024-12-01,2018Q1,2024Q4
J9311,2019-01,2024-02,33,2059553.4599999997,1,2019-01-01,2024-02-01,2019Q1,2024Q1
92650,2021-01,2024-12,48,34602111.879999995,284,2021-01-01,2024-12-01,2021Q1,2024Q4
L1846,2018-01,2024-12,84,6284581.86,13,2018-01-01,2024-12-01,2018Q1,2024Q4
99243,2018-01,2024-12,84,203078127.83000034,3753,2018-01-01,2024-12-01,2018Q1,2024Q4
80324,2018-01,2024-12,84,14293817.030000003,450,2018-01-01,2024-12-01,2018Q1,2024Q4
82728,2018-01,2024-12,84,205378730.24000123,8725,2018-01-01,2024-12-01,2018Q1,2024Q4
36226,2018-01,2024-10,74,2612506.86,47,2018-01-01,2024-10-01,2018Q1,2024Q4
15275,2018-01,2024-11,82,3601665.24,69,2018-01-01,2024-11-01,2018Q1,2024Q4
J2997,2018-01,2024-11,83,8537389.789999997,137,2018-01-01,2024-11-01,2018Q1,2024Q4
B5200,2019-05,2023-11,37,1451436.59,2,2019-05-01,2023-11-01,2019Q2,2023Q4
81200,2018-01,2024-12,84,6550213.880000001,62,2018-01-01,2024-12-01,2018Q1,2024Q4
74019,2018-01,2024-12,84,28824094.429999962,1886,2018-01-01,2024-12-01,2018Q1,2024Q4
S9542,2018-01,2024-12,84,8805409.870000001,48,2018-01-01,2024-12-01,2018Q1,2024Q4
L1970,2018-01,2024-12,84,37066476.19,188,2018-01-01,2024-12-01,2018Q1,2024Q4
E1035,2018-01,2024-11,83,807478.93,13,2018-01-01,2024-11-01,2018Q1,2024Q4
93505,2018-01,2024-09,80,4933567.04,33,2018-01-01,2024-09-01,2018Q1,2024Q3
E0434,2018-01,2024-12,84,9830168.42,121,2018-01-01,2024-12-01,2018Q1,2024Q4
J3535,2018-01,2024-12,84,3802826.539999999,189,2018-01-01,2024-12-01,2018Q1,2024Q4
90739,2018-08,2024-12,76,10092055.469999993,493,2018-08-01,2024-12-01,2018Q3,2024Q4
D0230,2018-01,2024-12,84,940042718.1999855,34860,2018-01-01,2024-12-01,2018Q1,2024Q4
69631,2018-04,2024-06,13,271480.63,5,2018-04-01,2024-06-01,2018Q2,2024Q2
3008F,2018-01,2024-12,84,18430643.260000374,16049,2018-01-01,2024-12-01,2018Q1,2024Q4
81542,2021-03,2024-12,46,2284829.48,1,2021-03-01,2024-12-01,2021Q1,2024Q4
J0561,2018-01,2024-12,84,17642716.449999996,622,2018-01-01,2024-12-01,2018Q1,2024Q4
88374,2018-01,2024-12,84,6994064.880000001,29,2018-01-01,2024-12-01,2018Q1,2024Q4
A0190,2018-01,2024-12,84,8032818.53,61,2018-01-01,2024-12-01,2018Q1,2024Q4
82962,2018-01,2024-12,84,52554602.79000008,6847,2018-01-01,2024-12-01,2018Q1,2024Q4
80368,2018-01,2024-12,84,11716155.810000004,319,2018-01-01,2024-12-01,2018Q1,2024Q4
81242,2018-01,2024-12,84,2324886.6799999992,82,2018-01-01,2024-12-01,2018Q1,2024Q4
J1626,2018-01,2024-12,84,1524306.5799999998,126,2018-01-01,2024-12-01,2018Q1,2024Q4
T4539,2018-01,2024-12,84,27449414.640000004,146,2018-01-01,2024-12-01,2018Q1,2024Q4
J7340,2018-05,2024-04,71,1809453.8900000001,1,2018-05-01,2024-04-01,2018Q2,2024Q2
0301,2018-01,2024-12,84,9848916.960000005,224,2018-01-01,2024-12-01,2018Q1,2024Q4
S0265,2018-01,2024-12,84,6235029.439999999,41,2018-01-01,2024-12-01,2018Q1,2024Q4
J7323,2018-01,2024-11,83,6960320.919999999,91,2018-01-01,2024-11-01,2018Q1,2024Q4
