CLAIM_FROM_MONTH,1376609297,1417262056,1528263910,1538649983,1629436241,1699703827,1699725143,1710176151,1922467554,1982757688,market_total,share_1417262056,share_1699703827,share_1376609297,share_1699725143,share_1922467554,share_1710176151,share_1629436241,share_1982757688,share_1538649983,share_1528263910,top10_combined
2019-05-01,36705815.33,61867617.06,16933959.5,10841473.99,33239940.490000002,86337747.21,35815361.72,18513823.959999997,13076153.690000001,25930767.620000005,10788430160.420013,0.5734626460017922,0.8002809113669853,0.3402331459183397,0.33197936296049246,0.12120534216343226,0.17160813653799672,0.30810729638820694,0.24035719038283573,0.10049167329065715,0.15696407399592166,3.1446897790066606
2019-06-01,36406491.98,61119340.41,14836250.07,10754678.8,31707207.699999996,71740936.69,33801678.529999994,17890683.4,12491078.12,24894404.1,9722889154.489988,0.628612950727463,0.737856161374321,0.3744410884617319,0.34765055934418965,0.1284708477236077,0.18400583525873232,0.3261089085373121,0.2560391639197478,0.11061196552913015,0.15259096174256687,3.246388442618802
2019-07-01,39384873.16,84233182.3,15911741.859999998,11809018.38,33308665.330000002,81727663.88000003,36833538.85,17053442.68,13264826.700000001,25572301.809999995,10364775003.790012,0.8126870315004334,0.7885136324726322,0.3799877290688743,0.3553722954577533,0.1279798808478674,0.1645326856951954,0.3213640944238564,0.24672317344707584,0.11393415077203203,0.15351748450093383,3.4646121581866542
2019-08-01,38904208.22,82872811.6,16001202.26,11773801.19,33477838.470000003,81385764.28999999,37156085.88000001,16537418.870000003,13532478.21,24165213.370000005,10628704037.170025,0.7797075853291473,0.7657167233689347,0.3660296503124622,0.34958246791010567,0.1273201150645938,0.15559205348240385,0.3149757331930915,0.22735804182232344,0.11077362911626303,0.15054706767675174,3.3476030672760775
2019-09-01,37680915.65,76046766.63,15383471.83,12785084.57,32237417.370000005,78150698.92000002,35539931.06,17843073.75,15175953.98,25988428.090000004,10530148010.350044,0.7221813649271966,0.7421614477136121,0.35783842366663376,0.33750647213190105,0.1441190946706885,0.1694475113973907,0.3061440099257291,0.2468002165255044,0.12141410127790783,0.14608979678993725,3.2937024390265015
2019-10-01,39127146.91,70305752.11,17873682.630000003,17224338.77,33529115.709999993,79328366.02,41056665.440000005,23645766.79,18454121.38,27621922.97,11890862793.230118,0.5912586271706668,0.6671371741431951,0.32905221084778175,0.34527911181831983,0.15519581464270676,0.19885661117427372,0.28197378350954727,0.23229536367811865,0.14485356588090828,0.1503144300023049,3.0962166928678228
2019-11-01,38409540.830000006,68128243.95,15386173.690000003,17039220.23,31398071.02,50866915.03999999,36971371.09,22729069.26,18026956.33,25774582.590000004,10694811682.10004,0.6370214453053585,0.47562235364215155,0.3591418154121053,0.3456944562369356,0.16855795937175597,0.2125242588239469,0.29358227104223916,0.24100080820627306,0.15932230259387015,0.1438657748013639,3.0363334454360005
2019-12-01,39952823.63,70267504.95999998,14745294.780000001,17446913.97,30296488.959999993,71780422.68,36322942.269999996,22669996.42,19102888.86,25863833.419999998,10773796446.440065,0.6522074675284787,0.6662500357867637,0.3708332882342642,0.33714153084822773,0.17730879690336154,0.21041790173686398,0.28120532173234736,0.24006239164232643,0.16193840357699446,0.13686257071315117,3.234227708702779
2020-01-01,39719099.99,71369790.41000001,17024158.380000003,17234276.75,31822180.750000007,86091658.29999998,38362511.50999999,23561720.24,20344840.03,26060560.040000003,12417328718.270016,0.5747596123874158,0.6933186698466841,0.3198683137989253,0.3089433515080904,0.16384232463835788,0.1897487034013433,0.25627235512561575,0.2098725147032329,0.13879214395478354,0.13710000569568406,2.992517995060133
2020-02-01,36517028.21,68367332.0,16234625.220000003,16847992.09,29668593.22,82966488.83000001,35916450.519999996,22309981.209999993,19343489.95,23825593.47,11387443071.260017,0.6003747423558814,0.7285787363397971,0.3206780308931933,0.3154039962724121,0.16986684217829112,0.19591738962284358,0.26053779618778966,0.2092268942281852,0.14795237161291708,0.14256602749543884,3.091102827186749
2020-03-01,39263564.66,72132298.80000001,14916168.019999996,17764362.669999998,34423939.50000001,82379002.39999999,30431497.15999999,24670745.11,21403937.12,28633892.449999996,10327180044.759924,0.698470429365666,0.7976911610231838,0.3801963797457233,0.29467383185055557,0.2072582934279382,0.23889140116733115,0.33333339160158176,0.27726729199931993,0.17201561891054418,0.14443602179249845,3.5442338208843425
2020-04-01,41392156.27,66949896.97000001,15346922.420000002,17756283.89,34919146.129999995,83416057.81,18211359.06,25728476.020000007,21467776.849999998,27505867.29,8541553016.110052,0.7838141008283523,0.9765912317428769,0.4845975455743363,0.21320899168631183,0.2513334145384341,0.3012154343767936,0.40881495512747734,0.3220241944072903,0.2078812114905829,0.17967367750401453,4.12915475727647
2020-05-01,42501255.68,62137461.199999996,15434344.159999998,19058489.880000003,32645391.830000002,76212085.27000001,19660587.43,26355321.520000003,21746542.53,25607675.230000004,9276309404.629948,0.6698511066155927,0.8215776549234267,0.4581698801334394,0.2119440671112921,0.2344309744470788,0.2841142998835901,0.3519221967057954,0.27605456128079153,0.20545336565086564,0.16638453383515303,3.6799026405870254
2020-06-01,41637441.97,63736317.529999994,16575205.580000002,19016754.06,30740583.419999994,75452662.94999997,23189411.860000003,27476321.67,22277389.689999998,24034087.449999996,10386347586.829872,0.6136547712963036,0.7264600218625042,0.4008862751983887,0.22326820536417163,0.214487234359923,0.2645426743164326,0.29597106358138603,0.23140076190475053,0.18309375746401632,0.15958647100370243,3.313351236351579
2020-07-01,44636937.3,70779981.5,29036569.660000004,21999897.2,31316959.240000002,81449799.89999999,24649931.36,28035905.14,23642237.39,21879296.259999998,11043497587.590076,0.640919970676117,0.7375362674188264,0.4041920319714645,0.22320764924782435,0.2140828772993759,0.2538679880865354,0.28357826849341505,0.19811926508306976,0.1992113189278184,0.2629291076463792,3.4176447448508256
2020-08-01,40769463.9,70276237.74999999,27641038.79,22330985.18,30782474.54,78454991.96000002,27575624.320000008,28894782.100000005,23351792.080000002,23291206.33,10945591115.499891,0.6420506394623388,0.7167725445992684,0.3724738433017743,0.2519336235842994,0.21334427564110148,0.26398557917153076,0.28123172348736275,0.21279075825350047,0.2040180831200374,0.25253125663407916,3.411132327255293
2020-09-01,39691470.71,71464667.67999999,29034013.829999994,21517385.37,30047662.200000003,81447558.41,29600590.330000002,27984698.099999998,24280085.470000003,25778090.209999997,11345841778.77994,0.6298754122735956,0.7178626319497147,0.34983275356646276,0.2608937345253819,0.21399985953806355,0.24665158077860394,0.2648341373506368,0.22720297632047548,0.18964996859240393,0.25590004158441676,3.3567030964797553
2020-10-01,40863951.27,73079399.23,30432582.3,22218129.48,30714756.990000002,85654927.17000002,30495880.340000007,29502529.900000006,25598491.599999998,25495321.699999996,12256768912.530132,0.5962370650171165,0.6988377424855805,0.3333990512640298,0.2488084792789393,0.20885187428010152,0.24070397435525998,0.25059424069421926,0.20801013612923752,0.1812723209400345,0.2482920459476778,3.215006930392197
2020-11-01,39867346.88,71956446.79999998,26340899.96,21505296.82,29348898.540000003,73740027.57000002,27738494.29,28312164.939999998,25587810.95,26245675.230000004,11824939391.280087,0.6085142969363708,0.6235975097206603,0.33714631052907446,0.23457620688064448,0.21638851670452444,0.2394275691668904,0.24819491727494508,0.22195187951114587,0.18186390736056013,0.2227571667675881,3.1344182808524037
2020-12-01,39548457.300000004,81197556.80000001,26988104.41,22241303.29,28362991.190000005,72892064.05,28524759.440000005,29917827.509999994,27884632.54,27071068.01,12337430898.16017,0.6581399115443772,0.5908204443185177,0.320556667157485,0.23120501890108894,0.22601652459231458,0.24249641401810415,0.22989382006775544,0.21942224628011495,0.18027499787915127,0.2187497918551635,3.1175758366140736
2021-01-01,37075800.949999996,82893219.75,27454379.419999998,22424878.45,30085857.859999992,72358465.69,26280414.759999994,29811439.3,27491503.9,26654052.47,12594444977.410095,0.6581728682659745,0.5745268316292227,0.294382174176795,0.20866671621605878,0.21828277426524048,0.2367030810287472,0.23888196672392628,0.2116334028042346,0.1780537251956888,0.2179880055789936,3.037291545884882
2021-02-01,36637678.800000004,75197662.17,28625787.990000002,20459986.64,27499886.749999993,75845620.0,26674567.21,27751598.06,26378401.860000003,24670903.990000002,11715579066.729929,0.6418603958172875,0.6473911325082299,0.312726145172322,0.2276845818552053,0.22515662017005858,0.23687773264924983,0.23472921477773614,0.21058202799433784,0.17463914095465044,0.2443395057722066,3.155986497671284
2021-03-01,40791818.31,85142324.17,33557769.559999995,23136750.49,30528307.82,87689384.42,34038725.72999999,30955818.899999995,29905156.119999997,26281811.96,14136311330.6502,0.6022951969471365,0.6203130531645324,0.28856055413519094,0.2407893044644368,0.2115485109270334,0.21898087963641488,0.21595667431155713,0.18591704260938322,0.1636689370291042,0.23738702957991875,2.9854171828047087
2021-04-01,39019312.6,85814813.56,31800004.759999994,22201283.240000002,29268735.219999995,80917007.99000001,30233430.009999998,28060878.41,29127649.470000003,25946599.480000004,13565862878.509993,0.6325791018862597,0.596475201870001,0.2876286820045294,0.22286403954365114,0.2147128400961638,0.2068491968502196,0.2157528458168724,0.1912639078867783,0.16365551855289343,0.23441195775592824,2.9661932922632968
2021-05-01,40849663.96,89986404.61000001,28688359.169999994,24485854.75,29559453.509999998,71808712.34,30979112.819999993,29731986.779999997,30314347.48,26844462.87,13208518113.690193,0.6812755513938544,0.5436545698913238,0.3092675772436627,0.23453889795473096,0.22950604465295904,0.2250970663331549,0.22379083902956987,0.20323599240233167,0.18537927221844228,0.21719589527810432,3.052941706398134
2021-06-01,36619662.17,88894480.36999997,29873539.26,23916373.019999996,29003662.839999996,69897142.11,34141713.62,29601290.94,31117835.630000003,25653702.17000001,13415399746.470018,0.6626301269434085,0.5210216872470905,0.2729673573807273,0.2544964314535888,0.2319560819511771,0.22065157579660616,0.21619678420415092,0.191225775264358,0.1782755152435401,0.2226809474526512,2.9721022829372985
2021-07-01,50642555.68,109497836.41000001,28086755.839999996,42144691.760000005,35828011.4,71630261.01999998,34802579.58,28565360.830000002,31794397.89,26609612.379999995,13562082770.470272,0.8073821570269263,0.5281656382157308,0.3734128196759556,0.25661677611773787,0.23443595226559374,0.2106266516246124,0.26417779633384175,0.19620594292448262,0.3107538309068926,0.20709765834164776,3.388875223433421
2021-08-01,50277498.1,98336572.36999999,28155725.09,28824028.29,35234782.54000001,71802434.94,35515437.31,32016798.939999998,32681492.7,22492508.03,14202719417.499893,0.6923784768206749,0.5055541324820412,0.35399909427240067,0.25006082473360436,0.23010728959224153,0.22542724388788862,0.24808476112388334,0.15836761516450037,0.2029472486408796,0.198241789211916,3.0651684759300304
2021-09-01,45260721.15,95183081.67000002,28187272.460000005,27598342.080000002,34580475.23,70700518.98,34133886.54,31445507.15,33163644.240000002,19245344.119999997,14024666614.740143,0.678683381820721,0.5041155053603389,0.32272226066629117,0.24338465560475253,0.23646654249267143,0.22421571944498334,0.24656896438205084,0.1372249669006238,0.19678430039109604,0.20098354730496581,2.9911498443684943
2021-10-01,46962992.01,87408009.86999999,25421865.770000003,29336991.380000003,35173723.04,71440743.88,32839804.130000003,33584557.07000001,34379246.42,26355498.04,14165659978.040148,0.6170415639334941,0.5043234412709939,0.33152703144648993,0.2318268557971096,0.24269427949912187,0.2370843089701671,0.24830274829783375,0.1860520306209294,0.20709936159330886,0.17946121683994548,2.9854128382693936
2021-11-01,46491531.190000005,85106484.76000004,27114600.819999997,28788695.779999997,33762709.66999999,67603225.84,31603729.939999998,36130726.85999999,35838921.92,23287616.339999996,13904172445.349993,0.6120931331548783,0.4862081947394771,0.33437107726284193,0.22729673458969013,0.257756598322295,0.25985528446235057,0.24282430186121098,0.167486532776628,0.20705076762499355,0.19501053318040515,2.98995315797477
2021-12-01,63389943.830000006,87764058.7,26204335.450000003,29718069.730000004,33014716.700000003,61718741.01000003,31126699.120000012,33993641.0,37482709.0,25511353.84,14062529938.430021,0.6240986442998337,0.43888789058742067,0.4507719742289632,0.2213449447310125,0.2665431409860854,0.24173204358557362,0.23477081893904117,0.18141368552953394,0.21132804594987273,0.186341544265011,3.057232733102348
2022-01-01,102835850.83999999,93694840.72999999,21744634.909999996,29317562.59,34478168.57,64408751.00000002,32975351.619999994,35689353.650000006,36038822.86,22541840.130000003,14412456539.879925,0.6500962585437263,0.44689641090523374,0.7135206309587022,0.22879757887738078,0.25005329771700563,0.24762852572180138,0.2392247877701996,0.15640526004450178,0.20341822026576084,0.15087389751935487,3.286914868323667
2022-02-01,91611258.53999999,90410051.72,24120918.779999997,26499290.84,31985054.880000003,68243451.00999999,32538805.79,33380005.76,35850865.08,24141947.779999997,13250746218.49992,0.6823015868628949,0.5150159084227457,0.6913667881745232,0.24556206309778397,0.27055732929174287,0.2519103845894866,0.24138304630228544,0.18219311865089088,0.19998338510930977,0.18203441815468305,3.462308028656346
2022-03-01,100322737.2,98281320.43999998,29228295.299999997,30279926.89,35467167.13,81394047.12,42928809.95000002,36653973.900000006,42308429.849999994,26207289.409999996,15695994584.590061,0.6261554176152058,0.5185657186701036,0.6391613902472569,0.273501686807069,0.2695492128389071,0.23352437911762516,0.2259631712973499,0.1669680074668837,0.1929149932284513,0.1862149935289581,3.3325189708178105
2022-04-01,100517426.93,96716181.74,25832264.57,28933699.22,33628504.480000004,71916968.19000001,40937939.48,36367586.54,40882877.69,25793714.200000003,14609179171.899935,0.6620233799721548,0.4922724770761173,0.6880429471584586,0.28022066810394236,0.2798437695160607,0.24893654949452146,0.23018750118886105,0.17655827132035584,0.19805150501304414,0.17682214904782015,3.4329592178913364
2022-05-01,104918901.69,100091146.37,25860404.090000004,30181144.22,34703531.99000001,74161131.38000001,41263573.239999995,38121403.68,43699962.54,26866870.090000004,14956401093.079966,0.6692194582579777,0.49584877350148704,0.7014983152500767,0.27589239539110677,0.29218233897337187,0.25488353409857417,0.2320313006720357,0.17963459205724816,0.20179416179179777,0.1729052592870427,3.475890129280719
2022-06-01,101609520.49,108716913.23000002,25313852.71,29750653.32,33902500.83,70580404.46,42814173.85,38072256.86000001,44261624.73,25898788.159999996,14650484215.67992,0.7420704437444051,0.48176158153503323,0.6935574209980769,0.2922372613744564,0.302117145606889,0.2598702971144978,0.23140873933514972,0.17677769402516674,0.20306941997288308,0.1727850925425894,3.5556550962491467
2022-07-01,103886208.08,108061686.08000003,21610650.139999997,35922505.02,36899368.47,70196805.32999998,41536136.03999999,38912138.47,44162344.54,26435359.33,14067993433.619999,0.7681385877089753,0.4989823577983916,0.7384578942987737,0.2952527397456415,0.31392070765728297,0.27660048786351377,0.26229304587118357,0.1879113709765047,0.2553491739209347,0.1536157252416282,3.75052209108283
2022-08-01,104440438.17999999,110567867.17,25465030.730000004,35980775.93,37667954.19,83130607.13999999,46893936.56,40925638.559999995,46461798.77,26205382.35,15825029409.540003,0.698689805298845,0.5253109172099567,0.6599699468301704,0.29632764241013254,0.2935969189541654,0.25861334915010187,0.238027704184184,0.16559452543072228,0.22736625000083255,0.16091616685810767,3.5244132263272188
2022-09-01,98295842.57000001,108314888.49,24146736.380000003,34444254.96,36182449.97,79200503.58999999,44254101.79999999,39694335.18,46201149.660000004,25516534.2,15268172192.709932,0.7094162098965384,0.51872943657143,0.6437957427342427,0.28984544607854185,0.30259777710693875,0.25998092423238967,0.2369795776031133,0.16712238949062502,0.22559514344779294,0.15815079942266635,3.512213446584279
2022-10-01,100699746.47000001,111875094.22000001,23074480.33,35491599.85,36371274.08,80914260.35000001,44650283.69999999,42148458.910000004,50856536.97,27374438.21,15854981611.140327,0.7056147838190631,0.5103396669545582,0.6351300111205708,0.2816167485721141,0.32076061781280285,0.26583732446832264,0.22939966107840912,0.1726551243097353,0.2238514097364971,0.14553457642478101,3.4907399242968538
2022-11-01,95683101.13000001,110680242.74000002,23111411.03,34111968.910000004,35038187.29,77247303.83000001,45088379.11999999,42272924.870000005,53568314.279999994,24309916.68,15675981809.010067,0.7060498288941907,0.4927749009353957,0.6103802766280599,0.287627146224963,0.3417222278811946,0.2696668405528695,0.22351510557291626,0.15507747442030978,0.21760658646843736,0.14743198423920267,3.4518523718175405
2022-12-01,94003798.83999999,112047845.27,21645450.64,35590957.7,33848946.26,70450035.36999999,42749889.56999999,47150595.269999996,55218351.56,25168500.67,15297538611.300022,0.7324566920016284,0.4605318356115133,0.6145027721685961,0.27945600044716606,0.36096232840498393,0.3082234107594975,0.22127053979126016,0.16452647258826641,0.2326580674469394,0.14149629682262013,3.5160844160424714
2023-01-01,101472092.88999999,111241666.91000001,23150114.259999998,35026082.88,35774365.79000001,79657087.36,43294228.01,52702891.29,57316365.18,25946797.54,16594310221.530212,0.6703602947332515,0.4800265048477235,0.6114872600028018,0.26089802728785977,0.34539769604665543,0.3175961554679198,0.21558212009068456,0.15635960274103736,0.21107284612864213,0.13950633651505434,3.4082868438616307
2023-02-01,95262046.74,106505104.17999998,22451036.1,31514146.540000003,32440327.950000003,76505830.7,43544113.60999999,48008021.41999999,52723060.8,26414654.939999998,15394753399.57008,0.6918272830727791,0.49696041706089644,0.6187955355144585,0.28285034829603717,0.34247421463387884,0.31184664134562023,0.2107232711561716,0.17158218942784537,0.20470705650199034,0.14583563320102924,3.477602590210708
2023-03-01,109837705.08999999,115616353.63000001,27256623.349999998,35160689.65,36039005.18,89660837.61,52200196.629999995,54283496.06999999,60482681.07,30056841.050000004,17668427237.500084,0.654366979448017,0.5074636038894323,0.6216609074115925,0.2954433687182325,0.34232068455775994,0.30723445465925125,0.20397404191986912,0.17011610963428778,0.19900293997517632,0.1542674001687575,3.4558504903823755
2023-04-01,105283820.1,112141074.94999997,24071407.34,34126049.38,34168975.92,79151889.04,48568160.480000004,52195786.91999999,57464441.41,27306611.22,16091892914.070211,0.6968793264336701,0.4918743212042646,0.6542662237575751,0.3018175719870323,0.3571018134215585,0.32436076475727565,0.2123365852759547,0.1696917284114165,0.21206982647865702,0.1495871708104195,3.5699853325378244
2023-05-01,110319727.61999999,118110740.68999998,25698142.25,35212086.699999996,35569145.239999995,90955803.62,60248226.72000001,56485675.779999994,64206704.78,29557662.159999996,17280277362.920452,0.6835002599173482,0.5263561556897836,0.638414102407413,0.34865312318006547,0.37156061463326395,0.3268794510278256,0.20583665697590767,0.17104854013179224,0.20377037914655888,0.1487137139658555,3.624732997075814
2023-06-01,97475181.76,114619634.38999999,20816344.450000003,35158452.78,34507408.620000005,78858547.58,51355586.21000002,57039917.83,62125418.41,30055738.759999998,16029192012.870323,0.7150680726637276,0.4919683257688977,0.6081103881077364,0.3203878658934591,0.3875767310050165,0.355850237393132,0.21527852802744493,0.18750626192428999,0.21934014360655368,0.12986521362577683,3.6309517680160353
2023-07-01,103818467.34,108234783.67,17624359.7,44322527.0,37852934.96,105750698.62999997,48127315.73999999,61201383.07000001,63672991.63,29608519.28,15725897305.960361,0.6882582377603174,0.6724620959461486,0.6601751577040451,0.3060385986480974,0.40489258190606997,0.3891757772499489,0.24070445217554068,0.18827872714632257,0.28184418439004477,0.11207220393916785,3.943902016865703
2023-08-01,103667454.88,106354287.19,23565218.589999996,47374691.64,38548823.1,127377925.41000004,49279551.54000001,62851093.86999999,66459018.46,24761995.669999994,17348504365.58014,0.6130458565696852,0.7342300104135835,0.5975584563109589,0.2840564840723207,0.38308212085334764,0.36228537368730246,0.22220257313063727,0.14273274023049737,0.273076517961932,0.13583429495371355,3.7481044281839786
2023-09-01,103124914.41,105249946.95,20455473.229999997,45033619.12,36853708.92,118650656.67000005,47930628.620000005,60439203.39999998,64784864.230000004,26109322.860000003,16361790144.500175,0.6432666964951786,0.7251691631669233,0.630278921189221,0.2929424482082807,0.39595217673523747,0.36939236395423347,0.22524252294231964,0.15957497700076753,0.27523650359943974,0.125019775032843,3.8420755483244444
2023-10-01,107017102.42,110108649.21000002,24046009.47,45713177.260000005,37918943.32999999,133155854.38000004,50642018.92000002,62376336.53,69971794.81,34189090.01,17484140655.9503,0.6297630028075029,0.7615807776900017,0.6120809968637455,0.2896454559393244,0.40020150939581245,0.3567595214281907,0.21687621986211375,0.1955434395248049,0.2614550989924841,0.13753040508637482,3.8614364275903554
2023-11-01,101792841.29000002,107891738.01,22710752.89,43962133.99,36006737.61,125100204.55000001,44531726.06999999,60730635.61,69680817.47,32625246.33,16663518408.74016,0.6474727327297808,0.750743039263448,0.6108724387798485,0.26724083700500323,0.4181638940876484,0.36445265711799646,0.21608124242905477,0.19578846153455667,0.26382263884283574,0.13629026195385013,3.8709282037440227
2023-12-01,112332900.03999999,104866793.78000003,20883272.42,45328457.25,35212009.28999999,109133129.66000003,44407858.849999994,62953462.99999999,69948612.5,33242236.29999999,16152279164.090126,0.6492383688683434,0.6756515817447339,0.6954616057512142,0.274932462464665,0.4330572285768209,0.3897497211412655,0.21800025205287193,0.20580523629076686,0.28063195781543065,0.12928994235332347,3.951818357059436
2024-01-01,110231437.75000001,112101732.20999998,25252104.769999996,47591667.129999995,36269818.79,127110348.55000001,46455856.84000001,48625707.3,75789670.67,34510684.78,17783239324.269924,0.630378583821945,0.7147761227985298,0.619861408486811,0.2612339405262276,0.42618596807930825,0.27343560086737057,0.20395507324978893,0.19406298341214506,0.26762091125348914,0.14199946539288166,3.733510057888497
2024-02-01,100747222.03,107570902.77999999,24162942.41,44308657.48,35059623.09,123999834.02000001,45545150.6,44774382.449999996,71324639.89,34701925.4,17169976799.300209,0.6265058132424746,0.7221898752073668,0.5867638798097043,0.26526040851643007,0.41540323975805815,0.2607713625555094,0.20419144125709546,0.20210816709673327,0.2580589245863505,0.1407278687236479,3.6819809807533703
2024-03-01,107716256.12,108631558.58999999,26276915.18,46496651.730000004,37040170.36,128701531.32000004,46206058.93,42672749.96000001,75724131.94,37073657.5,17501161887.450134,0.6207105521828145,0.7353884967619796,0.6154805995894592,0.26401709342014484,0.4326805981624616,0.2438280968682434,0.21164406453814386,0.21183540691995462,0.265677513464647,0.15014383244373533,3.7514062543515836
