BILLING_PROVIDER_NPI_NUM,HCPCS_CODE,provider_cpc,median_cpc,q1_cpc,q3_cpc,iqr,TOTAL_PAID,TOTAL_CLAIMS,upper_fence,excess_ratio,flag_cost_outlier
1235283151,Q5003,3261.932711864407,0.0,0.0,195.65234299516908,195.65234299516908,192454.03,59,782.6093719806763,326193.27118644066,True
1053313874,Q5003,3258.2894117647056,0.0,0.0,195.65234299516908,195.65234299516908,55390.92,17,782.6093719806763,325828.94117647054,True
1952847402,Q5003,3241.7122727272726,0.0,0.0,195.65234299516908,195.65234299516908,71317.67,22,782.6093719806763,324171.22727272724,True
1780738757,Q5003,3202.4326666666666,0.0,0.0,195.65234299516908,195.65234299516908,144109.47,45,782.6093719806763,320243.26666666666,True
1790755932,Q5001,3001.8784782608695,0.0,0.0,0.0,0.0,138086.41,46,0.0,300187.847826087,True
1518927797,Q5003,2982.79125,0.0,0.0,195.65234299516908,195.65234299516908,95449.32,32,782.6093719806763,298279.125,True
1841224870,C1713,2897.1035,0.0,0.0,456.0855238970588,456.0855238970588,57942.07,20,1824.3420955882352,289710.35000000003,True
1821089954,Q5003,2879.24125,0.0,0.0,195.65234299516908,195.65234299516908,46067.86,16,782.6093719806763,287924.125,True
1508863242,C1713,2786.222,0.0,0.0,456.0855238970588,456.0855238970588,55724.44,20,1824.3420955882352,278622.2,True
1902897820,C1713,2778.2425,0.0,0.0,456.0855238970588,456.0855238970588,44451.88,16,1824.3420955882352,277824.25,True
1366559064,Q5003,2762.6923376623376,0.0,0.0,195.65234299516908,195.65234299516908,212727.31,77,782.6093719806763,276269.2337662338,True
1477616571,C1713,2651.5284615384617,0.0,0.0,456.0855238970588,456.0855238970588,34469.87,13,1824.3420955882352,265152.8461538462,True
1164492195,J2370,2527.8695652173915,0.0,0.0,0.6189213759213759,0.6189213759213759,58141.0,23,2.4756855036855034,252786.95652173914,True
1366459570,C1713,2496.8993333333333,0.0,0.0,456.0855238970588,456.0855238970588,37453.49,15,1824.3420955882352,249689.93333333332,True
1861554438,C1713,2461.553043478261,0.0,0.0,456.0855238970588,456.0855238970588,56615.72,23,1824.3420955882352,246155.30434782608,True
1215936927,J2250,3978.971612903226,0.016643356643356644,0.0,0.687883188467246,0.687883188467246,123348.12,31,2.751532753868984,239072.6641366224,True
1265539498,C1713,2256.4533333333334,0.0,0.0,456.0855238970588,456.0855238970588,27077.44,12,1824.3420955882352,225645.33333333334,True
1285613612,C1713,2161.530625,0.0,0.0,456.0855238970588,456.0855238970588,69168.98,32,1824.3420955882352,216153.06249999997,True
1801221049,Q5001,2153.0584615384614,0.0,0.0,0.0,0.0,27989.76,13,0.0,215305.84615384613,True
1205089026,C1713,2139.3333333333335,0.0,0.0,456.0855238970588,456.0855238970588,32090.0,15,1824.3420955882352,213933.33333333334,True
1154355188,C1713,1957.7681481481482,0.0,0.0,456.0855238970588,456.0855238970588,52859.74,27,1824.3420955882352,195776.8148148148,True
1093791170,C1713,1956.1664285714287,0.0,0.0,456.0855238970588,456.0855238970588,27386.33,14,1824.3420955882352,195616.64285714287,True
1891799227,C1713,1919.1595652173914,0.0,0.0,456.0855238970588,456.0855238970588,264844.02,138,1824.3420955882352,191915.95652173914,True
1508863242,C1713,1893.3333333333333,0.0,0.0,456.0855238970588,456.0855238970588,28400.0,15,1824.3420955882352,189333.3333333333,True
1780773408,Q5001,1838.832,0.0,0.0,0.0,0.0,64359.12,35,0.0,183883.2,True
1215033097,Q5003,1833.0595652173913,0.0,0.0,195.65234299516908,195.65234299516908,84320.74,46,782.6093719806763,183305.95652173914,True
1447596390,Q5003,1392.2888888888888,0.0,0.0,195.65234299516908,195.65234299516908,62653.0,45,782.6093719806763,139228.88888888888,True
1154485225,G9010,1009.6,0.0,0.0,0.0,0.0,34326.4,34,0.0,100960.0,True
1154485225,G9010,1009.6,0.0,0.0,0.0,0.0,22211.2,22,0.0,100960.0,True
1598188203,G9010,1009.6,0.0,0.0,0.0,0.0,12115.2,12,0.0,100960.0,True
1154485225,G9010,1009.6,0.0,0.0,0.0,0.0,23220.8,23,0.0,100960.0,True
1891799227,C1760,979.2614285714286,0.0,0.0,66.3529411764706,66.3529411764706,13709.66,14,265.4117647058824,97926.14285714286,True
1669578324,C1889,930.1405555555555,0.0,0.0,90.08915384615383,90.08915384615383,83712.65,90,360.35661538461534,93014.05555555555,True
1215998323,C1769,896.8266666666667,0.0,0.0,12.512748478701825,12.512748478701825,18833.36,21,50.0509939148073,89682.66666666667,True
1588659528,94761,889.0405882352942,0.0,0.0,2.427019230769231,2.427019230769231,15113.69,17,9.708076923076923,88904.05882352941,True
1841311289,G9010,879.298,0.0,0.0,0.0,0.0,70343.84,80,0.0,87929.8,True
1063952117,A9270,864.836,0.0,0.0,0.02952380952380952,0.02952380952380952,21620.9,25,0.11809523809523809,86483.6,True
1710378120,A4657,763.42,0.0,0.0,2.5231822612085772,2.5231822612085772,22902.6,30,10.092729044834309,76342.0,True
1407839921,0300,757.7382608695652,0.0,0.0,9.07496557120501,9.07496557120501,17427.98,23,36.29986228482004,75773.82608695653,True
1447226204,A4657,734.6033333333334,0.0,0.0,2.5231822612085772,2.5231822612085772,13222.86,18,10.092729044834309,73460.33333333333,True
1134206386,90651,718.15,0.0,0.0,12.170357142857142,12.170357142857142,11490.4,16,48.68142857142857,71815.0,True
1073587697,A4657,704.8641666666667,0.0,0.0,2.5231822612085772,2.5231822612085772,8458.37,12,10.092729044834309,70486.41666666667,True
1932174844,A4657,700.509,0.0,0.0,2.5231822612085772,2.5231822612085772,21015.27,30,10.092729044834309,70050.9,True
1790909703,G9004,666.375,0.0,0.0,67.34,67.34,10662.0,16,269.36,66637.5,True
1326147844,A4657,663.1431818181818,0.0,0.0,2.5231822612085772,2.5231822612085772,14589.15,22,10.092729044834309,66314.31818181818,True
1790909703,G9004,650.0,0.0,0.0,67.34,67.34,13000.0,20,269.36,65000.0,True
1386643294,J0665,922.311052631579,0.014193548387096775,0.0,0.7585714285714286,0.7585714285714286,17523.91,19,3.0342857142857143,64981.00598086124,True
1073587697,A4657,645.4576744186047,0.0,0.0,2.5231822612085772,2.5231822612085772,27754.68,43,10.092729044834309,64545.76744186047,True
1417058397,G0155,617.0436879432624,0.0,0.0,0.0,0.0,87003.16,141,0.0,61704.36879432624,True
1386643294,82310,592.6991666666667,0.0,0.0,1.1976923076923076,1.1976923076923076,14224.78,24,4.7907692307692304,59269.916666666664,True
1447469770,99408,553.8101265822785,0.0,0.0,13.488571428571428,13.488571428571428,43751.0,79,53.95428571428571,55381.012658227846,True
1386643294,96376,549.8766,0.0,0.0,7.12930585106383,7.12930585106383,27493.83,50,28.51722340425532,54987.66,True
1518911338,C1760,548.5057142857142,0.0,0.0,66.3529411764706,66.3529411764706,7679.08,14,265.4117647058824,54850.57142857142,True
1760475255,Q5001,533.49675,0.0,0.0,0.0,0.0,64019.61,120,0.0,53349.675,True
1487051728,Q5001,526.14,0.0,0.0,0.0,0.0,7365.96,14,0.0,52614.0,True
1487766226,84155,500.05,0.0,0.0,0.7142965587044534,0.7142965587044534,10001.0,20,2.8571862348178136,50005.0,True
1912956400,80051,498.238,0.0,0.0,2.502635044642857,2.502635044642857,9964.76,20,10.010540178571429,49823.799999999996,True
1790909703,G9004,497.05882352941177,0.0,0.0,67.34,67.34,16900.0,34,269.36,49705.882352941175,True
1619089471,A4657,492.7583615819209,0.0,0.0,2.5231822612085772,2.5231822612085772,87218.23,177,10.092729044834309,49275.83615819209,True
1083621130,C1889,482.3607692307692,0.0,0.0,90.08915384615383,90.08915384615383,6270.69,13,360.35661538461534,48236.07692307692,True
1700979325,82310,479.09999999999997,0.0,0.0,1.1976923076923076,1.1976923076923076,17247.6,36,4.7907692307692304,47909.99999999999,True
1588656870,J0171,475.378,0.0,0.0,2.260934065934066,2.260934065934066,9507.56,20,9.043736263736264,47537.799999999996,True
1952390239,J2710,474.8732183908046,0.0,0.0,1.1219444444444444,1.1219444444444444,41313.97,87,4.487777777777778,47487.32183908046,True
1588659528,J8540,473.28999999999996,0.0,0.0,0.7321014492753624,0.7321014492753624,11358.96,24,2.9284057971014494,47328.99999999999,True
1366687055,82374,470.96166666666664,0.0,0.0,1.220892156862745,1.220892156862745,8477.31,18,4.88356862745098,47096.166666666664,True
1033164033,A4657,464.788,0.0,0.0,2.5231822612085772,2.5231822612085772,9295.76,20,10.092729044834309,46478.8,True
1033135306,84520,464.7657142857143,0.0,0.0,1.1528790684624017,1.1528790684624017,6506.72,14,4.611516273849607,46476.57142857143,True
1619028313,Q5001,459.28622222222225,0.0,0.0,0.0,0.0,82671.52,180,0.0,45928.62222222222,True
1003826090,82310,458.3211111111111,0.0,0.0,1.1976923076923076,1.1976923076923076,8249.78,18,4.7907692307692304,45832.11111111111,True
1568962033,Q5002,458.1658333333333,0.0,0.0,0.0,0.0,5497.99,12,0.0,45816.58333333333,True
1659521052,91301,457.94117647058823,0.0,0.0,0.0,0.0,7785.0,17,0.0,45794.117647058825,True
1619089471,A4657,457.8820588235294,0.0,0.0,2.5231822612085772,2.5231822612085772,77839.95,170,10.092729044834309,45788.20588235294,True
1376885228,84520,456.90379310344827,0.0,0.0,1.1528790684624017,1.1528790684624017,13250.21,29,4.611516273849607,45690.379310344826,True
1427307206,A4657,446.99795454545455,0.0,0.0,2.5231822612085772,2.5231822612085772,19667.91,44,10.092729044834309,44699.795454545456,True
1871556217,S0119,443.8865384615384,0.0,0.0,0.2171111111111111,0.2171111111111111,11541.05,26,0.8684444444444444,44388.65384615384,True
1184851115,D5899,443.77,0.0,0.0,20.198529411764707,20.198529411764707,6212.78,14,80.79411764705883,44377.0,True
1548217011,Q5001,438.2164761904762,0.0,0.0,0.0,0.0,46012.73,105,0.0,43821.64761904762,True
1225336571,Q5001,437.17357142857145,0.0,0.0,0.0,0.0,12240.86,28,0.0,43717.357142857145,True
1467538520,C1760,434.6875,0.0,0.0,66.3529411764706,66.3529411764706,5216.25,12,265.4117647058824,43468.75,True
1952376410,A4550,434.375,0.0,0.0,6.3076923076923075,6.3076923076923075,10425.0,24,25.23076923076923,43437.5,True
1801992631,C1760,432.06684210526316,0.0,0.0,66.3529411764706,66.3529411764706,8209.27,19,265.4117647058824,43206.68421052631,True
1780786079,A4657,423.7174390243903,0.0,0.0,2.5231822612085772,2.5231822612085772,69489.66,164,10.092729044834309,42371.743902439026,True
1366687055,82310,423.711724137931,0.0,0.0,1.1976923076923076,1.1976923076923076,12287.64,29,4.7907692307692304,42371.1724137931,True
1053354100,C1889,414.7834328358209,0.0,0.0,90.08915384615383,90.08915384615383,27790.49,67,360.35661538461534,41478.34328358209,True
1699743195,85041,413.71125,0.0,0.0,1.0050208728652752,1.0050208728652752,6619.38,16,4.020083491461101,41371.125,True
1669911343,82040,408.8553846153846,0.0025,0.0,1.6138518518518519,1.6138518518518519,5315.12,13,6.4554074074074075,40885.53846153846,True
1205113560,D5899,407.21785714285716,0.0,0.0,20.198529411764707,20.198529411764707,17103.15,42,80.79411764705883,40721.78571428572,True
1871540237,Q0163,450.23083333333335,0.011111111111111112,0.0,0.195,0.195,21611.08,48,0.78,40520.775,True
1114981107,A4657,402.1267213114754,0.0,0.0,2.5231822612085772,2.5231822612085772,24529.73,61,10.092729044834309,40212.67213114754,True
1891807657,82040,401.1877272727272,0.0025,0.0,1.6138518518518519,1.6138518518518519,8826.13,22,6.4554074074074075,40118.77272727272,True
1790897551,82374,397.75699999999995,0.0,0.0,1.220892156862745,1.220892156862745,11932.71,30,4.88356862745098,39775.7,True
1952390239,J2704,397.45140926640926,0.0,0.0,1.938604166666667,1.938604166666667,205879.83,518,7.754416666666668,39745.140926640925,True
1487694857,J7512,395.6521739130435,0.0070967741935483875,0.0,0.3536642156862745,0.3536642156862745,9100.0,23,1.414656862745098,39565.21739130435,True
1134399397,A4657,391.2782608695652,0.0,0.0,2.5231822612085772,2.5231822612085772,8999.4,23,10.092729044834309,39127.82608695652,True
1508965617,A4657,390.2444444444444,0.0,0.0,2.5231822612085772,2.5231822612085772,7024.4,18,10.092729044834309,39024.44444444444,True
1548372394,84520,390.21403225806455,0.0,0.0,1.1528790684624017,1.1528790684624017,24193.27,62,4.611516273849607,39021.403225806454,True
1225436199,82310,388.491875,0.0,0.0,1.1976923076923076,1.1976923076923076,18647.61,48,4.7907692307692304,38849.1875,True
1437259694,94761,388.30199999999996,0.0,0.0,2.427019230769231,2.427019230769231,13590.57,35,9.708076923076923,38830.2,True
1477616571,C1889,386.3932352941177,0.0,0.0,90.08915384615383,90.08915384615383,13137.37,34,360.35661538461534,38639.32352941177,True
1548268923,Q5001,382.8460869565217,0.0,0.0,0.0,0.0,8805.46,23,0.0,38284.60869565217,True
1528036860,A4657,380.9605263157895,0.0,0.0,2.5231822612085772,2.5231822612085772,14476.5,38,10.092729044834309,38096.05263157895,True
1144268277,90697,378.792380952381,0.0,0.0,4.297785714285714,4.297785714285714,7954.64,21,17.191142857142857,37879.2380952381,True
1891208872,82040,373.64166666666665,0.0025,0.0,1.6138518518518519,1.6138518518518519,6725.55,18,6.4554074074074075,37364.166666666664,True
1790897551,82040,371.9283783783784,0.0025,0.0,1.6138518518518519,1.6138518518518519,13761.35,37,6.4554074074074075,37192.83783783784,True
1174646558,A4657,370.2608333333333,0.0,0.0,2.5231822612085772,2.5231822612085772,8886.26,24,10.092729044834309,37026.08333333333,True
1669747655,85048,366.0990476190476,0.0,0.0,0.09342307692307691,0.09342307692307691,7688.08,21,0.37369230769230766,36609.90476190476,True
1780771998,A4657,361.2041035856574,0.0,0.0,2.5231822612085772,2.5231822612085772,90662.23,251,10.092729044834309,36120.410358565736,True
1750493508,80051,360.0353333333333,0.0,0.0,2.502635044642857,2.502635044642857,5400.53,15,10.010540178571429,36003.53333333333,True
1083031223,A4657,358.91088235294114,0.0,0.0,2.5231822612085772,2.5231822612085772,12202.97,34,10.092729044834309,35891.08823529411,True
1861538209,Q5001,358.60236842105263,0.0,0.0,0.0,0.0,149895.79,418,0.0,35860.23684210526,True
1538244918,C1887,357.40000000000003,0.0,0.0,17.007058823529412,17.007058823529412,6790.6,19,68.02823529411765,35740.0,True
1467546135,C1769,355.75642857142856,0.0,0.0,12.512748478701825,12.512748478701825,4980.59,14,50.0509939148073,35575.642857142855,True
1548217011,Q5001,355.1401315789474,0.0,0.0,0.0,0.0,53981.3,152,0.0,35514.01315789474,True
1861700486,82310,354.82478260869567,0.0,0.0,1.1976923076923076,1.1976923076923076,8160.97,23,4.7907692307692304,35482.47826086957,True
1184786527,90670,354.57071428571425,0.0,0.0,7.3829927884615385,7.3829927884615385,4963.99,14,29.531971153846154,35457.07142857142,True
1770551012,A4657,352.7536,0.0,0.0,2.5231822612085772,2.5231822612085772,26456.52,75,10.092729044834309,35275.36,True
1790706935,Q5001,351.26724137931035,0.0,0.0,0.0,0.0,20373.5,58,0.0,35126.724137931036,True
1578963211,A4657,350.21798076923073,0.0,0.0,2.5231822612085772,2.5231822612085772,36422.67,104,10.092729044834309,35021.79807692307,True
1538135223,82108,350.1228333333333,0.0,0.0,5.599191176470588,5.599191176470588,21007.37,60,22.39676470588235,35012.283333333326,True
1619089471,84520,349.11942857142856,0.0,0.0,1.1528790684624017,1.1528790684624017,12219.18,35,4.611516273849607,34911.94285714286,True
1275987513,82108,348.80375,0.0,0.0,5.599191176470588,5.599191176470588,5580.86,16,22.39676470588235,34880.375,True
1124096458,85041,347.7970588235294,0.0,0.0,1.0050208728652752,1.0050208728652752,11825.1,34,4.020083491461101,34779.705882352944,True
1316059165,80051,347.77125,0.0,0.0,2.502635044642857,2.502635044642857,11128.68,32,10.010540178571429,34777.125,True
1063567691,J2001,346.125,0.0011324786324786325,0.0,0.5121875,0.5121875,27690.0,80,2.04875,34612.5,True
1578963211,84520,345.1742553191489,0.0,0.0,1.1528790684624017,1.1528790684624017,16223.19,47,4.611516273849607,34517.425531914894,True
1013238179,82310,344.0358974358974,0.0,0.0,1.1976923076923076,1.1976923076923076,13417.4,39,4.7907692307692304,34403.58974358974,True
1760475255,Q5001,343.72585034013605,0.0,0.0,0.0,0.0,50527.7,147,0.0,34372.5850340136,True
1588659528,J0690,1797.4019999999998,0.05244481077981651,0.0,2.2132926829268293,2.2132926829268293,53922.06,30,8.853170731707317,34272.25636386,True
1376588046,82310,342.60761904761904,0.0,0.0,1.1976923076923076,1.1976923076923076,21584.28,63,4.7907692307692304,34260.7619047619,True
1508831314,82108,340.35527472527474,0.0,0.0,5.599191176470588,5.599191176470588,30972.33,91,22.39676470588235,34035.52747252747,True
1548284177,J2001,339.479,0.0011324786324786325,0.0,0.5121875,0.5121875,6789.58,20,2.04875,33947.899999999994,True
1588659528,J2250,561.6867500000001,0.016643356643356644,0.0,0.687883188467246,0.687883188467246,22467.47,40,2.751532753868984,33748.405567226895,True
1417925025,85048,333.7240625,0.0,0.0,0.09342307692307691,0.09342307692307691,10679.17,32,0.37369230769230766,33372.40625,True
1063567691,J2001,331.25714285714287,0.0011324786324786325,0.0,0.5121875,0.5121875,23188.0,70,2.04875,33125.71428571428,True
1063657088,A4657,331.1798648648649,0.0,0.0,2.5231822612085772,2.5231822612085772,49014.62,148,10.092729044834309,33117.98648648649,True
1669747655,A4657,328.1706666666667,0.0,0.0,2.5231822612085772,2.5231822612085772,9845.12,30,10.092729044834309,32817.06666666667,True
1003826090,84155,327.94533333333334,0.0,0.0,0.7142965587044534,0.7142965587044534,9838.36,30,2.8571862348178136,32794.53333333333,True
1114081056,J7512,326.7857142857143,0.0070967741935483875,0.0,0.3536642156862745,0.3536642156862745,4575.0,14,1.414656862745098,32678.571428571428,True
1073580189,A4657,326.74632653061224,0.0,0.0,2.5231822612085772,2.5231822612085772,16010.57,49,10.092729044834309,32674.632653061224,True
1578963211,82310,325.71423076923077,0.0,0.0,1.1976923076923076,1.1976923076923076,8468.57,26,4.7907692307692304,32571.423076923074,True
1144268277,90677,324.57142857142856,0.0008333333333333334,0.0,14.436000000000002,14.436000000000002,9088.0,28,57.74400000000001,32457.142857142855,True
1013953280,80051,320.18,0.0,0.0,2.502635044642857,2.502635044642857,4802.7,15,10.010540178571429,32018.0,True
1801908652,A4657,319.61954545454546,0.0,0.0,2.5231822612085772,2.5231822612085772,42189.78,132,10.092729044834309,31961.954545454544,True
1871695163,A4657,319.42033333333336,0.0,0.0,2.5231822612085772,2.5231822612085772,38330.44,120,10.092729044834309,31942.033333333336,True
1467560599,J7510,319.125,0.0,0.0,0.6472155448717949,0.6472155448717949,5106.0,16,2.5888621794871796,31912.5,True
1891763132,A4657,317.57054054054055,0.0,0.0,2.5231822612085772,2.5231822612085772,23500.22,74,10.092729044834309,31757.054054054053,True
1124053210,90677,317.121875,0.0008333333333333334,0.0,14.436000000000002,14.436000000000002,5073.95,16,57.74400000000001,31712.1875,True
1831420066,82040,315.79791666666665,0.0025,0.0,1.6138518518518519,1.6138518518518519,7579.15,24,6.4554074074074075,31579.791666666664,True
1649217175,90677,314.9818181818182,0.0008333333333333334,0.0,14.436000000000002,14.436000000000002,6929.6,22,57.74400000000001,31498.18181818182,True
1245520386,J2704,314.8184615384615,0.0,0.0,1.938604166666667,1.938604166666667,4092.64,13,7.754416666666668,31481.846153846152,True
1053587691,84520,313.3623076923077,0.0,0.0,1.1528790684624017,1.1528790684624017,8147.42,26,4.611516273849607,31336.23076923077,True
1144268277,90697,312.87823529411764,0.0,0.0,4.297785714285714,4.297785714285714,5318.93,17,17.191142857142857,31287.823529411762,True
1790706935,Q5001,311.69072463768117,0.0,0.0,0.0,0.0,21506.66,69,0.0,31169.072463768116,True
1326028002,82040,311.4242105263158,0.0025,0.0,1.6138518518518519,1.6138518518518519,5917.06,19,6.4554074074074075,31142.42105263158,True
1750493508,A4657,311.2551827242525,0.0,0.0,2.5231822612085772,2.5231822612085772,93687.81,301,10.092729044834309,31125.51827242525,True
1700148632,A4657,311.10076923076923,0.0,0.0,2.5231822612085772,2.5231822612085772,4044.31,13,10.092729044834309,31110.076923076922,True
1366103822,99408,309.2126923076923,0.0,0.0,13.488571428571428,13.488571428571428,8039.53,26,53.95428571428571,30921.26923076923,True
1043380330,V2632,308.4789473684211,0.0,0.0,20.168115763546798,20.168115763546798,11722.2,38,80.67246305418719,30847.894736842107,True
1679525919,90677,306.8121052631579,0.0008333333333333334,0.0,14.436000000000002,14.436000000000002,5829.43,19,57.74400000000001,30681.21052631579,True
1376538025,90651,306.26,0.0,0.0,12.170357142857142,12.170357142857142,3981.38,13,48.68142857142857,30626.0,True
1437259694,94761,305.5282608695652,0.0,0.0,2.427019230769231,2.427019230769231,7027.15,23,9.708076923076923,30552.82608695652,True
1437397056,85048,305.2257142857143,0.0,0.0,0.09342307692307691,0.09342307692307691,6409.74,21,0.37369230769230766,30522.571428571428,True
1821520735,84155,303.9486206896552,0.0,0.0,0.7142965587044534,0.7142965587044534,8814.51,29,2.8571862348178136,30394.862068965518,True
1568492700,Q5001,303.6285294117647,0.0,0.0,0.0,0.0,10323.37,34,0.0,30362.85294117647,True
1437168440,82040,303.04853658536587,0.0025,0.0,1.6138518518518519,1.6138518518518519,12424.99,41,6.4554074074074075,30304.853658536587,True
1619089463,84520,302.67999999999995,0.0,0.0,1.1528790684624017,1.1528790684624017,17252.76,57,4.611516273849607,30267.999999999993,True
1942567839,85041,302.65592592592594,0.0,0.0,1.0050208728652752,1.0050208728652752,16343.42,54,4.020083491461101,30265.592592592595,True
1801908652,84520,302.25172413793103,0.0,0.0,1.1528790684624017,1.1528790684624017,17530.6,58,4.611516273849607,30225.1724137931,True
1669911343,82040,301.6815384615385,0.0025,0.0,1.6138518518518519,1.6138518518518519,3921.86,13,6.4554074074074075,30168.153846153848,True
1003915513,A4657,301.32653846153846,0.0,0.0,2.5231822612085772,2.5231822612085772,7834.49,26,10.092729044834309,30132.653846153844,True
1699884858,C1769,299.5713636363636,0.0,0.0,12.512748478701825,12.512748478701825,6590.57,22,50.0509939148073,29957.136363636364,True
1912939703,90651,299.5447953216374,0.0,0.0,12.170357142857142,12.170357142857142,51222.16,171,48.68142857142857,29954.479532163743,True
1922378587,84155,299.0575,0.0,0.0,0.7142965587044534,0.7142965587044534,3588.69,12,2.8571862348178136,29905.75,True
1386822088,82310,298.441,0.0,0.0,1.1976923076923076,1.1976923076923076,5968.82,20,4.7907692307692304,29844.1,True
1821193145,90677,298.04,0.0008333333333333334,0.0,14.436000000000002,14.436000000000002,3874.52,13,57.74400000000001,29804.0,True
1326130550,90677,298.04,0.0008333333333333334,0.0,14.436000000000002,14.436000000000002,6258.84,21,57.74400000000001,29804.0,True
1669911343,A4657,297.38135416666665,0.0,0.0,2.5231822612085772,2.5231822612085772,28548.61,96,10.092729044834309,29738.135416666664,True
1770901761,C1769,296.71714285714285,0.0,0.0,12.512748478701825,12.512748478701825,4154.04,14,50.0509939148073,29671.714285714283,True
1184722779,90677,295.88703703703703,0.0008333333333333334,0.0,14.436000000000002,14.436000000000002,7988.95,27,57.74400000000001,29588.703703703704,True
1073581310,85041,295.419696969697,0.0,0.0,1.0050208728652752,1.0050208728652752,9748.85,33,4.020083491461101,29541.9696969697,True
1902177181,82108,295.4053846153846,0.0,0.0,5.599191176470588,5.599191176470588,3840.27,13,22.39676470588235,29540.53846153846,True
1912976408,90651,295.17117647058825,0.0,0.0,12.170357142857142,12.170357142857142,15053.73,51,48.68142857142857,29517.117647058825,True
1134399397,84155,294.93217391304347,0.0,0.0,0.7142965587044534,0.7142965587044534,6783.44,23,2.8571862348178136,29493.217391304348,True
1235398793,84155,294.36058823529413,0.0,0.0,0.7142965587044534,0.7142965587044534,5004.13,17,2.8571862348178136,29436.058823529413,True
1912976408,90651,293.5326086956522,0.0,0.0,12.170357142857142,12.170357142857142,6751.25,23,48.68142857142857,29353.26086956522,True
1467492421,C1887,293.52722222222224,0.0,0.0,17.007058823529412,17.007058823529412,5283.49,18,68.02823529411765,29352.722222222223,True
1366687055,82310,293.4251282051282,0.0,0.0,1.1976923076923076,1.1976923076923076,11443.58,39,4.7907692307692304,29342.51282051282,True
1790897551,82310,292.60028169014083,0.0,0.0,1.1976923076923076,1.1976923076923076,20774.62,71,4.7907692307692304,29260.028169014084,True
1538316617,A4657,292.21723577235775,0.0,0.0,2.5231822612085772,2.5231822612085772,35942.72,123,10.092729044834309,29221.723577235774,True
1487605168,90677,291.546,0.0008333333333333334,0.0,14.436000000000002,14.436000000000002,4373.19,15,57.74400000000001,29154.6,True
1417924929,85041,290.0133333333333,0.0,0.0,1.0050208728652752,1.0050208728652752,5220.24,18,4.020083491461101,29001.333333333332,True
1487749495,90651,289.25894736842105,0.0,0.0,12.170357142857142,12.170357142857142,5495.92,19,48.68142857142857,28925.894736842103,True
1811062763,90677,289.00848484848484,0.0008333333333333334,0.0,14.436000000000002,14.436000000000002,9537.28,33,57.74400000000001,28900.848484848484,True
1760013700,D5899,288.7344444444445,0.0,0.0,20.198529411764707,20.198529411764707,5197.22,18,80.79411764705883,28873.44444444445,True
1811062763,90677,288.65999999999997,0.0008333333333333334,0.0,14.436000000000002,14.436000000000002,3752.58,13,57.74400000000001,28865.999999999996,True
1073576740,C1769,288.22375,0.0,0.0,12.512748478701825,12.512748478701825,4611.58,16,50.0509939148073,28822.375,True
1982822631,82108,287.61882352941177,0.0,0.0,5.599191176470588,5.599191176470588,4889.52,17,22.39676470588235,28761.882352941175,True
