BILLING_PROVIDER_NPI_NUM,total_paid,total_claims,risk_upcoding,risk_velocity,risk_phantom,risk_cost_outlier,risk_relationship,risk_temporal,fraud_score,risk_tier
1598829350,1672475.2000000002,23968.0,0,1,0,1,1,1,4,High
1366687964,64303.86,2858.0,0,1,0,1,1,1,4,High
1134197882,155627.47,3848.0,0,1,0,1,1,1,4,High
1134166556,39790.310000000005,4414.0,0,1,0,1,1,1,4,High
1659897163,63713.079999999994,2346.0,0,1,0,1,1,1,4,High
1578595971,651267.3900000002,10357.0,0,1,0,1,1,1,4,High
1942752282,42425.34,1857.0,0,1,0,1,1,1,4,High
1699766592,88811.49999999996,1697.0,0,1,0,1,1,1,4,High
1396317137,82014.82,2967.0,0,1,1,1,0,1,4,High
1548463599,1530.09,808.0,0,1,0,1,1,1,4,High
1326063199,48296.060000000005,777.0,0,1,0,1,1,1,4,High
1932197258,1031914.0299999997,9315.0,0,1,0,1,1,1,4,High
1629218094,89211.89,986.0,1,1,0,1,0,1,4,High
1831250802,138874.28000000003,1315.0,1,1,0,1,1,0,4,High
1164497533,102986.63000000005,1245.0,0,1,0,1,1,1,4,High
1124265848,212.16,456.0,0,1,0,1,1,1,4,High
1659479269,524.0699999999999,1206.0,0,1,0,1,1,1,4,High
1225177751,15730.520000000002,4788.0,0,1,0,1,1,1,4,High
1891879847,9103.740000000002,3613.0,0,1,0,1,1,1,4,High
1982663423,221818.72000000006,1756.0,0,1,0,1,1,1,4,High
1396826046,68813.48,6721.0,0,1,0,1,1,1,4,High
1689715070,1765.2399999999998,1665.0,0,1,0,1,1,1,4,High
1346522679,214342.80000000002,2711.0,1,1,0,1,1,0,4,High
1548245871,608899.7,1117.0,1,1,0,1,1,0,4,High
1619118569,332043.30000000005,3924.0,0,1,0,1,1,1,4,High
1023287679,519769.57999999996,13866.0,0,1,0,1,1,1,4,High
1114960093,502171.85,828.0,1,1,0,1,1,0,4,High
1841217866,222714.86000000002,4516.0,0,1,0,1,1,1,4,High
1023122967,224781.51999999996,8788.0,0,1,0,1,1,1,4,High
1740329507,110104.52,2221.0,0,1,0,1,1,1,4,High
1265775845,283.4,978.0,0,1,0,1,1,1,4,High
1700349222,99088.35999999999,1539.0,0,1,0,1,1,1,4,High
1083805741,3692.76,1814.0,0,1,0,1,1,1,4,High
1578640181,343414.6300000001,13662.0,0,1,1,1,1,0,4,High
1548284177,6790.63,202.0,1,1,0,1,0,1,4,High
1003178005,9308.51,230.0,0,1,0,1,1,1,4,High
1639618135,7342.52,472.0,0,1,0,1,1,1,4,High
1033770284,124405.97000000002,2552.0,0,1,0,1,1,1,4,High
1790810745,25469.769999999997,2865.0,0,1,0,1,1,1,4,High
1437335353,292085.02999999997,10498.0,0,1,0,1,1,1,4,High
1225073166,29067.760000000002,6602.0,0,1,0,1,1,1,4,High
1841437241,923294.2499999998,19143.0,0,1,0,1,1,1,4,High
1093754475,41086.61999999999,1871.0,0,1,0,1,1,1,4,High
1972153229,62436.19,3373.0,0,1,1,1,1,0,4,High
1457673527,3202.5899999999997,1276.0,0,1,0,1,1,1,4,High
1114295110,44395.65000000001,1823.0,0,1,0,1,1,1,4,High
1235316563,1841.62,1700.0,0,1,0,1,1,1,4,High
1215974134,140149.68,3293.0,0,1,0,1,1,1,4,High
1467612499,255.31,389.0,0,1,0,1,1,1,4,High
1447700034,353.52,176.0,0,1,0,1,1,1,4,High
1588756001,11718.9,2078.0,0,1,0,1,1,1,4,High
1003134545,223452.78,3330.0,0,1,0,1,1,1,4,High
1578898920,16885.219999999998,1081.0,0,1,0,1,1,1,4,High
1144420647,41623.05999999999,1192.0,0,1,0,1,1,1,4,High
1124312749,90026.70000000001,776.0,0,1,0,1,1,1,4,High
1265530018,128824.43999999999,2803.0,0,1,0,1,1,1,4,High
1457385163,316613.43999999994,3269.0,0,1,0,1,1,1,4,High
1437168440,254330.55,1507.0,1,1,0,1,0,1,4,High
1164430567,77112.76000000001,1965.0,0,1,0,1,1,1,4,High
1609969286,29988.42,17893.0,0,1,0,1,1,1,4,High
1164728788,835.07,567.0,0,1,0,1,1,1,4,High
1114473212,109334.79,822.0,1,1,0,1,0,1,4,High
1083981344,51471.97,2354.0,0,1,0,1,1,1,4,High
1942204607,91093.49,1578.0,0,1,1,1,0,1,4,High
1356746085,162819.64999999997,6027.0,0,1,0,1,1,1,4,High
1821333105,110067.58999999998,3399.0,0,1,0,1,1,1,4,High
1073587697,183694.66999999998,2435.0,1,1,0,1,0,1,4,High
1770532681,102543.65999999999,2762.0,0,1,0,1,1,1,4,High
1639375165,95235.27,3170.0,0,1,0,1,1,1,4,High
1184638942,210463.94,5402.0,0,1,0,1,1,1,4,High
1104087451,38316.77,4955.0,0,1,0,1,1,1,4,High
1578011417,87480.69999999998,1425.0,0,1,0,1,1,1,4,High
1720480627,728306.82,2284.0,1,1,0,1,1,0,4,High
1396849790,100261.65000000002,2007.0,0,1,0,1,1,1,4,High
1104981661,1719783.91,17422.0,0,1,0,1,1,1,4,High
1508815333,1049797.8800000001,16870.0,0,1,0,1,1,1,4,High
1982982336,207868.19,10542.0,0,1,0,1,1,1,4,High
1316188253,239996.86000000002,4872.0,0,1,0,1,1,1,4,High
1396858999,362681.92000000016,12600.0,0,1,0,1,1,1,4,High
1598803264,6376.780000000001,767.0,0,1,0,1,1,1,4,High
1295902468,37056.86000000001,6304.0,0,1,0,1,1,1,4,High
1871698472,353838.7,492.0,0,1,0,1,1,1,4,High
1740792779,33445.96000000001,3337.0,0,1,0,1,1,1,4,High
1619259264,10618.45,3474.0,0,1,0,1,1,1,4,High
1689981094,827.7,1688.0,0,1,0,1,1,1,4,High
1003849621,63933.880000000005,875.0,0,1,0,1,1,1,4,High
1639336803,464994.54000000004,6838.0,0,1,0,1,1,1,4,High
1427025691,372140.07999999996,3674.0,0,1,0,1,1,1,4,High
1295751386,13346.329999999998,2646.0,0,1,0,1,1,1,4,High
1497301998,62573.27,4708.0,0,1,0,1,1,1,4,High
1720526502,2678.2300000000005,1278.0,0,1,0,1,1,1,4,High
1093761710,147934.78000000003,1500.0,1,1,0,1,1,0,4,High
1255344594,704274.04,1841.0,0,1,0,1,1,1,4,High
1831273945,74443.10000000002,788.0,0,1,0,1,1,1,4,High
1245392943,38334.66,797.0,0,1,0,1,1,1,4,High
1528222577,102052.04999999999,6485.0,0,1,0,1,1,1,4,High
1669470019,1132759.99,33899.0,0,1,1,1,1,0,4,High
1053844761,203184.98000000007,4876.0,0,1,0,1,1,1,4,High
1114244712,1330.21,883.0,0,1,0,1,1,1,4,High
1942761135,2469.21,355.0,0,1,0,1,1,1,4,High
1770685612,12014.36,1566.0,0,1,0,1,1,1,4,High
1841605367,3367.89,278.0,0,1,0,1,1,1,4,High
1689624686,865012.1000000002,38727.0,0,1,1,1,1,0,4,High
1235461039,29028.669999999995,543.0,0,1,0,1,1,1,4,High
1457458556,431531.4900000001,1539.0,0,1,0,1,1,1,4,High
1801884655,382802.10000000015,9574.0,0,1,0,1,1,1,4,High
1801957576,453195.48,63357.0,0,1,0,1,1,1,4,High
1609850320,23907.059999999998,1353.0,1,1,0,1,0,1,4,High
1497796353,271056.16000000015,6885.0,0,1,1,1,1,0,4,High
1124073366,1839024.08,30465.0,0,1,0,1,1,1,4,High
1255527461,200.0,305.0,0,1,0,1,1,1,4,High
1083771885,51891.04,2320.0,0,1,0,1,1,1,4,High
1316063209,20.0,754.0,0,1,0,1,1,1,4,High
1962688127,581.25,1258.0,0,1,0,1,1,1,4,High
1063517423,29607.52,281.0,1,1,0,1,1,0,4,High
1457403503,25.0,415.0,0,1,0,1,1,1,4,High
1467469023,1215129.5299999996,29790.0,0,1,0,1,1,1,4,High
1992779698,35204.82,2280.0,0,1,0,1,1,1,4,High
1447277355,511581.0999999999,14001.0,0,1,0,1,1,1,4,High
1285853135,180088.72999999998,4179.0,0,1,0,1,1,1,4,High
1770957185,36145.530000000006,1278.0,0,1,0,1,1,1,4,High
1578009965,41883.950000000004,1408.0,0,1,0,1,1,1,4,High
1477673077,2469.5299999999997,4309.0,0,1,0,1,1,1,4,High
1811381973,11884.279999999997,934.0,0,1,0,1,1,1,4,High
1699756221,863610.4100000001,20601.0,0,1,1,1,0,1,4,High
1508949645,70083.11000000003,1890.0,0,1,0,1,1,1,4,High
1457478703,1098923.8500000006,22232.0,0,1,0,1,1,1,4,High
1154594216,351661.55,666.0,1,1,0,1,1,0,4,High
1093253890,7718.6,2694.0,0,1,0,1,1,1,4,High
1699748533,29948.68,227.0,1,1,0,1,1,0,4,High
1396962734,91699.14000000001,1721.0,0,1,0,1,1,1,4,High
1841527918,840.15,1540.0,0,1,1,0,1,1,4,High
1316942840,14541.960000000001,3895.0,0,1,0,1,1,1,4,High
1821215914,1501.51,1511.0,0,1,0,1,1,1,4,High
1811279763,200214.83,13667.0,0,1,0,1,1,1,4,High
1164464921,427310.8399999999,7809.0,0,1,1,1,0,1,4,High
1902846603,172313.62999999995,5967.0,0,1,0,1,1,1,4,High
1710092556,38414.21,2299.0,0,1,0,1,1,1,4,High
1548398142,31806.750000000004,4312.0,0,1,0,1,1,1,4,High
1437122009,118551.87000000002,2771.0,1,1,1,1,0,0,4,High
1215078027,135437.87999999998,2984.0,0,1,0,1,1,1,4,High
1770053761,75.57,1759.0,0,1,1,0,1,1,4,High
1043233984,307094.1100000001,9945.0,0,1,0,1,1,1,4,High
1659518553,114675.69,2598.0,0,1,0,1,1,1,4,High
1124032982,1182629.1799999997,28188.0,0,1,1,1,0,1,4,High
1801946223,110529.72000000003,2512.0,0,1,0,1,1,1,4,High
1417959701,1128731.02,11251.0,0,1,0,1,1,1,4,High
1659361392,163502.21000000002,3625.0,0,1,0,1,1,1,4,High
1023047289,6646.07,1463.0,0,1,0,1,1,1,4,High
1194754382,142781.45,1592.0,1,1,0,1,1,0,4,High
1184644973,62925.59,484.0,1,1,0,1,1,0,4,High
1841207750,26727.500000000004,1043.0,0,1,0,1,1,1,4,High
1760568877,168350.58999999997,1686.0,0,1,1,1,0,1,4,High
1639594377,139192.23,4088.0,0,1,0,1,1,1,4,High
1508941097,559351.3099999998,15785.0,0,1,0,1,1,1,4,High
1285686477,123147.4,2954.0,0,1,0,1,1,1,4,High
1295280451,201974.38,4008.0,0,1,1,0,1,1,4,High
1093282733,38578.33000000001,2959.0,0,1,0,1,1,1,4,High
1215921457,2439069.809999999,17580.0,1,1,1,1,0,0,4,High
1972944080,271828.94,10799.0,0,1,1,1,1,0,4,High
1528435526,127640.02,2547.0,0,1,1,1,0,1,4,High
1073558391,45604.090000000004,2118.0,0,1,0,1,1,1,4,High
1811281488,7324.5199999999995,2448.0,0,1,1,0,1,1,4,High
1942248737,684286.9800000002,8660.0,0,1,0,1,1,1,4,High
1003843939,13721.540000000003,1044.0,0,1,0,1,1,1,4,High
1962655472,96037.18000000001,3481.0,0,1,0,1,1,1,4,High
1720032345,179461.97,3342.0,0,1,0,1,1,1,4,High
1841683067,41287.14000000001,8979.0,0,1,0,1,1,1,4,High
1497003610,115816.27999999997,2325.0,0,1,1,1,0,1,4,High
1790131050,222918.85000000003,5998.0,0,1,0,1,1,1,4,High
1629322755,126281.99999999999,6269.0,0,1,1,0,1,1,4,High
1467654160,71736.43999999999,1569.0,0,1,0,1,1,1,4,High
1225033020,556149.0199999999,23286.0,0,1,1,1,1,0,4,High
1366486979,208986.40000000002,651.0,1,1,0,1,0,1,4,High
1578709515,40212.17999999999,463.0,1,1,0,1,1,0,4,High
1376686600,642289.0099999997,6909.0,1,1,0,1,1,0,4,High
1073639084,5.0,1816.0,0,1,0,1,1,1,4,High
1881789014,340001.20999999996,16098.0,0,1,1,1,1,0,4,High
1023178621,1814.32,1022.0,0,1,0,1,1,1,4,High
1548513583,16938.699999999997,194.0,1,1,0,1,1,0,4,High
1457675266,201475.63999999998,1552.0,1,1,0,1,0,1,4,High
1952330649,503952.69999999995,6511.0,0,1,0,1,1,1,4,High
1124023015,540590.5599999996,4659.0,0,1,0,1,1,1,4,High
1316979834,122976.74999999999,16964.0,0,1,0,1,1,1,4,High
1568562551,390129.55000000016,8448.0,0,1,0,1,1,1,4,High
1972541498,1116883.5600000003,11678.0,0,1,0,1,1,1,4,High
1609183540,24077.369999999995,872.0,0,1,0,1,1,1,4,High
1992043053,1987299.04,19594.0,0,1,0,1,1,1,4,High
