BILLING_PROVIDER_NPI_NUM,CLAIM_FROM_MONTH,monthly_paid,monthly_claims,rolling_mean,rolling_std,spike_ratio,z_spike,flag_spike
1003134545,2023-04-01,93.76,150.0,3.333333333334546,5.773502686750542,28.12799999998977,15.662358116535254,True
1003134545,2023-08-01,29428.78,124.0,34.58666666666788,51.48895544943624,850.87066306859,570.8834657210972,True
1003134545,2024-05-01,69233.18,262.0,2270.8100000000013,3835.880211072812,30.48831914603157,17.45684596893918,True
1003136615,2021-06-01,6016.0,334.0,1064.0,297.610483686311,5.654135338345864,16.639198789850205,True
1003136615,2024-10-01,7221.0,280.0,1214.64,680.0308399624251,5.944971349535664,8.832481774402877,True
1003136912,2021-05-01,1494.63,12.0,0.0,0.0,1494.63,1494.63,True
1003136912,2021-09-01,8635.64,52.0,498.21000000000004,862.9250328388905,17.333333333333332,9.430054396763886,True
1003139361,2024-07-01,8137.31,330.0,1261.7333333333333,2185.3862389365713,6.449310472366058,3.14616086811839,True
1003141474,2022-01-01,6987.63,42.0,867.0,1501.688050162217,8.059550173010381,4.075833192745211,True
1003141474,2024-11-01,6633.69,31.0,870.96,1508.5469713601883,7.616526591347478,3.820053408614786,True
1003142597,2021-04-01,2063.61,71.0,550.69,308.2020300062931,3.7473170023061977,4.908857998012239,True
1003142597,2022-10-01,3656.6800000000003,105.0,612.7366666666667,385.5732205863541,5.967783876706144,7.8945921833064725,True
1003145483,2021-07-01,1334.5,32.0,0.0,0.0,1334.5,1334.5,True
1003145533,2019-08-01,10152.38,170.0,1420.3666666666668,822.4132338632028,7.147717725469948,10.617549637808702,True
1003146812,2023-09-01,935.9,63.0,0.0,0.0,935.9,935.9,True
1003150004,2021-05-01,53847.26,724.0,8278.075,10704.543078060362,6.504804559030934,4.256994872896249,True
1003152240,2021-01-01,3956.41,40.0,552.0533333333334,799.0009978299985,7.166716983866292,4.26076647702886,True
1003152570,2020-04-01,2028.81,41.0,725.38,123.3514179083483,2.7968926631558633,10.566801923334722,True
1003152570,2021-12-01,1310.36,29.0,466.73,8.192600319771605,2.807533263342832,102.97463162752199,True
1003152570,2022-02-01,5500.55,60.0,751.0933333333332,484.339140823177,7.323390790314565,9.806055852918572,True
1003152984,2018-11-01,3205.39,23.0,39.41,55.73415649312367,81.33443288505455,56.80502225579767,True
1003152984,2019-03-01,10761.72,122.0,2056.8566666666666,1006.5637266628144,5.232119561077826,8.648099571592597,True
1003152984,2021-12-01,6105.3,110.0,760.2166666666667,558.7181887439516,8.030999934229277,9.56668932749363,True
1003152984,2023-11-01,7387.3,106.0,1851.0033333333333,1372.4554011090197,3.9909706627576758,4.033862712182147,True
1003154352,2020-11-01,5301.9800000000005,158.0,103.51333333333332,103.03684260172838,51.220261480002584,50.45250354536258,True
1003154352,2021-01-01,15229.48,52.0,1868.9133333333336,2973.703547923588,8.148842286248335,4.492904706656381,True
1003154352,2022-06-01,12071.49,483.0,2790.3633333333332,1355.3239989881813,4.326135545072386,6.8479025484647975,True
1003154352,2022-10-01,41961.53,702.0,810.1199999999994,492.27693191940534,51.796684441811124,83.59402468758627,True
1003154352,2023-11-01,53534.10999999999,932.0,2620.6833333333334,1339.0781723385137,20.427538619062457,38.02125052770702,True
1003156274,2022-02-01,5142.23,14.0,1240.645,160.8314373808801,4.144803710972921,24.258845556172506,True
1003156274,2023-12-01,55062.73,91.0,813.6033333333334,519.4663003827417,67.67761112089839,104.43242733300703,True
1003161381,2024-02-01,3075.79,39.0,1247.895,429.23502938366994,2.4647826940567916,4.25849447242141,True
1003162496,2019-01-01,4441.81,38.0,2614.7066666666665,439.456603811267,1.6987794679326682,4.157642227895654,True
1003162496,2019-03-01,8370.82,96.0,3291.1733333333336,1074.8966018335595,2.5434151143665074,4.725707252215515,True
1003162777,2021-12-01,12383.8,242.0,2295.193333333333,934.7790765915407,5.395536759430578,10.792503725535317,True
1003165218,2023-11-01,7218.13,178.0,1663.9633333333331,297.48005014342243,4.33791409666479,18.670719814619055,True
1003166075,2022-02-01,4475.6,43.0,1856.1033333333332,622.0189071349306,2.411288164631639,4.211281420258237,True
1003166117,2019-04-01,4113.76,45.0,647.9766666666667,711.2023453514009,6.3486236644323615,4.873132598600909,True
1003166182,2018-12-01,9598.27,119.0,2104.9933333333333,186.22196469088544,4.55976265958087,40.23841483524753,True
1003166182,2022-01-01,3194.18,49.0,1744.2233333333334,265.30340034257495,1.831290717740656,5.465277357148078,True
1003166182,2024-08-01,11094.7,233.0,3832.806666666666,1479.0903806844713,2.894667267328903,4.909702225210054,True
1003166281,2020-09-01,2040.0,110.0,461.5,9.192388155425117,4.4203683640303355,171.71816216968696,True
1003166281,2022-09-01,2410.8,97.0,319.3333333333333,140.86991635311506,7.5494780793319425,14.846794268153323,True
1003166281,2024-11-01,1480.0,78.0,461.3,219.77868413474445,3.2083243008887923,4.635117386431542,True
1003167727,2021-07-01,4275.0,59.0,1190.365,54.256303320443806,3.59133543072923,56.853025569799705,True
1003168105,2021-12-01,784.86,64.0,127.97000000000001,221.65054184458924,6.133156208486364,2.9636291187620007,True
1003168105,2023-02-01,1919.66,74.0,177.24666666666667,307.0002321388916,10.830443449806296,5.675609171999059,True
1003168907,2022-10-01,6716.59,21.0,144.52666666666667,250.32752971523794,46.4730153604871,26.25385765924122,True
1003172008,2021-11-01,806.99,16.0,425.70500000000004,65.3437376494489,1.8956554421489058,5.8350656652897435,True
1003173279,2024-09-01,31037.71,131.0,4839.95,3491.4050001254127,6.412816248101737,7.503500739404041,True
1003176355,2022-02-01,95369.44,801.0,3280.8333333333335,3221.7234647519535,29.0686634493269,28.583647129924216,True
1003178005,2018-08-01,227.12,13.0,34.32,28.482261146194137,6.617715617715618,6.769125492192967,True
1003178005,2021-08-01,8687.98,108.0,183.96333333333334,128.10815599848954,47.22669372519886,66.38153988233921,True
1003178922,2022-03-01,632.86,14.0,269.20000000000005,57.21908073361542,2.3508915304606237,6.355572220620362,True
1003178922,2022-05-01,2104.81,54.0,390.42,213.8220680846577,5.39114287177911,8.01783471349285,True
1003179177,2023-06-01,3010.86,22.0,1143.9666666666667,311.22065119996995,2.6319473178122905,5.99861649969298,True
1003180886,2021-07-01,12638.49,242.0,3037.1733333333336,563.0632352883053,4.161267274834494,17.051933184290576,True
1003181637,2023-08-01,5476.99,41.0,999.5766666666668,774.6393762476404,5.479309574386489,5.779997080734471,True
1003182601,2018-06-01,2061.37,41.0,352.48,118.92121845995355,5.848189968225147,14.369933491519554,True
1003182601,2020-06-01,3007.67,23.0,104.27,62.31388047613785,28.84501774239954,46.59315031924248,True
1003182601,2021-01-01,2843.25,27.0,538.9399999999999,255.83766493617674,5.275633651241326,9.006922419241324,True
1003182601,2022-06-01,6596.54,104.0,3130.183333333334,810.0906017436167,2.1073973302948175,4.278974054514119,True
1003182601,2024-06-01,976.62,59.0,395.16,76.17580718314304,2.4714546006680838,7.633132112430985,True
1003185125,2018-08-01,5508.19,41.0,0.0,0.0,5508.19,5508.19,True
1003185125,2018-09-01,12288.06,94.0,1836.0633333333333,3180.1549792476044,6.69261227372331,3.286631228626321,True
1003185125,2019-02-01,9769.31,358.0,0.0,0.0,9769.31,9769.31,True
1003185125,2019-11-01,15201.77,143.0,0.0,0.0,15201.77,15201.77,True
1003185125,2020-10-01,6998.3,46.0,0.0,0.0,6998.3,6998.3,True
1003185125,2020-12-01,15780.74,113.0,2332.766666666666,4040.470388869758,6.764817169884116,3.32831874486157,True
1003185125,2022-01-01,18056.63,160.0,0.0,0.0,18056.63,18056.63,True
1003185125,2022-09-01,13782.3,115.0,2932.273333333333,2558.6511141875762,4.700209848558911,4.240526035966326,True
1003185125,2023-07-01,7234.65,46.0,801.75,1388.6717349683433,9.023573433115061,4.632412281471724,True
1003185455,2021-12-01,2345.44,79.0,147.26666666666665,141.24050209955118,15.926482571299232,15.563335591826094,True
1003185455,2023-06-01,375.06,58.0,141.10666666666665,44.016860784628,2.6579892280071817,5.315084473607823,True
1003185455,2023-09-01,2381.72,29.0,207.15,148.7290378507169,11.497562153029204,14.621018406524424,True
1003188095,2021-09-01,5092.0,20.0,866.4533333333334,679.2423547846037,5.876831219992614,6.220970522379514,True
1003188095,2024-06-01,4895.0,92.0,745.0,385.24407847493893,6.570469798657718,10.77239140554361,True
1003188160,2019-01-01,101.87,20.0,11.6,20.091789367799475,8.781896551724138,4.492880068943641,True
1003188160,2019-07-01,802.88,49.0,33.95666666666667,58.81467192234717,23.644252478649257,13.073665264146,True
1003188160,2021-08-01,280.87,247.0,18.666666666666668,16.196707484341804,15.046607142857143,16.18868116170023,True
1003188160,2021-10-01,1041.8899999999999,153.0,111.27333333333333,149.24207728832158,9.36333952429453,6.23561855728397,True
1003188160,2023-11-01,1465.56,27.0,211.48333333333332,214.3983293622718,6.929907794152416,5.849283762597031,True
1003188160,2024-08-01,528.25,176.0,53.82333333333333,69.28790394674446,9.814516628475879,6.847178795180712,True
1003189432,2019-08-01,1953.37,38.0,0.0,0.0,1953.37,1953.37,True
1003189432,2022-04-01,5492.68,74.0,0.0,0.0,5492.68,5492.68,True
1003189432,2022-09-01,28225.9,577.0,1830.8933333333334,3171.2002765724737,15.41646336578865,8.323349005000455,True
1003189432,2024-07-01,4115.11,127.0,8.040000000000001,13.925688492853773,511.82960199004964,294.9276082189846,True
1003192311,2021-05-01,1564.92,17.0,0.06,0.08485281374238571,1564.92,1564.8600000000001,True
1003193848,2021-12-01,14941.09,61.0,900.64,594.280823180422,16.589414194350685,23.625951658442393,True
1003193848,2023-09-01,22342.72,478.0,537.3633333333333,743.7791043269242,41.57842304089722,29.316979382472994,True
1003194911,2021-05-01,1069.88,37.0,423.76666666666665,136.02882353873878,2.5246912609140253,4.749826665591436,True
1003195710,2018-06-01,2991.37,60.0,544.145,180.0788839647781,5.497376618364591,13.589738819564522,True
